Date,NKE_Open,NKE_Adj Close,NKE_Volume,NKE_High,NKE_Low,NKE_MA_5,NKE_MA_20,NKE_MA_250,NKE_realVolatility20,NKE_realVolatility60,NKE_realVolatility250,NKE_avgVolume_20,NKE_avgVolume_60,NKE_avgVolume_250,NKE_log1DayRet,NKE_logMA5_20,NKE_logMA20_250,NKE_logMA5_250,NKE_log1DayRange,NKE_HL_20_realVol_20,NKE_HL_5_realVol_20,NKE_logD2,NKE_logD5
2019-12-03,5.283184446065548,6.368893288968607,1253578.374216261,6.058752544178304,5.437950467482885,5.356718785702242,,,,,,,,,0.1868966857916852,,,,-0.4767429649263598,,0.48113906620687885,0.6059211324263695,0.4595699343057511
2019-12-04,7.561667491168976,5.200388919141666,-1446125.2203827067,6.4895180346209145,6.7742226229446345,5.8681996230749665,,,,,,,,,-0.3743583185517084,,,,-1.2563031684819634,,0.540395706653024,-0.3811639508948314,0.9389927545499297
2019-12-05,5.892198846378143,4.571189002139555,3579814.909701224,6.6200801311448885,5.2578275547051945,5.311975899545049,,,,,,,,,-0.25385589997838903,,,,0.3091396357912249,,0.642604418623522,0.5865104546860987,1.0228532272187352
2019-12-06,2.8562266930115427,4.018058900326295,1503188.0951043423,2.707772644435906,4.121830157248517,5.208396984178546,,,,,,,,,0.34129750976972656,,,,0.34646324048923943,,0.6625380735016543,0.16748708374930546,-0.6579835770639416
2019-12-09,2.9237868032723924,2.9094515499884324,-2115659.7901508426,2.320637377556885,3.0564886210420497,4.613596332112911,,,,,,,,,-0.004915033905535965,,,,-0.30672729551115485,,0.6580428571196986,0.5078637129263138,1.0899089443144891
2019-12-10,2.8927999824758786,4.013550279786472,-498184.3889369839,3.2623244846600343,3.5335940548971223,4.142527730276484,,,,,,,,,0.3274513210188903,,,,-1.3046422283905392,,0.8079950721096191,-5.4017640392558475,0.8566863683196198
2019-12-11,5.5373539491545785,5.554684704842742,-331974.75401448365,6.512580773622823,5.762875710252629,4.213386887416699,,,,,,,,,0.0031249025236387224,,,,-0.28807539863412446,,0.6680823110647606,0.9727592107086359,-1.0376231619004028
2019-12-12,6.389317656648792,6.149346978046786,808254.7028444316,5.533676552642362,6.4914466115569525,4.529018482598145,,,,,,,,,-0.03828158594141799,,,,-0.04314755183099118,,0.6106417106620755,0.7588397378510856,0.4562583288876614
2019-12-13,6.904542354113566,5.557044140846656,-2410427.495643528,6.798225692536107,6.63240430175037,4.836815530702218,,,,,,,,,-0.21711316964778743,,,,-1.796844029007218,,0.760426445565956,-6.049332669897559,0.4311232645055965
2019-12-16,6.734722867351721,7.136648433249505,-180805.29300678195,6.324906270877776,7.153630261900922,5.682254907354432,5.269342396341391,,1.5901483870272224,,,-401038.3212314119,,,0.05796659815077565,0.0754425723951274,,,-0.18786812135535233,0.6668232437301187,0.7792893151547982,-0.012779860444297386,1.4415390980398328
2019-12-17,5.455697107947827,6.563755984465644,-872752.677457301,6.6623722769246285,5.873913596847757,6.192296048290267,5.4168928811288835,,1.565056564046575,,,-277278.0223247285,,,0.18490259411975793,0.13378356465533492,,,-0.23767527715204884,0.6617567225329781,0.7247579573540127,0.006689419478897584,0.9361740244184422
2019-12-18,7.637369690933369,3.471318496889147,134689.38112697983,6.347182803315,4.833211443774857,5.775622806699547,5.225692052923629,,1.5570586043803878,,,-243912.5601512158,,,-0.7885187705351785,0.10005885650849108,,,0.4147362377558401,0.6319003454109381,0.8380347687794057,1.2989183548502725,0.7339849547734263
2019-12-19,2.3967058843859164,2.384049561395557,1025296.7939192858,2.091140555659834,2.276903406530195,5.022563323369302,5.165379170672937,,1.644638722608559,,,-238658.62912708434,,,-0.005294708211324714,-0.02803808586482142,,,-1.6832844140876524,0.6733057549764316,0.9859714398180528,1.430241010354872,1.3258268532583948
2019-12-20,1.782874086172917,4.16204273750531,1148623.15290917,2.746054061754009,2.707347472691204,4.743563042701032,5.09254550098091,,1.6557232281990537,,,-256685.79168841228,,,0.8477792791175345,-0.0709892538825925,,,-3.2517454334181894,0.8999196493637315,1.4814540285911266,-0.37001460777963513,0.33289542125228294
2019-12-23,3.5715157392614003,4.667986428511085,2411286.384430442,4.370042542494907,4.391981799009372,4.2498306417533485,4.896430522951344,,1.4375382640432537,,,-110017.19602777316,,,0.26773772456632366,-0.14162734181031406,,,-3.8194777119259884,1.1380495965562258,1.8377759947483858,0.8259006500437518,0.9036763053817846
2019-12-24,9.129200473725229,8.45780388738281,757226.3828807734,8.735154464231684,9.317767738669843,4.628640222336782,5.080045696651444,,1.642536438153785,,,-25026.462399238673,,,-0.07638856729921073,-0.09305712047070111,,,-0.5402316498928927,1.1352831506340244,1.7810580143418455,1.4576287574014954,0.6387162863749726
2019-12-26,7.064636663421915,6.975216095359862,-1209156.63328675,8.860813947073147,7.832308610779279,5.329419742030924,5.296657264805535,,1.5890180074084828,,,-31747.831837851787,,,-0.012738278490253564,0.006166449014175212,,,0.02810661852120527,1.1490730726650198,1.6669019975187616,0.8360475264034151,1.2538759484663784
2019-12-27,8.705099174811991,7.668988797777381,-443824.1694701556,7.313612366213029,8.679730891140132,6.386407589307289,5.312491323704946,,1.6119917477499328,,,-17244.96075652628,,,-0.12672419794456427,0.184111016639013,,,0.31197352526669625,1.163700049199275,1.935048332040181,-0.237223346052358,1.6648611218827516
2019-12-30,6.925487544427121,7.955413985948127,993627.367051119,7.314923289917615,7.028189566390424,7.145081838995853,5.483464349144413,,1.7040080331597363,,,113451.50845259037,,,0.13864424828708807,0.2646871836206321,,,-1.2492012864766437,1.167809005449251,1.657314587443064,-0.0200007985307716,1.3332551351759452
2019-12-31,8.17008754753111,6.494894454827154,-2934337.725089342,7.050599931474423,7.72198601752816,7.5104634442590665,5.514036331369939,,1.7169975283079109,,,58616.86983725766,,,-0.22946322477512185,0.3090002726478371,,,-0.3984109184314962,1.1606571051292789,0.5971508740952631,0.1604970784414392,0.6026249347581852
2020-01-02,8.746650986137318,9.148411734463387,1841773.4255551,9.453897324982124,8.942757619451356,7.6485850136751825,5.653012253644678,,1.8932726851352777,,,88026.62240419962,,,0.04490940062482827,0.30233211987103875,,,-0.6711123298023904,1.1588715294308367,0.6092490481320488,0.17646925586777903,-0.37018313139086073
2020-01-03,9.766169129808688,10.743413231336078,1401896.2509202585,10.432317720823916,10.03944404573032,8.402224440870425,5.930163469254399,,2.203779123159191,,,230427.6959693479,,,0.09536856039911486,0.34844470606705563,,,-0.9342671562058344,1.1541507001671578,0.593694345343022,1.4465703990136378,1.326596673810579
2020-01-06,10.26520090335464,7.356353395636987,186760.28200105575,9.372948948844185,9.079646482897516,8.339697360442347,6.069421688929271,,2.201381804310986,,,60774.964584339454,,,-0.3331952745558285,0.31776360111542007,,,-1.2265508954422972,1.1297460596468072,0.3652563260739594,0.5833648691714924,-1.1627176167980606
2020-01-07,6.869975104985102,7.730072381835761,3422479.337515248,6.989818291840606,6.901328168854874,8.294629039619874,6.255022363004744,,2.175658089765978,,,156739.52670488475,,,0.11795774381255697,0.2822234825472894,,,-2.4248643378775134,1.146155084349745,0.7858279285973119,1.103049380036067,-1.4901377876402053
2020-01-08,7.478800907783651,8.271132551458685,-4149187.359434099,7.805350687118207,8.119646134782684,8.64987665894618,6.523106413078257,,2.0694615294643235,,,55063.14824072192,,,0.10069897394135074,0.28219435556181227,,,-1.1574218193290795,1.1355722974457292,0.6743203136308296,-0.08907260259627678,0.5744976990029359
2020-01-09,8.294052129756352,8.746489199500076,4981119.028530903,8.536409709660177,8.46915151255044,8.569492151953517,6.759753359063938,,2.03775254043131,,,329028.3191141163,,,0.05311373846911896,0.2372220679948949,,,-2.699216377820567,1.195035806042117,0.8105689699061571,0.01628351863189725,-0.9114959080282118
2020-01-10,9.477106738022483,11.140588819743584,-2645474.979367475,11.472217254288438,10.07050717499196,8.648927269635019,7.039048564808979,,2.2369585265168155,,,213353.30784646672,,,0.16171601617880452,0.20596228418959975,,,0.3376929764268618,1.2250276297967315,1.2084092039250107,1.0541225582636689,-0.9233768078954161
2020-01-13,10.707331122415823,6.448350153695031,2166866.946130907,8.71065118822709,7.991677138579462,8.467326621246627,7.053998723591391,,2.2316924317918376,,,281283.9200107905,,,-0.5071043505232808,0.1826201788443321,,,-0.3299300141966779,1.2141108081838963,1.3092259253471172,0.8320996849089702,-0.09650732996656212
2020-01-14,9.450074031493912,8.571998578561903,660542.3041912569,9.185430446895964,9.503927896091824,8.635711860591856,7.204746445477154,,2.2270764895525614,,,434832.4100025298,,,-0.09752166370755831,0.18116610981586512,,,-1.1441408128061972,1.2024246192304062,1.1370247393646828,0.9433572041143855,-0.17206292092575096
2020-01-15,7.787037709282345,9.384010894180136,-1541575.0766084911,8.115294584990195,9.05103272057309,8.858287529136145,7.317114568523685,,2.279537677187252,,,366793.92082244426,,,0.18654675310439575,0.19113739916578293,,,-0.0664196113237761,1.2072681353330852,1.2017681534008564,1.0769325524697773,0.10694976058814996
2020-01-16,7.663586958713907,6.761377643362579,-1265059.2441582023,7.468245498146103,8.110914478037785,8.461265217908647,7.326995651468532,,2.2765265563135886,,,347178.5924873992,,,-0.12525348283159815,0.14393315369696585,,,-0.442125493069716,1.200992284435979,0.5455915988535041,0.5936698445679254,0.6856751121255069
2020-01-17,7.824298413241607,6.704769608928416,-822217.2828106983,6.945178004474983,7.222333540394544,7.574101375745613,7.488668207070495,,2.0959490840213832,,,299333.2592905153,,,-0.1544149176981308,0.0113437418444447,,,-1.2831764288631282,1.1511830930270202,0.5318036126502091,0.9855336519236677,1.4897123136565238
2020-01-21,3.01042714791825,0.2105242701321117,5269278.762252638,3.018530233616744,0.5757237317825457,6.326536199033029,7.379991942507322,,2.4077187907668525,,,511532.357707183,,,-2.660236313266189,-0.15401966436947123,,,0.8931475839951157,1.227869697004189,0.8829867426059893,1.8795953271500625,1.8306317055746604
2020-01-22,4.615619191330879,4.771518128487763,-1041095.1507480824,3.898334861194485,3.79590246704116,5.566440109018201,7.410465712056445,,2.368382206804624,,,402046.4425243204,,,0.03321849193735559,-0.28613755551588865,,,-2.278552267251009,1.1509528220989498,1.2059348143910253,0.6592032902848876,1.3351274929702432
2020-01-23,1.479261202294893,6.319469586173817,1334242.9934358634,5.249408496316136,3.3439810473973357,4.953531847416937,7.493039869939582,,2.2953976993756244,,,348194.2729745914,,,1.452092502896633,-0.41387374564025814,,,0.6447063660431867,0.9873925692420294,1.3257964213187594,1.8097541422511878,1.11989790337844
2020-01-24,11.050387666708858,7.013236710860255,-1724016.232651047,8.726598467636578,8.643084155613941,5.003903660916473,7.420811511113454,,2.2861512602880287,,,224132.1421980004,,,-0.45466618817054544,-0.39407007926906584,,,-2.482737260344183,1.0604249567660065,1.593249434019756,0.8072427959742908,-1.3788856038742607
2020-01-27,5.750186928757145,6.5622455592233,-3187315.340809099,6.146653978150454,8.040766286311978,4.975398850975449,7.400162984306627,,2.2922445573054517,,,125224.20682188295,,,0.13210049160830317,-0.3969964864265096,,,0.638750289817687,1.094629896028663,1.7059473884853582,-1.41561618247975,-1.9482445236530033
2020-01-28,5.966969105579636,5.602486268032564,-609097.1136268917,5.561352988026215,6.088655402056617,6.053791250555539,7.296837857819386,,2.3258181324836675,,,116960.55961404616,,,-0.06302863533285992,-0.18675635538517693,,,-0.6399810543594701,1.0640913779609682,1.5163880121531816,0.3441217917622899,1.6849093257180427
2020-01-29,7.42243084407518,3.3028861151632327,5263615.4742694255,6.524519011556421,4.259942709401429,5.760064847890634,7.064211464280142,,2.483787398193905,,,330459.9649749615,,,-0.8097099439436728,-0.20409266538182563,,,0.8173876783702912,1.1216291605601691,1.4014711569773226,1.1815306865198887,0.38433136433008475
2020-01-30,3.6895948789093183,8.23039926644364,-962922.6110189268,5.8878380502460885,5.518335567137399,6.142250783944599,7.1509867048609665,,2.4931492474823607,,,429030.7206784822,,,0.8023178639416537,-0.1520590956888311,,,-0.9955978184305618,1.1199385088397527,1.343824867962204,0.9661899944469166,0.6475898672340661
2020-01-31,9.39220992034869,9.085036047353867,-336681.34466969594,8.748981500598802,10.316839579252315,6.556610651243321,7.147817920505489,,2.490515794396652,,,320107.98216724244,,,-0.03325194418180488,-0.08633332376513901,,,0.44971040676903223,1.1528240603906075,0.8161718024859339,1.7547755741107114,0.7284174743858098
2020-02-03,7.336657821548457,5.852729363917959,2109965.2995340656,7.071271875589218,5.422029445433552,6.414707412182253,6.903283727134583,,2.355326760392845,,,355511.4345979328,,,-0.2259752908909059,-0.07340381380158745,,,0.5003160492395604,1.182781292896856,0.79340923781453,0.8661209755657473,-0.3431719562784395
2020-02-04,5.33041032825372,7.592976018920396,4062675.9630699977,6.761103692214576,6.895907560816738,6.8128053623598195,6.915114858298753,,2.3583147711400527,,,549307.2186513798,,,0.3537953920343517,-0.01490559218284972,,,-2.0039343820866358,1.2152452645517522,1.2066506592450834,0.4001577345067202,0.6883807144310786
2020-02-05,5.290146462586932,-0.508456405915581,15767395.62153371,3.8266135924773153,1.3698705411552083,6.050536858144056,6.503188418911188,,2.872033108555485,,,1166553.0328523028,,,,-0.07214557763020384,,,0.8988365098538784,1.191582067263363,1.2250125261385911,1.850214801771645,1.3379814948088997
2020-02-06,0.9625525270516988,5.1520706781071866,-6692654.217370029,2.433613666916997,4.021333966483681,5.434871140476766,6.347235325243612,,2.8556165773635356,,,1039379.6899555065,,,1.677565348033733,-0.15518352515880518,,,0.46229921353744063,1.2007812290762798,1.169514691783224,0.8923690118031928,1.1243867835644028
2020-02-07,5.783441517897103,7.010994860891657,-1525659.6017272023,6.432754827430031,6.4887738324154185,5.020062903184323,6.260460608313191,,2.8047885297846307,,,714040.7584426013,,,0.1924806874036673,-0.22081129786797016,,,-2.8820642710825104,1.219469078080268,1.714964612408582,2.0174931654598574,0.7294989680779556
2020-02-10,7.785261954228972,5.44820052067098,-3662459.672049492,6.186443811364299,7.251863118557878,4.939157134534928,5.975841193359561,,2.56180329272816,,,663191.5238085004,,,-0.35694707884374793,-0.19053017730473137,,,0.06336843735043213,1.211716916824428,1.6546375614673248,-1.216957263529955,-0.9050322390999551
2020-02-11,6.853131144621017,6.58644193614478,-1986164.4891028495,6.877392909415434,7.341368590388498,4.737850317979804,5.9827457824820485,,2.563329467134262,,,455539.9520468126,,,-0.03969236517645364,-0.23329611010817494,,,-0.767923139825405,1.2132183470516473,1.4942463372141412,-0.8567186055088472,0.006512828192654102
2020-02-12,7.297258629078229,7.570778289522195,-1559603.6995573128,6.735235302096484,7.705910521380872,6.35369725706736,5.932684768030063,,2.519502836114041,,,344532.6518593841,,,0.03679712715690652,0.06856003477677078,,,-0.02976334729653835,1.2067275218779332,1.334632378249678,0.7526312787447158,2.0892971521360026
2020-02-13,6.333448894357858,3.939549685667231,332469.7954779752,5.942853238280733,4.869190974809328,6.111193058579369,5.6604617076044175,,2.4190997000569467,2.2745218561369636,,438234.8954637074,134663.4983515799,,-0.47477851300938023,0.07661655472222809,,,0.07107548059033703,1.2092679879503678,1.2641314639547234,0.9733862161367091,0.19270165703216754
2020-02-14,4.631179395241503,6.7976006995379095,-807863.7965612775,5.506154938085459,5.730427781304826,6.068514226308619,5.662272860413184,,2.4199807241661193,2.2529731607484336,,461094.6678435537,176998.41266874142,,0.383758146962666,0.06928842479572667,,,-1.4948919182618075,1.2330384339174614,0.6897195158941949,-0.2572465155337351,-1.5446143005930553
2020-02-18,6.489543088689487,4.377485991321905,193975.4396032668,5.721725388651649,5.249699347823679,5.854371320438804,5.545908679532859,,2.423165532693715,2.25899420978303,,511904.3039642518,189108.33436785045,,-0.39371754086069866,0.05412813541387848,,,-0.7507211236727598,1.2202604933119547,0.6377900170549028,-0.8256818000600727,0.06832621004338832
2020-02-19,4.586683014684709,6.113005032772499,-2323570.189489927,4.958336442347587,4.930371301321372,5.759683939764348,5.841032717664878,,2.073342080821199,2.2350922313053476,,132261.85637712362,135045.19498574073,,0.287261366257513,-0.014025014789609805,,,-3.576796507767083,1.3633583136195535,1.4927723724643762,-0.378926882492104,-0.7477366310489045
2020-02-20,6.553677936803325,4.318433698414395,-288636.5978902648,6.312262362054,5.881751700557388,5.109215021542788,5.818378496161209,,2.0880661203976416,2.2463969821031853,,169884.78402001451,105081.81161864083,,-0.41713364242444134,-0.12997583773866075,,,-0.8427831900397957,1.3108709469009334,1.379367251193065,-2.8293319071602108,1.1793761488971772
2020-02-21,4.175912363340288,5.300463015923128,-414484.9175389148,4.301297371582464,4.982745468231329,5.381397687593967,5.767428167648675,,2.0876278124699867,2.2248059513054406,,82448.3884712756,106875.15513936461,,0.23846131366724094,-0.06927812264455804,,,-0.38353519120244967,1.2794348806825302,1.2759532681683905,-0.20758765306993893,0.3081560407128083
2020-02-24,7.138783392603514,7.040259251119998,132473.90219375072,6.887576566445503,7.152286367292291,5.429929397910385,5.7687792946616625,,2.0884851134682836,2.222086673543289,,175272.89521351547,124792.85833742571,,-0.013897373705045901,-0.060534365785800626,,,-1.329121144190532,1.216811442891796,1.275341266394331,1.0013028142643157,-1.4160999612953336
2020-02-25,5.395415691039574,4.989201604293854,-1807039.7191176647,5.375086752738582,6.078827420866659,5.552272520504775,5.690127096915189,,2.086650055301544,2.180659003776142,,244286.67629808717,112587.6837607061,,-0.07827374908493359,-0.02452527767552794,,,-0.35134535982492565,1.1838950982005607,1.3354303658454605,-1.1671221680061674,-0.49148778915555613
2020-02-26,5.140517603693752,4.475336196485365,2865049.5749377306,4.651500426368429,5.037652476694163,5.224738753247348,5.63376959333783,,2.1042885191561993,2.1849299713319086,,417994.01072631835,172569.86986127935,,-0.1385722988936906,-0.07537397564437663,,,-0.9515240743196012,1.1859526839138828,0.41093727763737853,0.9419284799796526,0.49327378934174543
2020-02-27,4.008856580385512,4.406865590504353,-395305.10873483866,4.318838920118381,4.558703982166961,5.24242513166534,5.688968567104886,,2.053801486517931,2.186540134525438,,135047.98157610508,192986.48500121894,,0.0946576276941242,-0.08174475789225756,,,-1.427678755221399,1.1448041481066136,0.5080249066355514,-0.5407076545682821,-2.425522604152091
2020-02-28,6.237158126494137,7.468153728717425,79177.51343125338,7.5535419854143555,6.104075787141966,5.675963274224199,5.6508562902185755,,2.0107800175581714,2.1936987540324546,,187152.9877986141,224933.52610478463,,0.18012316026337852,0.004433199448842368,,,0.371195349530151,1.1709434616206336,0.7500815274472137,1.0962152621715222,0.7736624132502405
2020-03-02,6.987725989908839,6.836398317508056,-1649347.5048783803,6.400778071938717,7.5709364546433875,5.635191087501811,5.538424403726284,,1.8663303426970363,2.1954804357111706,,121519.67978817988,176551.42811987398,,-0.021894148800237056,0.017321001093014994,,,0.15713910948104734,1.1575918733465183,0.7516045965797993,0.8876989454475943,-1.5903172155803167
2020-03-03,6.494435834145577,5.735494986725527,-325234.9659375949,7.365030917603434,6.42838220663765,5.784449763988145,5.532562684866663,,1.8654751338477862,2.1927952681612246,,-240.33348540314472,195232.93236062583,,-0.12427172812567198,0.04452211868331116,,,-0.06544697529361729,1.1330234447897676,0.7707097029700967,0.549657073853868,-0.2926364820532452
2020-03-04,6.018213010691554,5.97719922744777,794013.6155429841,5.8517483913494885,6.261944418363299,6.0848223701806265,5.451773845293031,,1.80557344500654,2.183434201019817,,-163673.45086175384,148802.91079132183,,-0.006838271541346327,0.10985650266887977,,,-0.891120118876352,1.0944412308423408,0.7599740571895437,-0.15175461428269885,0.40670635808018923
2020-03-05,4.836715076443397,4.711993205719978,-1063614.3752308013,5.097008567239499,5.365134991851946,6.145847893223751,5.71279632587481,,1.1608093791748653,2.1737911418206544,,-1005223.9506999794,106022.86961906943,,-0.026124782652850183,0.07306808638260605,,,-1.316296676074075,1.0361436472524446,0.7219448552306714,0.023229866230589667,-1.1870251793409754
2020-03-06,5.380564056383477,4.348948396259907,-922625.2321025128,4.637738318455348,4.978542831430588,5.522006826732247,5.672640211782446,,1.1946262911338656,2.1450954890044924,,-716722.5014366036,125906.77891987492,,-0.2128591439833746,-0.02691330539117241,,,-1.0764462418164142,0.9940023809637334,0.6473896642052587,0.4875063289235084,1.1375782682441373
2020-03-09,4.982987942323305,5.592378379452342,2492286.196944456,5.279692338514792,5.538399088448799,5.2732028391211045,5.60170938771048,,1.1523461809160211,2.1276698319411795,,-515825.21150302066,175747.95535123226,,0.11537496753137481,-0.0604338716606489,,,-1.3520600983871798,0.884103281110713,0.523746634923387,-0.12739576984831902,0.2183480215645271
2020-03-10,5.332063926605215,5.268988035848935,-1756647.6273666522,5.072952091858312,5.072458494708528,5.179901448945786,5.592748763469378,,1.154297812587742,2.1294740442457667,,-420534.6092688787,152003.40746202943,,-0.011900070924068683,-0.07668486422420619,,,-7.613790859732629,1.7415813928581616,2.892760260172153,-0.083338523357435,-0.7624823587487392
2020-03-11,5.823428957096652,6.100120109613506,858357.6908898894,5.718496611879118,5.851493649091353,5.2044856253789336,5.568432672142814,,1.1372598526900304,2.1295043712292974,,-278308.50026924175,152838.4572627871,,0.046419204947882216,-0.06759275292576836,,,-2.01742842760825,1.7483781477479599,2.7827897038540725,-0.6777823658799541,-2.0962143649986436
2020-03-12,6.795416766232535,6.437111504916203,297664.564942461,7.227216621708649,7.199461165032403,5.549509285218178,5.511749332912514,,1.0576735742187993,2.1280189985523887,,-185445.08704425307,197973.32493922024,,-0.05416846455488143,0.006827450706640923,,,-3.5843228211383686,1.798446268490138,2.689179775072111,0.1553985886370128,0.5452956273760627
2020-03-13,5.957544637619094,5.039871550287771,2300812.488175634,5.058018495151018,5.143592906599452,5.687693916023751,5.566765426143541,,0.9985546371226334,2.1298662602229057,,-87027.95240937015,239333.62129226048,,-0.16727782693450785,0.021490707000281734,,,-2.4583689722005855,1.776783300742538,2.489081376605059,0.05850337056544848,-0.3697266711992218
2020-03-16,5.25463095260119,8.879292520099185,922548.5734287174,8.824431282154336,6.107507286163809,6.34507674415312,5.670850017171604,,1.2179863481049795,2.1577072510084547,,-507.3339098703931,269255.30880702747,,0.5246121086662939,0.11234017496176882,,,0.9995003565492743,1.8659962151694456,3.1169741636933903,0.892891498732889,1.18994917345466
2020-03-17,9.058714646391934,6.711936907210713,-2341168.007540916,7.170293979315048,8.845934040477601,6.633666518425476,5.787572562966045,,1.199230290305683,2.1280921802508153,,-127264.50626707955,227991.01899589587,,-0.2998396696087195,0.1364447134980144,,,0.5161952183526545,1.9109832348976725,1.978669074578483,0.5140596029672978,0.36668884698227966
2020-03-18,7.705269984074363,7.885695699631157,629478.5418429985,7.542711677512287,7.1748004486154855,6.990781636429006,5.8762070963089785,,1.2868567435244587,2.075517641354465,,20387.93029956673,221394.04812795774,,0.02314593902245861,0.17368086995986426,,,-0.9999135957367443,1.8391531765421791,1.9395158761880031,-0.006423767820092012,0.5797408226463876
2020-03-19,8.567300831570677,10.473940738181923,7354141.637645327,11.90553063524915,9.350481757625673,7.7981474830821496,6.183982448297355,,1.5941007797719935,2.1213827300956054,,402526.8420763463,324819.3562068937,,0.20093761032355173,0.23192373028167404,,,0.9380713536580021,1.9010008821570752,1.4989188769920991,1.3249517492119751,1.395459540571291
2020-03-20,11.949303066410463,8.200472814412151,-3519959.5419080416,9.730929100396196,10.362057695603042,8.430267735907027,6.328982938221806,,1.6407173109249653,2.1195149298358764,,247253.11085788993,225965.25743458563,,-0.3764811429722425,0.2866889814234459,,,-0.4602456413140798,1.8994671973008077,0.8887685766143815,-1.1558904627276319,1.150762282956205
2020-03-23,8.284281473084462,7.840613230021972,-1459142.330709909,7.291640913938522,7.210226131303315,8.222531877891583,6.369000637166904,,1.6685038430980885,2.1114818208231867,,167672.29921270692,189025.7788747409,,-0.055042871457033044,0.25543560455232095,,,-2.5081984176066854,1.9236054609723858,1.3587693995862113,0.9682482587112616,0.03794999274267419
2020-03-24,7.674170536497243,8.747946178337287,-1079825.5301466957,8.642598828851547,9.209713121752628,8.629733732116899,6.5569378658690765,,1.715921187190267,2.130285189160729,,204033.00866125542,191181.29726040846,,0.1309587361297994,0.27468994563021354,,,-0.567194420786403,1.9191666560755831,1.2365300661703704,-0.6024414688399979,0.7109916522764222
2020-03-25,8.425723310079704,7.814989332550908,-1890308.8053362877,7.7633787662794305,8.418033391665205,8.61559245870085,6.723920522672353,,1.6644153188953748,2.1316690399980307,,-33734.91035244551,167073.219995973,,-0.0752457265059102,0.24790224268428163,,,-0.42364747190024216,1.9266021064052887,1.2307012613783674,-3.6642298679686394,-2.6492196524224214
2020-03-26,8.240287006473835,6.798485683861472,-1015341.890332941,7.328097771532626,7.590171783551185,7.8805014478367585,6.843501527340209,,1.5725626553115515,2.123973338597791,,-64736.749432350625,133590.399039572,,-0.19233528036515923,0.14109201750710312,,,-1.3391283264929847,1.926126427417596,0.8920058780905339,0.6675526647960067,1.3016769493040883
2020-03-27,7.772702103733252,8.243228820161377,1250009.1122947908,7.819209773492588,7.855174742812835,7.8890526489866035,6.882255281912407,,1.5981094397088484,2.1354144207359567,,-6195.169489173754,203329.51299597416,,0.058774249253403826,0.13652965697862574,,,-3.3252098887078896,1.946224688138413,1.2564216730640256,-0.8480726893985935,-3.1522456081045056
