Date,GM_Open,GM_Adj Close,GM_Volume,GM_High,GM_Low,GM_MA_5,GM_MA_20,GM_MA_250,GM_realVolatility20,GM_realVolatility60,GM_realVolatility250,GM_avgVolume_20,GM_avgVolume_60,GM_avgVolume_250,GM_log1DayRet,GM_logMA5_20,GM_logMA20_250,GM_logMA5_250,GM_log1DayRange,GM_HL_20_realVol_20,GM_HL_5_realVol_20,GM_logD2,GM_logD5
2019-11-18,1.974835971634917,0.8674404453437443,-6124337.279526349,1.1660340240768328,1.2249358618131492,,,,,,,,,,-0.8226937629855847,,,,-2.8318829878551997,,,,
2019-11-19,1.2306265703845511,1.0896446600367875,-4280524.953585179,0.9765469923655594,1.252727199774263,,,,,,,,,,-0.12167180337216608,,,,-1.2867017009341803,,,,
2019-11-20,-0.3956345659637357,-0.2110063383073424,-2099735.788732107,-0.4079325386921404,0.0051520833469655,,,,,,,,,,-0.6286027995811516,,,,-0.8841028110309538,,,0.07552184270068389,
2019-11-21,0.118460062688225,-0.3615408132402535,-2655615.6038918607,-0.2802205652925629,-0.3547342484055189,,,,,,,,,,,,,,-2.5967725045154295,,,0.37238079018326464,
2019-11-22,0.7096900118621772,1.7567809391032227,4054882.730549857,1.09646002932012,1.4838724381691255,0.6282637785872318,,,,,,,,,0.9064101297889917,,,,-0.9482654974199924,,0.9336103239166254,0.6769097020411718,
2019-11-25,0.4813200816219538,1.0305143659936178,403208.832091976,0.913754860083543,0.6221467016157938,0.6608785627172065,,,,,,,,,0.7612808418832415,,,,-1.2323443009545565,,0.696937302548471,0.3307812013807917,-1.8135516800563687
2019-11-26,0.1593752060339834,-0.1505562889108844,-1804933.16846521,0.0941351474826728,0.2846199668638061,0.412838372927672,,,,,,,,,,,,,-1.658182775878676,,0.7029949617885877,0.6457081479084968,0.215273422090316
2019-11-27,0.8148603911354826,0.4440420401477265,-4560222.240548626,0.3533608008741229,0.6305416783698572,0.5438480486186859,,,,,,,,,-0.6070975563799254,,,,-1.2830849985490522,,0.6405998748061658,-0.5336297972603636,-0.4230461858376717
2019-11-29,0.6155042920857117,0.7614096117100022,-1144815.2121872464,0.7882932431017178,1.039743332402045,0.7684381336087369,,,,,,,,,0.2127295486693428,,,,-1.3805107612227379,,0.25659126737554466,-0.0921526792768972,0.11595952959065478
2019-12-02,0.833212460892911,1.1365257487214322,269480.4873159956,0.8987799325731487,0.9712921140780376,0.6443870955323788,,,,,,,,,0.31044263445272,,,,-2.624000710478326,,0.5764977120484138,-0.3674705667227078,-0.4776242882359847
2019-12-03,0.5924367542985234,1.43133673308372,8078616.997420941,1.151244322341114,0.5040116382465669,0.7245515689503993,,,,,,,,,0.8821199414891481,,,,-0.43504941374884254,,0.7875608822932152,-0.4005863465825315,-0.914236924655556
2019-12-04,2.3511987513442865,0.8843078079290017,5801262.235443004,1.8126283792294444,1.6500448675494592,0.9315243883183765,,,,,,,,,-0.9778753829877525,,,,-1.8165634911923114,,0.7998018681657642,-1.3774617208187554,0.03427011069468466
2019-12-05,1.125943096229621,2.522882623102353,5350993.277136419,2.5344054133029523,1.7982833791365742,1.3472925049093019,,,,,,,,,0.8067811535945933,,,,-0.30635936670649583,,0.969662065567707,0.08759493920115631,0.7318103262603348
2019-12-06,1.8480751932281496,0.2699009651180546,-4339096.25594159,0.7063400947867287,0.9862114125895722,1.2489907755909122,,,,,,,,,-1.9238448444968643,,,,-1.273425360727369,,0.9689666269351671,-0.4870979598230858,-0.7102757472974753
2019-12-09,-0.316324801279924,-0.5608962674303406,1827829.0936956387,-0.6072099519434104,-0.3602936579101996,0.9095063723605576,,,,,,,,,0.5727664440238547,,,,-1.3987058903443428,,0.6500424441642464,1.1261557574540073,0.5291106389840944
2019-12-10,-0.7272866384467189,0.0638461502562464,-468941.51752342656,-0.6078191465196952,-0.3177116710639076,0.636008255795063,,,,,,,,,,,,,-1.237503819638738,,0.5533565684403631,-1.579613054026461,0.3129773688752775
2019-12-11,0.8414229698413322,0.845598687286385,1943032.111157052,1.1402382205849673,1.196992382868519,0.6282664316665396,,,,,,,,,0.004950411816135897,,,,-2.869026281106626,,0.9212858090076774,0.34110076182205573,-3.251680031193703
2019-12-12,2.4695211017269507,1.3384694485539228,17961398.710956793,2.4924427791261667,1.5780759803424171,0.39138379675685364,,,,,,,,,-0.6124974873204498,,,,-0.08952347645234686,,0.9892345156875882,0.24265068264020737,0.1692474405779214
2019-12-13,0.7222504522698596,1.5838062496521204,-7911868.436513042,0.9683877199511794,1.3949057654103625,0.6541648536636668,,,,,,,,,0.7852142822123371,,,,-0.8521006023729426,,1.0174471251829882,-0.3035302441069108,0.27300383567906394
2019-12-16,1.853186726909428,2.725918719294061,-1730928.9835094905,2.127486620306522,2.2294261149949968,1.311527851008547,0.8734212743721788,,0.8923663540873712,,,428484.2517671775,,,0.38589880370985385,0.4065300362137374,,,-2.2833758310329406,0.8204229546425851,1.1135928476299777,0.3274670043413305,1.1899190067348184
2019-12-17,1.6124275465696505,0.7950021402195695,-202919.2755556032,1.0046478700184025,1.2002451688529998,1.4577590490012118,0.8697993591159701,,0.8925388953081357,,,724555.1519657148,,,-0.7071513085497366,0.5163930742498333,,,-1.6316973311158471,0.7565391060345341,1.107280708455482,-0.23723726598041728,-0.3131284494346274
2019-12-18,1.1599320460180742,0.8940401475631923,-4397545.797072314,1.0568164811857643,1.2345567087494516,1.4674473410565732,0.8600191334922904,,0.8910735841887893,,,718704.109791358,,,-0.26036601941157866,0.5343250303747641,,,-1.7274321903548193,0.759345032354184,0.8550147884820717,0.6053419822489081,-3.0273992146573425
2019-12-19,0.6684808315511432,-0.0430735889263633,2753685.338078458,0.3072789101945599,-0.1865645529143726,1.191138733560516,0.8684157709613393,,0.8811864415293565,,,961375.1661318863,,,,0.3159944487284872,,,-0.7055366883078246,0.7670674352625703,0.6549255639120923,-0.17664681367385027,0.32320101761436554
2019-12-20,-0.8432109773025509,1.3673666319255702,-73554.03447068669,0.6210128449071988,-0.1304177130699511,1.1478508100152058,0.9548611432196304,,0.8379173450289472,,,1090478.2446029452,,,,0.1840806818625568,,,-0.2857764786133626,0.7540211995049797,0.8121274411898587,-0.747969886816575,-1.5304436723958643
2019-12-23,1.417500922535309,1.4123232756638409,-1089278.187083725,1.124232622233844,1.696103366300255,0.8851317212891618,0.9376382600476614,,0.8239911775971925,,,833270.1987212659,,,-0.0036593458014127275,-0.05762775280743484,,,-0.5588422850497075,0.7685229996804077,0.6553619756267155,0.3752786225999619,0.2727679910972065
2019-12-24,3.0435810314255054,3.372415416084918,8767287.270438679,3.5531030689534617,3.356964452564388,1.4006143764622316,1.0547333125522265,,0.9879685845337391,,,1251474.120638601,,,0.10259443528787426,0.28362303002711736,,,-1.6289336432435477,0.7722693466096326,0.6546776831106471,0.6956683917140773,0.9467862897339359
2019-12-26,2.743802531039893,2.136726235553464,-317489.7230754122,2.7779261621442792,2.4846205970719524,1.6491515940602859,1.1690974387754438,,0.9733814947247738,,,1325846.2929080906,,,-0.2500698821373256,0.344028938993612,,,-1.226540329185122,0.7678183117564736,0.5402931570031676,-0.32240746699334216,0.21727523678064387
2019-12-27,2.6757164971643057,2.6875681786337324,-3348342.614772938,2.4156739583224507,2.9750824123296447,2.1952799475723053,1.2812737456997443,,1.013860177508224,,,1386440.274196875,,,0.004419568036007148,0.5384548801901614,,,-0.5808753856949472,0.7835965445193903,0.5531449833117805,-0.37855947661073436,1.00453666126231
2019-12-30,2.1631982219357795,2.485910811840533,-747340.863575222,2.241662383411846,2.320673683456789,2.4189887835552977,1.3674988057062705,,1.0403069702598147,,,1406313.9916274766,,,0.13905133136860448,0.5703662128339154,,,-2.5381643982005695,0.8351484773472558,0.8235407072658253,-1.0521546247004352,0.11202800042140358
2019-12-31,2.68692864097131,2.328089638881213,-316610.8609533645,2.243682160208639,2.1151950564321886,2.602142056198772,1.4270770002142599,,1.0603109828218997,,,1377009.4242140085,,,-0.14335073834115633,0.6007066770590563,,,-2.0519267393995757,0.7964398148022387,0.7521925712195431,-1.0231007983107097,-0.0879940088316166
2020-01-02,4.059774681970403,3.4948234168410366,4473465.542936908,3.692072392521624,4.014323245697241,2.626623656349996,1.5302513344021258,,1.1567555912303007,,,1196751.851489807,,,-0.14984462512163282,0.5402672478171446,,,-1.1324249896081846,0.7726471715272668,0.7805304120867701,0.008873122159782984,-2.100395545385587
2020-01-03,3.694653131189124,3.067275988266072,-1498093.6821778342,3.704560071837875,2.5732442083692426,2.8127336068925173,1.6393997434189793,,1.1949569625014584,,,831784.055608765,,,-0.18609680733182,0.5398266595819997,,,0.12338143618789747,0.8256249426900126,1.0781004702816712,-0.30220522556643725,-0.07197973553546136
2020-01-06,2.344263219046976,1.53169817384099,-3437930.3713019565,2.0718650110712744,2.116995764241046,2.581559605933969,1.5898405209559108,,1.1768033418222565,,,392337.87318684615,,,-0.4255941227810433,0.4847600048059319,,,-3.0981913763888054,0.8972226739081952,1.2669239176252292,0.674537715093025,0.14485331132548396
2020-01-07,0.8983472534628909,1.099304295629565,9087636.956128037,0.8773790557141652,1.2298755634376093,2.3042383026917754,1.6313106874814864,,1.1419384688054133,,,1063674.5337903276,,,0.20187611012069248,0.3453663730222473,,,-1.0427145639464246,0.8997700556316238,1.2063013606482174,0.6770034147037004,0.32685940693174614
2020-01-08,1.2102672466880868,2.5520246721926654,-7400770.781971374,2.162564237948878,1.847608976678277,2.349025309354066,1.7869567344626365,,1.0345066185811824,,,602244.5400069768,,,0.7460458329698691,0.27348645552615125,,,-1.1553246779557722,0.9005910638088,1.1583535123057789,0.02012267249946066,-1.496399299053479
2020-01-09,2.832974130993925,2.571623006943522,-2061496.226459819,2.352181908451378,2.837671129269477,2.164385227374563,1.9123455772970004,,0.964256429354964,,,522616.8045601573,,,-0.09678986970133781,0.12380582192644923,,,-0.7225981937256565,0.9106368961810033,1.1839478191866895,0.3868385127087991,-0.07990893923195919
2020-01-10,3.344158307729092,3.8689149192473167,4584488.033970475,3.616872101495069,3.6014050232783816,2.324713013570812,2.063511388895047,,1.0233899133474817,,,654689.6007008285,,,0.1457590501737101,0.1191875069894891,,,-4.169041499934494,1.0621104622178676,1.5137150868982956,0.2752730837188016,-0.22109698323748647
2020-01-13,3.09699108320309,3.023259622375754,1486799.863311233,3.092906714681469,3.0746620731411625,2.623025303277765,2.1477508975861386,,1.029887994421349,,,-169040.3416814496,,,-0.024095427344395216,0.19990714707675614,,,-4.003883856296523,1.1693833002097285,1.7133842828186585,-0.7948773706483161,0.3998235232757067
2020-01-14,4.807601554673656,4.132318227713103,14340428.99814014,4.410250705355118,3.985684557778619,3.2296280896944722,2.2751764964891876,,1.1109134363161925,,,943574.5300512094,,,-0.1513597587634824,0.35030935782766476,,,-0.8566874606905186,1.1692368551863832,1.7469947531140488,-1.3340689291376164,1.109556822195247
2020-01-15,3.7852849353608526,3.323546679223053,-6529465.795352029,3.8960809228475313,3.9597340116722464,3.3839324911005497,2.3050578944856377,,1.1315219868196875,,,703647.6894590827,,,-0.13008867460305845,0.38393269905991617,,,-2.754307426881002,1.1890638457501759,1.6561750536924864,-1.2030164056633117,-0.2593900825949705
2020-01-16,1.480489460631805,2.194416228341833,560429.7572236285,1.8802013827536257,1.4033263809583154,3.308491135380212,2.3750285988917503,,1.0750900411315456,,,741815.1410980441,,,0.39354330621299627,0.33148275606657934,,,-0.7405008731786759,1.2039213370129656,1.6513806685653662,0.6616059442700929,-0.9749617575420786
2020-01-17,2.552391757222189,1.3272762476689903,-684944.1930931937,1.9723569001677104,1.798862083838923,2.800163401064547,2.3966904038970407,,1.0476948846437983,,,927445.221297,,,-0.6539019553186584,0.15558898571709365,,,-1.7516075571090601,1.2041285706581626,1.372720052612531,0.6912806554623037,0.9328090193037195
2020-01-21,-0.7565856648823441,-0.3637336756795442,3568679.137500014,0.1440266263632388,-0.111795924354844,2.122764741453487,2.3806573995593814,,1.0886490534200166,,,968194.911268078,,,-0.7323938256389679,-0.11465730546357955,,,-1.3632712361074009,1.1889085090411695,0.8132883946592695,0.9392843034808135,1.2199425951077538
2020-01-22,2.8823415997023467,2.2769088491810514,4527965.112424117,2.346649909308581,1.771024892180531,1.7516828657470769,2.4261345104221554,,1.0627823636795826,,,1198270.8686128182,,,-0.2357842640710535,-0.32572229090809796,,,-0.5522988422169959,1.175088241258832,0.8813929239197944,-0.0516801044393757,0.6181053609467188
2020-01-23,0.0763387810514153,1.673961424475344,-3287043.976220675,1.1525172041340743,1.1491480665730691,1.4217658147975347,2.4392164178627307,,1.0511935347842956,,,1088382.5791559708,,,3.0877671270369844,-0.5397772168925913,,,-5.693098483985777,1.4633680680138907,2.1086870458376517,0.71181931622594,0.5005238955571144
2020-01-24,3.528929846322889,1.74025568003373,1537871.0848644972,2.627047506355652,2.3348169656538644,1.3309337051359145,2.3576084310601715,,1.038207908810531,,,726911.7698772616,,,-0.7069626203215587,-0.571766998694921,,,-1.230212265271821,1.469198881498716,2.044796764299863,-0.6224032606451864,-0.7893045128187771
2020-01-27,1.1713263353489296,1.139860582317894,-5334541.948478691,1.051544531766286,1.6127343561575491,1.293450572065695,2.307765148398393,,1.072725780398811,,,476059.15860709763,,,-0.02723076798886359,-0.5789660786452984,,,-0.577696062794083,1.490170230740014,2.1614626826985264,-0.627170614859056,-1.6744263195493467
2020-01-28,0.7496783646737555,1.3821972677674983,-2233206.463463107,1.0252812539016,1.2975239867504769,1.6426367607551036,2.242496602855081,,1.088003901353429,,,531815.9661725892,,,0.61178546748054,-0.31128706836960757,,,-1.3010612104587485,1.467832249505635,2.165380088081923,-1.027059143136194,0.5572879053448839
2020-01-29,2.1021589050765783,1.002884724000996,15370564.744953174,1.653198004835314,1.1408562583597543,1.3878319357190925,2.1683452984631044,,1.1205899788209515,,,1337711.2465990088,,,-0.7400842955149894,-0.44622157042650035,,,-0.6687634030189701,1.4798739903976954,2.148208584575356,-1.9879505853469706,0.24218049353273013
2020-01-30,0.678601406955746,1.0791852332547371,-7425402.500636263,0.428443030622617,0.9068626196139532,1.2688766974749712,2.1059000781817803,,1.145735327998994,,,982271.664614864,,,0.4639276960829104,-0.5066109474276406,,,-0.7372671302957715,1.4942816803021728,0.3367778989347161,-1.193982756397603,-0.5195700934074303
2020-01-31,1.3606413444171572,1.157424420410809,-2496533.2698624404,1.2527691878102196,1.6007395491515943,1.152310445550387,1.9890301283602692,,1.1154136764815659,,,633771.7239748966,,,-0.16175895606291066,-0.5458781372943264,,,-1.0556379713939785,1.4958371667474428,0.30158442632636673,-1.8673042809550549,-0.53985756913498
2020-02-03,0.5157232654685728,0.3358199308683183,1226130.7524054889,0.4422875298524289,0.2895458489100591,0.9915023152604718,1.8524573254903813,,1.1433158825141474,,,769982.9457040628,,,-0.4289952181139847,-0.6250470376663498,,,-1.879007144329282,1.4354513684635168,0.49060370991282004,-0.2965676964261528,-0.21810544957691308
2020-02-04,0.1619686813142067,0.8231941226512944,-69514.9323434066,0.2469061294822587,0.4362901701177968,0.879701686237231,1.8170321229308968,,1.1645566209551057,,,938403.7176519902,,,1.6257890535362185,-0.7253768902543792,,,-1.663978364528415,1.4008921153413965,0.5462363771326842,-1.095925009361128,-0.5816001795169196
2020-02-05,0.7305210146735561,0.2462105465160071,2315959.5132112987,0.562315237365322,0.5454207554360195,0.7283668507402331,1.7743774354752186,,1.207075829136071,,,599819.8455061534,,,-1.0875709482750726,-0.8904000626826132,,,-4.080768223429132,1.4883166271684194,1.3110494621075162,-2.41229522841079,-0.2788225310324476
2020-02-06,0.6251017191861479,1.5452139220447163,-5135839.313780637,1.063409751339318,1.0656201021317455,0.8215725884982291,1.7240368979678213,,1.1938594289373345,,,713066.4189156902,,,0.9050032534256108,-0.741203559031439,,,-6.114604046443439,1.755929976370851,2.102525461195448,-0.32570271748273516,-0.763508082824478
2020-02-07,1.2547830020529247,1.286474006863287,2197087.4436728936,1.3160512671698044,1.332220548413357,0.8473825057887246,1.6597794479638093,,1.1803475192794042,,,925995.6024223259,,,0.02494249709573638,-0.6722878164449373,,,-4.124642056377803,1.780511964192208,1.8395558740914135,0.03947400832834956,-2.047558557375319
2020-02-10,1.3811483628069858,0.9387816519730235,-1597645.2186790258,1.5808202812847263,1.439780446353904,0.9679748500096658,1.5132727846000946,,1.068236601582573,,,616888.9397898508,,,-0.38608765941221534,-0.44682388584662525,,,-1.9587129112645743,1.7238641878454957,1.8214669523096962,-0.5001622302524512,-0.5059015650249894
2020-02-11,1.6180870942670005,1.3931278739722224,9638508.37573904,1.3325877191308706,1.502364533668679,1.0819616002738512,1.431766197179918,,1.0074189891862901,,,1024474.365411241,,,-0.149693157411751,-0.28013309486870486,,,-1.773270560141836,1.669270200421203,1.7930312240917023,-2.2381665749102835,-0.5622351506610354
2020-02-12,1.799128185955123,1.7947740354178163,-8262240.164919278,1.545128826795338,1.7699876090049749,1.3916742980542132,1.3148889875651537,,0.7896886513099884,,,-105659.09274172978,,,-0.002423077980136356,0.056755311287838214,,,-1.4922827084466161,1.6514338994561706,1.986514834130899,-0.15549380072484925,0.4373277198501156
2020-02-13,1.2311950701221583,0.9638524477316324,-111892.73994156998,1.0501326434222449,1.2113150714683876,1.2754020031915965,1.1969042759905828,,0.6348919610073388,1.0866165564115051,,215219.56002879314,449117.1670850178,,-0.24480235801612082,0.06352297209032423,,,-1.8252184620092449,1.6443911563664553,1.0700263389029994,-0.8456565468514493,-0.5423825567042807
2020-02-14,0.9674899040131244,1.0213510375988335,-1258794.5057338448,0.8719380232185117,0.9613834328910756,1.2223774093387056,1.138251016453433,,0.5905239862423133,1.0853786488321984,,124258.34688091949,530209.5466482262,,0.05417658678480496,0.07130477045010136,,,-2.414126787587739,1.6177276469211759,0.3374147126437151,-0.2569291642554647,-1.3275615256666402
2020-02-18,0.763417020451822,-0.3279698174109597,5964242.927746727,0.6767991373771274,-0.1564836844524748,0.969027115461909,1.0554887131994355,,0.6728859294524434,1.108777391103472,,456717.70292291546,700955.678003758,,,-0.0854665794778875,,,-0.18238217243552285,1.6732725738148984,0.8284372510254056,0.25605383021827594,0.23645572533688267
2020-02-19,-0.1683274588130423,1.4275915379779676,729010.4839525856,0.5360749086244532,0.5759174952009332,0.975919848263058,1.145054973882311,,0.5878847017778877,1.0874628806376394,,314734.2702455441,748101.4492151695,,,-0.1598274666005366,,,-3.222818924264785,1.6856352085006103,1.1302471303697132,-0.9008099292937239,-3.3678497271926022
2020-02-20,1.625194369087616,1.6311097832396584,197647.32548967004,1.6380499099359866,1.817589542190703,0.9431869978274264,1.1127650205852413,,0.5380698100910588,1.0608461381632446,,98218.38089882178,795655.8313715283,,0.0036332113846795798,-0.16533864246321492,,,-1.7173593029194985,1.6480497921235975,1.117980674518382,0.6724747714450189,-1.8099381924401583
2020-02-21,1.4271323501074065,2.1645306159268465,2300075.0098869894,2.0141262728454272,1.7045553138716407,1.1833226314664693,1.1372934801578165,,0.5749187515742488,1.063834340599144,,377574.330204205,766409.0360271471,,0.4165364510812679,0.0396749714926827,,,-1.1725679434304812,1.4383402952492994,1.1620936701860776,-0.30525005242269954,0.1828865373250713
2020-02-24,2.8452899291343954,2.9601050456441733,-79821.15802998096,2.8324535704207463,2.9544100733100365,1.5710734330755372,1.1982859484383386,,0.6945190237391013,1.0783234106129056,,296689.71805948106,758358.5361917812,,0.0395597854062326,0.27086694167742775,,,-2.104090831516472,1.4282541465777596,1.124931699204017,0.28442321494259865,0.6620455028412727
2020-02-25,2.101220389073191,2.212492175336827,-4640894.874363448,2.317804371853377,2.302187930040674,2.0791658316250947,1.2519175280892854,,0.7302649350868641,1.0586213022450432,,331372.0717652433,711092.507760144,,0.05160124773458439,0.5072903724111618,,,-4.1594309574022335,1.4641920593008821,1.2046226350310851,-3.037355434547822,0.9323459513996044
2020-02-26,2.5377597695087424,1.630544306623143,-3583813.0895422306,1.8643218611910972,2.023754936450512,2.1197563853541297,1.2643348800320675,,0.7346947897345179,1.048143077077254,,263841.7404612871,727365.9936102504,,-0.44236782182846607,0.5167549721428021,,,-1.8361310356601737,1.4520790714892524,1.1477702107778174,0.2848486162692886,-1.5947819937839967
