Date,F_Open,F_Adj Close,F_Volume,F_High,F_Low,F_MA_5,F_MA_20,F_MA_250,F_realVolatility20,F_realVolatility60,F_realVolatility250,F_avgVolume_20,F_avgVolume_60,F_avgVolume_250,F_log1DayRet,F_logMA5_20,F_logMA20_250,F_logMA5_250,F_log1DayRange,F_HL_20_realVol_20,F_HL_5_realVol_20,F_logD2,F_logD5
2019-11-18,0.3382345218742557,0.1296483015898246,-37729230.01046714,0.1458087759794848,0.1382291906635875,,,,,,,,,,-0.9589140946421185,,,,-4.882296788489638,,,,
2019-11-19,0.1368703656606786,0.2824683326680333,-31647001.79058185,0.227958006934914,0.3237901014084556,,,,,,,,,,0.7245322057421197,,,,-2.3451576347290084,,,,
2019-11-20,-0.0210568129965089,-0.0034962659516959,-13884769.248559045,-0.0789561520094674,0.0405416249002992,,,,,,,,,,-1.795528637514469,,,,-2.124457511049166,,,-2.016319767092481,
2019-11-21,0.0875338472761106,0.0140675635465012,-24174910.08134508,-0.0043951455843029,0.0643220549272562,,,,,,,,,,-1.8281538550071017,,,,-2.6777557397442147,,,-1.3152740083092374,
2019-11-22,0.2237149367201594,0.2297313519895931,19581697.10547508,0.2747028337116615,0.2497430252351233,0.13048385676845126,,,,,,,,,0.02653795393186642,,,,-3.6904884087259666,,1.1418543057700206,-1.4557404012381419,
2019-11-25,0.0218201169579193,0.0481403669772793,-14103449.237932911,0.0054864495822197,0.0742264410036019,0.11418226984594218,,,,,,,,,0.791288714936555,,,,-2.6774241323585044,,0.5998306654564385,-3.379255766257161,-2.507054906265081
2019-11-26,-0.0231852085040036,-0.0826021224165174,5754756.176943414,-0.0801688153003246,-0.0647988416760712,0.04116817882903206,,,,,,,,,1.2705208644530441,,,,-4.175339437486884,,0.83797359662575,-1.163683833738147,-1.0076649163981752
2019-11-27,0.0367597216356689,0.0222483842944321,-17998623.768624112,-0.0032665188361162,0.0727255691589752,0.04631710887825766,,,,,,,,,-0.5021333349847302,,,,-2.5771260494428865,,0.7275837521141266,-3.653821907121621,-3.659528430888879
2019-11-29,0.0032693641907051,0.1575887846188473,-8462193.623870023,0.1356897040273215,0.1087782796558785,0.07502135309272688,,,,,,,,,3.875393482394958,,,,-3.615204384709778,,0.6922972224839735,-1.426321225858945,-1.941272372678677
2019-12-02,0.1867028398762196,0.1051547324463495,-13362746.648499385,0.094386558655124,0.1424702869062653,0.05010602918407816,,,,,,,,,-0.5740853535799836,,,,-3.034811449100453,,0.672820458254775,-2.4900436437543774,-2.082834334351364
2019-12-03,0.123300887733909,0.3744878246902252,28675106.18340016,0.3392788838046932,0.2152730117211234,0.11537552072666735,,,,,,,,,1.1109316816554906,,,,-2.0874263589856774,,0.825336626272831,-1.5283232868327858,-1.1197926439942352
2019-12-04,0.7114515928191913,0.4318104165339833,27366243.73189168,0.5835166708056381,0.5185456551415442,0.2182580285167675,,,,,,,,,-0.49932073851901987,,,,-2.7338140213952977,,0.5659154115813246,-1.1188486166906952,-0.6647297304800354
2019-12-05,0.266927836160777,0.2076693374891327,36572174.301788606,0.3476784810287312,0.3329658058788838,0.2553422191557076,,,,,,,,,-0.251031254177555,,,,-4.2190459016341535,,0.8176343017362537,-1.7908489606602607,-1.6851266160835805
2019-12-06,0.1097860809372845,0.0770122809924238,-9791939.332231477,0.0565835757707251,0.1449677511410709,0.2392269184304229,,,,,,,,,-0.35456885107570246,,,,-2.4260623370107086,,0.8170934093221288,-1.0362062835166657,-2.5185481902518556
2019-12-09,0.0436832324904821,-0.0014189197845864,-8322458.477989003,-0.0228807105854986,0.0412486634670203,0.2179121879842357,,,,,,,,,,,,,-2.7468527664721676,,0.8153827455028195,-1.5649988325476436,-2.238918962613633
2019-12-10,-0.012817400900511,0.0351880318652688,425650.6278184578,0.0130341337042318,-0.0006028028079363,0.15005222941924443,,,,,,,,,,,,,-4.294973247674357,,0.8977285821461515,-3.1742789849983155,-1.080871217787611
2019-12-11,0.1903765302034896,0.1826321562070902,13641105.213676512,0.2057724769723239,0.2572971962331567,0.10021657735386583,,,,,,,,,-0.04152979446387367,,,,-2.9656936008214707,,0.8676776114780322,-1.692541972981984,-1.389586733727841
2019-12-12,0.2252135836414774,0.0676329888106175,1385877.2262642086,0.1731343815235271,0.0803561145602262,0.07220930761816277,,,,,,,,,-1.2029533483976307,,,,-2.3775428588230687,,0.7829333830602225,-3.428210257914087,-1.96585325665379
2019-12-13,0.0485401022915903,0.1116917521677329,-18412537.67808908,0.0647173079673559,0.1650622337031775,0.0791452018532246,,,,,,,,,0.83335255654281,,,,-2.2991417706802433,,0.8063693200737894,-2.6459151341446017,-3.3616073758795677
2019-12-16,0.1810793650577262,0.4482067058422134,27042086.644212767,0.3940521213632628,0.2654870583017192,0.16907032697858457,0.14189310022883742,,0.14880754146573566,,,-1872258.1343359104,,,0.9063191068303154,0.17524080552681254,,,-2.0513201754601043,0.8461375440394683,0.9016962066031345,-0.9660753831740895,-0.7993399855260053
2019-12-17,0.3909400272418986,0.1910464538543248,-12492426.20104184,0.2173600705328624,0.3210917947137917,0.20024201137639577,0.14496300784206242,,0.14917450642369434,,,-610417.9438646457,,,-0.716037552836028,0.32304810035950154,,,-2.2659472878609694,0.73474163831411,0.3427491835462426,-2.5338275812560447,-1.8588072351588714
2019-12-18,0.2550189905212057,0.0876602271656237,-7299041.066708699,0.2548593768409253,0.1837461508757019,0.18124762556810245,0.13522260256694194,,0.1460508235958666,,,606980.0923290119,,,-1.0678697285904277,0.2929418649494324,,,-2.643481940270914,0.7265234922882574,0.2140193299978699,-1.0201344021998873,-2.354173914819565
2019-12-19,0.0972079001735766,-0.079524262026585,26298887.18178401,0.0289531715639963,-0.1003762224308792,0.15181617540066195,0.1314212027631975,,0.15076476918974233,,,2616162.9138461645,,,,0.14426296311748898,,,-2.045392687293361,0.731075886752034,0.24404089358005018,-1.3072217883147645,-1.9162535303742465
2019-12-20,-0.1932772684747901,0.1960851420042204,21063609.24123682,0.0403498587724513,-0.0813210791389469,0.16869485336795947,0.14052208168608343,,0.1487886748316963,,,4878088.87997526,,,,0.18272684003685086,,,-2.1064351085628794,0.7503130367200294,0.2516217653705571,-2.221697374701673,-2.4722661999202526
2019-12-23,0.1629640836021799,0.1662277309178814,-13187454.27065827,0.1306613164103676,0.2596919587191557,0.11229905838309306,0.13734690063249785,,0.14745635864734521,,,3239631.3111685924,,,0.019828890669699412,-0.2013443699404292,,,-2.0477053655505504,0.743542366711375,0.25224104611957276,-1.4034324103459683,-1.26592276782945
2019-12-24,0.4564411413260925,0.5199579098125535,53945585.38492181,0.5352869232550534,0.5535428816706025,0.1780813495747388,0.16093777777426158,,0.1686520812076558,,,6642083.042311328,,,0.1302881085725807,0.10122264914045744,,,-4.0032637637161805,0.7923965668725128,0.8400206498730223,-1.1274045322630717,-1.1119666952650178
2019-12-26,0.4548124819674988,0.334880077104867,-12968884.35447675,0.4724793742719981,0.3926149060141215,0.22752531956258748,0.1818118877503308,,0.16265181355201402,,,5705901.01574032,,,-0.3061127175151737,0.22428895820746864,,,-2.5274242277743197,0.7289140521726708,0.8390597780570992,-1.779915805997062,-1.3974772575154308
2019-12-27,0.4585653150352375,0.4634342330898597,-5479101.613448963,0.4629782732720082,0.552918870505855,0.3361170185858764,0.20387118019010217,,0.16963971460964167,,,6331877.123499078,,,0.010561747726013359,0.49997104420532884,,,-2.408605857303086,0.7320267455488869,0.7996777197554831,-2.8730956715707916,-0.6107223982192421
2019-12-30,0.4424335054147161,0.4846442001068252,-285872.2243305519,0.5360560138137966,0.4892278287111384,0.39382883020639736,0.22022395096450106,,0.18036778055980285,,,6740693.193476051,,,0.09112483078122294,0.5812713862874745,,,-3.0612700115524536,0.7074355797538858,0.7597818542085993,-1.8986937359029312,-1.2428555065223277
2019-12-31,0.6083941169231153,0.4099910261297177,-8797000.100393891,0.4733385731344235,0.4739376034846101,0.4425814892487646,0.23546576564866947,,0.18299303243657966,,,6968980.520881325,,,-0.3946876186164414,0.6310590698936955,,,-7.420198293041254,1.2683101567299488,2.0744211501556897,-2.9291357410726047,-1.4115576261328597
2020-01-02,0.7089439771917894,0.5348462119041653,6660834.772160657,0.6790758164877615,0.7337160936294462,0.445559149667087,0.2434836850093665,,0.19266255290818168,,,5868266.950319352,,,-0.2817972555670693,0.6042800712533579,,,-2.906983991593287,1.2525727817872063,2.1161992589182024,-2.9917001774432364,-4.207179468901529
2020-01-03,0.6360554088363459,0.597139943058159,28121812.403628424,0.6248142288802923,0.5682958756120087,0.4980111228577454,0.25175016133557526,,0.20436003124029514,,,5906045.3839061875,,,-0.06313418395175324,0.6821852393761697,,,-2.8731898569709404,1.2515326029250626,2.074984499621203,-1.6758506318328357,-1.3384194120004262
2020-01-06,0.5774389846169177,0.3232989557551762,-17757244.024295405,0.5071986574781882,0.4725352168572412,0.46998406739080867,0.2575316422488775,,0.20468268452245442,,,3189574.4676019875,,,-0.5800253277011161,0.6015561998867572,,,-3.362069731850278,1.2213479113068262,1.9635422026228708,-1.5533068721247596,-1.9651470562316595
2020-01-07,0.2157247738836929,0.2391905995969452,11979025.539275974,0.2079427656490873,0.2140950559510863,0.42089334728883265,0.2656405581791035,,0.20032067571099804,,,4278122.711177359,,,0.10325732173577057,0.460235359801142,,,-5.090930859660819,1.3046571879564965,1.9501601437733258,-1.0273638013050173,-1.4046473495700607
2020-01-08,0.3147894755904645,0.4355406057480762,-24343845.76265244,0.4013730376505755,0.4160881781163499,0.42600326321250437,0.28748853445573663,,0.19336870552813704,,,3477053.3469441882,,,0.32468394738787887,0.3932640270750704,,,-4.218878351587971,1.3265138992460141,0.9526476108040635,-2.187101142717759,-3.6671344157609913
2020-01-09,0.5715896555542699,0.4006323885462306,8566293.314363651,0.4995769689010143,0.5423712403667347,0.39916049854091745,0.3057607522897848,,0.1853739007483425,,,3884085.481271447,,,-0.35537707848716454,0.26656064710846805,,,-3.151351029611197,1.298853914886215,0.9076115388288644,-1.8236106412360202,-2.008321054101474
2020-01-10,0.4926852089192763,0.6246119364091545,21906569.136662565,0.7047042546870381,0.5442360119811487,0.4046548972111165,0.327859741299888,,0.19596512829288976,,,4297358.67742075,,,0.23726010651260443,0.21044869926523627,,,-1.8296592207506943,1.3291258318062316,1.222067024118943,-1.6656309242189,-3.594588216855458
2020-01-13,0.6602283951738706,0.8171771262792129,28931394.51238863,0.8610745658824248,0.6739353998239204,0.5034305313159239,0.36533694817331774,,0.21438615166162472,,,5674634.541726971,,,0.21327004374186528,0.32062565764658935,,,-1.6759027353882638,1.3563606210991257,1.4846366705787115,-0.8757614096190919,-0.7054664105819214
2020-01-14,1.5767995070034155,1.283263018821262,110951997.8635283,1.5816971552342425,1.4484837042044276,0.7122450151607872,0.42391551150599416,,0.28863475759416424,,,12142861.31880784,,,-0.20599109659830125,0.5188878045723377,,,-2.015802542267041,1.3655091496608038,1.0852502059392424,-0.41756134992784794,0.04312885412776311
2020-01-15,1.3088274188444924,1.0500315901636403,-34168884.90642449,1.2987184229498334,1.3081824052197604,0.8351432120439,0.4540067557220655,,0.32087151591607505,,,9082312.741275977,,,-0.22031138666603262,0.6094911431985586,,,-4.660262025730571,1.3958696382298845,1.2564991148544198,-1.4573416390936254,-0.4869610214985409
2020-01-16,0.7022433827738288,0.5950917089083188,2847177.4322946817,0.7282348945550305,0.6774300742863746,0.8740350761163176,0.4742090184747652,,0.31612841162130134,,,9849292.922942802,,,-0.16556451676013992,0.6114723159624992,,,-2.9797640417209377,1.3820552430419546,1.242211566054779,-0.37371747507690595,-1.637532287607823
2020-01-17,0.8512637345565803,0.2602271692713476,38180663.12104032,0.6668424065420089,0.4414673669493849,0.8011581226887563,0.4828373655800514,,0.3072531594887445,,,12123278.132330256,,,-1.1851670144039463,0.5063784544638992,,,-1.489989421784244,1.42768307415921,1.3047901701897795,-0.23596993266197613,-1.0095449170556876
2020-01-21,-0.4947111247586138,-0.1676267243770701,-7499124.393850327,-0.1941935453258194,-0.1774868829482416,0.6041973525574997,0.47843224246252714,,0.3162402822493857,,,10433377.553548537,,,-1.0822343772092036,0.23338629039377498,,,-4.091947694351595,1.4219188344503497,1.3404009968423158,-0.2708663416427552,-0.015312794029892
2020-01-22,0.5825398498497325,0.4409719936767375,-22826394.807561472,0.3988546701174211,0.4548674981776406,0.43573914752859483,0.4906765850461531,,0.30939969999832595,,,8238877.351108623,,,-0.27841622783080205,-0.11874144568505438,,,-2.882174541976168,1.4010584284668952,1.2246856756704656,-1.7106690523483001,-0.1716296888944535
2020-01-23,0.0840658902734423,0.4102241148869958,8913180.490510166,0.3553980776726337,0.2205109192584569,0.30777765247326594,0.5028764042446088,,0.3006190229354029,,,9343909.089167044,,,1.5851027326574436,-0.4909668079802736,,,-2.0033167136711616,1.403071718022891,0.9997386332437913,-0.5484395071708685,-0.4465879677640387
2020-01-24,0.9572625092611364,0.4358217031230378,9895609.52818972,0.687408805610839,0.6502958696600496,0.2759236513162097,0.49866959391013294,,0.3009559114509632,,,7141410.29633044,,,-0.7868444362665243,-0.5918195382064183,,,-3.2937896922239163,1.3914838429418441,1.0318840016684985,-5.268702147703823,-1.837154367394715
2020-01-27,0.3485403246733831,0.2193509055704119,-34162904.73147342,0.2477103717422242,0.3827535178469805,0.2677483985760226,0.49289313533341017,,0.3053418555682232,,,6081709.277480606,,,-0.46308117672561505,-0.6102446582483391,,,-2.002160950829184,1.409628849862656,0.8910685711009648,-1.6561458969328795,-3.197205734011774
2020-01-28,0.1397212320123806,0.3083321170072461,-20222346.66332345,0.2641111995199923,0.3000484497864244,0.3629401668528859,0.48513802952927954,,0.30808674750009835,,,5344547.024986882,,,0.7915282663715347,-0.2901954563424517,,,-3.3259809095566886,1.398398944681491,0.6614306051745169,-2.059720595242649,-0.7424238961692704
2020-01-29,0.6784728419750117,0.2409700967229198,52971874.97022917,0.5837764703688411,0.4035056705530415,0.3229397874621223,0.4729543243600842,,0.3128881015575135,,,8007434.384714869,,,-1.0351716061036906,-0.38153292867523636,,,-1.7132951152120734,1.4382062518812595,0.7779099356686471,-3.834173879473331,-1.609428427709992
2020-01-30,0.1567730770798983,0.336961108229926,-30473621.74354944,0.0776326050864701,0.2985857210840974,0.3082871861307083,0.46930282846509463,,0.3140854247940391,,,6923603.30255709,,,0.7651681269694642,-0.4202164787293697,,,-1.509804744777393,1.0761044747489115,0.8766106185802423,-3.5533353954673865,-2.61369948156358
2020-01-31,0.3719144023794838,0.2174419195591341,5572859.301277041,0.3645707631798274,0.3602258413155317,0.2646112294179276,0.45343261384784317,,0.3185860319546298,,,6869204.529012909,,,-0.5367319483069866,-0.5385849772181586,,,-5.4387475033273525,1.2217401777873906,1.637200561324777,-3.7495565478461064,-1.521519605495235
2020-02-03,0.1044121996279177,0.102498517312294,-8921475.588656768,0.097845247900115,0.0887203794999074,0.241240751766304,0.4287005425605498,,0.3259571793006105,,,5017040.12939865,,,-0.01849819006717606,-0.5749632343612089,,,-4.696751801512635,1.2799721868080878,1.7493891053835398,-1.4504592308252904,-2.1468437795401725
2020-02-04,0.0465048213944276,0.2760399340341268,-5267379.810502023,0.1661533437357389,0.1741486328604704,0.23478231517168013,0.4263375914744974,,0.3269313196949751,,,5641533.340088319,,,1.7809895506602513,-0.5965727342544549,,,-4.82890277015666,1.3381905017811764,1.8718706583071854,-2.8370544656525065,-3.432930091259571
2020-02-05,0.3648653599063172,0.167200051908789,42113320.27213482,0.2599479578543038,0.2525358968661972,0.220028306208854,0.4227380640900896,,0.3294865865848988,,,7148248.076731262,,,-0.7803373974518353,-0.6529965507507658,,,-4.904646742300027,1.3245115540510486,1.5717623835979098,-2.7379703591090374,-2.606802526601621
2020-02-06,0.1895557802615304,0.3144078603060674,-39366975.8774057,0.2792662150816962,0.2745187564810005,0.21551765662408226,0.41668142681798914,,0.3303510632586316,,,6397091.570993599,,,0.5060077250653515,-0.6592791258861245,,,-5.350145835548462,1.3954605271745546,0.3300826390317338,-3.260533421741763,-3.791876191304917
2020-02-07,0.3269258741966458,0.3511875681202019,-10423766.613573156,0.3243925919390706,0.3792293658339756,0.2422667863362958,0.4142091857966877,,0.3306623583458852,,,5447588.574596757,,,0.07158700205689937,-0.5363315841045766,,,-2.9033942536095174,1.396943418732683,0.9454847445194371,-1.6928873703519451,-2.011815427858125
2020-02-10,0.433272948051604,0.2338956264801028,-6461252.975739673,0.4002195627127847,0.3943602826095915,0.2685462081698576,0.39467337030023514,,0.32911564195233745,,,4029197.4689766453,,,-0.6164929192525256,-0.3850355155808863,,,-5.139728532224244,1.4243749095463245,0.9841857382804025,-2.519346133110996,-2.029531173418622
2020-02-11,0.3773441786368998,0.3332718580522251,46184.88499154896,0.3545825214556002,0.4155689073791535,0.27999259297347723,0.3704781068888857,,0.31385359612702024,,,2584936.9876067913,,,-0.12419916419039295,-0.2800312031187667,,,-2.7971046212986352,1.3764705632405219,1.259955191106527,-4.022077293622637,-2.860643424078561
2020-02-12,0.4070043504850851,0.4343500020615995,-4546311.226121828,0.3840264184073518,0.4944343497676744,0.3334225830040393,0.3280324560509026,,0.2301542016579949,,,-3189978.4668757147,,,0.06502679091432147,0.016298148624293084,,,-2.2035733056877493,1.367131149841328,1.4562489218597565,-1.6071686113391657,-1.3199451671671425
2020-02-13,0.3836349791452251,0.3099205777882745,-9905855.975051254,0.3692214445727426,0.4111168872099684,0.3325251265004807,0.2910269054321343,,0.15527653586567547,0.25411313709564487,,-1976827.0203070529,1744409.1955443376,,-0.21337546139081287,0.1332997042361207,,,-3.1725782255776456,1.3356796212855968,1.1177097762332637,-3.7571034670790544,-5.40650799034374
2020-02-14,0.3674916469332467,0.2988779631392027,-1252196.602827564,0.3463642742435162,0.3635780311843737,0.32206320550428086,0.27621621814367847,,0.13790239768409512,0.25317692837328964,,-2181795.722063165,2352359.7523383303,,-0.20666524892255364,0.15356385857637325,,,-4.0620463927071295,1.3423778904565815,1.1492901576753767,-1.9989900147727255,-2.950575273128814
2020-02-18,0.3297483276221165,0.0943483179781359,19792268.72095433,0.2755803608558276,0.1471235899066689,0.29415374380388754,0.26792227557901793,,0.14377776129460657,0.2545395286425196,,-3101215.4420674653,3209680.9275306007,,-1.2513362757457225,0.09340564681092157,,,-2.0521628440933726,1.3058771818552835,0.8108702051135738,-1.5344591132989245,-1.9693516061656164
2020-02-19,0.059541931558507,0.4329456281435484,250614.46487813443,0.31800087911793,0.1828266696667766,0.3140884978221522,0.29795089320504886,,0.10569675248040344,0.2520795010254931,,-2713728.4991310416,3445270.656087886,,1.9839313535903367,0.052746101372837015,,,-2.0011908920673758,1.332550586877585,0.8990207023500434,-2.009410643762998,-2.305852724979978
2020-02-20,0.5593424923302237,0.3132149011664955,8850608.232202537,0.4494701293909315,0.5610585118762588,0.28986147764313136,0.29156303857953675,,0.10032214617178595,0.24921809160890832,,-1129878.3471428412,3995695.96131368,,-0.579872432925591,-0.005853092694571777,,,-2.192938334047507,1.3530625516879637,0.9004951975999479,-1.5192929439945257,-2.110848819925313
