Date,MCD_Open,MCD_Adj Close,MCD_Volume,MCD_High,MCD_Low,MCD_MA_5,MCD_MA_20,MCD_MA_250,MCD_realVolatility20,MCD_realVolatility60,MCD_realVolatility250,MCD_avgVolume_20,MCD_avgVolume_60,MCD_avgVolume_250,MCD_log1DayRet,MCD_logMA5_20,MCD_logMA20_250,MCD_logMA5_250,MCD_log1DayRange,MCD_HL_20_realVol_20,MCD_HL_5_realVol_20,MCD_logD2,MCD_logD5
2020-01-13,15.635319991342016,13.5085653792364,-158385.30578857195,14.356669338589144,16.179970593570445,12.745276444976522,10.62235749150776,,3.0639150813689584,,,22914.708873483865,,,-0.1462085002599883,0.1821997508616293,,,0.6006487343649298,0.9133842340122911,0.6834095085163482,0.7505931217362609,-0.13848948610264064
2020-01-14,19.255024750791733,16.377587104498346,1241708.9672123808,19.304979320402595,18.70741348082697,13.89064569479047,10.898688877003602,,3.3238149076571686,,,131698.3415053498,,,-0.16185829253114836,0.24257314650514278,,,-0.5148908094887669,0.9178179731791234,0.7462999183837705,-3.7257403579864947,1.7451649863724086
2020-01-15,13.517868253603725,19.224815860988244,355358.52052126965,18.507935061513397,15.10157896065988,15.370953909193068,11.383015782839351,,3.7884129876573622,,,154255.61080764522,,,0.35218955261077867,0.3003572178127877,,,1.2256431278187279,0.9275508645544336,0.9008058133560117,1.7433130802677266,2.0016882315032114
2020-01-16,18.343266241465585,13.06678375594575,-359924.44385905657,15.049806473791705,17.83774653232595,15.706248790091966,11.588010729082892,,3.761622785220045,,,182766.93431886472,,,-0.33918912583310584,0.3040876394908025,,,1.025302992858777,0.9407151722691777,0.7032369704544862,1.1971908634314545,0.5166930195809292
2020-01-17,14.483481642427762,10.0120186099615,-303227.94310864015,12.735659612675278,12.35107428251922,14.437954142126049,11.8348189287547,,3.4618492302308783,,,144331.35434249687,,,-0.3692225706409364,0.19881450031055745,,,-0.9555895896748978,0.9593043089617637,0.9631971225523115,2.2205935230493803,1.8471111136677618
2020-01-21,6.055848722897451,3.815501077511129,2234237.579028896,6.697277404586458,3.93187735547707,12.499341281780994,11.842082872705074,,3.443921918992067,,,195146.06253433475,,,-0.4619525359654905,0.05401641317533233,,,1.017185307730892,0.9585688798753205,1.014897460239228,2.2247622098497017,2.2714106093196103
2020-01-22,10.617272533152772,9.365541525434878,-558413.8331905366,8.727031052387787,7.679833852925086,11.096932165968301,11.89703143684655,,3.3922508059653445,,,129908.01571396222,,,-0.12544500059200123,-0.06962022123526337,,,0.04611726130010432,0.9360591997286304,0.9206976933077204,-0.4362175268328897,1.9476294671895262
2020-01-23,3.934763100107773,9.860795046056836,416841.5030219434,8.512204817307264,7.857282655868829,9.224128002982019,12.07520575126738,,3.168881488787737,,,23905.62671861078,,,0.9187161220573844,-0.2693315787991215,,,-0.42323888790719255,0.9046385048450186,0.8774344558810181,1.7992801129167293,2.2368747724937084
2020-01-24,15.082205483023728,10.728717645005332,1243878.2205501683,13.12006597354889,12.452046991880778,8.756514780793935,11.979584605765435,,3.179740703252449,,,125290.0680860683,,,-0.3405915657584273,-0.3134059484011507,,,-0.4034386901783823,0.908084347940115,0.7396715707111114,0.30981735901873875,0.8493241393568635
2020-01-27,12.291457493815784,10.892757343345124,-1523945.4629747989,11.233034954605955,14.147244877365068,8.93266252747066,12.027855175643761,,3.1541716477085,,,112081.60080429594,,,-0.12080640392697835,-0.2975107186313956,,,1.0695987445602895,0.9117958808655153,0.7384923950096625,0.03146213275662188,-0.12699425391342964
2020-01-28,9.990699937032788,9.452804926526923,-511861.6466883924,9.209775592793108,10.00993744219275,10.060123297273819,11.81557411313644,,3.1785960837332765,,,33441.02411901021,,,-0.05534313888724461,-0.16083908055788015,,,-0.22294126002691797,0.8590812203652762,0.6198570898662991,0.2436617801366563,1.7294059102573163
2020-01-29,13.075685280617648,7.292009014130244,2822215.171551793,11.909865960673528,9.516322694096829,9.645416795012892,11.563200645443851,,3.3315106925724276,,,250764.08072810355,,,-0.5839753271143467,-0.18134483835785364,,,0.8727748063850604,0.863546386370863,0.7310902611785584,1.281141693086606,0.7292536800145268
2020-01-30,5.80572088718634,9.603195889053993,-1678476.3340067863,6.782506969659693,8.682304058796461,9.593896963612323,11.510298182803123,,3.3549055042252443,,,219676.9706359206,,,0.5032521569041275,-0.1821149654574545,,,0.6417470852782079,0.8680357609364439,0.6639903090229363,-1.8945169588525044,-1.3563505572617827
2020-01-31,12.284941281346278,8.808715247214138,-757826.7784983057,10.970914488233888,11.145721561842294,9.209896484054084,11.403841518732332,,3.407396129073968,,,137285.26045643346,,,-0.33263262586458475,-0.21367166327674764,,,-1.7440723497121524,0.9343897350689531,1.1546583486592537,0.4165410317020927,0.6523264348884905
2020-02-03,6.602027067919693,7.142425736759748,798028.4697185359,6.526972049142671,5.760419266403829,8.45983016273701,11.100397199058495,,3.506743613012569,,,162492.73965234854,,,0.07867572431509559,-0.2716517932870054,,,-0.2658517210204808,0.9334482567479376,1.0286568947962471,0.9004743709863838,1.3218442644955242
2020-02-04,7.330652696004535,6.97691774654642,-669550.9687041258,6.942276281048308,7.227409831591061,7.964652726740908,10.81734843769306,,3.6032486956564354,,,140538.06323656027,,,-0.04945732075151821,-0.30613783967003916,,,-1.254797610075804,0.8630853945428671,1.1454167216116986,0.6052977255725203,0.9065987883482296
2020-02-05,7.466230356865012,5.265764159435349,1716615.3435798944,7.04316595933237,6.921834269943133,7.559403755801929,10.548099602893398,,3.811527206718539,,,121371.45172130232,,,-0.34916395958898044,-0.333153392468108,,,-2.1092272490951003,0.9893202033822039,1.1257125067024496,0.6294944415745182,0.7061842547405985
2020-02-06,6.701030667055122,9.871996945103716,-1651906.080576935,8.19939466364086,8.393005638189365,7.613163967011874,10.450535710699821,,3.8021304422031403,,,162958.86948216302,,,0.38744081224247845,-0.31677439142060637,,,-1.6419044190288046,1.049419357883163,0.7048461902533297,1.0630124676653723,-1.3137837415844504
2020-02-07,10.36514882446356,10.575640076605636,-63921.70450827479,11.014816964206815,11.42331127439192,7.966548932890173,10.40980224695754,,3.7958912301826793,,,159714.15910331334,,,0.020104146288570813,-0.26749649413478815,,,-0.8952772933345166,1.054499497773074,0.704429507576862,1.6695684672162758,0.5692406510582845
2020-02-10,11.700938677979622,9.955361706709482,-1083617.1654234007,11.350756726119243,12.136641346867094,8.52913612688012,10.08989573980346,,3.5288232796394166,,,75391.3053928528,,,-0.1615577964418686,-0.16804641960638206,,,-0.24094529026973463,1.0171938351424872,0.713017692272555,-2.4845295816179416,1.0342287670551749
2020-02-11,12.735101310861763,8.669129854559003,-68380.96268865955,11.19520128713242,10.200967882203628,8.867578548482637,9.847923963569588,,3.447039521758949,,,79891.52254784844,,,-0.3845936407491012,-0.10485890220475706,,,-0.005783286078348995,1.000704373286068,0.8966242563129195,0.6452744619830549,0.5260366126727039
2020-02-12,10.517192716338016,13.73651408477444,313424.37492877897,12.486203914375793,11.65135512054917,10.561728533550454,9.715870312583395,,3.2273128539548996,,,33477.29293366834,,,0.2670462293459022,0.08347628854102392,,,-0.18050465576676994,0.9986432146769162,0.6764780799538325,1.3300288250924897,2.1366190437456902
2020-02-13,12.071023819276974,9.073681207243922,-679537.129827207,10.639757531291323,12.120271391095486,10.402065385978498,9.208313579896178,,2.325323990502396,3.2197800508913623,,-18267.489583755494,-5469.259640018289,,-0.2854298069067434,0.12189765523775327,,,0.3923892300855393,0.9513185169122313,0.4672086324877122,-0.9049765970559174,-0.22525109830725268
2020-02-14,9.496221365355623,9.830177134501056,46460.08492314071,10.19371728677278,10.905992802982311,10.25297279755758,9.046483248823943,,2.148569200964074,3.219697207277589,,2051.73685535437,30873.164964619773,,0.03456298531581571,0.12519160166363408,,,-0.33929048145180424,0.9016243454965273,0.2879939350053632,1.3626000935248268,-0.2937498547927736
2020-02-18,10.963434792478438,8.481888510516157,-498181.31612423295,9.846735651419422,8.813472535757711,9.958278158318915,8.969976743851676,,2.139602599527022,3.189339930394641,,-7695.931795425271,29333.040711604142,,-0.2566324991754247,0.10452109757232618,,,0.032721867928668505,0.8926962206412805,0.2742055341313849,-0.5245988798698623,0.3876223324589539
2020-02-19,8.303001378721902,9.702972833120995,103701.68680087314,9.076324576154974,10.221010822526496,10.165046754031314,9.26435033163217,,1.7653929647902171,3.1506739978057547,,-114222.7264068264,19937.550980250606,,0.1558152548650641,0.0927813100110638,,,0.13513057881946355,0.8456432830908858,0.2831400178815497,-2.0619608127668747,0.0332829062973439
2020-02-20,11.31396698326833,9.66349924751762,484523.4091418972,13.268868162504532,11.95632515884074,9.35044378657995,9.279248217736306,,1.767547741358169,3.1512434173662287,,-62075.86429020473,-11418.18867252892,,-0.1576821551226687,0.0076432734828224365,,,0.27196647964311377,0.8523669899703633,0.28008504594265926,0.16687853902640154,1.404383471492152
2020-02-21,10.19068797338167,15.02997524767366,1137366.8384781582,13.605956506646391,11.184769828647774,10.541702594665898,9.537707227817148,,2.1855616982839416,3.1345095926880115,,-26049.597517393984,-1919.2052943000183,,0.3885721973850338,0.10008594250163452,,,0.8842577827893878,0.8928522421101749,0.4461966591047101,1.6727886812016384,1.7844484823791447
2020-02-24,19.17882634815237,13.340338897928063,214832.7659187778,15.493825796878582,16.153236164762774,11.2437349473513,9.668288290463284,,2.3334793575412776,3.153195246223022,,-77501.8702489635,34991.07168875754,,-0.3630144313344685,0.15095979852377697,,,-0.41640922525884594,0.8929741292168057,0.47006201108279017,1.3020535925595522,1.2556621228622675
2020-02-25,12.03908829683047,11.417528966966302,-1348155.4450569197,12.293331961100051,13.768680780235698,11.83086303864133,9.694526871644342,,2.3508580913692962,3.1050841206407593,,-68712.36935306955,9915.25841204832,,-0.05300891101780878,0.1991501424931487,,,0.3888944493826015,0.8520320252536698,0.46885900313331,1.2843851829355584,1.0769256429162457
2020-02-26,12.578177547327584,11.886614318033494,-694233.5971306788,11.459872977368008,12.925535691763258,12.267591335623829,9.816217341219673,,2.4001621438158756,3.021485367329923,,-77830.96687518388,7003.652600269489,,-0.0565504519479462,0.22292508559777008,,,0.3823075049578468,0.8649968186141069,0.46637905364964943,0.3741289388127801,0.7809938891478646
2020-02-27,11.848650455090931,11.589052480186282,-255192.823919866,12.59235311295282,12.791480441996695,12.652701982157561,10.031069514522473,,2.354199781795101,3.0153271807478323,,-231701.36664876682,-6742.250598027945,,-0.022153074659134162,0.23218355994607057,,,-1.613810814429238,0.873092702960511,0.978391879349223,-1.7630349184504408,0.6552133200442294
2020-02-28,13.319298242102091,12.60403045534008,1107072.0443606582,14.261207694173264,14.064160668951189,12.167513023690844,10.181111242836778,,2.4201965709461275,3.0273804810888794,,-92423.94773039458,36251.09839200212,,-0.05519733898199,0.1782353685127868,,,-1.6243128720190236,0.8806697136817907,1.0063365159108089,-0.33209921998223907,0.8862210535991044
2020-03-02,13.406034428781965,17.036351641069643,453160.345645247,17.785326063144254,14.09951343989036,12.906715572319161,10.592493062529552,,2.8378626827398086,3.140614687567464,,-31874.591523216943,42547.993552099666,,0.23964445681163768,0.1976022143340921,,,1.3044910232441347,0.9157220160487651,1.320191593219125,1.6951199190309452,1.3072546015931856
2020-03-03,17.961957104185956,13.178740551600754,-455636.8095219848,14.66068289078882,16.189075827139362,13.258957889246052,10.894308803271604,,2.7718479890237546,3.1597181674161052,,-94557.85548524298,40411.75939245338,,-0.3096510601367165,0.19643286637620538,,,0.42421681498253366,0.9315191323009265,1.3244356129753956,-0.553889545742689,0.5660019725717036
2020-03-04,13.505212326549838,13.941511840685706,-623988.7517534771,13.6873749759622,14.087957438141586,13.669937393776493,11.24253850797857,,2.6900782548386055,3.180898687305144,,-92279.74463771054,38860.523510149105,,0.031795143681932744,0.1954944060274538,,,-0.9148356355919519,0.916257704198525,1.3024937212524672,1.1297361440162899,0.720225979382257
2020-03-05,15.620369143063073,15.422613006624545,2034989.3884765275,17.0846866537606,16.623102739044754,14.436649499064146,11.750380950338027,,2.4504243628351876,3.243789207159079,,-76361.04239287888,16863.165610747605,,-0.012740967389081596,0.20588441602109692,,,-0.7730914111981725,0.820173575694617,1.1675967671049454,0.8082031478204046,1.3437940127113333
2020-03-06,13.855385962255554,9.256469726989735,2465287.109836804,12.424517071083043,11.615701374299306,13.767137353394077,11.719604589432327,,2.4789570667027974,3.2044295450153766,,129498.61712780809,87270.83854456156,,-0.4033512981989949,0.16102135555690386,,,-0.21218420396699586,0.7490805660093076,0.915887222383774,1.5443749046992843,1.2082319398227732
2020-03-09,11.305204173706272,11.006583655354234,-1240829.465502949,11.678705017921573,12.835845544947944,12.561183756250994,11.741151768369757,,2.4703482927246316,3.1841972423769356,,70653.22907807436,70323.39153900463,,-0.026769558161724966,0.06751148878556312,,,0.1459518989401384,0.7305103044810244,0.5760054555497386,1.4852409555265986,1.796708533334737
2020-03-10,10.915086747090072,10.52712293971868,-826246.7178144851,10.290864267990798,9.982481555230976,12.03086023387458,11.76973983002022,,2.4518335498483284,3.1303061867439816,,83521.75145852014,61989.44699549985,,-0.03619087376684803,0.021943218291180417,,,-1.1764136934690657,0.7690786342343608,0.5401888944769118,0.23953110897409677,0.9751698733460231
2020-03-11,10.816175324731065,9.908660829839944,157560.06676625274,9.683932990405625,10.016433847910946,11.224290031705427,11.831716378784266,,2.384061973100836,3.059022830808818,,94818.80293126576,65875.01145086603,,-0.08763352293053071,-0.05270357164802841,,,-1.101112839926181,0.7971516228123403,0.5738993796838329,0.09342005420027531,1.3944735726960111
2020-03-12,11.578056373628556,10.629999023165723,6071.520958577283,11.713345576697492,12.869611062292194,10.265767235013664,11.67639062570383,,2.354442909309668,3.059053452350591,,79451.16023275568,81542.26489059128,,-0.08543151421513849,-0.128754117376567,,,0.14519540270158218,0.8008778661298819,0.6551847499822849,-2.274230088355858,1.5670759793708118
2020-03-13,12.256514301536184,15.305831014188897,599183.5561732003,15.659138605571371,12.893564519703348,11.475639492453496,11.987998116051077,,2.4037403256130614,3.1100878350668673,,143387.19453277605,93125.10525222194,,0.22217629246888437,-0.04367950871786558,,,1.0172482394150566,0.8359346638466373,0.9335059360727946,1.6858747762779336,1.7999526941058208
2020-03-16,17.031830307716604,12.967180159448716,-1099947.8410080203,14.436478717098538,15.954833552132357,11.867758793272392,12.144848267298462,,2.3574289093858796,3.111698933267695,,86066.79823621796,90295.15647014571,,-0.2726624022387228,-0.02307969085055352,,,0.4176274033269556,0.8441012099516501,0.9655824882506641,0.8489455605903524,0.6732487657644756
2020-03-17,13.213419337729531,16.072580437904378,463954.6863413828,16.638017192799424,14.462412868914583,12.976850292909532,12.524382863667872,,2.3476844787189295,3.0849973972129803,,134173.59835949875,90269.67363552348,,0.1958818120302978,0.035489649952905516,,,0.7773064760094632,0.8670267020486409,0.8263327095447855,-0.2655952275818228,1.712979123834515
2020-03-18,17.721599440809655,15.29322366541497,-7471.338040365372,16.290709899818097,18.59989059847186,14.053762860024538,12.80389540528257,,2.326782343735753,2.9728123700718685,,128614.94711743687,69846.09441498174,,-0.1473743703953375,0.09314072597668221,,,0.836892785713864,0.8899549902477102,0.35150059279638285,0.8441687581202848,1.6835361254327068
2020-03-19,16.21230884487477,13.551354973635654,-149167.66123609152,14.901882685519752,15.024914043820305,14.638034050118524,12.998288191588472,,2.2100874250218037,2.959570000974022,,96930.3935985374,54920.848340764984,,-0.179284218591121,0.11880554210071045,,,-2.095316010569859,0.9970139369690759,1.2963621696542074,0.9247450786648022,1.072047875094679
2020-03-20,15.630391641864035,14.056671006299467,-341000.5045306636,16.61728009196335,16.256485942343772,14.388202048540638,12.949622979519765,,2.1734074378828847,2.902169732616182,,23012.026448096312,6956.018549771056,,-0.1061201133660163,0.10534189441466715,,,-1.0194477059484726,0.9828283774084378,1.291712024626746,0.21232739430705883,0.22247133173679162
2020-03-23,16.629016712328337,14.312700647907237,-464407.4331174139,15.128929686575988,16.145521689115355,14.65730614623234,12.998241067018721,,2.193391334301221,2.921067794272287,,-10949.983503713273,12279.404777797195,,-0.15000186383235067,0.12012487843015246,,,0.01645585912913984,0.9838603334362823,1.2543895758788388,-0.27266778736703906,0.2967809184628086
2020-03-24,14.369533851713584,13.95473328667245,-621868.9205190527,14.460089845294618,15.051405859757438,14.233736715985955,13.125101283004032,,2.170407452619939,2.9294397722329943,,25364.34272318008,22911.19139146885,,-0.029291506153761193,0.0810884466182481,,,-0.5254046930402513,0.9746070280104783,1.1014831309035586,-2.2833932440770006,0.75040007801792
2020-03-25,14.282137123486107,13.89753052640583,-97260.5425400776,14.286943887228915,14.448782322719978,13.954598088184127,13.225647093422646,,2.156548283364693,2.9319505741974625,,55212.99545271015,3607.6842321788445,,-0.027298439838711053,0.05365115990674503,,,-1.8211567531796105,1.0193821798472238,0.8793797912530829,-0.8790669114216414,0.33339116571407373
2020-03-26,15.05246566719336,14.877498430606494,418499.7606723472,16.196581712304976,15.865357680040688,14.219826779578295,13.390069390943657,,2.150554231438722,2.960686870088626,,88897.62468232079,35986.7795872192,,-0.011691910433988453,0.060123900850975916,,,-1.1049602979190238,0.9932336108865886,0.6864046592853779,-0.0803805254656616,0.28227507367261145
2020-03-27,16.684142610278627,15.376879445649877,461490.8200613018,15.852022232511048,15.204209098169372,14.483868467448378,13.528711840459147,,2.186295941756341,2.9960645281745917,,56618.56346735298,61290.52879095967,,-0.0815936774359404,0.06822128063356102,,,-0.43415299714684225,0.9484001823653997,0.708552739695777,0.3916020715533844,0.2777896327308241
2020-03-30,16.196194873634454,13.481676350604545,50125.97174763307,15.700413434990423,16.036906003229547,14.31766360798784,13.350978075935894,,2.024648098069489,3.0025121957054237,,36466.84477247228,47292.50456856295,,-0.18344487419938355,0.06990434607673965,,,-1.0891792156119016,0.8834602344697969,0.5564541942645099,0.33348354636242034,-0.185096245922731
