Date,MU_Open,MU_Adj Close,MU_Volume,MU_High,MU_Low,MU_MA_5,MU_MA_20,MU_MA_250,MU_realVolatility20,MU_realVolatility60,MU_realVolatility250,MU_avgVolume_20,MU_avgVolume_60,MU_avgVolume_250,MU_log1DayRet,MU_logMA5_20,MU_logMA20_250,MU_logMA5_250,MU_log1DayRange,MU_HL_20_realVol_20,MU_HL_5_realVol_20,MU_logD2,MU_logD5
2019-12-05,3.4279681995962363,7.0155161213404895,12656358.775591858,5.918975130405329,4.041406814405725,3.478594601686042,,,,,,,,,0.7161565607809441,,,,0.629977490678383,,0.8696553385906762,1.3175750610687569,1.395464965780933
2019-12-06,5.941855568526286,2.809848871431228,-452041.0617078431,3.816484891564521,4.388290078628874,3.639626829746483,,,,,,,,,-0.7488907703757052,,,,-0.5589569276689067,,0.8271108099782756,-2.4781411979377643,-0.21671284730732157
2019-12-09,1.225309136004249,0.3829934095077547,1166435.5384339169,0.975564447994458,0.7974064715341385,3.243093911241222,,,,,,,,,-1.1629306655832237,,,,-1.7250846140885494,,0.8898652168941336,1.8919852313484684,0.6844416937925529
2019-12-10,0.1692061643240343,1.1208624618141343,-5332574.977901548,-0.1003487946064076,1.0599332664936618,2.8110341406180064,,,,,,,,,1.8907358444563245,,,,0.14866313168136464,,0.9195737020943422,0.5241285913854125,0.7702465700496094
2019-12-11,2.668109112850029,2.628866339472271,-2263211.3375036493,3.484670312045932,3.2259706094695133,2.7916174407131757,,,,,,,,,-0.014817320456688262,,,,-1.3520873394760915,,0.9877264907209965,0.8090942785646104,-2.3321838509350306
2019-12-12,2.97255032699195,3.011164834026175,-230375.1638965737,2.8810286706310464,3.480176572206563,1.9907471832503127,,,,,,,,,0.012906711645745143,,,,-0.5122467971955257,,0.7418637615765136,0.6367368015726442,1.3873815916990477
2019-12-13,3.7052057105609535,3.1666285113527444,-5910039.614768289,3.0702001504177048,3.4049665090266643,2.0621031112346158,,,,,,,,,-0.15707131880605538,,,,-1.0943224274675687,,0.7370056995878839,-0.62033887625927,-1.0306369429046727
2019-12-16,3.2836726326770744,4.471318675737987,-1871643.482758578,3.785737148576452,4.009429855132794,2.8797681644806623,2.49829724345513,,1.6638819267611769,,,-1126826.1138131167,,,0.3087208697994387,0.14210039526302276,,,-1.497482014699542,0.9451846102320361,0.6785577896473387,0.37854180120459474,1.4081354158394745
2019-12-17,3.490339053183078,3.508308175564892,-1649900.99601675,3.5039058876184868,3.5637862484701053,3.357257307230814,2.5438073729099466,,1.6791334732351104,,,-1009860.8700869739,,,0.005135038609480867,0.2774624386139263,,,-2.815406693202733,1.0099409243622968,0.8488185368317489,-1.073881635204772,0.8702240554182252
2019-12-18,3.944659097805911,0.8077718012722528,8101738.618584936,3.0418358811972155,1.5014579953733254,2.99303839959081,2.381713098419802,,1.6825894775822092,,,-351499.6352527982,,,-1.5858382213448055,0.22846904057670653,,,0.43202776672981363,1.052510690462203,1.2034508314858647,1.2984317695314498,0.5994377149388275
2019-12-19,0.7884942586597887,-0.21023078088961,12041333.568350032,0.330172983589037,-0.412387396872262,2.348759276607653,2.263962833415241,,1.779647663773747,,,517774.6802729022,,,,0.036770477461041666,,,-0.29765109112501587,1.038408226430424,1.23300408788801,1.31333083749588,1.1698146864379608
2019-12-20,-0.8620452223133164,3.2457695669941917,-696841.8518278524,1.522031408793172,0.6384914628175444,2.3645874877359425,2.3442405083062767,,1.7862304423563762,,,410676.2202955505,,,,0.008642110556149265,,,-0.12381877491609347,1.0358013111498448,1.2997627100585263,0.8911771146197505,-2.536523504202432
2019-12-23,0.9989998833591792,1.2261075446357736,2873207.07578275,0.8704981291525122,1.9808836603117008,1.7155452615155,2.291351817431952,,1.8036862619045793,,,701790.1794341754,,,0.2048451706893201,-0.2894109898584004,,,0.10470728038938817,1.0406774769739402,1.3009516591607784,0.362097045609621,1.1771804115532938
2019-12-24,3.891366960433313,3.277827369073318,-6072429.335897569,2.8926917885907315,3.5766983132608168,1.6694491002171852,2.4530408138513815,,1.7352732064169007,,,111889.92549360116,,,-0.17157968416999864,-0.38483471158252536,,,-0.37978782241372977,1.0407173687860292,0.328551065802432,-3.4402146906347313,-1.4675876890295234
2019-12-26,2.770579896076221,1.8912000116145613,-4910089.850684116,2.5018023224196924,2.848621626207386,1.886134742285647,2.5855037393704183,,1.5705491275025831,,,-368729.8354762421,,,-0.381845092681818,-0.3153907340613717,,,-1.0589513730305826,0.8464585552892517,0.4370784756331032,-0.4078291999041698,0.08013028261625474
2019-12-27,3.338652604242043,3.6738349099067302,-2018841.4218136035,3.222842408485729,3.724626421390994,2.662947880444915,2.6202622354972305,,1.5873114075272292,,,-68229.15439071888,,,0.09566873738929466,0.016159332247174557,,,-0.6895855050526264,0.8462507722115036,0.45965835968808016,-0.9263220254003459,1.3568824634673964
2019-12-30,2.903777085040563,1.5859387575370612,-1885656.5934700072,2.334834198957065,1.788845159394505,2.330981718553489,2.5993247868176326,,1.5985802605065509,,,-61770.610450122695,,,-0.6048358246149498,-0.10896219664792972,,,-0.6051563774999642,0.8440017993592354,0.4290199556179354,-1.1865872982761867,0.5067156751602737
2019-12-31,1.440929808542368,1.8521420008407752,-5345910.998849005,1.2105663526513943,1.7653342056385313,2.456188609794489,2.573648986757968,,1.6066345202499608,,,21775.631743678496,,,0.251054202014976,-0.04671392823876923,,,-0.5892055356464588,0.8168833069037316,0.24823028987422052,0.599766238565298,-0.46834986753576135
2020-01-02,3.12858859533711,2.9385201100666976,7916127.009635946,3.235216904946164,3.31551114335322,2.388327157993165,2.5565169265147927,,1.6005081798877268,,,599806.3921965973,,,-0.0626758841485918,-0.06805256950669225,,,-2.5220574114497665,0.9187899808855089,0.8212654733542687,0.3020148796742242,-1.080849213354724
2020-01-03,2.458691407868944,6.188275725552266,34949850.57351146,5.598782256919137,1.256000804406476,3.2477423007807062,2.7296332208425844,,1.7952053346737589,,,2053274.7236397758,,,0.923027229433925,0.1737928294279307,,,1.4685150305072385,1.0243967225436617,1.4124841849297114,1.4669831042317778,1.4579347248232668
2020-01-06,5.272326069826903,1.3969644459261232,335702.7362624109,3.2747443168585875,4.098388582072719,2.792368207984585,2.4487056370718663,,1.5054513112365526,,,1437241.921673303,,,-1.3281700150002587,0.13133048230365083,,,-0.1940165592624091,0.9859777596515268,1.4208918256152772,0.43279207806549,0.822801896565962
2020-01-07,1.8217179742803824,3.808944894434074,-7091072.822748069,2.505690971652996,3.302151455056101,3.2369694353639873,2.4986604382220086,,1.534364365530046,,,1105290.333621292,,,0.7375722224235246,0.25888276906945296,,,-0.22757776366491733,0.9911214676673755,1.423165962925908,0.8668192847538279,0.7988603956156816
2020-01-08,3.38956607466595,1.6872365159435034,-5606515.403661117,2.4448154012161183,3.143027862394291,3.2039883383845327,2.5638725935437963,,1.465902190662316,,,766642.7865165401,,,-0.6976099187525064,0.22287754217601707,,,-0.3592318368935944,0.9616881239200316,1.419754377456409,-1.2369366233366317,-1.8023827880093397
2020-01-09,2.044951441528603,2.7938699055432323,-875187.8790273089,1.8261058746589711,2.230356941558515,3.17505829747984,2.647522965730251,,1.4264270462481614,,,989512.1414602522,,,0.3120536534297839,0.1817015206344685,,,-0.9057191413211207,0.9467966985712991,0.8924457538723602,0.014962490445339573,-1.9334368336414265
2020-01-10,4.011359516233799,4.744080040437858,11195321.112208651,4.847260924191943,4.410323756186468,2.886219160456958,2.7532836507785303,,1.501414864208571,,,1662438.763945867,,,0.16776731814346094,0.04715314245217794,,,-0.8279658745317643,0.9338248157988877,0.3390364796919422,1.1173828556301704,0.36755254729637793
2020-01-13,4.135635072589686,5.963012769832851,5925258.686996806,6.238416067149842,4.6671383958218655,3.7994288252383037,2.900876047568864,,1.6643455058827195,,,1970220.456490536,,,0.3659349503024224,0.269837969544569,,,0.45188909179539516,0.9648517764178829,0.5460220310243595,1.1534611615132722,1.5186481314740106
2020-01-14,7.363552132513455,7.028860880619597,3905929.554292396,7.533570527708775,7.861611076981539,4.443412022475409,3.0939876660322065,,1.9036622013796012,,,2461018.9149435707,,,-0.04651778721721488,0.3619617891220359,,,-1.1146180524074396,0.9654244472843168,0.6250525076508997,0.8262701073531682,1.1693552679692023
2020-01-15,7.120851794526296,5.3630885026569,-7577885.533993576,5.487039254030158,5.250727719114579,5.178582419818087,3.1385761573781528,,1.9475582686713226,,,2175706.8123818203,,,-0.28348733001308607,0.5007621106758002,,,-1.442604281272341,0.9627765327322974,0.7221368779667233,-0.5109518531059947,1.3017849389149467
2020-01-16,3.7740225538722783,4.298502674386079,-7215781.273473192,3.844517238694465,5.008703462547047,5.479508973586657,3.1780858823192117,,1.9634045133767828,,,1897412.7985089987,,,0.13012532375217198,0.5447364018209663,,,0.15202232264047794,0.8188219179197137,0.8199424403018555,1.004432811663997,0.40854886101279536
2020-01-17,4.433793624102286,3.6013052173284805,-2569221.04839216,3.906245875673008,3.719100981889852,5.250954008964781,3.317762553122023,,1.8836515866124328,,,1363864.8151601437,,,-0.2079592260336776,0.4591191501353551,,,-1.6758721290907137,0.8366195747626639,0.9650321919969408,0.5663265263789545,0.13345936025095861
2020-01-21,1.7176897486858635,-0.0856062747285548,9281513.232198732,1.7297286447561362,0.5589852786530543,4.0412302000525,3.3239937784300757,,1.871533687779552,,,1225873.7983525787,,,,0.19538214530464207,,,0.1576389027003796,0.8497054229062109,0.8805286827629394,1.4779864008685428,1.7998299888908458
2020-01-22,2.7060886931421564,1.9962107248558496,-1366392.596567195,2.167695730849765,1.3520299522866497,3.034700168899751,3.2615158363231584,,1.8949926744822538,,,1192396.2611156115,,,-0.30425355979490787,-0.07207943928144853,,,-0.20375059301513737,0.8479346482020772,0.8893844931169528,0.47318262866370747,1.6159467152975675
2020-01-23,0.0513217297845685,2.888989969510092,-5806456.226714546,1.9376521628509664,1.865755192519977,2.539880462270389,3.3446599575668743,,1.8365668371650459,,,758413.0959907467,,,4.030547983464927,-0.2752480136573775,,,-2.6325211524031644,0.9553712111413177,1.25459336459875,1.0901083135650096,0.9058761006415564
2020-01-24,5.406178705149308,4.541924045905702,446991.02245208994,4.891172143276314,5.008607517814589,2.588564736574314,3.407864791408494,,1.8557968196698251,,,1084384.1139082296,,,-0.17419178319065035,-0.2749823679499758,,,-2.141867100635145,1.0079778708478235,1.2198467111454443,0.9344108940506322,-1.4129612981763482
2020-01-27,4.049626515987413,3.6338386687926985,-7199403.643491019,3.2099172570463423,4.469329570962387,2.5950714268671575,3.4949967242674007,,1.8214310098114759,,,969918.4242678846,,,-0.10833508454159145,-0.297718397379437,,,0.23064519462994892,1.028088492060671,1.362348203045255,-0.2945741694390471,-3.4254864431655196
2020-01-28,2.9019309785938674,2.9953798116889274,-4251450.188050891,2.8439984132619145,3.3558348802900326,3.211268644150654,3.461073969356511,,1.824240670341484,,,858287.9859560201,,,0.03169466868501325,-0.07491286136374592,,,-0.6697501052974872,1.0280919326384257,1.2441596585841275,0.4360229155252542,1.125249703673624
2020-01-29,3.825582706483061,3.490543164796605,11944461.906710088,4.769942834730692,4.147051273664552,3.5101351321388052,3.556304189719488,,1.7701113095642511,,,1549793.910965025,,,-0.09165343852316667,-0.013067320737321053,,,-0.47338283462864306,1.0290359058236134,1.2016139446614744,-1.9428463194057815,0.40167957865140397
2020-01-30,3.45736389123811,3.638171865237133,-6995028.928509172,2.603240088942279,3.226941852897077,3.6599715112842133,3.6456056829393058,,1.7240653506536152,,,1467338.0144820167,,,0.05097490311589277,0.003932843765699582,,,-0.4720829672437049,1.0298885818232504,0.8730919184398075,-0.441934007441295,-0.28877347351058263
2020-01-31,2.9911348561604,2.1386415595404884,4853856.54311624,2.565437353242004,2.679388727748929,3.179315014011171,3.605611755412995,,1.7504075602139675,,,1314224.4911560311,,,-0.3354820237359828,-0.12582568351965198,,,-2.17198346099439,0.9992768483383465,0.8854960025899191,0.3015121977949565,0.8768355055527391
2020-02-03,2.1134740231275373,1.1843876218504903,-1739473.3390231952,2.0945671027237296,1.4482969038732278,2.689424804622729,3.3554173502279063,,1.7191618861465703,,,-520241.7044707014,,,-0.5791071838197431,-0.22124881570658234,,,-0.43653759817327614,0.868712854229137,0.7475970299766349,0.8976314220431553,0.8958639369783215
2020-02-04,1.2419561977044111,2.94914180963864,-4698167.620215571,1.779121877315795,1.5418996185369664,2.6801772042126712,3.433026218413532,,1.6601187898665812,,,-771935.2222946004,,,0.8648265007011372,-0.24755923830724344,,,-1.438757776552853,0.8715290823924937,0.780953744130146,-0.21010362923378054,-3.0739532638065517
2020-02-05,2.98667731044457,2.055627009793085,-281024.06651429087,2.3477029581988447,2.9837384795123327,2.393193973211967,3.3453603241814833,,1.6853252236756568,,,-431432.7844829116,,,-0.37358058641244984,-0.3349455437786974,,,-0.4525008660797942,0.8650436782859895,0.7845120857643387,-0.13783849724833286,0.3611064189355936
2020-02-06,2.3077053780196906,3.0592037807508348,7153645.329649309,2.294046028098947,2.187963433068852,2.2774003563147076,3.4139586874218493,,1.6416374588021956,,,206575.2521826097,,,0.2819009917436593,-0.4048379255169634,,,-2.243537289890416,0.9133297454087013,0.8834383062628348,-2.2067116980779087,-0.546507924713726
2020-02-07,5.635982901670744,5.172260960829632,26585882.50966238,5.799916280567558,5.856931008076607,2.8841242365725366,3.5328782401861694,,1.6800497637268466,,,1579628.771617094,,,-0.08586164416125344,-0.20289160784387314,,,-2.864445667169527,1.011915077614091,1.0776933867554033,1.136753557583771,1.109756428525264
2020-02-10,3.907842489287745,2.191450418222523,-8495246.405254759,3.310755782606861,2.8863517803086296,3.085536795846943,3.4052467590754025,,1.6801534996379703,,,595100.3957439236,,,-0.5784218126464044,-0.09859176248528963,,,-0.8570694418008394,1.011655123011442,0.9878680221340133,-0.14184774925113516,0.007037971645191671
2020-02-11,2.6769190033986163,2.922086532054365,-7122525.757149356,2.5925781105253023,3.061508119930544,3.080125740330088,3.253200447186478,,1.5705231291478232,,,-57288.8264633846,,,0.08763141927284054,-0.05466884383629691,,,-0.7573017553498338,0.9538598558227348,1.0554182404840171,0.8110077371116252,-3.6098731879409978
2020-02-12,3.307977446154908,4.012138994898365,-4876262.241118703,3.621371097012471,4.118101847029585,3.471428137351144,3.102364352900417,,1.3124837953565736,,,-496398.4162339396,,,0.1929875551216908,0.1124015609768307,,,-0.6997071501538975,0.9574674614231604,1.0023439807330774,0.5992147683694946,0.6711632884381082
2020-02-13,2.999856152999932,1.6833842444460316,926652.8954860438,2.499045978606489,2.142307939914176,3.1962642300901836,2.9183791399898733,,1.234488605901258,1.6357047423698456,,-71171.49475995862,325903.06793624855,,-0.5777581401313202,0.09095432661719285,,,-1.0307535517302064,0.9531038321450125,0.9157156161219395,0.21406428935788416,0.3190495799688384
2020-02-14,2.1315307378661146,3.0627126759164938,-4449933.620934587,2.0125225506280344,2.6905548572434057,2.774354573107556,2.856589640066394,,1.1919690166691135,1.6355833539797648,,67120.88786697164,318224.2720963322,,0.3624606407701237,-0.029210345895516382,,,-0.3885603423017818,0.9249461265625761,0.23635385081532997,-0.0518973515492734,0.7464738415893878
2020-02-18,2.913391128882118,3.1811839283028647,1028498.5492487996,3.142294918803117,2.59515761979506,2.972301275123624,2.8355835756151135,,1.1818127838053183,1.6287005689972756,,247006.8677490196,419790.68255212187,,0.08793569291010433,0.047088730115958516,,,-0.6030555043852709,0.9185029323332762,0.23398148092140408,0.40399715376142425,-0.010319553826436628
2020-02-19,3.048045428382679,3.750046409197203,-304007.6702130325,3.275558778612684,3.428366474587939,3.1378932505521915,3.0273662098114014,,0.9761424674927709,1.6301868909254817,,-232269.1773715686,503793.1004179709,,0.20726767365330342,0.03585863159593727,,,-1.878575037187853,0.8951144056910207,0.5836401350566847,-0.37493532119081063,-0.18879058332794188
2020-02-20,4.28865656432307,2.1435607199497326,5016551.298777428,4.673378002683641,3.1262922163943543,2.7641775955624652,3.0347337095660953,,0.9684760989012754,1.6250287373345444,,86878.01739566257,563316.8329356085,,-0.6935051945941811,-0.09338052387653516,,,0.4363730233755494,0.9395388374512041,0.8508705155855205,0.03693272111105827,0.6251778609303623
2020-02-21,1.4042212689239335,2.8966847851117663,-3317746.665496465,1.3603506161534469,1.650391531067655,3.006837703695612,3.035118450346179,,0.968416679457702,1.6231422098952406,,211313.49545656663,557172.2569604965,,0.7240840133840121,-0.009361522152252569,,,-1.2377332800422363,0.8669850353811289,0.8760774486105626,-0.1585718775010735,0.19334436569146066
2020-02-24,3.487215054637062,3.659955319366574,-2507039.8706430662,3.2526708527270216,3.802658203134712,3.1262862323856284,2.991020014019223,,0.9147864578064056,1.5822832403708427,,63611.95080180881,419961.99673454673,,0.04834750046951686,0.04423132183063498,,,-0.5978600002788526,0.82855315836829,0.8602850102770575,0.4163355432034512,-0.515431810223228
2020-02-25,2.7293489030653504,2.873094777380018,-3154719.982063672,2.6658445374227995,3.0565142176733247,3.064668402201059,2.9529828194485885,,0.9023829557994406,1.505613200423007,,265846.1338731761,289011.5742216064,,0.05132668474085078,0.037123590274485425,,,-0.939892883591185,0.7822783602811773,0.8565199586195618,-3.7469320578072813,-1.1773660868432325
2020-02-26,3.3616050186068094,2.362542641923362,-796227.1801678073,2.9659852973866307,3.0922071860336544,2.7871676487462906,2.9213409609603103,,0.91186341698693,1.5079378587699537,,438607.28426733037,409555.37194421067,,-0.3526801143153075,-0.047016843541915404,,,-2.069713899802008,0.8142048201517207,0.916433951973907,0.2603720331713164,0.3275062817870844
2020-02-27,2.4952986924825,4.3902905525892,1782079.30503973,3.826307867343523,3.305431337928823,3.236513615274184,2.96632833034994,,0.9622273344295659,1.512668931184809,,-69511.84581618759,472837.1515662384,,0.5649869715330943,0.08717177016727688,,,-0.6522422530025056,0.8083972908571445,0.5994956345947462,0.41686374623156547,0.8094757512790357
2020-02-28,4.7317935606331645,3.91243343656182,-314743.14581825025,4.723958294089925,4.844446053748492,3.4396633455641945,2.9800414089161746,,0.9741859647796725,1.5141500934138477,,264502.4433183585,584538.6965146847,,-0.19014477622246131,0.1434364059044526,,,-2.116207110807939,0.8279889757989927,0.7579317231919208,0.4381844733771176,0.015625928245195587
2020-03-02,3.769000907733947,3.707632297744041,-5264939.026426554,3.056310420473359,3.742697842755419,3.4491987412396883,3.0584909458263523,,0.9660030452073554,1.5161748124181267,,-241437.33515878115,557531.1827312827,,-0.016416476918809816,0.12022031578859908,,,-0.37631305515742264,0.8084644289962082,0.8119769411416051,-0.38176090357092557,-3.0433066311890102
2020-03-03,3.730519274690387,4.492922836103226,19407539.023229256,5.711491153241518,4.160460922681942,3.7731643529843297,3.223917706538989,,0.9098318843945029,1.5264346974057814,,815913.2829538414,782982.1007076388,,0.18595601599162895,0.15731670127460057,,,0.43891937501643113,0.8656849146770293,1.11361360310813,-0.5438837389215077,0.48232000702079364
2020-03-04,3.0887496706524478,1.3366908524712289,1067384.9390273802,1.5719242618733134,1.867897994197314,3.567993995093903,3.143295158680618,,1.0022136183702708,1.454068701166011,,1104190.910915989,589832.5367648974,,-0.8375693250877765,0.12673186846377238,,,-1.2174845707445408,0.861407005621221,0.954172808148033,0.8632871105627116,0.0255232815889726
2020-03-05,2.5546070259170293,3.9923330261421626,-6641174.22705902,3.139178424320427,3.532704910447734,3.4884024898044954,3.240130459498072,,0.9850063421831853,1.4593367718879298,,786183.4028887526,486680.31734237785,,0.44647737242897445,0.07383029783788786,,,-0.9326069042988384,0.8518250102137751,0.9526821156076909,-0.6919682558427345,-0.9214099968621678
2020-03-06,3.557079747907551,1.962298122664436,-2464849.2466975693,2.6788175789238693,2.819747000385071,3.098375427025019,3.1852851765937524,,1.0253233971345457,1.424650396410862,,305258.67407140863,426158.90425685304,,-0.5948236147547966,-0.02766390408048041,,,-1.9594960709372053,0.8326691348528875,0.9014293502953873,-0.46903246866573606,0.6678987619104081
2020-03-09,2.430221741754096,2.892550861741455,-2182058.3267957047,2.275748754627124,2.739608366863834,2.9353591398245014,3.0712996716393435,,0.91341579886412,1.4020778050330605,,-1133138.3677514954,478667.51510861714,,0.17415625899858903,-0.045271007524484985,,,-0.7681733323710197,0.7106319354323625,0.8708798536465674,0.0951121278303342,-0.2044672492575271
2020-03-10,2.15961846541358,3.222951126440144,1683999.0973510426,2.7755179585744827,2.2305131324475127,2.6813647978918853,3.1228747070502245,,0.8899409732090571,1.4009071217819309,,-624176.0926212055,544454.3556895287,,0.40036586901066534,-0.15242804023355488,,,-0.6069606290792567,0.7138128578881419,0.5323783055705267,0.23162984367947484,0.23899462436654842
2020-03-11,3.444406392367661,2.4032605458423437,395046.3481589481,2.77205890817622,2.7570146002753404,2.894678736566108,3.0969334077396233,,0.9035594353131134,1.4037103628372176,,-248297.48735579025,554878.0475571207,,-0.35992520359793445,-0.06753826553505995,,,-4.196755571893809,1.0247582647675684,1.496061116477542,-0.7147992726280413,0.06444760454020275
2020-03-12,2.889098171133746,3.032439115946488,-1917619.5868602432,2.7550474607495303,3.542750674715414,2.702699954526973,3.0479484137920294,,0.8775126648955619,1.403682846913189,,-100365.35464286726,621418.3813555881,,0.04842288253749415,-0.12021745655393282,,,-0.23863389209090216,1.0386158882996623,1.611922702528879,-1.658040039191982,-0.040932510839797674
2020-03-13,2.9100480637158554,3.8336170522936186,-153581.18036438338,3.6842969307838302,3.462030097837882,3.07696374045281,3.1554600541844087,,0.832074321226773,1.3953702387715237,,-154377.0584353886,650052.7530621581,,0.27563915981618864,-0.02519099064169884,,,-1.5038766686667429,1.0436075742379747,1.5960694084011173,0.3579237184111177,0.6266434922144468
2020-03-16,3.677509065141585,3.1307386052945816,-2703931.8918330856,3.0823100992765404,3.590392418381306,3.124601289163435,3.1588613506533134,,0.8318142360420182,1.3942146517185865,,-67076.97198031354,632485.571465219,,-0.1609666856721928,-0.010904943011193505,,,-0.6771117990497839,1.0356488258054768,1.6064639818689839,-2.3197364466737045,-1.4346960778216784
2020-03-17,2.2232241615135564,0.8236798905551197,17673036.14130433,1.8404616350650895,1.0394507035843858,2.64474704198643,3.040986148765926,,0.9819708011543532,1.3937796630578043,,765149.9076224628,792007.1968438757,,-0.992931774173823,-0.13960642941936144,,,-0.22188068471513636,1.0484108766149063,1.6648351078184818,1.1019192020440296,0.87516503952781
2020-03-18,1.3664017211867403,2.0010317949769885,-10000615.671823865,1.596597373776106,1.8412160399110815,2.564301291813359,2.953535418054915,,0.993315883161535,1.3336522080497752,,280319.5075419213,424641.37617431075,,0.3814821413169889,-0.14131685892350154,,,-1.4080547457422368,1.034398328518823,0.6182914165959871,0.12195813916277175,-0.9107343201970644
2020-03-19,2.2696895434760123,2.6355132271038286,-624519.6965821814,2.652382325649519,2.4345359878055746,2.4849161140448275,2.97813304341262,,0.9781785078179106,1.334860803133601,,-1734.0422260592227,425846.7454284052,,0.14943487897035465,-0.18105770663267912,,,-1.5239653370077932,0.9782653079030857,0.5878427396632714,0.5943392257684614,-0.924005693699637
2020-03-20,2.549893777684815,1.1897797177626188,5190330.064807169,2.649564576126828,1.8273287918035948,1.9561486471386274,2.892787790045163,,1.0569501363311096,1.3357291834612237,,423669.7942891225,464465.46191214555,,-0.7622835236284214,-0.3912431062035477,,,-0.19572808281495185,1.0003024772742437,0.6340704560772131,-0.20917645045633618,0.9722313976047962
2020-03-23,1.9214939061823413,2.604713530601998,-1736752.3012496922,1.6353314015071163,2.23001981439424,1.8509436322001107,2.840025700606934,,1.0428829530728125,1.3369583406275238,,462184.17275879125,536726.7458229435,,0.3042197404675422,-0.42811752113412743,,,-0.5197176864225388,1.0024687864177915,0.6458264057435273,-3.480250442887831,-0.6424063968624109
2020-03-24,1.0489478412937103,0.1411961296070245,23771732.36629475,0.6598784770616604,0.6028300810922076,1.7144468800104917,2.703430768218284,,1.2046820109094365,1.381665713414325,,1808506.7901767124,1014757.1161059246,,-2.00539297087881,-0.4554311116540488,,,-2.8638553192927603,1.0773952966744482,1.0411185189641237,0.04744028983754696,-0.3820165456887361
2020-03-25,0.2053796978002537,0.7784732533241971,-10747818.411921764,0.4052629641463738,0.90286652357603,1.4699351716799334,2.624227298788326,,1.2781093999973632,1.4098002973731316,,1310927.2285890146,869274.1662707886,,1.3324741836518372,-0.5795681914239625,,,-0.6979515843881046,1.061351607390092,1.0710816879021285,0.6022593601960752,0.2009458280529014
2020-03-26,1.4993943650622867,0.983110690531511,-3016887.899089249,1.1068020731530162,0.9185888519968906,1.13945466436547,2.4538683056854413,,1.2572222870849852,1.422158551789524,,1070978.8683825657,850420.3111771345,,-0.42209483031244827,-0.7671158963219682,,,-1.670179803734415,1.0625552355498764,1.0853950460440227,-0.1720767414745206,0.5022303116230012
