Date,DKS_Open,DKS_Adj Close,DKS_Volume,DKS_High,DKS_Low,DKS_MA_5,DKS_MA_20,DKS_MA_250,DKS_realVolatility20,DKS_realVolatility60,DKS_realVolatility250,DKS_avgVolume_20,DKS_avgVolume_60,DKS_avgVolume_250,DKS_log1DayRet,DKS_logMA5_20,DKS_logMA20_250,DKS_logMA5_250,DKS_log1DayRange,DKS_HL_20_realVol_20,DKS_HL_5_realVol_20,DKS_logD2,DKS_logD5
2019-12-19,0.5198795509485272,-0.0528002296258662,1702767.7175323651,0.2866127530544418,-0.2339195076569566,1.4272624701193473,1.471647793360053,,1.1255516072597982,,,-194847.48715197414,,,,-0.030624467872190815,,,-0.6529034126145746,0.6547655508678794,0.6342707899767703,0.8047250839439647,0.35451114706672837
2019-12-20,-0.8111909113066034,0.856086397911298,1489856.0143792597,-0.2543143361925359,-0.1272415478171922,1.3461005088892235,1.493685191069341,,1.1079586597594402,,,1112.289586618077,,,,-0.10403444830967494,,,-2.0629952198899906,0.6744891318544145,0.7360113253146323,-2.0953082252159265,-0.9018706868981184
2019-12-23,1.060615011390869,1.3775528553484726,307268.0332914591,1.0459394147542582,1.5041147133473345,1.019434911065617,1.4547966932529053,,1.0971098758995637,,,7092.041149442875,,,0.2614596924990001,-0.3556176961198349,,,-0.7805034200774733,0.626767947797463,0.7260966758308396,0.357921326363392,0.49061964447456724
2019-12-24,3.7396277398583138,2.8692004223187872,-22721.28369886242,3.4195902325892504,3.8570490069177614,1.1566187055434078,1.5244578062936758,,1.1418449373233288,,,68926.35239619068,,,-0.2649526792147182,-0.276137970501655,,,-0.8267728077306639,0.5846030271963201,0.6694064523234711,0.6996827890710726,-0.376995774283589
2019-12-26,2.3519446017719154,1.396127088613511,-1497017.8361431465,2.0603733121044776,2.1165394763629983,1.2892333069132405,1.5371800946677623,,1.1387689835497885,,,81346.5882489751,,,-0.5215404382053219,-0.17590192458058657,,,-2.87944076284999,0.7159599963898554,0.9862321926915664,-3.985979967020926,-0.41087017894732897
2019-12-27,2.0000558061291507,1.5882848196383144,725254.8478924851,2.2842596607793126,2.143280295880132,1.6174503167660768,1.5903039107106787,,1.113609530720801,,,101849.34697628932,,,-0.23052037903806083,0.01692589407772894,,,-1.9591417475466764,0.7392498424124475,0.8941454718542333,0.2475751368100984,0.4953576384701127
2019-12-30,2.217952035315637,3.160819490011164,1979756.3506494316,2.8996216758291595,2.0637370830287374,2.07839693518605,1.6836217643801272,,1.164547124767108,,,239157.06419672738,,,0.35424706276151907,0.21064960721299217,,,-0.17926472231623147,0.7090128379202247,1.0811843072917457,0.5679763983687638,0.8349648745593921
2019-12-31,3.094815905808016,3.427178528555096,-1294813.6936562422,3.3341540444458104,3.3872907754194017,2.4883220698273747,1.7377051968212378,,1.220669015650763,,,180131.0685052783,,,0.10200891303399076,0.3590432254130207,,,-2.93488685778791,0.8268555921271505,1.2290969452010012,0.6091641456466219,0.7176571780413994
2020-01-02,5.559236702585942,4.782034829330666,1207274.4068359495,5.333808607076698,5.8387224709831,2.8708889512297504,1.8003822921901171,,1.3434652354587955,,,211706.06165563865,,,-0.15059466269765376,0.4666226940149406,,,-0.6833674307768758,0.8233725296467215,1.2575425788725136,0.4831760774343246,0.6485861247730348
2020-01-03,5.378570404448073,5.19708466453276,-72817.07725319592,5.785694123608227,4.794540836371322,3.6310804664136,1.963611515307818,,1.543753699631399,,,210962.8970778301,,,-0.034324787849311096,0.6147448655674973,,,-0.008886077262701741,0.8453786383697878,1.2552586427278,0.570926514658476,1.33525302865023
2020-01-06,5.204137616997425,2.5778996939241416,-1051639.6182359196,4.527696418959962,4.107497428589067,3.8290034412707654,1.8981946292402951,,1.4845805087614952,,,161434.7995726172,,,-0.7024790094914629,0.7017013319193902,,,-0.8670268933087842,0.827161491237363,1.172210417669017,0.7903352031163792,-0.010439427412707277
2020-01-07,2.073546255355417,3.8066019282810544,1131613.132046532,3.146381635246737,2.8443320144320587,3.9581599289247436,2.040754414246526,,1.525611336596606,,,239852.57998320842,,,0.6074766005147826,0.6624597024653974,,,-1.1971639677708676,0.8249552520444837,1.093997011925513,0.3296509791180137,-0.4372926147875671
2020-01-08,4.564787845566883,3.571239055946947,1665764.6800213484,4.219912951190576,4.559293006154565,3.986972034403114,2.2386536894904987,,1.4489315372223648,,,328468.29919018125,,,-0.24545942876040594,0.5771574004815925,,,-1.0806346934833504,0.8043607921468412,0.46774549743757904,-0.0066829190187387335,-1.9375217386095962
2020-01-09,4.914727859864378,4.359049531963485,4179894.728092489,4.705650675623886,4.214805079312072,3.9023749749296774,2.42428836242226,,1.4718429476080033,,,563573.5212560145,,,-0.11998234642087262,0.47604731319351545,,,-0.7116256684396945,0.8105287934840643,0.4666455039953202,-0.5933966850512744,-0.8604178585371418
2020-01-10,5.375634134975371,2.648457489229472,-301622.04634980764,4.953555874265856,4.199093601608695,3.39264953986902,2.506330627432293,,1.4339634682683953,,,592273.1524230677,,,-0.7078991546668465,0.3027914092022966,,,-0.28175000512958476,0.8311187353096344,0.3583157883344952,-0.08036272826406596,0.9355548515749814
2020-01-13,2.6121894405794848,2.9381531218060424,-942342.4105254269,2.5878663198930347,2.857117522453052,3.4647002254454002,2.584604113400397,,1.4113739703984904,,,584946.5354305871,,,0.11759245828930731,0.29305376526489146,,,-1.3121104966231438,0.8278727730064227,0.4204465037244231,0.35128794720183787,-1.0209475288614447
2020-01-14,4.482771867192838,4.238321419412728,-847886.3876716094,4.9649732563171085,5.114882511954576,3.5510441236717347,2.733425374167938,,1.4214489006069768,,,569042.5612191249,,,-0.056074276243776464,0.2616861410756261,,,-1.897725130366361,0.8375965614734882,0.610891648771337,0.46364843406899414,-0.8399792277255997
2020-01-15,4.944364792367253,4.280563845297653,814755.8349654372,4.645444482011488,4.980986160724861,3.692909081541876,2.7969095242094952,,1.4622598539394949,,,589911.7407777042,,,-0.14416376182500834,0.27789945017804446,,,-1.0920091016322728,0.8319714727789652,0.611023902895185,0.29446704499717813,-0.34344176234954454
2020-01-16,3.79483576997346,3.5063280077589987,-1155381.8815343669,4.297568596216308,3.8035691164683634,3.5223647767009787,2.8630618521009534,,1.4629653787673897,,,526134.902584499,,,-0.07907179629828344,0.20724094577855673,,,-0.7052208149365808,0.8317156657414104,0.611940353592988,-0.3119837655343778,-0.15932225114098209
2020-01-17,3.5522370840752444,2.254873611055892,-1326179.3349300514,2.8537636500755674,3.105622028344637,3.4436480010662627,2.939152828565531,,1.3837829421901617,,,334589.2087854063,,,-0.45448364647363754,0.15840998863805852,,,-1.3788883404425984,0.810307109743514,0.4353350879872179,0.7059104988958361,-0.9324610745677666
2020-01-21,0.1208459445408998,1.0178436522528391,234056.3485749436,0.5347309986668236,0.1790839897815743,3.059586107155622,2.992685022659466,,1.2786625686178803,,,261153.64033753527,,,2.1309250532717305,0.022108662386010863,,,-1.033816588114236,0.8018314703696751,0.44737810192128197,0.9116738325802785,0.6524863551102178
2020-01-22,4.1966236913343415,4.718014548399843,1222752.8812294465,4.670980286880127,4.728639983420059,3.155524732953045,3.1857814301838934,,1.2296889885025486,,,247798.4836800446,,,0.11710774558896934,-0.009542805870898338,,,-2.8531968497074693,0.8639820874496694,0.8401036341734163,0.9014373393218191,-0.7346086941391049
2020-01-23,3.0988174378834046,3.1941332555531687,-431712.5576861063,3.77826202298802,3.522420825621875,2.938238615004148,3.2766104501941284,,1.1538481638016256,,,210849.4541311663,,,0.030295202447239617,-0.10899919747040959,,,-1.3631983497708555,0.8577159904378834,0.82280548372388,0.7776214098900305,0.08289763440719432
2020-01-24,5.920848499117085,4.356935812984453,999239.1421159978,5.1672609141757775,5.513368949260833,3.1083601760492394,3.350997219727412,,1.1739810418558496,,,261947.47542190933,,,-0.30671075108147955,-0.07516266651960149,,,-1.0610043125309983,0.8530424652103842,0.7528845673663429,-1.0186592407866586,-0.16180412006379866
2020-01-27,4.177601634768156,3.982648366633853,-1574042.4910448375,4.578033193961627,4.648490678380945,3.4539151271648314,3.4803232836284286,,1.086504767153209,,,258096.2426768248,,,-0.04779029352451546,-0.00761677997559008,,,-2.6527458089584695,0.8318301341096879,0.8888316205165299,-0.23760370842446063,0.5468343121043201
2020-01-28,3.751002726071082,3.5556539690202165,-870423.765863851,3.5288641097451183,3.664268930802045,3.961477190518307,3.5786917410975234,,0.9910573212572115,,,178312.31198900798,,,-0.053484193990580006,0.1016196854402547,,,-1.9994863131044098,0.833654888953779,0.7810667578339724,-0.22154252867990207,0.9313016292129284
2020-01-29,4.732709333493652,2.19852850419937,497267.05005555134,3.993455125498208,3.017287049468574,3.4575799816782125,3.530577191806934,,1.0348056215012544,,,104187.84695931397,,,-0.7667095614476849,-0.02089245091008461,,,-0.024120498348564574,0.84493205599434,0.9919741011151687,0.5789252193641163,0.9240549300084588
2020-01-30,1.5993135310372573,4.3759089317289295,307637.4347771972,3.814353032518838,2.9819221859066403,3.6939351169133645,3.578013711965626,,1.0514281217664034,,,184310.40338098592,,,1.006539759976385,0.03188449979240559,,,-0.18340512771029877,0.7787557535042218,1.138405744669492,-0.19814005692001743,0.16701811770354502
2020-01-31,5.356376977581444,3.653536654237026,-214375.4859038524,3.8221058135089017,4.818680359218266,3.5532552851638792,3.5215888032109435,,1.012991460107719,,,113227.90874399585,,,-0.3825921646807096,0.008951912728482734,,,-0.0034313345914920614,0.8128848551368685,1.2588799829374566,0.37501150200821887,-0.35183075492331234
2020-02-03,4.297206448585669,2.928665793398597,121300.21210437082,4.012067757192199,3.0560950649099112,3.342458770516828,3.408167859654236,,0.9398730981608975,,,122933.77321187418,,,-0.38341818975134273,-0.01946816735350627,,,-0.045025930896987164,0.8104023250561934,0.8684433771822172,0.3696604627878708,0.05257591605008863
2020-02-04,2.3971970300985674,2.588043137195431,-628163.3890125512,2.503586538083713,3.159069331413768,3.1489366041518707,3.4086750318177996,,0.9394041101502357,,,144107.58467304258,,,0.07660189396191125,-0.07925885221071632,,,-0.42238322581008914,0.8227645307853491,0.1750927036110114,0.06343808810967627,-0.032925305781447325
2020-02-05,2.7340484806327723,2.1289752933043857,-194015.6014990646,3.242588412580069,2.862187605215084,3.135025961972874,3.324793700068966,,0.976181756444309,,,77826.14799576279,,,-0.2501426896282952,-0.05877017170924655,,,-0.9665298259025733,0.8224300660230862,0.394614189627056,-0.22353050105183986,-2.6656631949639698
2020-02-06,3.4011563215903564,4.093811495991108,-158157.1805095896,3.556757082275791,3.432654031215342,3.0786064748253095,3.350922322071175,,0.9900208549088797,,,-13369.945030784118,,,0.18536097382162903,-0.08475857660099703,,,-2.086643001574611,0.8543279527298583,0.8638535240643721,0.4093033053267234,-1.2655027509204229
2020-02-07,3.77341148838574,3.08421506899342,-201194.66816562624,3.401705054505495,4.367932633131204,2.9647421577765884,3.2871805989226717,,0.962350103489968,,,-232424.41484368982,,,-0.20168230606487875,-0.10324016985844417,,,-0.03435588387681441,0.8836083335559376,0.8576650747641051,-0.045792895995282835,-0.5633098283326546
2020-02-10,3.3628599627403943,2.44965921218267,-282372.0959967915,3.388350491368133,2.903363195945815,2.868940841533403,3.277240685070331,,0.9702884958039079,,,-231461.91732603908,,,-0.3168428735009477,-0.13305889689526132,,,-0.7236325833932788,0.868256264264637,0.7757111432135072,0.49722492239788413,-0.7360409421751547
2020-02-11,3.687844361187533,2.8034949264517124,-290000.8942434131,3.2957396259125997,3.1320382289105027,2.9120311993846593,3.2705077753026144,,0.9732280406615536,,,-198844.8415119384,,,-0.2741752765299134,-0.11609441146972393,,,-1.809711260725169,0.8819190687460093,0.8320601770767181,-1.270397039935479,-1.535018110214549
2020-02-12,3.418061553564528,2.871291553005001,-173814.91661732364,3.1352303613924697,3.5788347981398765,3.0604944513247823,3.2021562819822287,,0.9493919209879317,,,-165141.26795922412,,,-0.1743116461686737,-0.04524793268712694,,,-0.8128220218710751,0.8645537022451164,0.8421193295905396,-0.8636215749666387,-0.29797990061164964
2020-02-13,2.126004894533573,1.821171431854676,480.9071663846262,2.0713860683330374,2.3905749266025573,2.6059664384974957,3.0791866613100796,,0.9615579765920133,1.3870060893147391,,-205855.01434917672,150146.09817440266,,-0.1547646442286027,-0.16686189104011337,,,-1.14197231918636,0.8647153804225489,0.6469291278424477,-0.0178346006426857,0.8209421795536448
2020-02-14,1.912947686220125,2.712294794283295,-365778.4618107393,2.172257007047058,2.398261222228921,2.531582383555471,3.0394850006362946,,0.9593834802031069,1.3472147728933304,,-166374.84336299537,163695.60008146294,,0.34914972050450027,-0.18284353810764026,,,-1.4872016286366037,0.8652664688940587,0.4567030999684598,-1.8388714623677658,-0.9890757629731589
2020-02-18,2.7487503502206003,1.2225956907444626,1274397.2685379838,2.7453570051300105,1.242209775554226,2.2861696792678297,2.987871104620723,,1.0290544568002242,1.3546389056648702,,-36346.013189593585,63939.76036117374,,-0.8101701763564977,-0.2676833406434299,,,0.4075610631096009,0.9255256353926997,0.8550671831137394,-0.5132022104284875,0.2046239341020596
2020-02-19,1.646297027320777,2.867859139975764,-552290.5870470742,2.1786225555750818,2.861611463672016,2.29904252197264,3.0803718790068695,,0.920022175633249,1.3273247044645007,,-75663.35997069448,-3119.06892837773,,0.5550372671600089,-0.2925575881684328,,,-0.3812766595184232,0.9362615837253085,0.7339294775284285,-1.8606958342885103,-2.7431974909453993
2020-02-20,3.434345030508645,1.5277044378700635,79046.86684738635,3.255029389346781,2.5483386257165783,2.030325098945652,2.92085637348038,,0.8974341790719438,1.3050841366884918,,-132848.66068979749,38687.37085895512,,-0.8100599909203754,-0.363680924376243,,,-0.34716210108886064,0.8348938962781473,0.7428505831734299,-1.1870870179700521,0.29534298890273747
2020-02-21,1.328542193957432,2.139284944358046,227695.5269953115,0.958313245875008,1.51541967983308,2.093947801446326,2.8681139579206243,,0.9114162607296948,1.3051645325933452,,-99878.2564557266,39354.41294162759,,0.4763893887331002,-0.31460347176835185,,,-0.584998973003798,0.8281642208108664,0.6783485772747538,-0.3166658114255734,-1.1453470023383847
2020-02-24,3.710524446080584,3.656825046474165,-17995.689933014335,3.778793037437836,3.156096567465056,2.2828538518845,2.83310841959511,,0.8634045010718024,1.3055908117259885,,-150739.9980581772,60044.609919974326,,-0.014577929459138137,-0.2159481406786826,,,-0.47369608602492236,0.8295062425170926,0.393054391245617,0.7557090346609764,-0.057067562706116855
2020-02-25,2.8443769751259538,3.5350331539903586,-817667.6976866133,3.6544549925633447,4.053960561084782,2.745341344533679,2.810727658962935,,0.837449687127796,1.297765306593162,,-112921.25839026598,75507.19084517802,,0.21737862389972132,-0.023537984581718942,,,-0.9175275751459484,0.7057935253222174,0.22984962199513415,0.33343062247945177,0.8383021471180832
2020-02-26,4.164257616236807,2.820067637609881,-687191.2774569773,3.4950765251187548,4.119455492416705,2.735783044060503,2.7739483423924183,,0.8189606781954316,1.2688093005158005,,-103759.63396992232,58800.67499845839,,-0.38977714670060615,-0.013853999799872055,,,-0.47099777556875466,0.6373254117234061,0.21743639135280166,-0.17822108459553088,-3.040907430060861
2020-02-27,2.5357231270399616,2.4142025625040624,-359549.26038268174,2.5211319193190995,2.392154935925511,2.9130826689873026,2.784732045307653,,0.8123785262122899,1.2567460944596267,,-146600.44949183398,65581.48722140252,,-0.049109822865792366,0.0450602016879009,,,-2.0481213138453116,0.6949059047315839,0.6677366640253187,0.11407000999927608,-0.12047626894219454
2020-02-28,4.283007759742528,4.665666079227464,2245723.5260359864,5.193361847244091,4.874139400013014,3.418358895961186,2.7992199026825793,,0.844209051280559,1.2821461465735364,,-49696.14492889449,104915.10898578998,,0.08557509597795522,0.19981980874670677,,,-1.1418670924734287,0.6884886543781829,0.6484173523089215,0.6128035834999277,0.9267878972927454
2020-03-02,4.254706394955715,4.87524423904107,514882.4655513102,5.139431735832936,4.557847697080923,3.662042734474567,2.8603052819227814,,0.9471975558135527,1.3083284143361478,,-13233.247356136377,103900.24101449942,,0.13614444622696745,0.24709275482699639,,,-0.541999796825773,0.6669343009398825,0.6348600431498811,0.9005847060631731,0.1975542747456825
2020-03-03,5.558658174013303,3.76591875436856,350018.117335679,5.461967299763586,4.922363249296694,3.708219854550207,2.90216792997128,,0.9686369685762083,1.3108556500417716,,-1797.3520945709665,110699.77273171116,,-0.38936488697997423,0.24509391812965015,,,-0.6169196482517801,0.6446814319358106,0.6611648544955135,-0.10564130523230342,-1.465832927588422
2020-03-04,3.888644740026209,3.929308886855587,-1273386.442991038,3.57808678807438,4.242503581103797,3.9300681043993486,2.9692312174542876,,0.9918958039046608,1.3114956206537853,,-34058.50479349531,90494.6264840549,,0.010402853608536686,0.2803536851293759,,,-0.4088456260816562,0.6451390013465269,0.6732247248755134,-0.05558105033572507,0.10367622235300417
2020-03-05,4.665313931310823,4.868466945899119,-347561.9287177765,5.120529655918983,4.751217551964817,4.42092098107836,3.106205800084024,,1.0567854445058809,1.3175816967367178,,-41735.8211544309,91980.96894151348,,0.04262396496851857,0.3529460597317222,,,-0.9961131822635775,0.6455036832632675,0.31269017939131155,0.09762403852238868,0.8978270761804535
2020-03-06,5.270570897297841,3.2804252282759805,-283014.0232463004,4.925192087787298,4.8815926923658495,4.143872810888063,3.0655364866982677,,1.0321419113009704,1.2494145556492813,,-47978.66329126644,89039.89695604361,,-0.4741656295838493,0.3014082216186573,,,-3.13271199520382,0.7808068805863346,1.1354961693845558,-0.4325018409367096,0.32587402412447736
2020-03-09,3.992068991950308,4.873370007757899,1065791.3243736958,5.189311625389486,4.701452349834717,4.143497964631429,3.154994233636492,,1.108552421591268,1.240182768809379,,15370.636335699655,115506.58091600814,,0.19947605030436433,0.27255368178618883,,,-0.717728284480364,0.7562719338631503,1.1149191604535342,-5.317895399876215,-6.279556685934174
2020-03-10,4.687378935944729,3.5872971441137373,-381044.4053914901,3.773268931269662,4.666266968154616,4.107773642580464,3.211876130233045,,1.0996065867680715,1.215989488966479,,10437.020865964727,123749.41865433122,,-0.26747452967232593,0.24602595828051296,,,-0.11317089644517175,0.776550652817941,1.1975927385013134,-1.1813248307070514,-1.722485619792097
2020-03-11,4.372401585910524,3.02092445053486,-500149.9324124416,3.590820727138887,3.542839512260681,3.926096755316319,3.2227476064372027,,1.09642677591902,1.19710950243637,,-70.43104248669697,128677.0876253874,,-0.36974952615339557,0.19741145067506002,,,-3.03694570137831,0.8930576117249747,1.393535094917807,0.6165066889427708,-0.09608760196583861
2020-03-12,3.477122809306003,2.382224056649239,-252461.28115798824,3.103248748269781,3.0120262433135423,3.4288481774663433,3.198294231619414,,1.1100469632916152,1.1777079850407435,,-4002.7492695199267,133299.51466346037,,-0.37817064396638067,0.06960678139906669,,,-2.3944536474722558,0.9487290300782592,1.382482269068568,0.18654021860077832,0.9107726911517408
2020-03-13,2.516404395261532,3.973916427552492,-531143.1835221132,3.526849605398617,3.307190406198828,3.5675464173216453,3.305931481404305,,1.0732461332433163,1.1837870557676364,,-30583.95380394482,117824.25754152758,,0.4569210587440591,0.07615980779053194,,,-1.5156780282637063,0.9547670881707991,1.191877198271356,-0.04814879402272981,-0.3660167296084055
2020-03-16,4.733231941198696,4.139952896814751,93086.0392580314,4.314285374991766,5.028912156949623,3.420862995133016,3.377314386530878,,1.0791459783720285,1.186155763936822,,-7640.728750506285,117373.11015699919,,-0.13392384464464024,0.012812023534188468,,,-0.3359948558445494,0.9614460473674984,1.2687144140309694,0.5640225440019268,-0.31004069263378126
2020-03-17,4.206892246297599,2.661153580191428,894357.5179143713,4.382588037372123,3.5585338267519653,3.235634282348554,3.449242281003226,,0.9704357678951486,1.1465870089633328,,-26642.71628168691,90533.49310470867,,-0.4579644857784825,-0.06392960076057028,,,-0.1935189616491349,0.9241843144094184,1.247415959272272,0.27213396008940127,-0.07672601971973089
2020-03-18,2.85851736505753,3.087784808435209,-502392.5963691648,2.8539867164607493,3.223535726174358,3.249006353928624,3.4602385644261977,,0.9647304721886295,1.0680330093989263,,-24147.81674779144,53780.82120634984,,0.07715085675875652,-0.06298832360711606,,,-0.9954719094636432,0.912020541776686,0.903312566784832,0.05085288138054317,-2.7051490450229223
2020-03-19,5.387683091172391,3.79521654106556,707585.7626454532,4.786999529214718,4.190243388649829,3.5316048508118882,3.5736141695859738,,0.8523600157654857,1.0263317535721166,,7279.128042111906,40742.98367745306,,-0.35037397050368385,-0.011825056531768328,,,-0.5162467238037578,0.9059337056255,0.541935094878332,0.1258067248173501,0.3457097848038295
2020-03-20,4.0656260471468855,3.655960400489402,-541692.0857580254,4.229253154212,4.582956502010813,3.46801364539927,3.649447942392541,,0.7826506811867144,0.9985262420712755,,-31190.252595554943,26593.64835996166,,-0.10620891812254962,-0.05099391392549995,,,-1.0392967177354497,0.8991288140723466,0.3840647113264748,-0.5653247670947201,-1.1458421854392933
2020-03-23,3.906383349333353,2.7109191826731878,1138360.055152557,3.6442341478043296,2.5085901459603903,3.1822069025709574,3.6021526492024925,,0.8102743071095575,0.9997971664902336,,26627.534658723638,45945.00400748532,,-0.3653242121685528,-0.1239566742597355,,,0.1271998925271027,0.9299782739638434,0.5052608676930067,0.08093218125986001,0.3569984914906723
2020-03-24,2.373871460346699,3.063795427442852,-814610.5396001227,3.1957093735166424,3.2940670419378755,3.262735272021242,3.578590762875117,,0.8191319161261268,0.9697739757906394,,26780.392563048168,57318.45894986905,,0.2551323331844694,-0.09240319718217958,,,-2.319144766457263,0.9713362135151596,0.8990398477334978,-0.5239700122328553,-0.909707828675798
2020-03-25,3.4834036940097697,3.0541616677154764,-270456.0708304753,3.657609590435893,3.3721644419562296,3.2560106438772953,3.5902954643803966,,0.8093367449517896,0.9443099385436502,,47617.15289437327,40723.27697115303,,-0.13150474699701561,-0.09773178403034595,,,-1.2537053927588206,0.9594900003932986,0.9097595998623916,-1.0693181281140336,-3.392540737169375
2020-03-26,3.962122328628155,2.501105100861708,192430.33197761048,3.0644889884082467,3.208693267263513,2.997188355836525,3.594640591298279,,0.8028979387009164,0.9499513451886522,,75216.13251238788,10934.509993289354,,-0.46004714872597663,-0.18176937708448718,,,-1.9365243815114264,0.954361310565064,0.9420184339033171,-0.5750258437673661,0.2578243130844836
