Date,PDD_Open,PDD_Adj Close,PDD_Volume,PDD_High,PDD_Low,PDD_MA_5,PDD_MA_20,PDD_MA_250,PDD_realVolatility20,PDD_realVolatility60,PDD_realVolatility250,PDD_avgVolume_20,PDD_avgVolume_60,PDD_avgVolume_250,PDD_log1DayRet,PDD_logMA5_20,PDD_logMA20_250,PDD_logMA5_250,PDD_log1DayRange,PDD_HL_20_realVol_20,PDD_HL_5_realVol_20,PDD_logD2,PDD_logD5
2019-11-18,4.236636869455957,4.0990181070079,-2645113.598676822,4.0560344765340375,4.38287456238357,,,,,,,,,,-0.033022304402006784,,,,-1.1182842618003466,,,,
2019-11-19,5.072819164833227,5.261421407108863,774828.0953223966,5.544699534247052,5.325655288910774,,,,,,,,,,0.03650450837648116,,,,-1.518481536072666,,,,
2019-11-20,4.09472493478204,5.113106335253484,-1505153.3014093116,4.424344232049137,4.305860444842935,,,,,,,,,,0.2221075688636891,,,,-2.1329791445925275,,,0.013989911487957538,
2019-11-21,5.791903520773097,5.574878603750591,2904426.7139712675,6.5353085540428175,5.811054418262437,,,,,,,,,,-0.03819045562249399,,,,-0.322612931916975,,,-1.1600924620689446,
2019-11-22,5.957980706090233,3.9896841439910418,2011582.1135007152,4.369974302623824,3.2365784458791573,4.807621719422376,,,,,,,,,-0.4010195501046843,,,,0.12521830914820573,,0.9070845513971403,0.11637955458180467,
2019-11-25,4.337795519685859,9.619237723254225,10290716.566276932,9.955119849974013,5.866872896213039,5.911665642671641,,,,,,,,,0.7963987484992752,,,,1.4081162605095505,,1.3934215912123078,1.3973231002579098,1.7084176450494502
2019-11-26,9.099873900279714,7.487330504997011,-1170042.6447887665,6.930765969195917,7.963526624209621,6.356847462249271,,,,,,,,,-0.1950482301914976,,,,0.032235464369284636,,1.2742410918960982,1.2520902740031452,0.800165415491284
2019-11-27,8.183459518475829,7.458365129820663,-1730460.3413327904,8.23697961610722,9.279928847871176,6.825899221162706,,,,,,,,,-0.09277874652664994,,,,0.04205249963161577,,0.6661658454304205,0.7705121185602162,0.8523957559655884
2019-11-29,6.411600363682595,3.3181754760576965,-673416.6812097412,5.227314422311622,4.236665652787565,6.374558595624128,,,,,,,,,-0.6586938300290122,,,,-0.00939522773212005,,0.6104303260749754,1.4277133843284808,0.8139049551534211
2019-12-02,4.033617776337458,4.701478396212757,-3875790.360865497,3.72077942170484,5.064934284347288,6.5169174460684705,,,,,,,,,0.15321332713365043,,,,0.2957654606434393,,0.6015504556493987,1.0141020479942058,-0.339966380929214
2019-12-03,6.027057437914912,6.160461288805891,-1553492.0391100491,5.648236250251642,6.266512078936295,5.825162159178804,,,,,,,,,0.02189275473226852,,,,-0.4808205963652545,,0.2822559394161217,1.044608592087796,1.2409148948648803
2019-12-04,5.339824240737372,2.109234162003098,886826.3285163036,4.651561175266096,2.59630282699402,4.749542890580021,,,,,,,,,-0.9288678135041184,,,,0.7204015569672063,,0.44016335059373035,0.9525240002121562,1.682334471965484
2019-12-05,1.9628799064913096,4.1676643495341,-1590285.6913462267,2.910449897778328,3.599450365059905,4.091402734522708,,,,,,,,,0.7529430360010393,,,,-0.3725133297661293,,0.4928970157220389,0.6895391490713338,1.1911005452219505
2019-12-06,3.653301931053264,2.543272422315823,-894834.4455006621,2.7307527160601097,2.741510567131275,3.9364221237743338,,,,,,,,,-0.3621797902447793,,,,-4.532119458769812,,2.103472388362553,-0.8346225913647748,-0.25501734939941
2019-12-09,1.7221722615448556,1.190942863723926,166570.72263766173,1.4211304227770682,1.3186301848597353,3.2343150172765673,,,,,,,,,-0.36884112088384996,,,,-2.277890159261656,,2.0601537994001493,1.090822522336333,1.2557685991982845
2019-12-10,1.9020901697796688,3.265251969691324,-802061.6627512579,2.8507192356937274,2.680037363747921,2.655273153453654,,,,,,,,,0.5403835618284207,,,,-1.7679538531468644,,1.9978405887924766,-0.32575846822531235,1.0630574120776917
2019-12-11,4.7341149078349325,5.437813787481939,3730757.253104444,5.677450992449032,5.483466478335497,3.3209890785494225,,,,,,,,,0.1385823191107638,,,,-1.6399769472619659,,1.520797458810847,1.4461824585353982,1.2025456741035194
2019-12-12,5.597959763034865,4.760247189124321,-3076871.498448621,4.64324537732319,5.506689085778884,3.4395056464674667,,,,,,,,,-0.1621026059447443,,,,-0.146826573496397,,1.587447216751252,0.4021230091338564,-0.5232646020914865
2019-12-13,4.700055057384525,5.091304225759373,-601986.9668193138,4.090791855568739,4.465344002950538,3.9491120071561765,,,,,,,,,0.07995980771445939,,,,-0.982024240373339,,0.8218801870128288,-1.0598448655739967,0.9353212193602586
2019-12-16,5.414977562775697,9.014941518854428,2291280.280427711,8.956321421082968,6.044345329686237,5.513911738182277,5.018191480237423,,2.1649103229107918,,,146873.9420749186,,,0.5097146326283557,0.09420469972254547,,,1.0688319199287326,1.3688184582599872,1.1766670644582695,1.4480229215436045,2.057195760842228
2019-12-17,8.227668491073175,6.851498939836013,-1574831.2666165098,7.039989714106099,8.097378978102626,6.231161132211215,5.155815521878829,,2.19073679546739,,,200388.05867793423,,,-0.18303522896837737,0.18943738786813763,,,0.05580291155840679,1.3742192249369625,1.0344437634466295,0.5654244359287725,1.277106243459735
2019-12-18,7.551699535384031,8.86186637327836,5687678.5528014265,10.838187510051917,8.078919760021009,6.9159716493704995,5.335837770187303,,2.3425439000068087,,,446030.5815518857,,,0.15998475209140842,0.25938756326862866,,,1.0149653365688598,1.4036592413215514,0.8598367682882042,-1.8768263306071848,1.2308248161628539
2019-12-19,9.536607261410047,8.987591160912288,2177470.567632718,8.357280258507146,8.669147460961938,7.761440443728093,5.529562011470243,,2.47936577678832,,,630161.7750039871,,,-0.059292923158318744,0.3390593310290539,,,-1.1651778149378766,1.3602326316395192,1.060385503460834,0.7589780948271271,1.4415738931941602
2019-12-20,6.741981250470566,8.356645845713544,-1849768.5713935916,7.299900984454013,6.547709482254049,8.414508767718926,5.668650373568391,,2.558795732473371,,,392452.0107357442,,,0.21470329615698744,0.39500639009469873,,,-0.2847643302711311,1.3604406613639857,0.9379865002967795,-0.6827602567801796,1.183364388175075
2019-12-23,8.571442980685106,7.676448668171382,18362.786933693103,8.646031731449348,9.428963284297716,8.146810197582317,5.852988599777408,,2.564268554464222,,,292791.04440739314,,,-0.11027906703010115,0.33067406129121346,,,-0.24471000335342005,1.3547858086954148,0.7832680615679567,0.2708988889903278,0.2915442426737897
2019-12-24,9.105817431404835,12.08260533490271,853759.4724704297,11.48763272469531,9.044688116527588,9.193031476595657,5.976156980359833,,2.8027624941702745,,,-179056.81028293198,,,0.2828533552236882,0.4306680328973666,,,0.8932041183254369,1.321842712610103,0.9106952499833052,1.315324399653615,1.6546228035176478
2019-12-26,11.943757433343308,5.724581788405658,2523593.748380389,11.30720460583428,8.225676820243272,8.565574559621115,5.888019544530264,,2.7803668338015948,,,5625.0093755257785,,,-0.7354392546569821,0.3748315109890632,,,1.1254255082839406,1.3663844898319923,0.941012345879792,0.6687862888240605,1.143357643892916
2019-12-27,5.547385516469326,4.283019650547523,4461613.074050957,3.628661434586896,4.339887153316518,7.624660257548163,5.729252270566607,,2.7766342114185725,,,315228.68014471314,,,-0.2586684519963362,0.2858027366950047,,,-0.34076543299306233,1.3620334734235486,0.7172396927531015,2.054070614894407,1.5485346977667933
2019-12-30,2.2336998743379795,4.349679799633279,2155336.210492744,2.4774890969730947,2.615805138754375,6.82326704833211,5.780827486745387,,2.738814401308104,,,456666.3247298375,,,0.6664428860115582,0.1657915602634305,,,-1.9782140544040636,1.3988938007249456,1.2343331227525365,0.31838244768511575,1.3880343579670615
2019-12-31,7.704893284148362,13.596643362298964,14943088.138038345,12.691969223572109,7.157702807903014,8.007305987157626,6.225585735049696,,3.232131181581427,,,1397610.2496750294,,,0.5679673322150535,0.251686841408843,,,1.7109590218158475,1.4776086920727154,1.4682698347333984,2.231478243459709,1.7783693358766828
2020-01-02,13.41018217078974,5.519837339746104,315093.00154143944,9.30757008894016,9.05576564154014,6.694752388126306,6.193554537596707,,3.2359826228783124,,,1491039.501707604,,,-0.887665889481007,0.07781483327105918,,,-1.3791024950972857,1.4911862069095827,1.579306371994111,0.15713838941429314,1.881412464441117
2020-01-03,3.0191940341659134,1.761369464178891,-5706391.093843598,2.110127943763452,3.7491121466787902,5.9021099232809515,6.176161302705498,,3.25993726350658,,,1161378.6305896088,,,-0.5388983085343327,-0.04538702894905812,,,0.4940766614695691,1.4820596046762484,1.471141622072285,2.471084385758571,1.3770548894137384
2020-01-06,1.796981767258842,3.9823888047622233,-3114960.2667603213,2.885682660525781,4.568378297105952,5.841983754123892,6.166897525466903,,3.2662024439177832,,,1085144.9018189043,,,0.7957733799096551,-0.05412545619170275,,,0.5203970530906865,1.5006220525879388,1.5147363401739933,0.4301242469570806,-1.2018721928715057
2020-01-07,5.339551576115163,10.893737824358324,6268641.442785721,9.214417957431834,6.367057338370479,7.150795359068901,6.584420795569028,,3.3120143051268855,,,1443318.6962332234,,,0.7130464376775781,0.08251721637523826,,,1.046392466611368,1.1982972530043225,1.150450141184022,2.2118250651491858,1.8785574661200972
2020-01-08,9.480839556022744,6.668510649186771,-5750082.360057792,7.349585534787892,9.318988791543148,5.765168816446463,6.85829918484217,,3.0593825989628907,,,1147486.0420984507,,,-0.351876329089656,-0.1736250424748997,,,0.6777305815091131,1.1092999925390639,0.9488755891624042,0.9880984598512434,1.9355903271263406
2020-01-09,8.743886173794415,7.998986366047575,2402867.15945798,8.920481639866445,8.739983513727019,6.260998621706757,7.094985904659983,,2.9478572301553334,,,1307732.4832089127,,,-0.0890399037457969,-0.12504862732814437,,,-1.7120348827621141,1.104846267964654,1.0942438435629838,1.0628992552879055,0.9079153667369001
2020-01-10,7.89788495664078,7.820427985147987,-3016840.5370522505,7.730178564774022,8.20418718710792,7.472810325900577,7.214116614543286,,2.925420230754503,,,970352.5937010779,,,-0.009855714002028207,0.03523139599057934,,,-0.7465297668746638,1.0546634209253987,1.1515507095913382,0.14142780272093272,1.8015544284356173
2020-01-13,6.968401196341247,5.127736640467632,-1252424.158474491,5.558209845914952,5.523934040618279,7.701879893041658,7.232491087110451,,2.9103114394567386,,,1061574.9606997843,,,-0.3067214537283154,0.06288091548659598,,,-3.3733155586479,1.2947470615585073,1.8060419533303953,1.0547473794460485,0.13570837751466255
2020-01-14,6.562066548821207,9.140318532226615,2751395.465839932,10.730276854443268,8.179568911066767,7.351196034615316,7.434941802433814,,2.894311474894736,,,1229244.0823327466,,,0.33138965917889124,-0.011327726583196614,,,0.9363709454932163,1.3032315760687236,1.7780470943327673,0.27754881428049233,0.5615677628104092
2020-01-15,11.000671365992735,6.027688704346943,-2150948.0956911715,7.604224487731429,6.493799578705698,7.2230316456473505,7.285579161708439,,2.8855494557475643,,,1007132.6635268026,,,-0.6015926663918493,-0.008622176772545377,,,0.10474274299874395,1.275888196911528,1.6707109872133492,-0.10541377943263754,-0.4450036378096426
2020-01-16,4.378396051363531,7.29504899716342,-2511808.1534491954,4.386590100056914,6.7724377851145405,7.082244171870519,7.307756664574809,,2.883741582478817,,,960283.8191851681,,,0.5105134394902097,-0.031345509923310845,,,0.8695544846965793,1.295031497535865,1.775130868738816,0.6126253562876104,-0.351065891434873
2020-01-17,8.005259109834427,10.060572490602318,1846244.44379774,9.990670022453571,9.184644085568642,7.530273072961386,7.367691970441008,,2.9298305855762785,,,768212.113734984,,,0.2285253562431399,0.021826814145182484,,,-0.21563935723528996,1.2686576571815902,1.76821347015106,1.3944816997694738,0.8065403751497209
2020-01-21,7.559021187343134,6.801708207153254,89823.01499058679,8.752048810023226,8.218597181933148,7.86506738629851,7.2583978227530555,,2.906902836915006,,,663829.7361028774,,,-0.10556792166630058,0.08027198543280288,,,-0.6283868813480546,1.2516832763318586,0.6814895438189456,-0.7065550861208438,0.5151989866695211
2020-01-22,10.207550518568285,8.438616468357644,1566059.103993361,8.24981943831601,7.510453476456256,7.7247269735247155,7.262496353885261,,2.9085900846899126,,,834621.119872225,,,-0.19030932374050732,0.061702858795052114,,,-0.3019622683515826,1.2518038217067857,0.5687161158127725,0.4836328420362994,-0.3542463754869889
2020-01-23,6.539493455991462,12.002065672086545,2610466.5502040787,10.696304658320756,8.354020504032597,8.919602367072637,7.478777204081018,,3.095792067805632,,,964226.3080357444,,,0.6072190650571317,0.17618206468327413,,,0.8511265875714981,1.270231526097491,0.6976816569081519,1.6487273664810742,1.7874798191990915
2020-01-24,15.266581405643606,9.677441045799505,1756871.0138632674,14.321686178465292,12.500844838023935,9.396080776799852,7.35851898962586,,2.9508633034965905,,,1009381.8851053861,,,-0.4558687060854398,0.24443397543770806,,,0.5992986692403272,1.260133720631529,0.6319791595923927,0.21416300863746215,0.86810504539842
2020-01-27,8.593031549987714,13.493042647171537,-91641.75394148938,10.861484931126045,10.714680293784989,10.082574808113696,7.746942032564154,,3.2231846870046246,,,878620.1099892922,,,0.45122260321620117,0.26351047828138097,,,-1.9186525737839308,1.2894816503909572,1.1022308196839714,0.39943159306443105,1.2332801642505158
2020-01-28,14.343734845705669,10.194679735474985,1590867.2000439428,12.6813400916296,12.459801723271871,10.761169113778042,8.042525036810526,,3.159236636227093,,,735082.8162889414,,,-0.3414472611005374,0.29120110933873056,,,-1.5071594839212439,1.3203245798617205,1.233921616914509,-0.6592508288585222,1.2217060944676612
2020-01-29,12.321083654765816,14.588122098313484,12480205.584676724,13.135106470530625,12.933829466412073,11.991070239769211,8.554447151744537,,3.3529342707902363,,,1251326.2849981405,,,0.16889572946091994,0.3377109436550583,,,-1.6030731897295205,1.2976614811623381,1.3271304798905077,0.09082691875675063,1.816371693214315
2020-01-30,13.22670873662956,5.693257760334035,-735719.4699180797,10.415168481474296,6.95703414880996,10.72930865741871,8.159277871646289,,3.1891318994497926,,,467385.9046003193,,,-0.8429555487780611,0.27382345481956166,,,1.2407292334309075,1.263524533233989,1.4480509964331312,1.5043933413363015,1.8419467382224375
2020-01-31,5.770306586151385,9.408784781235354,-3714892.487176235,7.5518760430401315,10.232919953691798,10.675577404505878,8.353725243720753,,3.1378764924473215,,,265886.63016443554,,,0.4889185904267333,0.24525107072117946,,,0.9862062375798485,1.268116463956471,1.538215550914602,1.6446771170215166,-1.3143225433963235
2020-02-03,8.163948359077438,9.442909499239,-1399615.5066133328,8.13017324610653,8.217124182620125,9.865550774919372,8.737802245473757,,2.732417220859244,,,481225.40952594875,,,0.14553622285184714,0.12139027041109071,,,-2.442411267525698,1.352652670802565,1.6663350930533811,1.3216629660443262,1.3987497566107678
2020-02-04,8.825798386302935,10.19385806675443,-3465408.217226285,9.619037145644889,9.738532476360357,9.86538644117526,9.048375708573367,,2.507179139896036,,,463703.01200265065,,,0.1441063211765233,0.08644704977194885,,,-2.124477981884689,1.3937176487845788,1.7643088297072316,-0.2419782082081138,-7.104173260497863
2020-02-05,10.596805221210223,8.25573312537928,579085.4919824414,8.74898389296709,7.648515665225737,8.59890864658842,8.916475473624416,,2.4741608363431786,,,179225.21446248662,,,-0.2496446781772933,-0.03626544858638071,,,0.09573575081918072,1.3552067166001052,1.731520552282175,0.17157769250832833,1.845677569843694
2020-02-06,7.111598216973277,10.542418061424849,-2754763.0396723924,8.894988975237624,8.705629971011767,9.568740706806583,9.11017084423632,,2.4403186866168647,,,328991.18048175663,,,0.3936799314541628,0.049110144641235864,,,-1.6641105724200587,1.3482802118878603,1.4939253876207783,-1.053944912463234,1.5788055561642975
2020-02-07,11.866412122023767,7.55954639863802,1172851.245501276,10.946218183794308,9.678558921068472,9.198893030287115,9.088198845865843,,2.4527964749739635,,,267490.3847839214,,,-0.450900710357354,0.012106412234458961,,,0.23717209965551542,1.3361685239815382,1.2605516303205546,-0.36213736908206207,0.614773869242143
2020-02-10,5.8930506293717,7.509986166162342,2177513.7892164374,5.195110691244807,6.674769584322881,8.812308363671784,9.07267675491656,,2.4622058360895163,,,527208.1010973558,,,0.2424598264571853,-0.029117920472559115,,,0.3918115835620186,1.350636983079456,1.1857639047656106,1.1093649033027582,0.659033537296153
2020-02-11,10.017327601909614,15.148208807096246,8359326.367696926,16.044140986684155,10.870466535753271,9.803178511740148,9.57370036324799,,2.6309467786987146,,,1007795.6274059266,,,0.41356594072289526,0.023686877466629536,,,1.6435831615931087,1.2454770070550139,1.1821997061680676,2.0266553451074047,1.6002661279840622
2020-02-12,19.799766568332032,5.285004563677589,11276479.37327632,15.11063800016438,8.515829668441953,9.209032799399811,9.38093466482054,,2.800165950482095,,,1434049.822777746,,,-1.320796665315831,-0.018494574090313687,,,1.8862827230816628,1.3085119936732654,1.4136578889950178,0.7997486470378407,1.0888072297020392
2020-02-13,2.889505434916813,11.23203111105397,-546008.5053653829,5.3764263428819135,5.465369821837001,9.346955409325634,9.64115178515589,,2.7125992413769735,3.1910910279885196,,1514296.8022940354,889434.4692985856,,1.3576842594450147,-0.030989915670952613,,,-2.4197541789114103,1.3987583503413923,1.7116888425106263,1.3651161005647776,-0.37162463633559584
2020-02-14,11.729174858049213,10.710541061223928,-4441134.826755433,9.059998573763686,12.63964330915293,9.977154341842814,9.811926388358916,,2.6642053626394575,3.192309665966029,,1417830.4686287236,859500.782163942,,-0.09085091316988159,0.016699289413926746,,,1.2752635595636068,1.4194201927929164,1.7572633917162104,1.6911167880938067,1.1477181688942706
2020-02-18,9.860685870666115,7.470390121201703,-2323526.796186968,9.53448064951715,8.843087918104985,9.969235132850688,9.682417269888884,,2.713972899090285,3.1796453996946674,,1209341.906629488,807861.5339721192,,-0.2776085042732659,0.029192276087457537,,,-0.36904726440471125,1.419463350505722,1.80720887801347,1.3248552956637643,-3.229026040440849
2020-02-19,4.709409647653331,5.064859519687339,-2948303.2346182014,4.219208892938838,6.340868610399902,7.952565275368906,9.595574835515588,,2.8360447972400573,3.180255526813745,,1057435.5941490487,783809.0350853043,,0.07276384184339599,-0.18780748480323028,,,0.7521986679836876,1.4355473881764973,1.6947322122284116,1.7308909239784893,2.31088547802986
2020-02-20,8.9912631127223,7.454740413833271,4459769.959840085,11.603120935661424,8.954096523507204,8.38651244540004,9.54638103278937,,2.865549184989496,3.170602533010785,,1202121.136941385,809731.4225164515,,-0.18740321338629456,-0.12953737909523103,,,0.9741914258587265,1.4598478446300964,1.5102560936592624,-4.157303060673537,0.774605432104053
2020-02-21,4.050155830441916,6.26464121388355,3034505.682436801,2.282543261338809,0.1617345131302414,7.393034465965958,9.259509809879223,,2.8938191639652464,3.1414725143103075,,1223323.093553021,826780.1486653861,,0.43616596134294366,-0.2251128424217348,,,0.7517975009410588,1.4564070188786655,0.622837527855048,0.1821396187410736,1.6028945305621454
2020-02-24,7.542920760001081,4.6481090452057146,-5716484.015059646,6.95768458788146,8.207832541201896,6.180548062762315,9.00804320984953,,3.0688180409160233,3.1509881795819465,,849655.3421068754,559993.4723097763,,-0.4841489957654894,-0.3767109173840313,,,0.22326190696625137,1.4484846825348798,0.542695350972053,1.0319849630085456,1.8021110423480602
2020-02-25,-0.0093838660589682,3.967431232922863,-1396517.5218921518,1.926589369466441,3.479860449983036,5.479956285106548,8.531762639137098,,3.0752913829011566,3.182841113298535,,784411.5537093424,556218.8910247202,,,-0.4426988563913426,,,0.4403630817456966,1.3944530571037304,0.2956431606088055,0.8316953348360577,1.253608007999989
2020-02-26,6.673500533314822,4.006711680778523,-2417207.09551094,4.60872200325862,5.873265947566459,5.2683267173247845,8.222364236402274,,3.2076156924561485,3.2126182324795516,,584007.8389315981,544773.1117884176,,-0.5101736646682423,-0.44514498652172724,,,0.2347115388434013,1.3531997508451847,0.33003281196558215,-0.44410610082539453,0.05652005799252889
2020-02-27,2.1428620942587955,7.21966197805834,-471944.94760291465,4.975009450420977,4.488681395165706,5.221311030169798,7.853941230389518,,2.8400796747028236,3.169202999899997,,-63599.68768238379,548130.9740151981,,1.2146657716669893,-0.4082669478008094,,,-0.720871871985659,1.3110403630580707,0.5502283926856516,1.1793411440070962,-1.4478360512715214
2020-02-28,9.883091312529992,4.0701403233126,460652.0499462932,7.476022264232711,6.659008424799772,4.782410852055608,7.772785358538445,,2.9269336330243094,3.1793341594674636,,-3781.1116891651445,620405.0141953945,,-0.887147872372246,-0.48568379443460646,,,-0.20209924493520096,1.282595858796853,0.46347438369284766,-2.7578397445730998,0.7859546359655953
2020-03-02,2.531384954449642,3.223432001291634,-385212.45851686224,2.7030853497423597,3.287516871436601,4.497475443272792,7.46351771954126,,3.068336269208437,3.2208598362909377,,162702.88974380348,639876.3405386142,,0.24168006507412038,-0.5065106205043101,,,-0.5371156620006051,1.2659136409882954,0.49364813568844623,1.385351410873689,0.3539451521850605
2020-03-03,3.583305747728957,2.6390424856336523,-1052353.0501369564,3.417897516085709,3.4546806048028884,4.23179769381495,7.123324368860992,,3.2111811313298686,3.2069812866687792,,180066.0125676223,607556.6842277267,,-0.3058696110349251,-0.5207476327018282,,,-3.3027170851595655,1.361469798022836,1.3884613088672824,0.3584418683831972,0.2839667396092458
2020-03-04,-0.4578432976316904,3.717110331572904,3271664.9091897914,2.538100060957511,1.9000348633423343,4.173877423973826,6.799486982101916,,3.2118096614200367,3.2150663195966964,,516919.6688884262,688589.1942366603,,,-0.48800172386482316,,,-0.4493148102390535,1.2809181212899734,1.2772608703056378,-0.7058711271633658,-1.2392499596222486
2020-03-05,5.173792726684454,8.634234576112448,241326.1089268364,6.630034706953587,4.899983016675904,4.456791943584648,6.818412054638574,,3.221941123470835,3.156730311086986,,500031.69973564596,707525.2034771186,,0.5121290432388877,-0.4251973961267728,,,0.5481512868365533,1.2873814058097302,1.4688456919352921,1.7909578297474342,0.34682743462350263
2020-03-06,8.51694212795229,6.935255139422303,-2199042.841950441,7.398123086237717,9.87529151830526,5.029814906806588,6.638053908538447,,3.101205519503034,3.0492804880266546,,527817.7096217435,668098.3107339835,,-0.20543952804801183,-0.2774356488837242,,,0.9071161466078468,1.2416339820314515,1.6519285247082727,1.1688050468894482,1.052608424794665
2020-03-09,8.747558971878888,6.603134244876216,-2744420.281597023,7.814899782496369,8.30770743401677,5.705755355523505,6.590233300850356,,3.0936128816859596,3.0001048614740364,,331954.1332668285,635725.6670865542,,-0.28123026490923564,-0.144113373221155,,,-0.7076363402591731,1.254577031902109,1.6529230044068597,0.7085776812974774,1.217787612000428
2020-03-10,5.438079840020158,7.151094903003639,-2094019.935750616,5.472665980030406,6.935862968257631,6.608165838997502,6.572288737692422,,3.089034535165985,2.987388825087271,,118377.44701847588,538646.047272303,,0.27383945029489115,0.0054439988703162915,,,0.38062375974577967,1.2544266023175985,0.6853183668233501,-1.5332189818655084,1.5067521314531855
2020-03-11,8.645122206504197,13.390460873279906,7740967.419907016,12.9101098889451,9.13441985673616,8.542835947338903,6.484401341001605,,2.8477796999848572,3.054391109758421,,87459.49962898037,718943.3625782304,,0.4375473231990343,0.27569353172793526,,,1.3285831559860564,1.2354026700635579,0.7627050175516099,1.9150571421572113,2.2693747377360745
2020-03-12,13.7524269342954,13.968695392439088,-1971983.9552160597,12.915892646265178,13.27042358612141,9.60972811060423,6.918585882439679,,3.283875403685829,3.1366580525288366,,-574963.6667956386,696110.0794382845,,0.015603469690175863,0.3285645337428832,,,-1.036959659367825,1.1782837157396089,1.0194263415186073,1.9195075755534998,1.6741878142904383
2020-03-13,12.96765812357664,8.848493124033261,-2697531.054934761,11.324031479664328,10.975814465093409,9.992375707526422,6.799408983088644,,3.1600098702864168,3.135739059672728,,-682539.7942741076,612963.2238489102,,-0.3822112449540164,0.3849866787965633,,,-1.0549293884796707,1.0713133983952472,1.044169444403332,1.5133603430959923,0.6487970865945938
2020-03-16,9.319123836519305,12.235552974718544,-819430.9475483717,10.943747776842171,11.44845298764774,11.118859453494888,6.875659578763376,,3.2756358123202505,3.1816726569600036,,-501454.6003137544,625553.2291667124,,0.27227727668765306,0.480655138750286,,,-0.6837807611289487,1.0347979107010004,1.0414240859807984,0.5499361872302543,1.728538964430522
2020-03-17,11.723098442343796,4.313982719154865,655328.9513742705,9.469697857759371,6.489877165534885,10.551437016725133,6.717839208661033,,3.3211946808554162,3.214755390632463,,-352511.81293569255,541680.7358095931,,-0.9996995792225714,0.4514955042646973,,,1.0918631283125344,1.0677876966163462,1.1819241750177765,1.5117171185060938,1.0427866981710154
2020-03-18,3.1186767250292178,3.0894016600213874,1201164.6325035207,4.2211114648332,3.506396171522198,8.49122517407343,6.619066315677735,,3.401349914365708,3.271320819026799,,-145038.4195796064,525408.9702241065,,-0.009431350635114032,0.24907897773814236,,,-0.3358710067607098,1.0522016559263017,0.886689391932024,2.2133331694568854,2.3322467261869977
2020-03-19,4.649567551740461,4.407360588527538,-1292259.0291270684,3.435025666371594,4.490441635171159,6.578958213291119,6.466697324412449,,3.4300790875825635,3.3000342970283625,,-432639.86902796413,534700.7959285486,,-0.05349821136910871,0.01721088827629433,,,0.05393497244116223,1.0220990074507554,0.8239823961243882,-2.371100906441206,2.257727341156929
2020-03-20,4.311119686477468,4.945724188589232,-338944.5132822152,5.664251452371268,5.842475970624562,5.798404426202313,6.400751473147733,,3.4468060264576192,3.3199555483809986,,-601312.378813915,528745.6742582835,,0.13732574458274635,-0.0988326203769574,,,-1.7247111850075172,1.0560927802627793,1.0294399313560672,0.618597395434699,1.361686284663772
2020-03-23,5.399497599066443,8.182697414504553,-445716.7118931776,5.770587265970434,5.679252731415907,4.987833314159515,6.577480891612675,,3.4428252933275534,3.270769262812618,,-337774.01365559147,507087.73785222333,,0.41571594149898944,-0.2766502189244596,,,-2.3932263092918027,1.1488031036770807,1.3983434559213845,1.3284896041450112,1.3994217092647692
2020-03-24,7.443822854579379,5.657904970370062,-2120751.999298661,6.09766638842288,7.33229923980457,5.256617764402554,6.662004578485035,,3.3958042965462356,3.271445104133308,,-373985.73752591695,429681.97539090575,,-0.2743308643064019,-0.2369326176652823,,,0.21077363955098402,1.1409981539260055,1.1567835908914683,-0.33942349280353895,0.2955923916294351
