Date,AA_Open,AA_Adj Close,AA_Volume,AA_High,AA_Low,AA_MA_5,AA_MA_20,AA_MA_250,AA_realVolatility20,AA_realVolatility60,AA_realVolatility250,AA_avgVolume_20,AA_avgVolume_60,AA_avgVolume_250,AA_log1DayRet,AA_logMA5_20,AA_logMA20_250,AA_logMA5_250,AA_log1DayRange,AA_HL_20_realVol_20,AA_HL_5_realVol_20,AA_logD2,AA_logD5
2019-12-10,-0.1707634193748219,0.2187761438676867,-2412693.2442622143,-0.080058093247417,-0.0607861428023026,0.41434712506989085,,,,,,,,,,,,,-3.9491045850139685,,1.1909500209535364,-4.1637684794968655,-4.424322004297312
2019-12-11,0.5451006513362922,0.2263464742606098,214739.96143924352,0.4647662873399261,0.4738501761473648,0.34080777717961086,,,,,,,,,-0.8789035616959667,,,,-4.70125289529825,,1.1468627173941628,-1.0711490980407432,-1.0004967581295103
2019-12-12,0.225603954274054,0.1344465099302221,-1917625.081828318,0.0008369906273539,0.1939280213714047,0.13330566019353007,,,,,,,,,-0.5176146230269061,,,,-1.6445935393884819,,1.2930538928201725,-2.473021946239058,0.03682417541323067
2019-12-13,0.2098415551928463,-0.0243354208149977,3837640.029888936,0.2173199943367061,0.0132366452132322,0.08779311762574586,,,,,,,,,,,,,-1.5892267944469287,,1.4957527179007006,-1.3835704939142996,-1.4803294177481756
2019-12-16,0.0412378387209244,0.6700294991618154,2082753.1479702448,0.2894111000843331,0.2555270765371435,0.24505264128106727,0.19400478092710327,,0.34767778312788755,,,546070.5892942265,,,2.7879654895891286,0.2335902471230052,,,-3.3848116574777194,1.1803612091892919,1.392486766776514,-0.6243994258793564,-0.2404199090155711
2019-12-17,0.2922683565542217,0.1319257922668537,-1497363.180756662,0.0964718601136773,0.4103043404385786,0.22768257096090067,0.18733217062939805,,0.34751646434727823,,,539633.2353627542,,,-0.7954328248072062,0.1950690716688166,,,-1.1588959375867878,1.2153291450284573,1.4990083454248693,-1.85622622921667,-2.4435687379343864
2019-12-18,0.2851102985565941,-0.2387312985926835,98894.2547082873,0.2332441220485321,-0.0648333679481734,0.134667016390242,0.15905123866234372,,0.35840614853868435,,,487708.1591095839,,,,-0.16642121979810362,,,-1.210401792733604,1.2432853898007932,0.9136213422948661,-0.09567336821930472,-0.7655506339321366
2019-12-19,-0.2281293627712557,-0.2889796028574753,299129.224274084,-0.3855065731541947,-0.2854835160338789,0.049981793832702515,0.15654081616133503,,0.36150178817699435,,,559542.9704570759,,,0.23644325864320434,-1.14165796634572,,,-2.3023545483683425,1.2163047917991585,0.933229685963913,-0.8653471852209322,-0.8593762481451181
2019-12-20,-0.546354256036806,-0.2348520390911455,456473.0233325204,-0.3601109774249167,-0.5308975681343959,0.007878470177472962,0.16189943898552928,,0.3544479781110039,,,624557.0657069783,,,-0.8443118909711164,-3.0228416503786937,,,-1.7673405094363415,1.2251207163530884,0.9203211988489397,-5.552110993680229,-1.5581906822957892
2019-12-23,-0.2343607214696135,-0.2233702203274896,-1766008.0040371865,-0.2403200442845374,0.0283589084840967,-0.17080147372038806,0.12763665169600472,,0.35703429740917136,,,441901.14477934764,,,-0.048030897415187894,,,,-1.3142380962811313,1.2371678349554618,0.4840312957417061,-2.7240365668876567,-0.11272118404524586
2019-12-24,0.2633862742555388,1.0310351560155109,5522365.788282747,0.8468113236901607,0.4017240510449777,0.009020399029343373,0.17547260013234922,,0.40971855085815095,,,803327.0798593604,,,1.3646969043201655,-2.9679943347327544,,,-0.8094848977407955,1.284902998337393,0.5719657677226341,0.23577321636077475,-0.10635060146588685
2019-12-26,0.8742030979235462,0.4744396186997512,376563.3872852111,0.7598618283044054,0.8866325839055413,0.15165458248783031,0.20058246106784558,,0.4119903670977778,,,909064.7876861464,,,-0.6111783686710802,-0.2796199881375904,,,-2.0653748976395785,1.2701211041441673,0.5981341378494014,-0.3598086502611687,-0.3380341715973937
2019-12-27,0.7671496906182043,1.0013249220913218,864205.2546638045,0.7704000832068258,0.9345246882279534,0.4097154874775898,0.2374419967656703,,0.4492662055735913,,,880601.0595326029,,,0.26639737803477265,0.5455396163313527,,,-1.8071293529355528,1.2447175850414112,0.4956997986254656,-3.516263715954335,0.25487825636620265
2019-12-30,0.7559501467135483,0.6021031175659166,-547868.2409009095,0.541768851734183,0.6289025044621921,0.5771065188090022,0.2716689539100541,,0.44968927506380574,,,208323.7246309189,,,-0.2275467082267486,0.7534426136198905,,,-2.440312100881429,1.2095327168561956,0.6391520678944606,-2.0583573918362066,-0.17798478620383312
2019-12-31,0.6300612389665838,0.477709213310086,-4563344.763533991,0.4687495142425382,0.5454548510094837,0.7173224055365173,0.30088105791590325,,0.4427508191280043,,,121227.3734603962,,,-0.27681481234845545,0.8688103683516025,,,-2.5677839932779145,1.1924795873061662,0.6992573114145096,-0.6469972439043808,-0.35513408362027976
2020-01-02,0.9524509993921626,1.014015641770036,2088261.775234388,1.0803970973418575,1.104713567863973,0.7139185026874223,0.3412421494368893,,0.46969562593791925,,,296300.0656051935,,,0.06263494837101176,0.7381764730091378,,,-3.7166013589738,1.110858811546796,0.7340564114268292,-0.8869442720685844,-4.073394696463049
2020-01-03,1.1366204439555343,1.7098538150964275,3474508.993503079,1.5575801080157057,1.0938958735025714,0.9610013419667576,0.3970326795061102,,0.5590689387794539,,,343103.4014675446,,,0.40834854195382897,0.8839572119610438,,,-0.7685514874874172,1.1520559213566262,1.0814852540642956,0.20875622980364578,0.21140629554978402
2020-01-06,1.6952013184731705,0.8689070216695747,6153711.464930307,1.9520122115955976,1.3343107060709034,0.9345177618824081,0.38188017584655765,,0.5407679269621712,,,566448.4391473295,,,-0.6683206598077299,0.8949237499390659,,,-0.4817499389759944,1.2216250422122528,1.349481132732178,-1.930272712858915,-2.021792445057842
2020-01-07,0.5039973208583799,0.578594795322358,-4094390.6736751646,0.168295625491825,0.5656687681407409,0.9298160974336964,0.40064855101147934,,0.5407550187751167,,,374031.2117785932,,,0.1380314449065974,0.8419022102750876,,,-0.9228795338132648,1.2535964000394109,1.394185760403813,0.12333118928115781,-3.750400782500323
2020-01-08,0.61797465855427,0.9322645777763476,-3374345.946633388,0.756296509799772,0.8555869815456258,1.0207271703269487,0.4530751858560363,,0.5388264798085891,,,264780.35849425104,,,0.41116920509175026,0.8122124794593124,,,-2.30970566675592,1.1519577450563512,1.3579401964548679,-2.7589611037670116,-0.7884355587761509
2020-01-09,1.062089737836728,1.2102313856339348,-847883.7444500686,1.1092891751166478,1.227196015498289,1.0599703190997285,0.5026479479443487,,0.5612760755391314,,,343020.8334848582,,,0.1305731509690296,0.7461061654958625,,,-2.1378604546176536,1.062128967190286,0.8385687558543172,-0.4594410655497801,-1.6285404911156154
2020-01-10,1.431663459716745,1.7849480377180678,1621175.921695386,1.7454995203192878,1.4193371791615323,1.0749891636240565,0.5805780261172216,,0.6254293220480778,,,413342.63149766537,,,0.2205522775317786,0.6160416561397954,,,-1.1203600425543094,0.8567999484640103,0.7938635637857214,-0.15936689069947618,-2.589011652310524
2020-01-13,1.7305061222753508,2.1387234687850967,3517937.048606652,2.016803388792172,1.5926975283563465,1.328952453047161,0.6807918740599653,,0.7056166577075975,,,685120.7380194139,,,0.21179521918544755,0.6688896402667204,,,-0.857772184073545,0.8808760631662159,0.6977740666034323,-0.07419342471882173,0.23887236019475988
2020-01-14,3.1376423598275043,1.982505854400208,9174293.54619343,3.703583592691804,2.236220816117072,1.6097346648627309,0.7811339378207256,,0.7418287032552716,,,951953.4138346385,,,-0.45911004951704715,0.7230780095386083,,,0.3834667600513361,1.0005646594045667,1.088749463692737,-1.621723994787361,0.3392619553618857
2020-01-15,2.085709256802174,2.471996384594366,-2289693.698664494,1.6048958363946078,2.3454079792982263,1.9176810262263344,0.8712322820923533,,0.8316187151163754,,,733331.0715029016,,,0.16991710851781744,0.7889633105289914,,,-0.3004132471594173,0.9537631421638841,0.9415150391982086,-1.0987935576685344,0.43160824984254775
2020-01-16,1.449275181876848,1.4824479139225133,-3145466.744548312,1.2886951096026724,1.552825838448694,1.97212433188405,0.9387583881751362,,0.8232163820535627,,,650925.8933133192,,,0.0226311604389681,0.7423084432865716,,,-1.3313111133766562,0.9514483912492812,0.6925939714502273,-0.693031306318235,-1.301157469489273
2020-01-17,1.5673503143664949,1.049105302306608,-581844.5284261853,1.2797868095855858,1.3228960880989886,1.8249557848017584,1.0031502182201009,,0.7752346790837888,,,616888.9541565955,,,-0.40144878784757926,0.598410492556163,,,-3.1440170263083314,1.0172503848126342,1.3339510892422337,0.35269077527019954,-0.3067388577976451
2020-01-21,-0.1917985085143003,-0.5387731067275228,3424109.0478933463,0.1074502734544644,-0.3616859093661286,1.2894564696992346,0.9906605430265983,,0.7988015882755585,,,773137.9453375585,,,1.032849143851521,0.26360413143016986,,,-0.756862184197223,1.0189156771469843,1.3383427815454028,0.7037017944656623,0.9848822443520654
2020-01-22,0.8485747210665808,1.3891064886774185,-12648.282112940216,0.8358806856450398,1.1886971563771829,1.1707765965546766,1.0718584694150264,,0.7486342508328294,,,749681.8800652856,,,0.49285786219152006,0.08827325722581267,,,-1.0418072701905416,1.0222494979931644,1.0909981248394953,-1.0788061720521043,-0.5218876400124216
2020-01-23,0.5358781768616652,0.9143234444107576,-2701611.98424043,0.765340412183817,0.5958245489720628,0.859242008517955,1.128743152651939,,0.6856074590621811,,,702901.6810551233,,,0.5342775335014089,-0.27280942324743895,,,-1.774808768270805,1.023611416352962,0.9365794798943972,0.37369683189064723,0.4431930025513405
2020-01-24,1.8199764172468929,1.0529396235611015,1406220.091959017,1.4376287482920258,1.4447363058087213,0.7733403504456725,1.1298383760292183,,0.6854606404548736,,,497094.39623893687,,,-0.5472376494889349,-0.3791106216107313,,,-4.946596622077146,1.266286002236143,1.7285544745575085,-1.0901476199250182,-0.8451142353892563
2020-01-27,0.8313344913778273,0.971817050236659,-2234717.0423338823,0.8188822305941219,1.122331964414558,0.7578827000316828,1.1547072476060638,,0.6692621033044104,,,366530.3747579822,,,0.1561353362562276,-0.42107350118311465,,,-1.1925393038783276,1.26826682797445,1.7198940614823262,-2.85608154039015,-2.5602133133351686
2020-01-28,0.6530670225148922,1.0405089983580496,-1375698.6936130603,1.0369932069516166,0.7930868559164663,1.0737391210487972,1.1566664514194003,,0.66884668325129,,,254535.17734413903,,,0.46578553204815026,-0.07439505666859683,,,-1.4109709345947734,1.2689706907919285,1.6296722776593315,-4.38759207681195,0.45697037991444345
2020-01-29,1.5138862590662363,0.8052745418831417,2029194.28297418,1.0419721799494963,1.0856594753016688,0.9569727316899419,1.1668250226352614,,0.6614829305065316,,,383388.30353789346,,,-0.631252039969932,-0.19826678577070408,,,-3.1306979433556457,1.300821042315177,1.5656117810375767,-1.792504696719993,-0.5381420999040036
2020-01-30,0.6180278341434216,1.2028313044958727,-223792.4598152917,0.8974856555795121,0.972711661434257,1.0146743037069648,1.2030811271945507,,0.6412881539277808,,,600365.9187238284,,,0.6658999816169467,-0.17031819416825225,,,-2.587258285272672,1.3015304185865801,1.5139916223901069,-1.8181713762107503,-1.243032948742668
2020-01-31,1.5134796437939269,1.3946619623139664,-493175.8428894943,1.318288300589435,1.5444506096349064,1.0830187714575377,1.2221134432217473,,0.6410301047423175,,,471294.0378176343,,,-0.08175933464596229,-0.12082938979985201,,,-1.4865023558617294,1.2099449527599961,0.8483222831489597,-0.5286715519147492,-1.0737567466601445
2020-02-03,1.0278173313135746,0.127607883414929,182143.9923345158,0.842043821145726,0.1937297292793633,0.9141769380931919,1.1430011466376724,,0.6744334444635515,,,306675.78775920614,,,-2.086230585700152,-0.22338852772295748,,,-0.4333799903933358,1.223812615748531,1.0615237618402542,0.07252847354889157,-0.16935498710263117
2020-02-04,0.0740721649836952,1.2480917167957752,-711558.2428920297,0.7184472985639321,0.577243974272859,0.955693481780737,1.1619603813939823,,0.6716466934706727,,,-36587.69763191069,,,2.8243312167657795,-0.1954266057570927,,,-1.9575544110622194,1.200329536954331,1.0380737544391407,-1.9202504738526258,-1.5722253756750466
2020-02-05,1.1234439568468186,0.1160174711646782,18812603.731831625,0.6786523696667723,0.6846695400614511,0.8178420676370444,1.1388315151860984,,0.7001525627565482,,,1108762.0226434288,,,-2.27041341448095,-0.33108878243789003,,,-5.113138164268586,1.4177090917859752,1.7505977344017163,-4.457577052784987,-0.37214097056216844
2020-02-06,0.3511291128833598,0.565485580271301,-9026747.504981171,0.2570119347276627,0.5438567704604749,0.69037292279213,1.1204925653108462,,0.7105738204310883,,,826141.9447260397,,,0.47653079735214826,-0.48429173865991487,,,-1.2488138514680742,1.4187611622220446,1.8002935993675284,-0.3818372526224942,-0.45044303245293343
2020-02-07,0.4033182011525458,0.866038390070587,-3731860.113224533,0.7042886807231978,0.6886922514094209,0.5846482083434541,1.1032829155326787,,0.7124515999026512,,,681943.1262873166,,,0.7642034065001644,-0.6350351696796662,,,-4.160713281068498,1.5145279206369813,1.9800807423396196,-0.28765418096620693,-0.6374786840805673
2020-02-10,0.8995117064555354,0.4905502595661684,134104.16809004825,0.9918435123918464,0.8500151631129951,0.657236683573702,1.0385630266250838,,0.7060326163016245,,,607589.5386070495,,,-0.6063243279667327,-0.45754912895129907,,,-1.9531377604738644,1.5039372614409023,1.6581358321660402,-2.59112992811676,-1.0135112007033664
2020-02-11,0.8598999414166073,0.6389996884559794,-369338.5335631417,0.8760174596134718,0.7412987481831497,0.5354182779057428,0.9635768376086279,,0.6612587017516595,,,413225.75949855987,,,-0.29691206846061463,-0.5876039638118569,,,-2.0045662933325414,1.4829317386391414,1.6516708781947076,-1.482634784338485,-0.4957859088303394
2020-02-12,0.8940753253446498,1.149750721306467,-616768.6760169398,0.7340072937374398,0.9075452100067576,0.7421649279341006,0.9219390809539408,,0.6185623680561793,,,-76327.35161195855,,,0.25151040561746263,-0.21690765534383846,,,-1.751359165895762,1.3769313756831196,1.1232489508586192,-0.41672759993157027,0.03317676421776001
2020-02-13,0.7143967784964875,0.6830015280722694,-2768446.4326565773,0.8373936179973125,0.9163083478459332,0.7656681174942943,0.832489338127836,,0.5007445530147571,0.6636623558909784,,-100264.98831156273,393045.5574951884,,-0.04494142330573413,-0.0836716058443314,,,-2.5393873784581493,1.3136531300177186,0.9827061733475874,-3.1235238364767306,-2.1411812286421705
2020-02-14,1.5958569844645671,0.6102167990617229,6261923.873512946,1.2897981732602677,0.6297571770096582,0.7145037992925214,0.7888777823847964,,0.47865362795814076,0.6619193927479962,,370104.5425915002,520221.2237558578,,-0.961351862940483,-0.0990230921568323,,,-0.41545333035952897,1.3605897751964404,0.791949419908869,-0.6170496190692654,-1.3632749875789427
2020-02-18,0.1405806000244425,0.1248092088221737,-1394613.4236125536,-0.0164769798346711,0.2869060848085958,0.6413555891437225,0.7426629777105748,,0.4964945094539063,0.6640415959699676,,329466.0978321818,478021.0703661203,,-0.11899474809266464,-0.146658300828183,,,-1.1927590322041732,1.3556980626150719,0.8118138134169411,-0.5830517178275106,-1.0058297076136693
2020-02-19,0.0159728371121055,1.291263718227624,-221574.94763974196,0.8076044854603079,0.4869186938316963,0.7718083950980514,0.834164818958332,,0.4087890818529153,0.6592812055471636,,147181.89805552736,493287.6046167206,,4.392487045314035,-0.07769468114219125,,,-1.1372934775095425,1.3390939397372135,0.7909945788318482,-0.3841240777523458,-0.4273058453895875
2020-02-20,1.4028427682096831,1.030422109947148,39940.16514891759,1.282309379240831,1.5935724218666012,0.7479426728261875,0.8162306000218186,,0.3906260628582927,0.6476157932187905,,149811.32041862025,508016.75539696135,,-0.3085321927920718,-0.08737057867601432,,,-1.1671169280626301,1.3342950982959545,0.7703368139797134,-0.09914332569280247,-2.125874151647089
2020-02-21,0.8316390022904283,1.9877362765875368,3707664.57566089,1.7296915335954672,0.8834824891491992,1.008889622529241,0.8699012416306575,,0.4704073423719033,0.6683980677721857,,470275.14841368626,538359.3247493857,,0.8713532655793568,0.1482259315972035,,,-0.16698885244524414,1.4004584066325878,0.48736871007801663,-0.36172688587813123,0.2659997622722749
2020-02-24,2.2967879677082994,1.4847849202056942,2337057.708950666,1.5711418621967113,1.7704731469123214,1.1838032467580353,0.891493506462887,,0.48880265409182827,0.6705062639620787,,516817.0292632687,605746.1684538553,,-0.4362416842044084,0.2835894714667617,,,-1.6127870910988649,1.2177399554730157,0.5333876295033935,-0.7888592585457245,-0.13402509030863266
2020-02-25,1.506286370049878,2.0701196065433702,6626542.606806239,2.0434178291174234,1.9286387512395144,1.5728653263022747,0.9464086342782227,,0.5554527240835151,0.6847490719993758,,959880.0117202748,745158.3913881344,,0.31795912249032854,0.5079798476559224,,,-2.164746060156208,1.2102042578161036,0.7349932158943416,-2.496372168894648,0.6654215518550011
2020-02-26,2.0623509909705167,1.164562398320566,-3006655.60042057,1.739552361249883,1.5175832994453682,1.547525062320863,0.9526113042763485,,0.5572485776746471,0.6834018348745585,,878332.1663798991,671156.1344188803,,-0.5715011971203814,0.48520524473126236,,,-1.5052172680624614,1.2084569534053893,0.7393200824115566,-1.1387391439626044,-2.065922774131894
2020-02-27,0.96301676234601,0.8855410869736815,-5371496.750406156,0.7410182103098855,1.2857703271186534,1.5185488577261697,0.9566246315308756,,0.556420029042402,0.6740044299515467,,508297.6147108825,366669.88095989823,,-0.08387196213791502,0.4620993790068663,,,-0.6074244193296793,1.2034243118754329,0.8080671438920777,0.1693870316300451,-1.9318424045990346
2020-02-28,1.060843510729386,1.4443817965900898,-1317235.2821097216,1.1960811018753803,1.332664103340317,1.4098779617266803,0.9687021561355864,,0.5646066968259719,0.6684287232841115,,453625.47359616094,391739.5885934618,,0.3086170510832164,0.3753012354263934,,,-1.990822779816178,1.1891580697456687,0.6048143937685064,-1.273610890099137,-0.6099933543661116
2020-03-02,1.306393721017793,1.1464523917789895,-1908004.095283865,1.248438899138428,1.422089160281658,1.3422114560413394,0.9562916776088375,,0.557433343202314,0.6647150587972909,,382884.0609764425,383492.7214664233,,-0.1305981587174963,0.3390109043406486,,,-1.750711995945042,1.1877720599899393,0.610023175921585,-1.3435747577463295,-1.0837260552115593
2020-03-03,1.1534438682761277,0.7747297781190277,-381396.8575449907,0.9508662928345704,0.8951779723954818,1.0831334903564709,0.9886477723440426,,0.5246159630683709,0.663991324696207,,354707.01848246704,334828.7359030726,,-0.39799311917927754,0.0912753762645475,,,-2.8879848409467113,1.171966322234689,0.8243771695664203,-0.40099707693558084,0.2588116756626256
2020-03-04,0.6937785821292657,0.9614857445320552,-2017525.2908446048,0.7133340609458045,0.7035398347995994,1.0425181595987687,0.9743174737308566,,0.5210584234185087,0.6627782741319274,,289408.66608483833,273089.802533419,,0.3263268749616325,0.06765717387876793,,,-4.625962235688296,1.3248129369621557,1.4993003588157685,-1.6875797553088399,-1.5941717663456152
2020-03-05,1.1019804538969034,1.441489139899101,-667075.5667081159,1.319785079992986,1.1021656522284218,1.1537077701838527,1.0405910571675778,,0.4894821348133193,0.6619117508565052,,-684575.2988421487,266072.645193291,,0.2685677305412434,0.10319202802302795,,,-1.525007485979481,1.1058793647282523,1.2674597792000708,-0.4053260751035905,-0.5870804190866608
2020-03-06,1.1834256328336696,0.8751232863714815,-1806744.069288317,0.9362177650642955,1.283995306807194,1.039856068140131,1.0560729424725865,,0.47843621580432705,0.6493830723775661,,-323575.12705750606,255782.39205426147,,-0.3018038151947038,-0.015474949653147083,,,-1.0561922514789288,1.1119415618986164,1.4301478293521406,-2.4492022096302315,-0.5634206242710582
2020-03-09,1.113546292102864,1.234169938728524,72044.369107862,1.2248748163610017,1.1395494190805842,1.0573995775300378,1.0744795199054835,,0.4778213939815533,0.6451678567367243,,-133379.9029408863,297194.68561042944,,0.10284884935928444,-0.01602371152032906,,,-2.461283128115617,0.9800224724180487,1.3880112580555428,-1.573495638790875,-2.433633320375054
2020-03-10,0.8943639608416927,1.1039762004971791,1546539.835996773,0.9924277814538058,0.7463674728616745,1.1232488620056682,1.1051508169520339,,0.45762743466585487,0.6397122478628307,,-62758.119545550064,319391.3501863882,,0.21056086172387914,0.01624344425532588,,,-1.4021786162172285,0.9810391521564594,1.4450773439604492,-1.4746757781829278,-1.1109488043915055
2020-03-11,1.0434327843987337,0.8877176920124139,4345302.53994572,0.8901205679039403,0.8957887555160902,1.1084952515017399,1.1175867171298557,,0.44756191969006,0.6316120978200546,,172973.93412989302,423773.47721595556,,-0.16161753278710717,-0.008168177366381129,,,-5.172885857463356,1.251600951567169,1.67559513839718,-1.0600102859648146,-2.6068295337885874
2020-03-12,1.1604571468033011,1.616043404844573,-2203971.1235074187,1.590686981394969,1.350763443929285,1.1434061044908344,1.140901351306761,,0.46126113566379234,0.6254871716434779,,93613.81175536907,323079.957992683,,0.3311667996155184,0.0021930096857644228,,,-1.4274350002949459,1.2551264377732005,1.6877437771801764,-0.6692994040652674,-1.7455196117824627
2020-03-13,1.593954537503368,1.2756263901216691,-1536771.6239582945,1.339765587824118,1.512222731983471,1.2235067252408718,1.170532594409231,,0.4491742861139012,0.6258118422403108,,155197.55219028323,262754.5451272073,,-0.22278071460840432,0.04426224647840733,,,-1.757606513032891,1.2443418365869927,1.584065067866221,-0.9469852812009867,-0.9150337628153933
2020-03-16,1.6862160554218786,2.18058489013389,3813189.758493091,2.2155888689166545,1.9640257489074653,1.412789715521945,1.2490509989628393,,0.4821193507684575,0.6357806518744495,,32760.846439290464,351263.7607813699,,0.257106140921632,0.12318220919515692,,,-1.3800613467394898,1.2058959097038457,1.6534439797606946,-0.5717414077661889,-0.05507416825449387
2020-03-17,2.1335782837066564,1.853644878341738,2370294.171222952,2.318473493880811,1.853863012398824,1.5627234510908568,1.3354927824388176,,0.42105836681267317,0.6243995315060973,,221006.22618106575,389120.42605661426,,-0.1406466103017762,0.15712975193727913,,,-0.7665558986721813,1.2217760108871198,1.7541796641779088,-0.5481494242814063,-0.2881239329316676
2020-03-18,1.5801998800901362,1.363872051829409,-1834153.7221123995,1.1707305621410704,1.4694598723063343,1.657954323054256,1.3391231991189068,,0.4209699571291395,0.6013885493699029,,140377.2874574329,353565.71028350625,,-0.14722359404647445,0.21356943612873772,,,-1.2082174328115733,1.2197660431820332,0.3621884337132612,-0.20246772901024876,-0.7420131919900185
2020-03-19,1.6948908448216162,2.2425200612872978,1128253.6688596206,2.559672012654026,2.007201186940293,1.7832496543428007,1.3997280966859145,,0.45966056396561705,0.5963782734785102,,194792.96264296802,364762.0543756246,,0.27998192043489023,0.2421593472346688,,,-0.5933546511224559,1.2427538603049604,0.4695731543611322,-0.9444968533162057,-0.4676437656071948
2020-03-20,2.668352849190386,1.0910416866505646,300359.9648540588,1.9254901432582887,1.629989539332934,1.7463327136485798,1.354893367189066,,0.44270695237646984,0.5706821376906294,,24427.73210262647,399201.5205238119,,-0.8943284559291924,0.25379524147528343,,,-1.2190843983974475,1.1910416821357281,0.3354324031914384,-1.298905049900637,-1.689646823450164
2020-03-23,1.255349581697658,1.3424384883426086,-3363354.237555515,1.0867733162997233,1.501274569266446,1.5787034332903236,1.3477760455959116,,0.4416517829988724,0.5712949540459805,,-260592.86522268257,251106.18675984096,,0.06707364266287087,0.1581480379054388,,,-0.8806792815724594,1.210002095212768,0.27540302533064726,-0.10526988315986505,-0.1765624899507757
2020-03-24,0.9083494812109354,0.8330161559658009,-1327031.3210833543,1.0138103145977286,1.031417867073655,1.3745776888151362,1.285920873067033,,0.4213228495592488,0.5662482664418564,,-658271.5616171622,222712.94162036484,,-0.08657615885545449,0.06667145411007527,,,-4.039427351032451,1.3069126452420676,1.3945833991848329,-1.354696742813861,0.02041883188933998
2020-03-25,0.726000499092228,1.19505902055346,-2073782.2735297212,0.8299170324090106,0.9382616456683444,1.3408150825599463,1.2874457041786775,,0.42091550735489913,0.5660601487603412,,-611627.8952726198,173746.48281713942,,0.49840015045105174,0.04061751845358301,,,-2.2224382683470196,1.3049757884958657,1.3992578550482058,-1.914744604796848,-1.7789635002979407
