Date,TTD_Open,TTD_Adj Close,TTD_Volume,TTD_High,TTD_Low,TTD_MA_5,TTD_MA_20,TTD_MA_250,TTD_realVolatility20,TTD_realVolatility60,TTD_realVolatility250,TTD_avgVolume_20,TTD_avgVolume_60,TTD_avgVolume_250,TTD_log1DayRet,TTD_logMA5_20,TTD_logMA20_250,TTD_logMA5_250,TTD_log1DayRange,TTD_HL_20_realVol_20,TTD_HL_5_realVol_20,TTD_logD2,TTD_logD5
2019-12-13,5.005831270404023,4.54338200323382,4012213.913603801,4.452202565319194,4.455262577449787,3.677812825914762,,,,,,,,,-0.09693181760874131,,,,-5.789336398779614,,1.9367973061072283,-1.1237297554787105,-0.17565379645818052
2019-12-16,1.6816807580185795,3.0500156548701582,25591733.29089648,2.705720063541161,1.4156786913981136,3.9071464940327987,2.9153760750732283,,1.305815664159008,,,3062728.358957,,,0.5953529788515278,0.2928084854151613,,,0.25467428928802244,1.3802233935245087,2.2790850184303757,0.16771021580911968,0.13686064253315083
2019-12-17,3.183201310017136,2.076848703661188,-8271360.36579667,2.374032184405064,3.289193922345316,3.6242345532895954,2.9109145468700572,,1.3086598361627297,,,2893694.158808601,,,-0.42703569311813655,0.21917579921291752,,,-0.08865446655108244,1.4071562159494058,2.406347164266904,0.9028136423394764,0.34681831922223033
2019-12-18,2.913974201637753,3.009393028145752,-2411593.446078796,3.362515150996036,3.118754396091095,3.382449781752798,2.9013063361224845,,1.3071181489112962,,,2676868.0928270295,,,0.032220552160855856,0.1534391381667977,,,-1.4115680473906211,1.361002547409761,2.40888378198822,-3.2034300591302394,0.18973059006622175
2019-12-19,3.26482412659319,0.9444092993259224,8593655.90872129,2.5610512563254986,1.0626822647187133,2.724809737847368,2.8682567798056606,,1.3492849503865991,,,3407298.1999172615,,,-1.24040152200754,-0.051305846733085365,,,0.4043771775975093,1.406520925600359,2.595787645523872,0.12437407083782344,1.1903403693567407
2019-12-20,0.1243016283443765,2.265358701037972,-11071566.3496846,0.7982950409897676,1.2056855500122516,2.2692050774081984,2.9275652420228218,,1.2913314630624035,,,2659193.118129066,,,2.9027772937360825,-0.2547415181586535,,,-0.8979830719200912,1.4034834796613693,0.7794559079550847,-0.2956681066276711,0.8233080942070213
2019-12-23,2.090132819582145,2.452164450507724,-9725664.871851686,2.3514428766598634,2.8108757748972373,2.1496348365357116,2.9463882460054096,,1.2809629367573094,,,2272288.5479943277,,,0.15974346973511033,-0.31528211262477623,,,-0.7777623799777114,1.4038372009145466,0.713941469289573,0.41062188981256503,-0.5144133781292664
2019-12-24,3.89781388192408,1.9857251446437945,878956.0826282669,2.852179387553853,2.8434733341332823,2.1314101247322332,2.938450320739353,,1.286672928251052,,,2108167.3031129213,,,-0.6744316932841634,-0.3210985495276655,,,-4.743736699807138,1.5861010403402873,1.9390253102259423,-1.2742752601078489,-2.3955389020305424
2019-12-26,1.8195654067732607,1.8448823937571528,-5474053.815515548,1.5859165866833145,2.325594843871041,1.8985079978545134,3.024394083701377,,1.1377111091305183,,,1810757.9501468786,,,0.01381784715253645,-0.4656424551070695,,,-0.30153997491560275,1.602821096527803,2.011763677105921,-0.49876192245520756,0.15230094245049586
2019-12-27,2.405268905395978,2.288703597762325,-3709756.48378416,1.9872614046303736,2.157378061785824,2.1673668575417935,2.9561913625319978,,1.1389448445279275,,,1454391.2575928268,,,-0.04967616553424676,-0.3103887369308711,,,-1.771270858710702,1.5714763552172042,1.7831744569663779,-1.1940935878213648,0.29586919018097213
2019-12-30,1.803557402818445,2.898174534517583,2563980.421606149,2.687020960014298,2.1642459957695763,2.293930024237716,2.932753456814997,,1.134863373604033,,,894584.5332207866,,,0.47432001851571254,-0.24567521367478057,,,-0.6486041862044336,1.5523664464612938,1.8143759139046396,0.05192063129300817,-0.457575841540186
2019-12-31,3.102094367915722,2.818621220716377,-1969608.4772376583,3.02442322851255,3.235224643048188,2.3672213782794467,2.9312961456988926,,1.134996956357525,,,1250237.3343143086,,,-0.09582964936652155,-0.213727842653928,,,-1.5568387520165792,1.5440444198224907,1.7533208893771173,-0.6350337129047943,-1.0038747176584053
2020-01-02,3.3404894678859627,1.7160058495820287,-1413376.3490009047,2.598653716673784,2.253856791718043,2.3132775192670936,2.862216418760414,,1.1659641810222243,,,1293668.29544794,,,-0.6661179336155565,-0.21293093784931083,,,-1.0647996585741861,1.5387703151303673,0.6117424748953211,0.16735062025299566,-1.3103735087119128
2020-01-03,1.2100493546561637,1.5223133174510508,11557724.379359424,0.8597773490767935,-0.6107615856146111,2.248763704005873,2.8353915184223255,,1.1913165213436454,,,1927666.143971044,,,0.2295699495394481,-0.23179942906191844,,,0.3856289558401842,1.5685410221938314,0.8557001014807704,0.2595201493925356,-1.1314379755852932
2020-01-06,1.150712557280908,2.208567564923321,-8014035.559036421,2.1837410696077093,2.979209940622898,2.232736497438072,2.6587360613796984,,0.981077219314268,,,802942.3498307823,,,0.6519627791946417,-0.1746228829113956,,,-0.2288235633147756,1.5505402940236845,0.7484324072296652,-0.7081355158830288,-2.524029677881853
2020-01-07,2.5255230398840887,3.4183868481371142,16393435.86315228,2.779876103088572,3.078747165173006,2.336778960161978,2.6444317219306637,,0.9670124272009392,,,1495292.3409330535,,,0.3027205721819811,-0.12368272394067036,,,-1.2077430290849,1.5501799019625906,0.7936774198743335,0.6397851850882449,-0.6535182553143832
2020-01-08,3.1449478747718835,2.601009946918225,-14229429.487303697,2.6557083086173385,3.1387576066091505,2.293256705402348,2.679314853562576,,0.9513284436621758,,,798374.9011490816,,,-0.18989750528954352,-0.15558816080564983,,,-0.7276365643023327,1.5476062775801258,0.6530718644831965,-0.9353655500006889,-1.5250449556082732
2020-01-09,2.592177131439048,3.277578528962419,7053227.659036571,3.2344159475155614,2.6962828560594225,2.605571241278426,2.668623359641837,,0.9428854836702004,,,1367294.2040045746,,,0.23460678248606875,-0.02391080616245187,,,-0.6196493675254726,1.5527372131410266,0.5964139063193439,-1.9603557519560952,0.44569344124981886
2020-01-10,3.4510499716599377,6.472432869635355,18306286.33038541,6.157737517199511,3.7538697804219687,3.595595151715287,2.7813291588321176,,1.229141602282919,,,1968901.8353138745,,,0.6288735366084578,0.2567805991924589,,,0.8770789971800248,1.6182655151707095,0.785260190385993,1.3536221197525213,1.5994117282453704
2020-01-13,5.975112467986378,2.707441164793721,-6194914.287504526,4.223750203575861,4.648975516702723,3.695369871689367,2.70507074112915,,1.180720794966476,,,1123292.7178297504,,,-0.7915989515322437,0.31195258603787374,,,-0.8551361020030126,1.6119860817376794,0.8045625907357911,-0.5618779574172662,-0.6954025221911687
2020-01-14,2.846242333652018,4.748659710410966,98693.5074651558,4.248821895574192,3.590308299603816,3.961424444144137,2.7153346264880076,,1.1983034267750412,,,927616.6975228181,,,0.5118627670994411,0.37768847190454924,,,-0.4177701111321027,1.1640060823688267,0.7037024948776756,0.5445155854082256,0.2853840807957082
2020-01-15,4.9872248115135385,4.225234972813045,-7589147.530099728,3.6943786492846726,4.82306915492336,4.286269449323101,2.774095592385152,,1.2435395490844408,,,-731427.3435269922,,,-0.16580473092768655,0.4350919809695601,,,0.12105811617715308,1.1581850025797975,0.6916792452493716,0.41725783840320657,0.48503079488367157
2020-01-16,3.816485881949952,4.195129054705106,-4615788.46402944,4.505692529382337,4.383764884403082,4.469779554471638,2.8800096099373476,,1.2709351900226942,,,-548648.7484386307,,,0.09459403034484652,0.43954545981027,,,-2.104327484127327,1.1826159250552555,1.1164549143197213,-0.591438143171377,-0.08604763164029038
2020-01-17,4.531479616065354,4.2865026978469984,-2301483.816640824,4.099690238652329,4.643634721100167,4.032593520113967,2.94386509342241,,1.3092822696249415,,,-543143.2669667321,,,-0.055577333708533044,0.31468634677351237,,,-0.6089080916579187,1.1771395039670216,0.8263827126815259,-2.792502083112572,0.78204144587194
2020-01-21,2.588445896392521,1.6998181793148142,3522307.8687814847,2.8736276506260907,2.2944723477094198,3.8310689230181856,2.9816355374218544,,1.2584760686658172,,,-796710.6689637225,,,-0.4205363636144828,0.25067186840361494,,,-0.5461846112670932,1.1430672438131597,0.8302488434486419,0.9144133207964534,0.007594077343020464
2020-01-22,3.8399411506297696,3.2321488226321518,-4377622.682434931,3.022819081326155,2.6641789136539917,3.527766745462423,3.0299750435015635,,1.2480394843503653,,,-462013.485601239,,,-0.17230985492015113,0.15211063770787012,,,-1.0254357116128587,1.14350011063366,0.820976845833362,0.052928138755058356,0.41641222766494873
2020-01-23,1.8559776892017543,4.610114280848595,6708929.522976732,4.0208867722700425,2.991651542036543,3.604742607069533,3.1378725350186074,,1.2880950048724003,,,359716.2341401819,,,0.9098410330856954,0.13870533564652868,,,0.02881603153673825,1.1617854127352187,0.7948041498275301,1.0682548291112972,-0.9548254794631884
2020-01-24,5.658379888725385,3.881952659864787,-1054330.9041899052,4.112285952153108,5.139553982669824,3.542107328101469,3.2326839107796568,,1.2684639233825274,,,263051.88479927334,,,-0.3767993226072119,0.09140911612326175,,,0.0269028808460983,0.7299074583617531,0.45254727291856717,-0.4310847505127492,-1.1609886853931353
2020-01-27,4.0918701537969895,4.59908913167272,604546.9538308587,5.185882263982425,4.530620844189933,3.6046246148666135,3.370394247675435,,1.259339869112966,,,566981.9232665936,,,0.11685615316901062,0.06718791132803609,,,-0.4227210087847564,0.7276919936818064,0.4411439196188835,-4.507576327049132,-1.162874259806848
2020-01-28,4.335448484027385,5.109878984842837,456468.8208789732,4.371030282281815,4.710466330477921,4.286636775972218,3.511453017029461,,1.2894430085425754,,,775293.1884997503,,,0.1643506605040576,0.19947254038764894,,,-1.080469720283737,0.6852429844774535,0.5422467303583405,0.2053268319789085,1.22673012266959
2020-01-29,5.590712804417265,4.308811946959807,-956574.4387172648,4.991951423248825,5.060638212173366,4.5019694008377495,3.581984887651572,,1.2927078483772316,,,599265.4454835796,,,-0.2604445774850263,0.2285978610081958,,,-2.6781983991988523,0.8302831521945733,1.1309484643224637,-1.236919003141648,0.07386655846289004
2020-01-30,4.910005939652436,4.7902263652520425,-1949967.4277005177,4.377422088979234,5.072781881105847,4.537991817718439,3.680565144878355,,1.3065329790541311,,,600247.4979604366,,,-0.024697483323244094,0.2094182709293799,,,-0.363325880857667,0.8069042675210836,1.0688146130881777,-1.1405204366182662,-1.7141759307533424
2020-01-31,4.854830840021329,4.921034915946642,43365.90763439797,5.42094375963125,4.887529243102769,4.74580826893481,3.840816598196586,,1.2481397008548805,,,673084.6107922017,,,0.013544598443472989,0.21157675897104317,,,-0.6284564525155314,0.800275346421965,0.9609210617022984,-0.49065873441142993,0.038337877493395456
2020-02-03,4.34024606642156,2.9552471643130964,2694647.297881175,3.597035102917175,2.800361543676484,4.417039875462885,3.912463290539688,,1.1449043245037154,,,229930.75671828928,,,-0.3843487537314864,0.12130258708640272,,,-0.22731027099555862,0.7716150165540601,0.9953861417620022,0.6070331468041196,0.497036165103296
2020-02-04,2.415202587012871,4.723730886837284,-2096911.033910891,3.63860168677325,3.3745875887048697,4.339810255861774,4.0382214566353865,,1.0844330188558773,,,525786.9829745658,,,0.6708157589410815,0.0720262657733086,,,-1.331752775487478,0.780464249111156,1.00702104242469,-1.623009444928639,-0.9515343095116827
2020-02-05,4.904190696171526,3.794997658785217,13076746.268563528,4.523016910723658,3.908041663687112,4.237047398226856,4.057051997167791,,1.0763431160067227,,,359952.50324512814,,,-0.2564062897938448,0.043410057527290415,,,-0.48617326070668315,0.7718801928243607,0.4312385121742164,-0.1746504616573741,-0.6658933858674185
2020-02-06,3.641217723522683,3.63448431558367,-4811748.175623106,2.891173438347725,3.3569378430526697,4.005898988293182,4.1087257156010635,,1.0264111491276204,,,830836.5688291576,,,-0.0018509306250250102,-0.025344913746703623,,,-0.7640753420024357,0.7721074153050393,0.4113145361173182,0.08548623820565343,0.14474260492537366
2020-02-07,3.78702125940746,3.615770370374875,-847492.9229312558,4.276477463776999,4.654448157032746,3.7448460791788287,4.125635307671686,,1.0147169098212359,,,435800.5397307663,,,-0.046274825944398176,-0.09683950613696615,,,-0.9729386174376894,0.7752836034964649,0.42747430315114926,-1.71910051095902,0.26640573714359084
2020-02-10,3.599488337342386,5.790286982472132,5156067.141708147,5.3538333035856525,4.236045003029812,4.311854042810635,4.091528013313526,,0.940428177550122,,,-221710.4197030968,,,0.4753901487055496,0.052449486292160306,,,0.11135200130722184,0.7109454933239748,0.5433898667768151,0.7681631214406358,1.0420559822870914
2020-02-11,6.490918549915783,5.967344193490931,3226919.6418884806,6.689211880997469,6.72026294586518,4.560576704141365,4.254523164748386,,0.9699522379781887,,,249381.27676655352,,,-0.08410208410226336,0.06946639467941185,,,-3.4721221759343277,0.9420775810958015,1.3782870488820418,0.8550848159633638,0.21802109925268326
2020-02-12,7.414162460043169,5.34887281987108,8246853.638312912,6.291488068327883,5.7201253622466055,4.8713517363585375,4.284533820221392,,0.9950074580066557,,,656789.2833089413,,,-0.32650616625653095,0.12835970979734804,,,-0.5597310589366334,0.9392427337635101,1.370242276104136,-0.8177717000352407,0.4407519147969326
2020-02-13,4.093656071068928,5.136484851213709,-10704525.526194377,5.262744102962433,5.253782433393521,5.171751843484545,4.330096314141425,,1.012852729388089,1.3709317560255434,,501020.3835042088,944107.1329780723,,0.2269304887604216,0.17762169377602277,,,-4.714798733537628,1.2480202773929863,2.067221410658093,-0.18529476165762745,0.4067979099530903
2020-02-14,5.792381530075698,5.857898901959459,-3914293.449829973,4.910371970786677,5.926667293914974,5.620177549801462,4.413234806504143,,1.067936199186517,1.3998995624689596,,536095.1342141822,960380.1815280508,,0.011247465321837508,0.2417553191166203,,,0.016163979289632282,1.2474745638391964,2.222218366175149,-0.6752560219205058,0.8074256519918199
2020-02-18,6.046939649881434,5.088614273471929,3413021.382383382,5.245500655236086,3.9403018301343167,5.4798430080014215,4.453340385285389,,1.0779408741029637,1.4164342020807081,,821820.3941653925,985181.7400085632,,-0.17254675246661522,0.2074219894133298,,,0.2663553855694222,1.2763795105844926,2.2550585735339306,-3.039254206676674,-0.3542882101691286
2020-02-19,4.326687551580015,4.650446214532163,-7342592.543392459,3.947613780930787,4.861718210043271,5.216463412209668,4.600871787046257,,0.8614195723282904,1.4043478056509884,,278575.3735566953,963054.3015034116,,0.07216092549207198,0.12557386058156925,,,-0.08981045900811607,1.2878412435884583,2.089073816046102,0.18851292352211835,0.2752789550368064
2020-02-20,5.190532003060714,1.3591420699100745,9716660.056676963,5.440845725062939,1.6149319594626448,4.418517262217467,4.507221449410152,,1.0896361344160288,1.396667976182362,,983289.5105122902,1060156.3810133722,,-1.3399825275892412,-0.019876698276768495,,,1.3417973317155152,1.382768923365449,2.349796134209112,1.3162667232580385,1.383723747412032
2020-02-21,0.7485516686675453,2.9265071324059093,3003495.908529768,0.6834455630621257,1.443477391415879,3.976521718455907,4.4230410919880185,,1.144901176355488,1.386364612705679,,798017.8297899419,1143340.870641484,,1.363424654814633,-0.10641999226550515,,,-0.27439496716584516,1.3748427804508343,0.6398064119017297,0.5446118364236104,0.7929824334914167
2020-02-24,3.409670733661013,3.563911648030768,-4692251.570740512,3.387022056146044,4.0667980587645225,3.517724267670169,4.407139041396317,,1.154976522309111,1.3748625471712808,,616121.7964624115,995780.3281248686,,0.04424299159684955,-0.22541146982340166,,,-0.3859919429926911,1.3645942333286554,0.6993740221720124,0.7906230037198271,0.8302914624270046
2020-02-25,2.3220216795267987,2.70015482754955,-3222923.966550589,2.172977421697933,3.1135451751714704,3.0400323784856935,4.312192326190159,,1.2148661886292333,1.3053718018387601,,424748.2504433392,934162.7079522704,,0.1508708950961131,-0.3495782689816969,,,-0.061271592991525285,1.3727226211911527,0.7036108562628213,-1.485662622442231,0.8706485748142155
2020-02-26,3.155465032515046,3.4281761478196984,-6701045.742940305,3.1702971990700064,3.5943512388247605,2.7955783651432,4.228107184339002,,1.214947944430489,1.3054495255347116,,66872.52225237526,765518.9894483174,,0.08289250388651954,-0.41371540506501775,,,-0.857894379619749,1.3713822614789242,0.8296285150203597,-1.9970471383144217,0.20070984018800309
2020-02-27,3.6265002378615527,5.761639827397026,808110.5029020151,5.296632107556572,4.104994315098402,3.6760779166405904,4.300748578360863,,1.262527650806062,1.3355436163779997,,155106.76933333924,549652.2493459018,,0.46295406503591,-0.1569426952307178,,,0.17532865707927558,1.3136416667648187,0.38742430084536644,1.1189000923150092,1.4821720520154542
2020-02-28,5.8196464379036925,3.144754092666357,-3465890.277148746,4.488895476679922,4.689843150111184,3.71972730869268,4.218474964731579,,1.2824093506293741,1.3332373436095506,,79310.62686092783,643265.1530452243,,-0.6155038132327312,-0.12582331848509776,,,-1.604710736002858,1.3279392811136521,0.70693380925092,-1.2608181313473557,-1.522128012146599
2020-03-02,3.0781946398612945,3.418023397114318,-5243745.604606744,3.350838647776761,3.750122133701698,3.69054965850939,4.143324388789962,,1.2831105534437108,1.3317905984706369,,-185044.94875112927,593902.6524963374,,0.1047191606947757,-0.11572305216781723,,,-0.918083623331603,1.3283984524566128,0.7166370592057827,0.851695219366562,-1.924914355027368
2020-03-03,3.043892358918889,1.5575651655478993,3931841.951102816,3.2979201316776354,1.686716272392367,3.4620317261090596,4.073440288851702,,1.3852233085336063,1.3432435240554574,,-123185.2160900472,678137.228199762,,-0.6700132670100677,-0.16263230141230967,,,0.4769816382655809,1.3518468345139347,0.8548974627376343,0.4619644811622776,0.13329731948298673
2020-03-04,0.5585735571778088,2.6484225061232927,-2188376.2737770053,1.5951482118409217,1.1082378909996962,3.3060809977697785,3.9696748698160027,,1.411428564314626,1.3190716502192972,,-127758.47808335291,400323.61824066495,,1.5563331463010717,-0.18292069524203813,,,-0.7196753189731051,1.3438226114199718,0.8444485102446082,-0.26188322189868907,-0.24877725316668128
2020-03-05,3.5451619585890093,3.37853510735373,-1838505.0610043649,2.5804588465801714,3.3504979086304694,2.8294600537611196,3.948851742244428,,1.4172015287544473,1.3191190735571028,,-873521.0445617475,327241.26653881127,,-0.04814163006669047,-0.33333893875843845,,,-0.26131403548567533,1.346420901787682,0.7744993540849762,0.5993692941873993,0.8684041417768744
2020-03-06,3.071785354388336,1.8690133247361305,-2615100.7834592257,2.8909589705173886,3.142787685088912,2.5743119001750743,3.8605781927020515,,1.4908810510990296,1.3198527900038082,,-763688.6749535536,288507.59834156185,,-0.49684828343807447,-0.40523468794243467,,,-1.3790061266555163,1.3558282373854669,0.7051657796040139,-0.24921910607613748,0.24352700435353472
2020-03-09,2.602888860894275,3.297458439286654,-2322900.404515537,2.534686199587867,3.3057258333360373,2.5501989086095413,3.8446625961476406,,1.49532440987403,1.3202350238736755,,-837459.0490327675,321878.56490085763,,0.23653007326983091,-0.4105144882757024,,,-0.26001550110038185,1.3574846165754733,0.6827298289740836,-2.5123600526300534,-2.1155666021877373
2020-03-10,2.5994612404804265,3.2578387786298078,-2887071.792208095,2.8136467174914515,3.096017953726424,2.890253631225923,3.718040185955524,,1.4275881384796054,1.317769379215275,,-1239615.9957285798,169191.80662739917,,0.2257598158330903,-0.2518524377846914,,,-1.2645326332426154,1.3512637344411271,0.5330549944668668,0.3284583927324315,0.5307891869830013
2020-03-11,4.306912805248729,5.193915678682927,8781628.088705944,4.739247949530011,4.599830766560277,3.39935226573785,3.679368760215124,,1.3728778904140755,1.3322176643343402,,-961880.5733877067,136931.14040286565,,0.18726651776420253,-0.07915630152154812,,,-1.9702845244806657,1.22669120490764,0.7491087992272204,0.6399875347775584,0.9343244121958374
2020-03-12,5.200242408187499,6.491018730085134,14656.45830055885,6.41970791589576,5.561135239298412,4.021848990284131,3.736476055725827,,1.4665388401126398,1.3798017754669614,,-1373490.4323883243,70305.18281447828,,0.2217142461341206,0.07359880856087997,,,-0.15248394690169398,1.2316775945108331,0.7779455569258071,1.1734661580217955,1.13542100000394
2020-03-13,6.068987135220581,5.575431056335916,-3995539.536656424,5.421278289191509,5.6136581338587135,4.763132536604088,3.7584233659819377,,1.4916625200355171,1.4017425244157213,,-1038041.1329114266,-422816.03097807005,,-0.08482209321940518,0.2369059958127748,,,-1.6482835036849377,0.8180931580453094,0.8185483656420892,-0.9636041206742093,1.3100658391580124
2020-03-16,5.478028085749706,6.318161817784404,635458.6277593374,6.3393988987641485,6.107035989203755,5.367273212303638,3.7814365117731845,,1.5288446913959037,1.4292323314405526,,-810553.529031961,-274369.04775213666,,0.1426831164011178,0.35021603085389297,,,-1.4594548641579554,0.837439491457941,0.6917468289152655,-1.7552911232449804,1.1054897110555375
2020-03-17,5.942604502692351,3.7234582547199295,10839133.680104304,4.621414999155782,4.034497783359363,5.460397107521662,3.7131787108355843,,1.4975668150916945,1.426425932441154,,-439247.914145915,-53523.59564908501,,-0.46749463093756916,0.3856332122742319,,,-0.5328714984072428,0.8150872160991547,0.7734283308396155,0.6162514501636571,-0.7643865533492951
2020-03-18,5.3506633513088175,5.336903355029932,8090809.296937099,6.107301175019529,4.914957961722852,5.488994642791063,3.7475015678604726,,1.527741214032306,1.3947903246026907,,332422.17787056294,-61904.37251215487,,-0.0025749554149823344,0.3816557442077365,,,0.1759204578171107,0.8258046083027295,0.8012817525505012,-0.01891938545955357,-1.9449968318274615
2020-03-19,4.3341053521545305,1.9138391083005857,896571.262185879,3.480463333634802,2.2893425031804,4.573558718434153,3.7752364197799984,,1.4865810935788295,1.4019658130826507,,-108582.26185399127,137564.58768568645,,-0.8174039820661784,0.19182860637549362,,,0.17489473816956425,0.7170075034157112,0.8700266411536206,0.5931164067942059,1.5210830053376756
2020-03-20,0.7689175892284013,1.043681221907672,-205270.7556893416,0.9795689221662442,1.961297545637276,3.667208751548505,3.6810951242550862,,1.5985576448333727,1.4358032334981357,,-269020.59506494674,296237.82295505883,,0.30552558120558704,-0.0037794814888563824,,,-0.0184403596637652,0.7260540891220872,0.6936766076884806,1.4570375310023886,1.5111081418249486
2020-03-23,1.9172326500197092,3.67451028432264,-6226042.136096973,2.886241181303866,3.2356058594109136,3.138478444856152,3.68662505606968,,1.5983222144576712,1.4171158420245926,,-345710.1233327698,177821.18597630487,,0.6505370496063827,-0.16097330980651545,,,-1.051638979388852,0.7297896030631791,0.5334332356625877,0.5656950863671562,0.9721611180925547
2020-03-24,4.029146901834931,4.441259652690654,-2109792.498963326,4.445056100898771,4.4768460385434885,3.2820387244502967,3.7736802973267354,,1.5891543876076932,1.3966576927107794,,-290053.5499534067,233892.2079188419,,0.09738337510811462,-0.13958593982939568,,,-3.448605465536113,0.9452938465966431,1.5481014993223443,1.2230629516282139,-0.3315623526935909
2020-03-25,4.467996205457553,3.1839879103561017,-1383663.5677970666,3.698120379391682,3.7265254943911046,2.8514556355155305,3.761470885453555,,1.5928822648625887,1.3847659159317411,,-24184.441196244745,272660.42318529345,,-0.3388055609594627,-0.2769804606493459,,,-3.5611860444185712,1.1259225683704297,1.8175580456052864,-0.7122843864063549,0.7668229443522238
2020-03-26,3.619834378399254,4.255879852432216,-5461832.258217955,3.229669451470833,4.254042632255075,3.3198637843418566,3.686182886705315,,1.527616014368811,1.380305723024913,,-337681.5792522432,138896.87852155836,,0.16187324851163865,-0.1046677213204476,,,0.024080894586855528,1.1183614276778053,1.7820381464251493,-1.6853485840059643,0.8510226621768997
