Date,MRVL_Open,MRVL_Adj Close,MRVL_Volume,MRVL_High,MRVL_Low,MRVL_MA_5,MRVL_MA_20,MRVL_MA_250,MRVL_realVolatility20,MRVL_realVolatility60,MRVL_realVolatility250,MRVL_avgVolume_20,MRVL_avgVolume_60,MRVL_avgVolume_250,MRVL_log1DayRet,MRVL_logMA5_20,MRVL_logMA20_250,MRVL_logMA5_250,MRVL_log1DayRange,MRVL_HL_20_realVol_20,MRVL_HL_5_realVol_20,MRVL_logD2,MRVL_logD5
2019-12-09,0.6449888776936028,0.441695343356109,2786440.3941849377,0.7259859765226686,0.3755707500008753,1.7983104999947628,,,,,,,,,-0.37861269676329495,,,,-1.048636466178545,,0.7414307492332491,0.8551837652842921,0.8237440635035501
2019-12-10,0.3684812530175989,1.3974137190724285,-2761909.006513796,0.7009480071394343,1.0531884829883469,1.5563288774496364,,,,,,,,,1.3329886270699562,,,,-1.043441166613133,,0.6426623210190469,-3.380881426566594,0.19054441682889786
2019-12-11,2.1789933434373445,1.991883593874036,-187616.63388685972,1.993778557295791,2.2454292662656563,1.5975781564734022,,,,,,,,,-0.08978228044270524,,,,-1.3797132284783584,,0.6449459104675503,0.43837637550351427,-1.578683732131831
2019-12-12,2.2254293511884526,2.078200993602053,-56409.23624514043,2.3476384327879245,2.435550037663262,1.4545179822703034,,,,,,,,,-0.06844725128543504,,,,-2.4314234593951456,,0.7604264948940719,-0.3845053938341785,-0.33505202617597274
2019-12-13,2.1537373978355525,1.7134036798951442,-373082.4395374824,1.8286515744487168,1.7428078809168177,1.5245194659599541,,,,,,,,,-0.2287228093160905,,,,-2.4552271534877628,,0.7175075152869894,-1.2784093443741038,-1.0498009291568617
2019-12-16,1.4822780738171772,2.134200693291419,1557404.94220135,1.81437001327458,1.9731520959840232,1.863020535947016,2.0514644028782505,,0.6263863343813043,,,225372.546657123,,,0.36451205062120823,-0.09635476638502127,,,-1.840222565820426,1.0999428871373278,0.6273269973975714,-2.8824089509512616,0.5262098867655067
2019-12-17,1.7914883738762484,1.4173857042173026,648944.6425268203,1.5353668685909057,1.6330267653209596,1.8670149329759909,2.024308375008005,,0.6421128927522388,,,380368.30761155824,,,-0.2342326467154522,-0.08088723610553136,,,-2.326264277792824,1.0442696223084686,0.46707036564469645,-1.2173350978606292,-3.913424730141663
2019-12-18,1.85850740979026,1.319381734909566,654763.6965438565,1.747862109254708,1.5546199076514815,1.732514561183097,1.949922877069067,,0.6327624552862645,,,328908.59898022644,,,-0.34261045349213043,-0.11821596480264347,,,-1.6438109462578179,1.0346780909880466,0.37251120681504674,-0.20478932737212388,-0.39675040325052846
2019-12-19,1.3899986300528688,1.2223193611015049,-510797.2913831621,1.2958564284583822,1.038522799112478,1.5613382346829874,1.917851019512001,,0.6532827357864486,,,332697.01903224253,,,-0.12855259199977073,-0.20566200225870335,,,-1.3573818673182139,1.0254105479769102,0.4611393012094257,-1.6344155571738124,-0.15562319219100582
2019-12-20,0.7955218423249022,1.8876772336886452,-420012.1922775656,1.417294714224152,0.9232038481274536,1.5961929454416874,1.8868721737428653,,0.638382369957095,,,83731.9990748859,,,0.864104070603331,-0.16729913877257369,,,-0.7050358392420031,1.0486255410288492,0.6007641425128477,-0.565113751211785,-1.7471290660603973
2019-12-23,1.3642214436184474,1.7512022193465029,-1938325.5793791283,1.582962332881838,1.6757296806480113,1.5195932506527043,1.8590512038756226,,0.6311645490122151,,,266047.61383442895,,,0.2497186396166654,-0.2016235513412698,,,-2.3776605570737783,0.5879440143876332,0.7000561357658244,-0.6369883116358444,-0.9597242742874554
2019-12-24,2.5675073578814995,2.90433737575,1919836.1308339715,2.9129481558466885,2.8953775249831253,1.8169835849592437,1.8859669146066804,,0.6645187644039275,,,224807.45646452243,,,0.12326973784396604,-0.03726288620241357,,,-4.041526471704149,0.7748952524743419,1.2771132385682236,0.016522884286048346,0.3967281662993543
2019-12-26,2.966629126809657,2.06455586480309,-483490.3624868924,2.818360325358654,2.7548515142867203,1.9660184109379486,1.9290716858902688,,0.6455381704895464,,,133709.4673692429,,,-0.3625112084022372,0.01897149091301471,,,-2.756576625671032,0.7930627827615973,1.2909432256202065,-1.1604228685620288,-0.2941373565128026
2019-12-27,2.6374483791437733,3.5648213550944767,5023575.436737108,3.209846808466203,2.8902240622152,2.434518809736543,1.961415194542139,,0.7106166089332899,,,358691.80313189194,,,0.3013020151156985,0.21608287220500735,,,-1.1406138966244206,0.799091687377735,1.3313231774337742,-0.4147824106591509,0.8512195863543989
2019-12-30,3.1254935713731804,2.8604118920732056,1329553.5476457125,2.9872101533179887,3.33816968637716,2.629065741413455,2.0009729965492107,,0.7384126785754355,,,431801.7742317246,,,-0.0886265808865761,0.27299499114569187,,,-1.0470843525924345,0.8210130600140013,1.2407309392802968,-0.22833697976042663,-0.027643938627543618
2019-12-31,3.006968614862973,3.5660897525365804,-793967.7694035145,3.2902910229237925,2.804428921618392,2.9920432480514707,2.043241883661488,,0.8031400687090712,,,431281.15029635595,,,0.17053722149787143,0.3814188094331495,,,-0.7218304375140269,0.855518315993607,1.4145187190933857,-6.670001031934314,0.5960235006123624
2020-01-02,5.31327454791408,3.1782029212486727,5362791.139611044,4.610346296108538,3.964000177129858,3.0468163571512052,2.071785938134019,,0.8338023411295996,,,578546.4391356783,,,-0.5138924029296542,0.3856862207863109,,,-0.43642013078992514,0.8862017399208943,0.9026957890026078,-1.1463612531713687,-1.29511800289041
2020-01-03,2.42198841574443,3.1190505833882582,1628729.4294424355,2.45370828118379,2.094441673065951,3.257715300868239,2.1384566073656717,,0.8625324741659631,,,615057.080702959,,,0.25293979312679093,0.42094176440512066,,,-1.0236905251184683,0.8978305457253684,0.29072328250680995,-0.8051090614775386,0.05306171247006577
2020-01-06,2.6820970513085136,2.088425010545304,5120503.574448141,2.8000386836184497,2.7911460397701298,2.962436031958404,2.1032027646620595,,0.8486473855169735,,,857509.5493177304,,,-0.2501887719561787,0.34255060470488446,,,-4.72253087790816,1.1208047923966082,1.7686631916530642,0.08597392383257946,0.38960421624892133
2020-01-07,4.656498303955697,4.906145750258336,9679049.961694753,4.544856215561129,4.327346255835543,3.3715828035954303,2.2803402391026317,,1.0353099544842985,,,1409299.1192378295,,,0.05222492521990342,0.39105764924944975,,,-1.5255106376600387,1.1087027111368695,1.7447065113602056,0.5805914898628572,0.7157565799800147
2020-01-08,3.3430710016827376,3.9473009927017415,-4869490.717441667,3.719894251411244,3.8202685668269822,3.4478250516284623,2.455620521569913,,1.0039172457030534,,,1026502.5636564993,,,0.16614220625068585,0.3393641248418602,,,-2.298848927005086,1.099241081647017,1.6676763484243353,0.6199719943872394,-0.9644016213693275
2020-01-09,3.794240318777735,5.016453325758587,3551501.3585244166,4.827415257710761,4.249647658610417,3.8154751325304455,2.6365725019042214,,1.1223175626823276,,,1342173.08190841,,,0.27923896389184744,0.3695854213296587,,,-0.5485835688457299,1.123968320079621,1.6419177070824573,-2.2044826742084767,0.6088142521458032
2020-01-10,5.549974848407576,5.302763898696064,7674265.039884821,6.084182345520645,5.864718546553338,4.252217795592006,2.802116517145323,,1.2581773340650473,,,1735267.1655969936,,,-0.0455652209803534,0.4170656504712368,,,-1.5165679850466283,1.1214387635693597,1.5805080121537025,0.3041430240301827,0.781026783381834
2020-01-13,4.684967462475303,4.215429587389853,-6057141.848744541,4.697362277918639,4.540828774052788,4.677618710960916,2.908977946834713,,1.283953735872078,,,1435230.5349720237,,,-0.10560746564673071,0.474987359519384,,,-1.8544852097043458,1.1129713102980894,0.6438227719388108,-0.22186469643689047,0.7547146879997759
2020-01-14,4.691302087654673,3.870959453963444,-2450015.559156037,4.027175590151177,4.465812828390611,4.470581451701937,3.016855735538128,,1.2687636951340975,,,1331383.878991096,,,-0.19220777732076652,0.39330333700273795,,,-0.8240825440956748,1.1234555811108633,0.7218557229269812,0.3589354982722516,0.03458140694010557
2020-01-15,3.078428442382876,2.721479539020333,1432640.915735527,2.885892431850511,3.043759173672189,4.225417160965656,3.046219677824573,,1.253970269928992,,,1325145.677667805,,,-0.12324354019515317,0.3272166202858276,,,-1.8460040080141908,1.1234847057224702,0.6004144276794058,0.40142365132537733,0.2036111936959196
2020-01-16,2.325314966014321,3.2361753697171416,-1840278.4936913429,3.017654799563356,2.6846200071267283,3.869361569757367,3.1371591610995653,,1.1941517707118057,,,1200684.5208568969,,,0.3305366919714699,0.209771859733533,,,-1.0995083126678613,1.1230346460609677,0.45746154783318205,-0.45447036271996055,0.576769507192522
2020-01-17,3.876939128092737,3.008444419582624,-2412951.8477989724,3.1542379090772634,3.690452305592157,3.410497673934679,3.2216122953332182,,1.115997940345882,,,1047298.7436397553,,,-0.25362281674373605,0.056976279003938875,,,-0.6232212043894726,1.1474196537147665,0.573917845934456,-1.2483954380887905,0.8304362762786757
2020-01-21,1.863978011405976,1.2794045852414904,21114.730097205374,1.9082915710674333,1.5252201938734302,2.8232926735050063,3.224466556540217,,1.1106757608818465,,,1073894.3447137736,,,-0.3763181178104538,-0.13286370920525564,,,-0.9595339437341805,1.1556923296903334,0.4677983789441254,0.671295555583616,1.0770566264341177
2020-01-22,2.963826086066636,2.4874807296369994,-1482359.6418013172,2.5338119191077624,2.155322849683237,2.5465969286397176,3.2544567313376356,,1.080364618618167,,,1020776.972237586,,,-0.17521058715525092,-0.24526742882247524,,,-0.9715680851886704,1.1462854611724045,0.4527873965698314,-0.65207493266008,0.3246011419744083
2020-01-23,1.325094701932219,3.0982508040822623,-696667.99332665,2.4646389273382567,1.9140027572742573,2.6219511816521033,3.3218091605744235,,1.0221356806496062,,,1082859.8515402102,,,0.8493537654502026,-0.23659079596922977,,,-0.5966809963426313,1.1532231577241692,0.22618022099054394,0.5982023543682851,-0.97611699963926
2020-01-24,4.7816809611501405,3.127319062086244,108213.03074992448,3.84904625152371,3.540289181886404,2.600179920125924,3.3329582448912354,,1.0185522054456828,,,992278.6965360077,,,-0.42461604236011447,-0.24827962878006557,,,-1.1752004936913898,0.9910902962099876,0.24848015667450887,-0.44653974008663,-2.217726545062283
2020-01-27,2.711856996157884,3.108134978565076,-2734901.3694035662,2.88525216750428,3.737373046786935,2.620118031922414,3.385137200579335,,0.9759953446847913,,,879708.1461901739,,,0.1363892223015213,-0.25617507036140913,,,-0.16002688512410618,0.9717644766970792,0.40087812133461415,-4.616820337954774,-2.3056843007563863
2020-01-28,3.1265165301074767,2.4153573040673635,-472668.09199543856,2.6064809445967683,2.6866391813963557,2.847308575687589,3.3276639980279787,,0.998443383634484,,,604895.9697535466,,,-0.2580722269523386,-0.15589636704650717,,,-2.5237526379006288,1.0116245579324716,0.8923342703586842,-0.33973107966026933,0.12747169868091981
2020-01-29,2.675869416869084,2.065394871180242,4581879.144886637,2.4380422885018334,2.3772116133564154,2.7628914039962376,3.2879131469833305,,1.0332445278178313,,,767512.2496155929,,,-0.25895291415068156,-0.17397532018193024,,,-2.799661091822114,1.0610935519710836,1.1664286147242147,0.041851967005881424,-0.8625465295818358
2020-01-30,1.931837976228444,3.032877230097121,-808478.4243483786,2.4908535700131367,2.383744363971502,2.7498166891992093,3.2612525208613574,,1.0325679828865333,,,766786.7168683497,,,0.4510398808068803,-0.17057707945878134,,,-2.23390634778433,1.0632424812312329,1.0941882754797387,-0.48204394212653257,-2.7276371696817403
2020-01-31,3.397974210225197,2.374518790908759,-2811313.7346241595,2.8592092812668035,3.0364156430569267,2.5992566349637123,3.221068314344362,,1.0514361158644108,,,358081.47315658955,,,-0.3583846309251936,-0.21448758465424245,,,-1.7304403397054782,1.0349435663172424,1.044708400493634,-1.1740130477572026,-0.2839553304858925
2020-02-03,1.792906482425355,1.7486499855772593,-1760408.408697721,2.002660443268443,1.9771230866642464,2.327359636366149,3.152548284453812,,1.1018775468471644,,,188624.58124958168,,,-0.02499398280976647,-0.30347668324096744,,,-3.6676129339614922,1.128573492549051,0.7202839450563286,0.25015717132164156,0.3071059464033619
2020-02-04,1.7118430779203848,2.3390078778025867,-2094082.7731722093,1.6555387022193493,1.6868356234988724,2.3120897511131937,3.1650774278166764,,1.0905068473731043,,,-172104.73613143587,,,0.31215624219272353,-0.31402574931974514,,,-3.4642355479504348,0.9748684602290867,0.8148944544448695,-3.337915218300507,-2.5724347618869636
2020-02-05,2.443131217919301,1.6671093191554895,3065544.6742348736,2.2470885880375384,2.124830762381116,2.232432640708243,3.0031256062615337,,1.0583731358785993,,,-502780.0005044298,,,-0.38218932263375394,-0.2965617538752259,,,-2.1016231391264664,0.9803951841101862,0.8685349882019094,-2.506653408681459,-0.9205860635555162
2020-02-06,1.5780952128013723,2.3052180345436817,420520.871812596,1.9121731291327928,1.7557452043388615,2.0869008015975554,2.921021458353631,,1.0448799023526312,,,-238279.42104171665,,,0.3789567057210966,-0.33625327422622436,,,-1.8551599195328186,0.9698986542387117,0.9272882111212485,-3.3875950169495916,-0.3179224783722883
2020-02-07,2.3788321548754823,3.692976935176876,448882.4724564161,3.437027302183999,2.96586539863711,2.3505924304511785,2.8548476388245456,,0.9420360719406008,,,-393410.36534511665,,,0.43982321427277793,-0.19435108079867705,,,-0.7525534997713309,0.9589664742563881,1.2077204611466956,0.7059980611552408,0.2764629813457123
2020-02-10,3.633264720276937,2.2692672954135737,-1777367.480123816,2.6894056455790505,3.208109079159936,2.4547158924184416,2.703172808660421,,0.7522496959838424,,,-865991.9913455487,,,-0.47067461402258715,-0.09641516897531921,,,-0.656422978057555,0.9836589433699823,1.1470430828367206,-3.325605635079065,-0.6527400371928078
2020-02-11,2.760284066000775,3.0592290862687435,-637531.7921550693,2.9726060112049204,3.1696587056515924,2.598760134111673,2.6453627836043654,,0.6698282586297155,,,-595011.488516075,,,0.10282935473507476,-0.017773754374894722,,,-1.6242841015108767,0.98180524742219,0.6560912421850341,-0.45610411831030295,-0.32819688017795756
2020-02-12,3.657880313458072,3.8488009643682903,2766082.428630082,3.8097089457198514,3.795106114156937,3.0350984631542333,2.6442548591246076,,0.6677093494577087,,,-334206.58912676893,,,0.05087783165331609,0.1378545576965989,,,-4.226539826406915,1.1273288516292994,1.4425917322238093,0.45712965724346244,0.7801005599236123
2020-02-13,3.433569204221332,2.479937911395101,-1690274.663011158,3.0437269907400406,2.979390020524683,3.0700424385245166,2.6321777777433466,,0.6684230862317451,0.9725747917285545,,-490352.3680641032,353388.6187536082,,-0.32536678033065636,0.15387982920983953,,,-2.7436208484982862,1.1488717165334839,1.5010774168162757,-0.545950035116706,-1.744571291259756
2020-02-14,2.8513642393128222,4.737782478608068,7346045.194584945,4.195151332869969,3.1768847384243664,3.279003547210755,2.7072581331878927,,0.8093212195434852,1.0081924679866916,,-31036.183650288778,516672.2149393887,,0.5077716345121382,0.19160321591168467,,,0.018101764438488082,1.2101918332279735,1.6890691476066813,-0.11767883756544321,0.04383078526024958
2020-02-18,4.800075520298876,4.191543985817564,1797973.717934515,4.120699225174555,4.232071279233882,3.663458885291553,2.7664131114996393,,0.87321007828908,1.0281249977116522,,179510.09463638562,518572.47908545577,,-0.13556249209329557,0.28085617627145115,,,-2.194878844186761,1.1844474768234523,1.5526887861489762,0.5374321545273886,0.6535102598143742
2020-02-19,4.294945051211869,3.8750333172768094,-4505442.206101094,3.8017562694999834,4.232245489725269,3.826619731493166,2.8961945481014055,,0.8325105010702148,1.034954239843056,,-46817.75217352938,453257.87052416225,,-0.10288450091482147,0.27858418637992294,,,-0.8428329955549556,1.1891926051056154,1.6553080233830202,-0.14763128909228745,-0.20358086578206422
2020-02-20,4.347770406890309,1.907093917197244,2502790.930485565,4.395447381248264,2.5432782467149124,3.4382783220589572,2.8671752074794177,,0.857254847064622,1.0395373042201923,,152439.77644081475,418982.91591776226,,-0.8240825894947273,0.1816435615098063,,,0.616357457396065,1.2966334701293483,1.426313329242124,0.8261253251924069,0.6635675073936935
2020-02-21,0.8445245861868003,3.0912008602439087,-2377613.5123882946,1.7249387928967472,1.8221544096338784,3.5605309118287187,2.8668227102875,,0.8571562732960833,1.039835961917274,,68392.50048773251,472433.3219541238,,1.2975410731762416,0.2167053193498383,,,-2.330823914401278,1.274242508110405,1.3094396497559966,-0.24355998423357586,-0.49222805420670873
2020-02-24,2.8098535501607103,2.720402699717159,-1505531.4227053989,2.675091868221539,2.8879187397654142,3.157054956050537,2.846476892169046,,0.8554753090676227,1.0390136581399154,,-12294.722185033654,401597.1436051655,,-0.03235244389097983,0.10355756571011768,,,-1.547276253434753,1.2669907927841921,1.2039451308894336,-0.20664443524492263,0.7017995302369755
2020-02-25,2.268759054250065,2.2967864079723483,-759667.6827668948,1.844824611810374,2.4389456166103685,2.7781034404814937,2.8059094636394097,,0.861629497648813,1.0219510402450913,,86466.96214679992,366628.1919020722,,0.01227792211940768,-0.009959236651697071,,,-0.5206722685814177,1.244167363530502,1.1078790258955435,-0.2301499737283908,0.6390909030925386
2020-02-26,2.721958591140197,2.4315800736595854,-1846557.7781972855,2.6454550693309,3.1229087132435254,2.489412791758049,2.8067206021190207,,0.861250033292979,1.022175969447965,,17772.47783670757,327120.08357404877,,-0.11281040933934272,-0.11996990024654063,,,-0.7392882045852545,1.2579027437640569,1.1107640573335777,-1.2419425299575806,0.36703832861407415
2020-02-27,2.5287034529166803,2.849354873339358,129212.9103855039,2.5629142173609765,2.622088724435216,2.677864982986472,2.845918602226976,,0.8433893074524487,1.0189916047763763,,-204860.8338883491,331484.39665298944,,0.11938590624609674,-0.060866069604485915,,,-2.8272644535831626,1.2591066644176223,0.9935534841043537,-0.5931779340512737,-0.0594730192642714
2020-02-28,3.213801283578462,2.1291980530244388,1990911.661671404,2.8442619534952662,2.3334445504378323,2.485464421542578,2.800734643373342,,0.856944018589732,1.0217596066812786,,-64891.32958735997,377725.5125257819,,-0.41170902912173973,-0.11942222335720315,,,-0.6717430852055503,1.2772191327724458,0.9621109838806061,-1.1960640920159167,-0.0387379102131311
2020-03-02,2.076114118642206,2.0503923305493323,-754313.3383741342,1.8904221354883008,2.203236797341493,2.3514623477090124,2.784528320355371,,0.8684168506796957,1.0251559764286315,,37958.6902251413,324862.2008391364,,-0.012466778641917085,-0.1690410844669356,,,-1.1621443984772832,1.282655619791998,0.9488117425550125,-0.22444121442737777,-0.40046209034699276
2020-03-03,2.101267621843654,1.5699625910552406,-1039192.1156191163,2.0532631670326538,1.6562554651699344,2.206097584325591,2.7755939506292697,,0.8804705151052388,1.0287613066343524,,74019.50487907152,292567.0556105374,,-0.2914890003447707,-0.2296396048374161,,,-0.9237995983251439,1.2013127265157635,0.8938671258900525,-0.5811846745345935,-0.31907117343579333
2020-03-04,0.9359887065750954,1.615934780275051,2163399.637316548,1.4479531559869976,1.3290536563152957,2.0429685256486843,2.7394402957528934,,0.9135644041078593,1.0379229753636312,,286893.62540350936,324099.4795299347,,0.5460654687460149,-0.29334971814162597,,,-2.129476683269848,1.1225520597128997,0.9056542882900157,-0.8336570369222086,-0.20377570800262704
2020-03-05,2.1554280512887942,2.4654999885015094,-1774986.8275093758,2.22237818987157,2.6613431862635477,1.9661975486811145,2.779359829220194,,0.8811080546116116,1.0240812331344569,,44867.05031629691,317128.7230165655,,0.13440528649870295,-0.34611912470499967,,,-0.8233356039561697,1.1205341322331954,0.5800465337855898,-0.11033129682765384,-0.9574907018862497
2020-03-06,2.2807380237284107,1.674347058539123,-1170493.0117284209,1.8214073787171865,2.055486009787799,1.8752273497840513,2.747816280419966,,0.909801006195677,0.990061193212489,,-34683.64386075393,251179.83291800955,,-0.30907581172471094,-0.3820766110928303,,,-1.4520981898536507,1.115471249540937,0.5241394267899575,-2.8402291669983737,-0.7877853983136514
2020-03-09,2.1628971176335305,2.072703605229393,-1152347.400226423,1.9225934596676917,2.034262403765176,1.8796896047200633,2.6668026139225924,,0.8931966166626404,0.9786812931653126,,-114745.13749489588,278005.8596894658,,-0.042594736609348344,-0.3497735725948447,,,-2.192216641130309,1.119516747789795,0.6456572966218314,-0.9344639100999278,-3.8026631372500366
2020-03-10,1.3546884116249984,2.8916551073553123,2099724.6971323765,2.654105728971203,1.7730531350442789,2.144028107980078,2.697922004519679,,0.88945162612916,0.9742280059506854,,79109.47136791373,316128.21520645294,,0.758257566332674,-0.2297954955510147,,,-0.1266379568403835,1.1452226291921888,0.8805096863714796,0.19664190343504015,0.2789131245881493
2020-03-11,3.6577070904865465,3.021019057173824,953124.14808591,2.970138980354932,3.4356571611160547,2.425044963359832,2.696011503064933,,0.8886754071753714,0.9710628754373292,,158642.2683799627,332953.7716119705,,-0.19124226246651194,-0.10592339394720116,,,-0.7646041266128254,1.1533439987106875,0.7825272054654686,-0.05306807686220923,0.34009728454461285
2020-03-12,3.3655010888982666,3.5544755662027576,2308511.8857475817,3.5698944376634536,3.773395946093345,2.6428400789000817,2.681295233156656,,0.8708387137108771,0.9668273085409312,,135763.7412358377,377647.0103667216,,0.05463066830174,-0.014445847351146745,,,-1.5920818616950614,0.9421423158289197,0.7968991243183623,-0.4112511266045977,0.08523741734604155
2020-03-13,3.343247910295222,3.12845959985086,-1711819.288517831,2.9860203936762773,3.084928237258616,2.9336625871624293,2.713721317579444,,0.8750104787778213,0.9640736701990527,,134686.50996050407,323159.9398547353,,-0.06640201993027965,0.07793079927964675,,,-2.3135667352844624,0.910578143881641,0.9386508811430756,-2.230817675802285,0.3743957772932718
2020-03-16,3.1348054574375475,3.1578636497211505,-523199.3054276388,3.059655139136197,2.889531923047248,3.150694596060781,2.6347253761350986,,0.7442005627294939,0.9478963824807272,,-258775.71504012513,303624.2073888276,,0.007328621636690544,0.17884398023420625,,,-1.7712323039496916,0.8688543953301654,0.8656194750667944,-0.9247970167477128,0.0817274825584332
2020-03-17,2.6737352629288798,1.788113666055132,2808245.970126888,2.386131960238533,2.108486711386288,2.929986307800745,2.514553860146977,,0.6699213784532059,0.9371362445578112,,-208262.10243050652,339515.5786152115,,-0.4023152232882998,0.15290235368821517,,,-1.2814110634443734,0.8438430249176728,0.5750192485961843,0.29292774019442835,0.09852450042742958
2020-03-18,2.0074365830613807,1.6996986458371772,2696536.556219788,1.9130243425805205,1.4884812881469074,2.6657222255334156,2.405787126574995,,0.611451208762333,0.9251695094782982,,151836.8356855376,392971.14274192724,,-0.16640760813913105,0.10259788728736535,,,-0.8567418545019082,0.8434782713990873,0.5444377301968495,0.3771787985712527,0.27863154823867886
2020-03-19,1.725798622821742,1.3194917913147854,-1141710.4999970524,1.7131873478503366,1.8461097187318456,2.218725470555821,2.3764070202808725,,0.6496014105285509,0.9379247482137425,,-30388.235838593286,380942.8376132691,,-0.2684432572131187,-0.06865677300507918,,,-2.0179899987490937,0.7315866674991065,0.5821371407997799,-0.7579590729472926,0.8042339684812272
2020-03-20,1.371879674095123,1.1125788997088364,-1235217.4190009097,1.2413362575777924,1.378484201569762,1.8155493305274164,2.2774759222541188,,0.6847297546138352,0.9538932090171809,,26731.56883077596,392661.30695290613,,-0.2095011707308069,-0.2266796947174291,,,-1.9866950526553333,0.7123920709262248,0.501503739387118,-0.5325264831470773,0.7010561719412697
2020-03-23,1.2584928773184636,2.142434222624974,-1616286.516681755,1.9522560271681255,2.021902341711005,1.612463445108181,2.2485774983995093,,0.6772075656553578,0.9578421459096569,,21193.814131958155,333725.92949431075,,0.532027793875616,-0.332534693615108,,,-2.6643254941135353,0.7674450472671908,0.7036807639507016,-0.19486903055702895,0.015311603903201715
2020-03-24,2.028328538747097,1.4222683030415482,4632108.408079105,1.50557007880505,1.5438328759263804,1.5392943725054642,2.204851593152969,,0.7017202675611065,0.9698210457692035,,290782.6186742581,418985.909003744,,-0.35495908032216533,-0.3593360901930011,,,-3.263277209400527,0.8363075675003554,0.8972491256526981,-1.1721854084982324,-1.005544540288704
2020-03-25,1.3847595427373849,0.5982858579682215,4120985.305407618,1.293235121863102,0.7097124656373204,1.3190118149316732,2.1131868823684012,,0.7853063303660581,1.0050754930344645,,589159.7728545035,403942.7401482525,,-0.8392131251043867,-0.47131434762906943,,,-0.5386719998588798,0.8480177530654543,1.0159745613782933,0.4344725380850636,0.09659370833718207
