Date,Open,Adj Close,Volume,High,Low,MA_5,MA_20,MA_250,realVolatility20,realVolatility60,realVolatility250,avgVolume_20,avgVolume_60,avgVolume_250,logDayRet,logMA5_20,logMA20_250,logMA5_250,logDayRange_20,HL_20_realVol_20
2019-11-18,2.289800508712684,1.914603588502072,-2323566.2238317397,2.508172377636349,2.666441969140859,,,,,,,,,,-0.17895410186095434,,,,-1.8434554246441932,
2019-11-19,2.84632582486773,2.519768743489042,-573689.8407125529,2.2792507815733707,2.7373790625661023,,,,,,,,,,-0.12186184945508044,,,,-0.7806060445819135,
2019-11-20,2.694953445561488,2.0942392215099623,2855939.3190532606,2.2583435518571804,1.8762304527304716,,,,,,,,,,-0.25219058250547943,,,,-0.9620386431836083,
2019-11-21,2.0886805280260248,1.9500049212667283,-44348.20246263221,2.29852156583728,2.7802481345111936,,,,,,,,,,-0.06870064400401708,,,,-0.730378610807393,
2019-11-22,1.9428773287972727,1.923691788074514,1864726.8259188551,1.6697073394086497,1.4419422900801775,2.080461652568464,,,,,,,,,-0.00992388735211331,,,,-1.479440666744255,
2019-11-25,2.269992559170479,1.911489194874921,-3419032.139987738,2.3684482333993278,2.6569746293975847,2.0798387738430337,,,,,,,,,-0.17189393214537813,,,,-1.2429687032911967,
2019-11-26,2.21635398491442,2.117070561073696,2678811.027385218,2.137792584705675,2.2884140264534985,1.9992991373599645,,,,,,,,,-0.04583017432405725,,,,-1.8929855982672166,
2019-11-27,2.3020482234860538,2.121047151305444,-4057611.6222375473,2.106749361996457,2.53831543636122,2.0046607233190605,,,,,,,,,-0.08188935256615566,,,,-0.8403346530324904,
2019-11-29,1.907824523123729,2.542732580641633,729777.1464572502,2.5664048450389494,2.1993872524963223,2.1232062551940416,,,,,,,,,0.2872757221180189,,,,-1.0023454959930116,
2019-12-02,2.9738319159727205,2.3120361633022206,-2207352.3808160275,2.312015555430225,2.693138010084688,2.200875130239583,,,,,,,,,-0.25172273635597414,,,,-0.9646345522018563,
