Date,U_Open,U_Adj Close,U_Volume,U_High,U_Low,U_MA_5,U_MA_20,U_MA_250,U_realVolatility20,U_realVolatility60,U_realVolatility250,U_avgVolume_20,U_avgVolume_60,U_avgVolume_250,U_log1DayRet,U_logMA5_20,U_logMA20_250,U_logMA5_250,U_log1DayRange,U_HL_20_realVol_20,U_HL_5_realVol_20,U_logD2,U_logD5
2020-10-06,4.91419927026962,2.145919531206971,-2746627.73994211,3.52589839871888,5.819854294740594,-1.1444647075233718,,,,,,,,,-0.8285606784193981,,,,0.8302777927253749,,1.081919021355893,1.9983434163630505,1.4243024323724802
2020-10-07,2.8640522143549703,1.6339633161908154,-1330708.0596185406,1.9655161231279263,3.676783562033819,-0.07133979891463867,,,,,,,,,-0.5612289343272244,,,,0.5372342883098046,,0.8098131320676311,-2.3931264217333212,1.6800127799400264
2020-10-08,0.3172829085291795,-3.215935605765054,426260.0052137887,-0.9661990131237984,-3.656200384110164,-0.6248678423703609,,,,,,,,,,,,,0.9895417032739767,,0.6378432499749085,1.679310022845311,1.0179950500005208
2020-10-09,-5.665073196965295,-7.479865588776946,3110552.409341477,-4.151052044787789,-7.227145024442393,-1.0746597378294496,,,,,,,,,0.277895007101801,,,,1.1236602786425403,,0.6913713639588553,2.2097929198947717,0.8104676547158927
2020-10-12,-5.657991054495227,-4.73294590547394,2222128.8676660834,-6.476221095225213,-10.352556682867942,-2.329772850523631,,,,,,,,,-0.17852107020865715,,,,1.354890271199785,,0.3077746292520574,0.41674148986799125,1.8366636105932137
2020-10-13,-3.420653531689183,-3.4727944098961387,-1463679.773984454,-0.1648135737252545,1.1759546945629182,-3.4535156387442525,,,,,,,,,0.01512795136377415,,,,0.2932427842127769,,0.43491528280606545,1.3880605951300786,1.726102801615974
2020-10-14,1.899734197031563,3.4276872353458856,298834.10764808813,-0.5931102766728458,3.9007407524175335,-3.0947708549132384,,,,,,,,,0.5901717782557669,,,,1.50271002436866,,0.46894229837562934,2.0993217567527496,0.5842938605762263
2020-10-15,2.627321393356411,3.4530149522407783,-1178997.105358228,2.811508149996527,3.282043906198893,-1.760980743312072,-0.1865215429521946,,3.4925076001720323,,,24757.61884937922,,,0.27328290304459296,2.2450794291286673,,,-0.7538833266649547,0.9379857450389465,0.9396616153223617,1.9352549206428378,1.8974625099183589
2020-10-16,6.429759754981561,9.169362031074655,425171.6300118044,6.834293233424688,8.414879889338266,1.568864780658248,0.140030730390788,,4.033900403112945,,,279630.94497995015,,,0.3549305381296821,2.4162456658435536,,,0.45779607933476435,0.9376171788761763,0.9121194470459737,1.747750944032428,2.8123638261523385
2020-10-19,3.722801211759759,4.808958683172619,-2013221.9138954664,2.9656671093123776,3.4421700815361334,3.47724569838756,0.32117173634669316,,4.162634553730438,,,196389.93454619808,,,0.2560041718691895,2.382019809151772,,,-0.7412813182918971,0.9288009323185168,0.9429281587724422,0.30449769229425694,2.255693107950082
2020-10-20,6.399410093449816,8.438105654841124,279920.2476297961,7.426862292180104,7.630051270371524,5.859425711335012,0.5663755656166856,,4.493168309936377,,,319218.8728767737,,,0.2765520217180192,2.33654947464202,,,-1.593618805932872,1.037109494348546,1.2114631313882909,-0.3129911608384879,2.477453952697943
2020-10-21,10.78578530417478,5.459466809948921,327851.19370387774,9.391647127472908,6.805424491651351,6.265781626255619,0.6783032430318044,,4.58962149117699,,,297292.8589532682,,,-0.6808779605381574,2.2232641712654138,,,0.9501983693823196,1.0448426663970662,1.0252929848537324,-0.4300014879849379,0.7089120467667378
2020-10-22,0.8314698129547509,5.345648116751235,1379074.3881742137,3.3468288721424955,3.109097467160794,6.644308259157711,0.9450484122469959,,4.702425450945999,,,310307.24129278574,,,1.8608430790999524,1.95027971020653,,,-1.4366137931003495,1.10566393320004,1.134480874423509,1.128966094580665,0.6379690681924313
2020-10-23,5.564210775130121,-2.195118996603398,1140280.2096843962,2.822848184821879,0.6775257380286206,4.3714120536221,0.8745355406381187,,4.7401527781249735,,,357982.92767183407,,,,1.6091484255663915,,,0.7632898659276749,1.069102131740644,1.20326353109321,2.035304920075867,2.4304927921772292
2020-10-26,-1.777884021753266,0.1986508650575302,1208474.5072667697,-2.493760394852771,0.9864028743302669,3.4493504899990826,0.655341734230013,,4.660351352387306,,,452645.1868660586,,,,1.660784397303685,,,1.247079209117749,1.0766217702508534,1.3823172896276656,1.638413486707721,1.528294626604817
2020-10-27,0.8810972089694218,1.4243622745474769,-131571.8715595263,0.833491047255194,2.496129636014274,2.0466018139403532,0.8270117947519353,,4.620102960055679,,,436276.7725188023,,,0.4803115066978781,0.9061170879549804,,,0.5084058517330791,1.0350952216810454,1.0650039419040926,1.2863307203077434,1.9478715642641922
2020-10-28,0.3742763222290222,-1.0672119280554997,289513.0722653251,-0.1731920083793596,0.0339611072995182,0.7412660663394689,0.9602342596918028,,4.51904330326928,,,123880.3680425488,,,,-0.2588176504720142,,,-1.574297069882105,1.0468531896698645,1.3124524164843998,0.23575393958088678,1.875898197973569
2020-10-29,-1.6861071217206387,-3.609367264590375,-815565.9507359546,-1.714237231952012,-2.94978263757541,-1.0497370099288532,0.8021806658866062,,4.624938000780834,,,197328.00037615505,,,0.7611100904400826,,,,0.21151249657932567,0.9982310750881028,1.0784457038141615,1.6161611684398005,2.192213753137287
2020-10-30,-6.029467296577273,-2.551713459600812,1589130.9081123825,-5.496161407219546,-4.033690802371176,-1.121055902528336,0.9361402984806407,,4.477443730221498,,,238684.09535142747,,,-0.8598935861859626,,,,0.3801272006729043,0.9910506126062204,1.0442552400986571,0.3950790469121606,-1.0311561008822432
2020-11-02,2.0131691513825984,3.960828915652698,-1924084.3920933933,2.5188809194656443,1.5052959487498327,-0.3686202924093024,1.0570507613634272,,4.527059473208308,,,54636.73697651639,,,0.6767431528691616,,,,0.013493522286420232,0.9737462079004886,0.8490942950732063,2.0242189826014134,1.3249980584657202
2020-11-03,1.8548325736302047,1.3117504035804188,-362046.2850870695,0.2957300480286449,1.1918530683961848,-0.39114266660271396,1.0153423049820998,,4.520337241776659,,,173865.8097192684,,,-0.3464320039325954,,,,-0.10967757591457904,0.9670877436106607,0.782156789003988,1.3515641549586632,-2.1838081428382896
2020-11-04,-0.3433306139064598,4.271836810567919,-883295.7826836822,3.042171124627231,1.242792879681872,0.6766670811219697,1.1472359797009548,,4.57746006616432,,,196236.4235660113,,,,-0.5279314365492003,,,0.5874411857562702,0.9680569641705618,0.2792845810321264,-1.1679369815456222,1.675047498268931
2020-11-05,6.833903034611026,6.664198952241435,-299995.0229598819,7.13271959966535,8.428686964561287,2.731380324488332,1.6412427076012794,,4.614784215182199,,,159923.67215732782,,,-0.025146205722754684,0.5093533913561934,,,0.2592574162055697,0.950670932040191,0.27988360802063567,1.6775541288546525,2.3295742097046124
2020-11-06,8.709032217710714,5.603227517196942,941795.7249653144,6.723190574849539,7.182952621892085,4.362368519847882,2.2953973628999735,,4.158521843392187,,,51485.83793851968,,,-0.44101789898574584,0.6421091769567312,,,-0.7770462123770735,0.945538995235493,0.5069942876188757,0.28622404001065516,2.0986239983763686
2020-11-09,5.94981119129163,4.319674866327361,-1527805.5203981083,4.580841369105357,5.695893486218509,4.434137709982815,2.7480284014900387,,3.8332023693835944,,,-136010.8814646899,,,-0.32017934949858307,0.4784494588057838,,,0.10890114562523502,0.8967075034928337,0.5096671024730478,0.8520824328639266,-1.0248620893423213
2020-11-10,2.4382029598566106,5.923434046583623,-502588.7061787292,4.345672215620141,4.126014795015763,5.356474438583456,3.2178398243140265,,3.599308974527893,,,-87956.32807440366,,,0.8876550800539177,0.5095957322585978,,,-1.5156861253642064,0.9563922447417851,0.8613480057676204,-1.1387890870387933,1.528593005735642
2020-11-11,5.028050693371526,0.7038329806326828,-322446.6962457248,3.208977052169587,3.115714920066168,4.642873672596409,3.081647111578367,,3.642228223161848,,,-119020.36826909431,,,-1.9662465672813343,0.4098692699955954,,,-2.3723411259351446,1.010790063332501,1.108544766487785,1.285324715272657,1.2720062881295289
2020-11-12,2.241040290743868,3.690145481108104,-766259.46521353,2.0095247473882267,4.57634672660032,4.048062978369742,3.093503638021733,,3.643886349335465,,,-98383.48626185939,,,0.4987257094797167,0.2689341777523416,,,0.9426685497421239,1.0387879280250099,1.3055754691005983,0.8034751922184316,1.0899258274100696
2020-11-13,1.8880180099755397,1.9166602978722125,-584125.6535886745,0.8591579834498617,2.1693984865773075,3.3107495345047964,2.7308685513616107,,3.3569963683397277,,,-148848.35044188335,,,0.015056636426577402,0.19255489994421235,,,0.2702107105360694,1.0335166755690746,1.376742491935556,0.19295425976141706,1.3046957321955408
2020-11-16,1.5634649241307557,3.581156043472234,-54921.97156106797,2.2345383948146207,1.0638086958150126,3.1630457699337713,2.6694784193765915,,3.3280958913712606,,,-50933.35332516342,,,0.8287812019914166,0.16965230985628177,,,0.157627228764277,1.0279903439775986,1.3824081214275261,-2.2165043038715475,-0.303108689380028
2020-11-17,4.418139827996839,7.066175320148858,347334.1218580699,6.560859732932812,6.622827413813511,3.3915940246468184,2.6008819026419783,,3.2151614250579925,,,-47562.65961374973,,,0.4696006063133265,0.2654494437984111,,,-2.7811423059664393,1.1436177246503287,1.6946279975121417,1.638902539809612,0.13343000185423312
2020-11-18,7.274032739082571,4.910759078049367,-757279.6103548144,5.974194697589624,6.158320309937537,4.232979244130155,2.5734465160470004,,3.1917407202346046,,,-101819.19981668434,,,-0.39288231915281835,0.49766000085812034,,,-1.692137078486406,1.1553028628358775,1.5539566158950036,0.2848804274397972,1.4367322378785452
2020-11-19,5.503405698802169,5.568206370980505,-196921.3487603008,4.061546788465662,6.02498223129399,4.608591422104635,2.584574428758464,,3.2022851704419693,,,-180618.98666341006,,,0.011705867532839155,0.5783613986027427,,,0.6746957158747502,1.1462942198522712,1.489863210540824,0.40411015668817507,0.6302398029827244
2020-11-20,4.100296200182214,3.893125159955844,-462924.0106957853,3.73493552598471,3.4729084388320217,5.003884394521362,2.8889866365864263,,3.007459811815266,,,-260779.19768241915,,,-0.05184699693465569,0.5493086938698563,,,-1.3393073944860492,1.1463485669001865,1.406349867189033,0.017480244508069433,0.6813098257486784
2020-11-23,3.229304218144748,1.528848252129535,-279054.42561615864,3.0181178989973887,2.1307998708736875,4.593422836252822,2.9554965059400264,,2.9591523900289842,,,-335155.6443265655,,,-0.7477520261509046,0.44095880306505697,,,-0.11955181738973897,1.085903682154824,1.3539932175941398,1.3960857978775283,0.718964911841323
2020-11-24,1.9095020872661337,2.484836581402675,-245773.2944636487,2.259113295068971,2.024575153186248,3.677155088503585,3.008520221282786,,2.9397099116026215,,,-340865.71547177166,,,0.263364374596699,0.2006910423896553,,,-1.450137052370287,1.0871901012946146,1.0180979960827443,0.3423751930939505,1.5219912564507532
2020-11-25,1.86981468046379,7.211667666742272,-161568.5525591357,5.452721638411632,2.225597946856112,4.137336806242166,3.4224642010226747,,2.9183976898921067,,,-363419.7967129947,,,1.3498608990840446,0.1896914790905692,,,1.1715912425352788,1.1181564308358782,1.1739787625300528,1.7374474853914401,0.8333040834900474
2020-11-27,8.153722650474862,5.882138305267162,1996194.4661225495,8.988850922537296,9.72768685881745,4.200123193099498,3.897039479515551,,2.4486598428115243,,,-222831.77587006948,,,-0.32655423673435774,0.07489669949867052,,,-0.30267939042128295,1.109988429712826,1.065690665234251,1.2229815059184,-1.1585790863595662
2020-11-30,5.821201452197855,5.945007475251529,-1805022.386113408,4.838170552271976,7.067867834374724,4.610499656158635,4.32187552625817,,1.9590654404549825,,,-392539.4405813591,,,0.021045112019291202,0.06464677878201597,,,0.801865828321455,1.129320205446392,1.0274210404905124,0.23638366607017194,0.7187575744434526
2020-12-01,5.923424592748987,7.573442641403091,239999.0187376258,6.605771660135915,4.898615123728348,5.819418534013346,4.502506212545688,,2.0864297855730864,,,-284335.2700398081,,,0.24573297821792156,0.25656617064088016,,,0.5348291422485101,1.14463803862162,1.0466640371777267,0.525500027783332,1.7991643832669217
2020-12-02,7.5045137819657555,5.750703476809946,-557627.6441938935,6.083156197582724,7.226098267775086,6.4725919130948,4.724453866207165,,1.9615039116260156,,,-294114.3379951493,,,-0.2661824859871823,0.3148246627042485,,,0.13360570128188257,1.1485846538763254,0.5737463089115211,-1.6383313441095892,1.183525239096615
2020-12-03,4.875532327618913,7.08210961610294,-232690.97469774564,5.910879218038147,5.746598190581622,6.446680302966934,4.864967506483916,,2.026940280129837,,,-261584.09759585242,,,0.37334253780055604,0.28150528002459135,,,-1.806176735612601,1.1718389666682971,1.0270370126587232,-0.7106331218343694,-2.0436262307992084
2020-12-04,8.504682330390466,4.149041637620783,-348767.7668733755,6.280366762621398,4.863018469882164,6.100060969437658,4.7392096407528825,,1.9870669514782449,,,-264022.73479152715,,,-0.7177394973459332,0.2524283867723777,,,0.3487877263696511,1.1748783477708162,1.0405257610423428,0.47104173971578245,0.549909789700805
2020-12-07,1.5054096555828238,3.337445512819229,-913655.6693508812,3.455856481732667,4.431995948244818,5.5785485769511975,4.625920540533998,,1.9997630609447403,,,-356795.3045073369,,,0.7961406402833868,0.18725324395029547,,,-0.024149806761159222,1.1759285244615534,0.9428912413825485,1.3203319208995374,0.9584156707676131
2020-12-08,4.174354051327612,-0.4557933653781134,869944.3674388984,1.989034621712676,0.8285939793283887,3.972701375594957,4.387147128948724,,2.3007066267542937,,,-236907.81011548662,,,,-0.09923284855420186,,,0.14879979711254818,1.1768938316294562,0.8855673621831855,1.5271068390976952,2.08308938106388
2020-12-09,-1.6562923529171627,-0.1615271432906695,637364.6506898599,-2.642302945479713,-1.5347567869828964,2.790255251574834,4.082899069455008,,2.482048084407989,,,-179910.14227205713,,,-2.3276636625283995,-0.38067421266132484,,,0.1021469001696089,1.1523066055466726,0.8823568535184304,1.2524693985821942,1.7770231916977655
2020-12-10,1.5668775901495875,-0.7285337260772451,-732470.729165731,1.7567478777173875,0.7195824014093404,1.2281265831387969,4.011280734119512,,2.6024270591641314,,,-200411.34391805745,,,,-1.183620670248718,,,0.036491488656018305,1.0488496470391075,0.1424918041641352,-1.2992349960515575,2.0554873346178244
2020-12-11,-2.097000142580214,-2.494478446546829,3284384.7536210543,-2.229306785241647,-3.194400373009046,-0.10057743369472556,3.702049537736767,,2.9823092551780754,3.7462370150248017,,2120.8670236717676,-23835.000129602755,,0.1735718479792472,,,,-0.035530200203232956,1.0145355085931183,0.07965213156990299,0.8471341198065147,1.8936419561751763
2020-12-14,-0.1845876011048943,1.1507943587821288,246602.53796153705,2.095424796698282,2.3128572878879865,-0.5379076645021457,3.6637562407822615,,3.011217292718582,3.7482289681353684,,43657.276601182355,58146.623713083085,,,,,,-1.5258668619675877,1.044326120915268,0.7139406189400892,0.6309143112881131,0.7823712200723736
2020-12-15,-0.905615709929549,-6.353221000876417,2562827.570436201,-2.1311565993869834,-5.517747368401885,-1.7173931916018064,3.1670373885648297,,3.7534516045040696,3.905141928054774,,174544.75370104582,106667.11164069353,,1.9481021526788778,,,,1.2198237425071556,1.097086711434758,0.9773728995487341,1.3503413672773559,1.7745162618553234
2020-12-16,-10.050607555736155,0.9191272157911996,3818587.1543711056,-3.6685117097721687,-6.840005711243414,-1.5012623197854325,2.8596849833469467,,3.6680705778322,3.9029190418337856,,348107.4053266976,206587.87286324054,,,,,,1.1542027707046392,0.9737316790052162,1.1187958291128985,-1.4624536660116152,0.07756674569884517
2020-12-17,8.582511164003492,0.4236998040051674,3807377.728523068,6.353020710834564,2.2399431122220363,-1.27081561376895,2.6353320196447365,,3.6732355400481302,3.904902990833767,,576340.2722705917,257271.3104690586,,-3.008456631064746,,,,1.4141715557400263,0.9536784111853422,1.2407496442239778,1.9135228402190265,0.14170225881479503
2020-12-18,-1.2168745874377151,-2.3928030985161257,-1803603.1520897653,-1.152392859458928,-1.279507028681735,-1.2504805441628093,2.237281546169905,,3.768791754855502,3.937456240225089,,496006.1821041185,208564.8122444981,,0.6761797651559136,,,,-2.0626696260969832,1.0517325809917557,1.6878194442273733,1.197531195935516,-2.285970404222461
2020-12-21,-0.2282961750380749,6.203130660303877,-1145128.666409879,1.383922814474445,3.3612114084413065,-0.24001328385845966,2.352781821187307,,3.856582680028696,3.9593122084822143,,461895.9493184138,186366.55976927633,,,,,,0.6817265092390905,1.0210103446539012,1.4474474883995643,1.7543052100676277,1.6198507702698728
2020-12-22,3.435083367977221,2.7152169733522413,-1952157.628927992,1.3534653084000468,4.302723366533719,1.573674310987272,2.4121002572484422,,3.852364199363533,3.946295830170601,,378240.7891528221,165243.44389743844,,-0.23516932882037583,-0.42708463349106696,,,1.0815536330014623,1.047290061428771,1.4310417588830562,1.6308118676591203,2.204800030357255
2020-12-23,3.0254533367371863,5.82081816773961,-383364.71894217096,5.703572617255276,4.453760112538546,2.554012501376954,2.578899336565289,,3.9271733314477344,3.940675627737973,,371361.217928896,155590.75832530894,,0.6543798868739081,-0.009697041752632262,,,0.2229935438370341,0.9834131462036181,1.37666207463332,-0.9615169614287115,1.5895802378203205
2020-12-24,2.107639036847104,3.1209622275789712,-447099.4492684687,1.3252831357716488,2.941831357804901,3.093464986091715,2.374364064607124,,3.776838787835494,3.8662714053312226,,357084.67309342936,39181.74814099455,,0.39257297942478053,0.2645621780220987,,,0.4802931488755916,0.9579832484582368,1.2386379938531789,-0.9020297689547175,0.9922373414536474
2020-12-28,5.813103407355541,5.119027594845534,-329263.582258814,6.1753023150969,6.904298010061687,4.595831124764047,2.3362085290860426,,3.7432415886546333,3.867165001713043,,240811.7706743612,71769.33172681562,,-0.12715007941148737,0.6766202867822789,,,-0.31608745238901276,0.9583067691002994,0.5219951835263593,-0.3541202486760552,2.01647920349458
2020-12-29,6.311707685946587,7.819255603723612,1819676.051053352,6.920683830329054,6.849779777178817,4.9190561134479935,2.4299209355096467,,3.859983837681816,3.800253983532858,,422046.6925326992,89397.11576758928,,0.2141830870603163,0.7052579452432727,,,-2.6464276799378825,1.1264318904103425,1.4384256187913895,1.547199331316497,0.48003127358274716
2020-12-30,8.024671533533834,8.698680907940663,-435209.5476039173,7.454341199671447,8.037024386984392,6.115748900365678,2.486182848836525,,3.9461390678355626,3.879172722640874,,388286.2642156221,52862.57705077684,,0.08065065661052287,0.9001186892315431,,,-0.5401116583247999,1.123056366922307,1.235754625605491,1.2752659558057595,1.7889996535357757
2020-12-31,9.16007246297572,5.732949714774165,63695.9656549748,6.832756371535524,7.796580388733851,6.098175209772589,2.485295160734736,,3.9453679816553135,3.8983655144175158,,419352.4447080655,99701.30547739493,,-0.4686239067610572,0.8975981510364779,,,-0.03684655581026205,1.121863401814483,1.1995346834740275,0.7353949848259511,-2.431914435576282
2021-01-04,5.713593804217098,6.643837515050208,204548.0303142229,7.070512546029292,6.8475199277832814,6.802750267266836,2.4633815556820995,,3.9196254450257517,3.927778685946722,,441214.3949586639,125288.90697627432,,0.15084152209417095,1.0157919593270548,,,-1.5006166101057303,1.0993331785838192,1.0686343938993985,0.7201996372050381,1.2592774992069016
2021-01-05,5.7448758804559645,5.549276548297158,2159744.3980002087,4.4324192889052085,5.1046483280321695,6.888800057957161,2.533393301215918,,3.9635780888373837,3.8617291235138667,,566640.0032023431,154180.31352271466,,-0.03464073866923838,1.0003372829364543,,,-0.3971561644948628,1.0963173805222006,1.0560525253095019,-1.6945973699565064,-0.8433912763126817
2021-01-06,6.2871049887902615,4.187662838981566,-2272901.4275695686,6.874880605535253,6.115735093371001,6.162481505008752,2.575904167524035,,3.977191804391333,3.612240027755248,,498677.7152914087,64456.08290753057,,-0.406357925291724,0.8722789326467157,,,-0.2755618043301741,1.0965153964238403,0.5625330479497757,0.8986051299336196,1.2896713302076221
2021-01-07,4.4983640820173605,4.026611570150124,-28884.739716295157,3.262553487591262,3.558324129093741,5.2280676374506445,2.800024414300447,,3.9232894540581964,3.4614619744076767,,453736.2599336491,26939.18945115758,,-0.11078857251587428,0.6244135966805039,,,-1.2181709848060134,1.1199370179226444,0.6364149792597935,0.4204620747622832,1.5416020865524709
2021-01-08,3.521266735856514,4.284390773927335,-170766.48288879544,2.901219414248501,4.565860951943186,4.938355849281278,3.022320310161347,,3.8722769666407317,3.3467281477465303,,413329.7032547163,48487.74430275189,,0.19615757248129906,0.4910076007623363,,,0.5096098075777474,1.1295424763389388,0.8012639408859564,-2.3358530356585074,0.37056922835338674
2021-01-11,3.898192113527017,4.1070831677812905,-619084.1231803237,4.629418951406947,4.582605193602191,4.431004979827494,3.2641011548542744,,3.7755075932009774,3.347831420945409,,418999.03355398664,33189.10712227836,,0.052200199996437865,0.30564198838538925,,,-3.06157814907221,1.2971713020522595,1.360402018257018,-2.519850981272377,0.9308854478915296
2021-01-12,4.664834849301435,6.3812679700355375,-767982.7578414499,4.880187713055761,5.494706918211392,4.5974032641751705,3.7078884756833927,,3.579556282009995,3.36911754299627,,216380.65798086143,40039.346247558,,0.31331438740149375,0.2150290657377752,,,-0.48691509715989667,1.2954729004141328,1.35286752060586,0.7404491885016903,-0.18393314862468244
2021-01-13,5.271703769626335,8.517641289715598,1242131.621294959,7.749802388543472,6.378034546953124,5.463398954321977,4.076230822230066,,3.6801938626687978,3.3515382319611278,,266157.1121475325,53655.34610227724,,0.47978585233410126,0.2928983718264702,,,0.31610030331694117,1.273909515852973,1.4446180555135752,1.4840012397126814,1.4655625652662252
2021-01-14,8.953127530857245,6.777235717269988,-244783.9355451935,7.634223466536696,7.566366157345065,6.01352378374595,4.732753658137386,,2.7837330851786932,3.374220005415217,,125776.5368484628,83129.31240811512,,-0.2784336085353366,0.23950369497072202,,,-2.6903481727607312,1.3314809551379734,1.6843057777159753,-0.926422517422242,1.0118278485154095
2021-01-15,7.6818707071205665,6.960866394147729,23150.366033642556,6.809499501655509,8.057173294851395,6.548818907790029,5.034840617055212,,2.6737499490268077,3.342993772910783,,-63995.30256841035,78849.81438151257,,-0.09855915063783507,0.262902843300724,,,0.22128085212343176,1.2872437667528203,1.6198669046634384,0.4426163066566016,0.9845008619812663
2021-01-19,7.106104925325013,8.586493334458325,-260170.8322794645,7.303611844026705,6.884069791275607,7.4447009411254355,5.44298029357787,,2.5531187793169536,3.3980062478489437,,-267372.730608537,69049.44728179018,,0.18923616293338524,0.3131757373011937,,,-0.868591513162002,1.2057891226682396,1.216194679868069,0.592916604891115,1.499491378535181
2021-01-20,7.309968950588029,5.940436139459251,1347781.9613342625,7.1554241989909855,7.585015696552659,7.356534575010178,5.859642255476639,,1.765543179660012,3.404193775253135,,-109803.47493733559,68527.90683445767,,-0.2074564713965673,0.22750042289953182,,,-0.8449205275064423,1.159460046448571,1.2109157445210794,0.02022435667787839,-0.8190918128242767
2021-01-21,7.045143622028505,9.073821658971651,2150542.815494776,8.943651116937986,7.54338237648723,7.467770648861389,6.003176805410027,,1.90603795840516,3.392106179280863,,54980.09915789715,85365.61693129734,,0.2530549954587358,0.21830771734377216,,,0.33666417566456147,1.1423179257285483,1.2155667880539414,-0.7188172054097727,-0.5866626322027383
2021-01-22,8.109290252915542,3.387224790281863,-748269.1180646918,7.095556385349369,4.370559722114976,6.789768463463764,6.036777196256509,,1.8501291369106874,3.3603810710241215,,115174.52470106215,52753.22317577297,,-0.8729994090598558,0.11754654858679776,,,1.0024672036133173,1.1363639072266027,0.8110028485202696,0.9373519194695461,1.220833144687496
2021-01-25,3.50227576686855,3.826159708806088,-871527.9657545281,3.623534156249335,3.700923695385484,6.162827126395436,5.937044273309832,,1.9150077215332264,3.3458585022563345,,90766.36236044431,40420.62160585627,,0.08844863687005387,0.037324208904522746,,,-2.558903660800215,1.2001206441418013,1.3614130286516393,1.6577826345833577,1.1425356084132205
2021-01-26,3.805261126782554,11.768162660087585,2138740.630445715,9.655038164830287,5.927452076188871,6.799160991521288,6.369404294935263,,2.200607053608482,3.435809516182172,,220058.36634615352,71241.08090886279,,1.1290131892066133,0.06529327303741775,,,1.3157608629343687,1.2575855986475433,1.5810762743309024,2.1259598258695944,1.1574060042230059
2021-01-27,11.868200661991295,9.684561824454818,1389099.7107621222,9.158082120491985,11.598010177247277,7.547986128520401,6.597681006415728,,2.298688173911749,3.3609811825748586,,305976.5309972003,107985.5086004974,,-0.20332955696832933,0.13456256510995052,,,0.8919685539340655,1.304477057039232,1.5809723191863376,1.7678768898954664,1.3201881277622498
2021-01-28,9.729417060270364,11.230358929742536,1005512.8871748856,11.920062508066223,10.85653196215472,7.979293582674577,6.768236172716674,,2.5108507474790467,3.3573300593510553,,265268.372803277,98258.54158487244,,0.14346674710900434,0.16460936687786878,,,0.06159407730633574,1.2217085959138008,1.5797084568103235,-0.6202615988660203,0.7685038199477795
2021-01-29,11.275814327198546,11.662082975128328,362652.4006809918,11.487477912891464,11.798005849721504,9.63426521964387,6.916406276076057,,2.7102834392980863,3.4810421927040434,,305161.47021752247,136370.82146444553,,0.03368270085202718,0.3314297269072993,,,-1.1694814079682643,1.2311038407117498,1.5827611121980187,0.6818441162654373,2.1132217833333686
