Date,RUN_Open,RUN_Adj Close,RUN_Volume,RUN_High,RUN_Low,RUN_MA_5,RUN_MA_20,RUN_MA_250,RUN_realVolatility20,RUN_realVolatility60,RUN_realVolatility250,RUN_avgVolume_20,RUN_avgVolume_60,RUN_avgVolume_250,RUN_log1DayRet,RUN_logMA5_20,RUN_logMA20_250,RUN_logMA5_250,RUN_log1DayRange,RUN_HL_20_realVol_20,RUN_HL_5_realVol_20,RUN_logD2,RUN_logD5
2019-11-18,0.4763064661918399,0.0762851701601938,-822602.4267990056,0.0995352437091199,0.4837318592902333,,,,,,,,,,-1.831582926447173,,,,-0.9566008376893085,,,,
2019-11-19,0.3267174864428632,1.2604015012705965,160252.51434451877,0.6675221434819534,0.8786625270382853,,,,,,,,,,1.350089759348788,,,,-1.5552320418250425,,,,
2019-11-20,0.4576935530310182,0.2011805236625132,378964.7740724448,0.2794490264820624,0.3625627726099703,,,,,,,,,,-0.8219972293246088,,,,-2.4875451740989094,,,-2.080279064285446,
2019-11-21,0.3441596076010036,0.0425855308834091,47429.58923277399,0.1580232695715722,0.2018470630995814,,,,,,,,,,-2.0895909803975345,,,,-3.127578377863322,,,0.197059066236079,
2019-11-22,0.7027841991983808,0.99903413910189,-450932.2632635038,0.5554549009014149,0.8316016740232657,0.5158973730157206,,,,,,,,,0.3517390779227909,,,,-1.2868227679400384,,0.8993781799753615,-0.22583013765840104,
2019-11-25,0.3515769963235868,1.1485837422966068,1209623.8253640055,1.526316868946207,0.6868100097230352,0.7303570874430031,,,,,,,,,1.1838561959954026,,,,-0.174940631892594,,1.1371230808001136,0.10074828593174472,0.0698045426534213
2019-11-26,0.8070621799364464,0.498608969879907,-628748.1247906601,0.2977392741787277,0.9366653941685988,0.5779985811648652,,,,,,,,,-0.48157855496857227,,,,-0.44796644945811376,,1.2779020660253266,-0.6922972034488917,-0.27208102888344793
2019-11-27,1.1520510038785776,1.2076787609119355,-567171.8301266567,0.9966518927632996,1.1386431110325184,0.7792982286147497,,,,,,,,,0.047156302256744456,,,,-1.9519900664677599,,1.194690817998315,-2.8286086455111508,0.0064772147294812135
2019-11-29,1.1533666021728184,1.3582955667789562,515005.6870337962,1.4637036498426177,1.4608056604446116,1.0424402357938591,,,,,,,,,0.16354550823980168,,,,-5.843738093473321,,2.291699592634445,-0.1511873783629018,0.27437647115987013
2019-12-02,1.3619251789475832,0.86700012273708,-608240.9016649707,0.9980759494428372,1.005591995195715,1.016033432520897,,,,,,,,,-0.4516154321612963,,,,-4.890715110052174,,2.5827384314887474,-1.076815656090572,-2.0246956898612303
2019-12-03,0.983966138377138,1.4278562167104631,-404322.6428552158,1.1014558258540958,1.3569607072277652,1.0718879274036683,,,,,,,,,0.37233796501020366,,,,-1.3645137643401777,,2.339735547425081,-2.665556246073533,-1.2755673629324888
2019-12-04,1.7860825600298398,1.27090119532933,94372.81892162748,1.562102289916815,1.0958047122105157,1.226346372493553,,,,,,,,,-0.340298456163304,,,,-0.7629312698922713,,2.2601072435855163,-0.90658530082766,-0.2583922702070087
2019-12-05,1.451398734398932,2.1956557013866487,215134.9487842559,1.8277496650797875,1.9184763977978,1.4239417605884956,,,,,,,,,0.41395299104789635,,,,-2.39990322749263,,2.218521457910748,-0.26422666758499874,-0.01209592110713468
2019-12-06,1.4831130275024709,0.7923427643168797,188526.64668372576,1.289472964773157,1.3972085743503762,1.3107512000960804,,,,,,,,,-0.6269044732578618,,,,-2.2280751127250955,,1.5780052370460504,-0.7369769626656144,-0.5692445921321061
2019-12-09,0.2497199337981985,-0.0805190747763067,39293.54533932195,0.1516043284023318,-0.1790746890179502,1.121247360593403,,,,,,,,,,,,,-1.1066071099935066,,0.7124062698263486,0.8224963042485689,-0.053908081002962724
2019-12-10,-0.1190253914646675,0.9114131544285122,-396057.8676505957,0.437830391961187,0.2776942311810142,1.0179587481370127,,,,,,,,,,,,,-1.8317308207715757,,0.7089538962569982,-2.1280404472026553,-0.6607902340945025
2019-12-11,1.546972547601266,0.6159917950929206,360666.4418675604,1.054668088636021,0.9837129706865806,0.8869768680897309,,,,,,,,,-0.9208214610538922,,,,-2.645707743383716,,0.6013222668270379,-0.3616718794673616,-0.4232583731637695
2019-12-12,0.6589442196761421,1.311163559266232,211565.29466484397,0.8892891315014122,0.9895622335414522,0.7100784396656475,,,,,,,,,0.6880313481181388,,,,-2.299857795053989,,0.5879687441087219,-0.9169149145413321,-0.12274164940093837
2019-12-13,1.3122870466404883,0.9575392205139152,429261.812532973,1.140611211200966,1.2252764187562375,0.7431177309050547,,,,,,,,,-0.315160049534977,,,,-2.469050534379367,,0.6181447358397013,-1.074268735759802,-1.800619869717143
2019-12-16,1.5031172728047526,1.876344471962577,1081176.9639604248,2.038179281290633,1.8391560713045667,1.1344904402528315,0.9469171515957131,,0.5982748288616564,,,52659.9402825832,,,0.22178432063181622,0.1807272735439661,,,-1.614333827962945,1.3749723788922295,0.4346723602219597,-0.5706093996260461,0.6713429602491516
2019-12-17,1.3423141326023431,1.157758137153028,-543862.4231745007,1.175744756470413,1.3975835533702092,1.1837594367977347,1.0009907999453547,,0.5632937595454953,,,66596.94046380845,,,-0.14790959432880735,0.1677050280109332,,,-1.5058043009682778,1.3568828846670569,0.5154214209895589,-1.6083439278579357,-1.4010223566517017
2019-12-18,1.227132891693012,0.5332581197949668,-860993.4692675158,0.889247763612314,0.8412382959130138,1.1672127017381437,0.9646336308715732,,0.5691055033338438,,,15534.641283206718,,,-0.8334301608041823,0.1906255072556859,,,-3.0363570437888145,1.3659878231316176,0.6335717165606672,0.294970213439533,-2.492128561552822
2019-12-19,0.3009743882720794,0.3501458484558331,249178.13217626695,0.1806553872061123,0.014800717485226,0.975009159576064,0.9720818971112394,,0.559481219241916,,,9045.309188397823,,,0.1513246052262811,0.003006808192347738,,,-1.7966433576943122,1.366372212718221,0.6505223504790208,-0.21367317634273442,-0.03976244061829643
2019-12-20,0.0248110888444887,1.0283258042540506,888763.3670700907,0.5449673581617436,0.1297614082427536,0.989166476324091,1.0213689107797712,,0.5149338816492393,,,51111.99808026366,,,3.7243966419476675,-0.03203643051157772,,,-0.8789806169850861,1.3732639551468682,0.7893435486682342,-0.7030607894800226,-2.648085791434773
2019-12-23,1.1533470298095845,0.9842249793424944,-914884.460923868,0.887897864017642,1.3523955059873494,0.8107425778000745,1.0206284527918015,,0.5149783342909617,,,27914.388197245447,,,-0.15856894640873045,-0.23022325632373872,,,-0.7667987972326097,1.392796774068179,0.9116891825298217,-0.4555815202092247,-0.11415519503759682
2019-12-24,1.7386069404153996,1.9769618923617784,-57261.855085539166,1.889331666992021,2.012226117191924,0.9745833288418246,1.0620473602950602,,0.5573783362428919,,,-35429.89582523178,,,0.12847708490423101,-0.08594377156731835,,,-2.0964294204687914,1.3248321989759468,0.9349000479697404,-0.05273002271630127,-0.19942244071234363
2019-12-26,1.532437285595481,1.787662793675267,307476.29093213216,2.021289033884045,1.781415643166147,1.2254642636178847,1.1265000514848282,,0.563294516491518,,,11381.324960907828,,,0.15404959977232546,0.08420423631281426,,,-1.4276440335130554,1.27793721257856,0.5734292771505994,-0.2188554902871267,0.2266610965958245
2019-12-27,2.1204328047276046,1.8549610880748908,73521.19327593199,2.0544461409236785,2.171336207276489,1.5264273115416962,1.1588641678429759,,0.5863280163459605,,,43415.97613103726,,,-0.1337565019605481,0.27548955456350216,,,-2.146521389710891,1.2771237776402158,0.6510489117625674,-2.1037276417551385,0.40867012629195754
