Date,NIO_Open,NIO_Adj Close,NIO_Volume,NIO_High,NIO_Low,NIO_MA_5,NIO_MA_20,NIO_MA_250,NIO_realVolatility20,NIO_realVolatility60,NIO_realVolatility250,NIO_avgVolume_20,NIO_avgVolume_60,NIO_avgVolume_250,NIO_log1DayRet,NIO_logMA5_20,NIO_logMA20_250,NIO_logMA5_250,NIO_log1DayRange,NIO_HL_20_realVol_20,NIO_HL_5_realVol_20,NIO_logD2,NIO_logD5
2019-12-11,0.4241461748073201,0.1740555585953567,-7796560.678323112,0.2845255342098163,0.3423920366263955,0.2472432241551012,,,,,,,,,-0.8907035972021595,,,,-2.849616603851196,,0.5403029829352546,-1.8540274963899863,-1.6408365613380769
2019-12-12,0.4313490194737657,0.5332573638202152,26740046.459651157,0.4051829685645596,0.4257409027003307,0.24230844089257303,,,,,,,,,0.21208661421363056,,,,-3.884508323221273,,0.5459401379362747,-1.416135545319866,-3.702008613061044
2019-12-13,0.3691466564910208,0.3751789326289692,-15709021.83883084,0.3303054715400813,0.391888575600849,0.2781099385516065,,,,,,,,,0.016209057699995425,,,,-2.7873677307933953,,0.5597838617119583,-1.6038367580596955,-1.7203276399651872
2019-12-16,0.3682083391255433,0.4675411595491252,-4276546.440849433,0.4241962003415103,0.4063751839712872,0.3681280922892034,0.285948924291339,,0.15727322465957563,,,-471215.32508096227,,,0.23883846976874487,0.25261774599958114,,,-4.027376823199874,1.1458222591753917,0.5816891522150494,-2.7224097435508576,-0.7983060083626139
2019-12-17,0.3614392817470664,0.3443418694159152,-13825885.692997806,0.3127928649451164,0.4010255294895573,0.3788749768019163,0.2837032200242912,,0.15603626542793125,,,-1422390.147156944,,,-0.04845909520314888,0.2892775822954662,,,-2.427778038221805,1.1165901350666567,0.7145550462694165,-3.479037961376015,-2.923701466749094
2019-12-18,0.3416148947687505,0.2070752361173129,-2203010.6525073,0.3111125969320287,0.2956325311914711,0.3854789123063075,0.27995608411296213,,0.1569758938402051,,,-1532674.58481519,,,-0.5006018771829595,0.31985374090411894,,,-4.168202164023527,1.1297367020613116,0.7939751073498915,-1.3452832385073215,-3.410651606680903
2019-12-19,0.2138147456943246,0.0714904650485972,9027036.028539348,0.1942029823078832,0.0072972761995671,0.2931255325519839,0.2627353530946893,,0.16013676811314595,,,-645033.0950827717,,,-1.0955458809402736,0.1094536924484766,,,-1.6771510347120948,1.1704355277603447,1.0655086628417187,-1.298827938332473,-0.7726950633410089
2019-12-20,-0.0605346897792742,0.1747613007331017,-9796877.1555905,0.0739190841297721,0.0934398239365741,0.2530420061728104,0.2540529202017373,,0.1599545179723729,,,-1432641.4517096998,,,,-0.003987085318915364,,,-3.9362777987767483,1.1775193943486337,1.1256392690036703,-3.4322567057516054,-1.6073519301294368
2019-12-23,0.1368312494401777,0.1105887361001682,-11673594.756778955,0.0886798286148295,0.2367097749184399,0.18165152148301905,0.24724468739686345,,0.16314752073346447,,,-1363662.5563999047,,,-0.21293017035929987,-0.3082883489685451,,,-1.9103406857967171,1.1931871135013858,1.1566188959092176,-3.241677031598387,-1.0301527737334009
2019-12-24,0.2840135906261531,0.3978218082929472,7163993.302161818,0.3837478997835051,0.3493315492853526,0.19234750925842545,0.25612678472085915,,0.16639969135916158,,,-483939.4669588165,,,0.33698209583829103,-0.28636889459115983,,,-3.369223522345659,1.1837385228737092,1.1526248584555865,-1.5003122099774424,-2.928448669661688
2019-12-26,0.3509149736215469,0.3712475481137649,-4463596.081171218,0.341242135725794,0.3667341986943073,0.22518197165771586,0.27225262243522985,,0.16077560837019278,,,-424054.55270349316,,,0.05632513196126404,-0.18982155596421443,,,-3.6693881314047347,1.1878930401271075,1.0440315314744641,-1.3445429604991077,-1.806838719833703
2019-12-27,0.4216080450624351,0.0978913395229934,27982663.157150336,0.3601793350620963,0.1134613677574334,0.23046214655259506,0.2672814636471853,,0.16470372401292058,,,1483711.348946454,,,-1.4602179961202548,-0.14821564836402037,,,-1.3995094275165056,1.2322943752526012,1.1300033840994408,-1.2042046019557515,-3.634358145348296
2019-12-30,-0.0271634683708525,0.0317028887345363,2812885.5068115443,-0.0719865090230547,0.0178796714556708,0.201850464152882,0.2614694655719127,,0.171064621714803,,,1820735.079073368,,,,-0.2587903634414479,,,-2.4094335987299322,1.1980904477461238,0.9587356269744591,-1.0801497960713482,-1.944502256611198
2019-12-31,0.0557179473410349,0.0612966737049225,-14153323.939553322,0.0002374467895864,0.0650359963208337,0.19199205167383288,0.2625286520042208,,0.16968189916154605,,,1094385.4501164644,,,0.09542326949289086,-0.312906252928707,,,-2.736472059651476,1.1865648606923112,0.889268821472817,-3.3078527918719707,-3.009992217078008
2020-01-02,0.2111087165966347,0.6654281654780663,31811443.47474335,0.5773065363225443,0.3355180231494135,0.2455133231108567,0.2756856500288363,,0.1900664903777486,,,2087014.8577644147,,,1.14805744601307,-0.11591005239804633,,,-1.419691847417332,1.2231121040427846,0.9565452623854096,-0.45613973589326917,-1.3182381947130837
2020-01-03,0.7777051784486848,0.7597135132009574,26172596.250725187,0.7313081313418293,0.744076286931191,0.3232065161282952,0.29527765606185497,,0.21818480855209607,,,3115513.9221190745,,,-0.023406098450092058,0.0903753670601529,,,-4.360801052465337,0.9381971598678248,1.2143707695417365,-0.35893916321243613,-0.9455497189652332
2020-01-06,0.4526895275226987,0.1867963478968106,9038094.609117731,0.4206572516112161,0.3269668397094252,0.3409875178030586,0.2767209094500527,,0.21031077431451634,,,743933.2441606954,,,-0.8851875460727645,0.20883642077160755,,,-2.3677594225958845,0.9158638846603256,1.070644404088837,-0.7368236251884371,-2.4201868008858587
2020-01-07,0.2354759176199565,0.4356928457010762,-2583208.768655308,0.2738180230092322,0.3125055458109957,0.42178550919636654,0.2886969795184164,,0.21229288967961413,,,1392328.961498222,,,0.6153288651573966,0.37911928851524995,,,-3.252238139154271,0.9184099334548164,1.0877713254035812,-1.1269479766443324,-0.90636526032369
2020-01-08,0.4636295042999192,0.6446712148163649,21785836.6871581,0.6384482347167926,0.5360692381881846,0.5384604174186551,0.3200580207161776,,0.21640237806353288,,,3160369.765496175,,,0.32965469120376856,0.5202116945406663,,,-2.2790736994403913,0.9217720509457512,1.1161910855633568,-0.7811593485311848,-0.5389258613223791
2020-01-09,0.73331743136659,0.922080407421964,26447661.003728237,0.8706328073843852,0.8008056200008524,0.5897908658074347,0.35163166874465823,,0.25457865170729577,,,5125031.523726451,,,0.22905376359617108,0.5171837771969028,,,-2.6617318409887516,0.9214726500384693,0.8584961600782923,-0.7207495207770374,-1.360033254600389
2020-01-10,1.166575820520956,1.5529469129354745,134412423.14626625,1.593740605963256,1.198638967948515,0.748437545754338,0.4205762364616641,,0.3662005117183449,,,12235480.71495592,,,0.2860815513544705,0.576361998640138,,,-0.9286122357501995,1.0196604043053217,0.8548857585623026,-0.09620731417803044,-0.23163777564039703
2020-01-13,1.7958546549600969,1.3900901567694928,47082659.3281071,1.5326068474864811,1.4437140769550505,0.9890963075288746,0.463417876109128,,0.42541036314344843,,,13252611.358378718,,,-0.2561124334984192,0.7581625183419958,,,-2.4203244611252748,0.9885490431183657,0.8562819649475629,-0.759266151342308,0.18506263732506884
2020-01-14,1.1972934810834357,0.666065466836451,-38264007.31927884,0.9985792601933844,0.9210353842377348,1.0351708317559496,0.47796220281950214,,0.4272035599114256,,,12124862.084356315,,,-0.5864308917643404,0.7727900911504787,,,-2.5569113614571766,0.9889481811725682,0.7083610227777521,-0.12004396276553542,-1.4680571890991816
2020-01-15,0.7784813955138716,1.1021265620692295,-7116636.124115497,0.9065325274760548,0.9817358413298658,1.1266619012065224,0.5096914729455073,,0.4493792424866191,,,11982857.600193013,,,0.3476517376053352,0.7932088824512078,,,-2.5875599817923405,0.938259494772455,0.7333043009417725,-1.2449212141270187,-0.7820760006629932
2020-01-16,0.8112990215152571,1.5881835269964475,52865785.918630525,1.581114537607741,0.9097594667263218,1.259882525121419,0.5718835558245339,,0.5075918316597393,,,15317441.18077443,,,0.6717095129555977,0.7898383646458209,,,-0.39845711523147187,1.0624397242401147,1.0367338660064125,-0.08108201572710051,-0.40631078623140365
2020-01-17,1.6325881801629931,0.7722603143325708,-6398519.838593617,1.2708749853301642,1.1984838085458187,1.1037452054008383,0.6001428097352969,,0.5019139111743753,,,15107665.721470114,,,-0.7486001871868659,0.6092967648707613,,,-2.6256708546364655,0.990461062394562,0.9642467315299437,-1.109068016570778,-0.247581491876285
2020-01-21,0.2206315542710104,0.4313952025565308,33271322.355784617,0.2147670877973189,0.4397728487125243,0.912006214558246,0.6181380466106935,,0.48822771826477795,,,16319880.037832376,,,0.6705304782644228,0.388934995354111,,,-1.491629273037916,0.99889644632223,0.980705422147355,0.14564747939072042,-0.04218234206839082
2020-01-22,0.9521018484933412,0.7809116519670534,-44468583.92172778,0.7792026199051874,0.85786724860115,0.9349754515843663,0.6484455641723911,,0.4779617463309695,,,14586294.699525515,,,-0.19820999102067272,0.36594221485819983,,,-2.5425616693674673,0.9355551207480471,0.9784380373665951,-4.750041330169281,-2.1641615665014187
2020-01-23,0.5509813741742811,1.4299731266355966,40117884.05438021,1.3772909592173497,0.7328210937293411,1.0005447644976397,0.7144147836991626,,0.49070077671179346,,,17175868.640083473,,,0.9537099256097343,0.3368361719334826,,,-0.43932721411492653,1.0269055737973876,1.0831161242036011,-0.0014230880305416225,-1.1152095710025145
2020-01-24,2.075248706532438,1.1957703619464723,36886218.83544801,1.468668760953956,1.299366409737209,0.9220621314876448,0.7543122113818388,,0.4960153742823611,,,18661979.916747782,,,-0.5512903730384164,0.20080625326285978,,,-1.7760691020673811,1.000715566017511,0.8912229952034822,-0.8798172746012989,-0.935440001777331
2020-01-27,0.8408701019068401,0.8522914396898384,-46616021.70723901,0.6804169632065591,1.1044906841809068,0.9380683565590984,0.7783644059606425,,0.48806195738154307,,,16554358.635444393,,,0.01349134236873485,0.18662801850433175,,,-0.8578479686413364,0.9831503934904298,0.8169736260356819,-0.5487322766354734,-2.525339653009336
2020-01-28,0.7666700749385456,1.1826202829918602,5459801.114715368,1.1746287266622222,1.0443543705345908,1.0883133726461642,0.8326008531340857,,0.4683359335565955,,,15428215.533322643,,,0.43343127561378897,0.26783005285050693,,,-2.03811262060835,0.9703240276619458,0.8639100040759683,-4.3313275162233715,-0.28604996448444125
2020-01-29,1.3503094829659998,1.1362225008745792,8235510.368508741,1.2418476598141233,1.3637693141674854,1.1593755424276693,0.887826833741088,,0.4326894330180068,,,15699346.776407504,,,-0.1726246482526718,0.2668600967303321,,,-2.104376617964584,0.9677224274127754,0.7503790612196849,-1.2590238125948643,-1.0347622419222364
2020-01-30,1.54854459354625,1.0721184038329763,34408669.72358057,1.307731210765545,1.225243826164408,1.0878045978671453,0.9383679202474907,,0.38776729404685695,,,18127446.459564198,,,-0.36767901002919995,0.14777470256732742,,,-2.4951099112596413,0.9607457084964052,0.6135958484323439,-2.202722752206179,-1.02762817716876
2020-01-31,0.8947971637223704,0.7590745331681275,-13013734.182152135,0.884017663314073,0.8598809172919424,1.0004654321114763,0.9430502386319937,,0.3848525034705696,,,15886187.576719424,,,-0.16449708813544547,0.059101046273757014,,,-3.724019868499197,1.0140596151589127,1.029176454465917,-0.975117681252095,-0.828518370223107
2020-02-03,0.3103815117287318,0.4314765808922676,24089985.330751806,0.2940206064617134,0.1838630224672686,0.9163024603519622,0.9266383920165593,,0.39979111765353476,,,15782057.030720752,,,0.3294110115307509,-0.01121689827679717,,,-2.2058433565883284,0.8771070349834517,0.6988784335562858,-0.44528475680002644,-0.8655623073513204
2020-02-04,0.3162240890935628,0.8202793328882851,-42704009.30507034,0.6398161143930086,0.5977724285949328,0.8438342703312471,0.9583125412661329,,0.36133573700749666,,,13194951.835011352,,,0.9531938271488858,-0.12721785511024186,,,-3.1690460632181163,0.9083198034318813,0.6895082795619787,-2.7935296657391153,-1.0151696593049755
2020-02-05,0.8657468203799796,0.5566118724645301,-29116311.233791936,0.6826773219191207,0.804380601154099,0.7279121446492374,0.9643584926043056,,0.35304746903942535,,,11868296.71175452,,,-0.44172433139946743,-0.2812827452877843,,,-2.1061693341176673,0.8689411668888348,0.6890956767989606,-2.0783597944013525,-0.5453987312122814
2020-02-06,0.6744827961609268,0.9531318796616476,-3895861.9349393807,0.7418239876273658,0.6189373519269257,0.7041148398149716,0.9797815258465699,,0.344992484638098,,,10584211.780649645,,,0.3458071085152412,-0.3303881464099577,,,-2.0964930095723764,0.8675917644432959,0.7452839177992676,-2.0185154366675335,-2.128745034540738
2020-02-07,0.8992661799661841,1.2837022459953014,32906795.05566468,1.2002414902906873,1.0467884311712918,0.8090403823804063,0.9978626177752365,,0.35122914562854624,,,10907168.483246466,,,0.35592448656765024,-0.20976677706741337,,,-1.8743605625048367,0.8567077212727114,0.50591461768658,-0.3187044989533496,-0.6450663863583369
2020-02-10,1.3528342300139131,1.18407591356464,-4868084.214892805,1.1736807334523007,1.3852358708607326,0.9595602489148808,0.9794190678066951,,0.32956349664738627,,,3943143.1151885143,,,-0.13323917077469363,-0.020484502477105867,,,-1.5532696175047727,0.8255718699837165,0.6072100941849521,-1.4655798752904963,-0.28422228751948303
2020-02-11,2.283171743161124,2.4710793640190047,157774281.04876494,2.3883767965109373,2.08011041273053,1.2897202551410247,1.0334685281691705,,0.4623511243065675,,,9477724.201221406,,,0.07908945298590259,0.22150469039988094,,,-1.1767909873999192,0.8431051157752573,0.39654736786090783,0.17174677201329366,0.5012600377542491
2020-02-12,3.5560497901110857,3.7917222075187658,188001458.69847903,4.510867087311989,3.6916116803410137,1.936742322151872,1.189751365203286,,0.7624784562251987,,,20790997.5021093,,,0.06417000492627588,0.4872629977379852,,,-0.19935939152145227,0.9210242658679929,0.7454835835045246,0.9584480113828627,1.174063034034069
2020-02-13,2.5536830890309687,4.205570681872217,229748026.64872137,4.309799942087165,2.158581172646432,2.587230082593986,1.3449235711934358,,1.0170135408293781,0.7856719072616068,,32634230.640751146,14715290.971954398,,0.49887333354541635,0.654250650196761,,,0.7660345510370634,1.0762924068854973,1.0812707323423063,0.5507141818534286,1.1794051156120022
2020-02-14,4.92187295997495,2.6174941851726903,276125998.47350925,4.601516809342787,3.189181983225434,2.8539884704294636,1.3963891041022478,,1.0552949411193653,0.8219113140047147,,43797241.268495075,19230764.10070419,,-0.6314716987440151,0.714827785883299,,,0.3452442399387131,1.1350660718866497,0.9851526188463182,0.16061092941690047,0.28802596769607414
2020-02-18,2.6722337950560284,4.045358814648259,-68451582.75621772,2.75061936912714,3.4266618447092565,3.4262450506461875,1.5600440291180324,,1.1976104703209018,0.9229295100656822,,40694588.12261388,18089859.7530896,,0.4146555023026489,0.7867508794374405,,,-0.39149937121177136,1.1457687989036416,0.7412305484903297,-1.831258169538689,1.0512700910681985
2020-02-19,4.577772190419333,3.39943839934562,29274610.06492189,3.721697239371872,3.7325745506000896,3.6119168577115106,1.7084461889574865,,1.2337406830757633,0.9797741180801274,,40494752.50807074,18723199.816940114,,-0.29760221716315505,0.7486543209343695,,,-4.521076197855337,1.3232412185337745,2.1294423256196886,-0.24597187835622758,-0.0743367295034113
2020-02-20,2.961475524119143,1.6894864644584526,36163437.02187157,3.68456252036502,2.267850738553131,3.1914697090994477,1.7538749295820566,,1.2143650958162004,0.9831245458961231,,44526353.555250704,19226668.934355505,,-0.5612630164366028,0.5986539489696306,,,0.3483385397460062,1.3837889359748108,2.1815223974433384,0.8569110835871337,0.7430014179551393
2020-02-21,0.7048704463464865,2.234508093943772,-75578339.85553077,0.7252795184549328,1.0392727896743672,2.7972571915137587,1.7941016779474654,,1.2163946115218491,0.9946606527689753,,38741542.35975516,18184582.814479575,,1.153762368750597,0.4441349239238026,,,-1.158383722540963,1.362218160937806,2.02438585047462,0.15266126153875498,0.6785727820694899
2020-02-24,2.069188760114073,1.495626676711117,-97491482.97535376,1.417197010186733,1.9289498624080463,2.5728836898214444,1.8090944936856979,,1.2104651659160832,0.9931095525959118,,32022657.26921507,16733565.906334676,,-0.3246113263794722,0.3522008878020818,,,-0.6699134809900983,1.3770430853011177,1.892913073794492,-1.6406201247942902,0.11499471497779135
2020-02-25,0.5159068772749364,1.0999614389562034,-22358312.353209704,0.815343898526633,1.348061679076249,1.9838042146830328,1.8214779936490157,,1.2013944315663956,0.9863720902938041,,33235542.736916535,16455282.273219142,,0.7571041238802321,0.08536806592877898,,,-0.6297634874491189,1.3839526734880605,1.8678337283209279,0.12623314822434273,1.0802437403242817
2020-02-26,0.5243945326246369,-0.4720617868839065,139368982.42391792,0.1429130697330567,-0.5161004887563481,1.2095041774371278,1.7387438901552277,,1.3005850897228524,0.9988211746413762,,39931001.80237666,18947642.89488192,,,-0.3629524454033542,,,-0.41701117035227286,1.4001708801550423,0.5489992644740336,0.6768594850803441,1.3536420769473203
2020-02-27,0.4938592231521532,2.219596481681335,-65909968.8348351,1.5419405396690742,1.3887970810923882,1.315526180881704,1.7929125891955653,,1.2967248656702055,1.006535755320806,,36223727.84220947,17914603.232563447,,1.5028301901375705,-0.30960471914013865,,,-1.8763801591412788,1.3954971372089706,0.5845255614661048,0.11300277749511728,-0.6346707143118316
2020-02-28,2.849308420656601,1.6419965145948865,-41431830.99531496,2.0557520612109457,2.389929291006752,1.1970238650119271,1.821406494733661,,1.2862717548375577,1.0023993671338671,,32431702.80626469,17217844.905315116,,-0.551163417045691,-0.4197706382068731,,,-1.0960837986076042,1.374747293922273,0.5796242655001305,0.7486094658183708,-0.523384862958947
2020-03-02,0.8605192314147434,0.9945651732217122,-33525729.75433472,0.907828886039688,0.9381016507406555,1.0968115643140461,1.8331810267363398,,1.2770803482302746,0.9992504156830252,,31406103.02765556,16459768.487379799,,0.14476966528526466,-0.513645330897962,,,-3.4975068254325317,1.3551289526709684,1.2474939028459986,0.2029664015963147,-0.6910264239759453
2020-03-03,1.39508676325757,0.949665016917134,-34839106.98200326,0.975116737208328,1.2172264392391856,1.0667522799062323,1.8590904485375834,,1.2521591735925914,0.9956579789751739,,28459648.41201781,15785739.788285878,,-0.38460257956465044,-0.5554685816312053,,,-1.4183643413641842,1.3405897538563447,1.1559256566225988,-0.36769039518195495,-1.8951457879685099
2020-03-04,0.1076065919881994,0.7533349641390803,-21841548.285427038,0.3779881182502205,0.2696351873080793,1.3118316301108295,1.855743230100123,,1.255168093252957,0.994416477559282,,29502771.46299997,14480552.180724006,,1.946028058700287,-0.3468609273635139,,,-2.2223615006767425,1.287513721428148,0.9300762044348067,-1.4220035770187323,0.20326466994551942
2020-03-05,1.3328118776837687,0.8133527226715227,-44431451.65155494,0.9606507797812308,1.0842637741694716,1.030582878308867,1.868580272610473,,1.2424303813274065,0.9888186890417326,,28737014.44211182,13999213.371788187,,-0.49388131451520784,-0.5950543865604084,,,-2.090599606893645,1.286987564676812,0.926610768555281,-1.9928067444529822,0.34092214892327827
2020-03-06,0.584319398335909,1.5034025258288004,105060.94025734812,1.5126569282903972,1.113676437467694,1.00286408055565,1.8960938049188303,,1.2270890014873286,0.9813402670519068,,28937060.58587166,14227214.044005824,,0.9450384205361507,-0.6369358908856718,,,-0.9188427584688768,1.2741305886499434,0.9750665432698431,-0.2875919942559833,-1.9762065642629474
2020-03-09,2.001116161512371,1.6760162076912015,-27101998.076844327,1.616675131257038,2.103880225768729,1.1391542874495477,1.9157095030036255,,1.2198989636546012,0.9790993795298394,,25936620.92924621,13989606.978739709,,-0.17728543317370352,-0.519801917684543,,,-0.7190701059258278,1.2687264745459061,0.674806255377491,-0.14773060018964304,-0.38353088006810715
2020-03-10,1.440301938205062,0.901478245232811,-20889920.87232581,1.3275763964705334,1.201053461160111,1.1295169331126833,1.901579619587034,,1.2304107232936168,0.9720639686451445,,25135529.09637456,13771384.308839662,,-0.4685721392912566,-0.5208948709960347,,,-2.067331680446895,1.282357196973922,0.7222131070823221,-0.5076236213251323,-3.032670741976222
2020-03-11,1.1213301782330642,0.8057190972425587,-18315568.18187576,0.9166109029553926,0.8970059530140846,1.139993759733379,1.8183116062482116,,1.246093041565889,0.9700032665996229,,16331036.634842524,13020457.398147548,,-0.33053575154269743,-0.4668855931711272,,,-3.931973196604631,1.422288749599354,1.27868369541053,-0.1389206193706908,-2.949151536878069
2020-03-12,1.286780600146033,2.6081623618190246,47514086.25436626,2.1383789527692585,1.7646833177997596,1.4989556875628793,1.7591336139632248,,1.173426911499431,0.9842568722051388,,9306668.012636885,14074175.866367498,,0.706502457200668,-0.16005276570313343,,,-0.9843136231329102,1.4004495367074778,1.3414842546992651,0.5345523748932708,0.5848989657022732
2020-03-13,3.142618099023368,1.845910982317104,22062346.34100519,2.474331047786425,2.172262797222679,1.56745737886054,1.641150628985469,,1.023558290462732,0.9843270629044726,,-1077616.0027489234,14513157.412731742,,-0.532083329020801,-0.04594279623199635,,,-1.1971022918961538,1.3096279893039398,1.304991083622154,0.03940520101371987,-1.0714589311078628
2020-03-16,1.094757779203679,1.9054927348854636,-50972947.72750713,1.4580023494975425,1.8464437193403924,1.6133526842993924,1.6055505564711077,,0.9999221709583622,0.982891955782203,,-17432563.312799744,13894039.712156588,,0.5542074960247255,0.004847702788184828,,,-0.9456130347385433,1.2464868013631205,1.2621797504222105,-0.35286844509431814,-1.4719545327329353
2020-03-17,2.043503058073947,1.5762492645471742,-31231129.31373124,1.73140516126273,1.771399387485486,1.748306888162265,1.4820950789660532,,0.8188699447546299,0.975521007134221,,-15571540.64067542,13410237.734469524,,-0.25961737879641406,0.16519114647024238,,,-3.2190201797179565,1.2718179677504278,1.413423748079682,-1.310587002663998,-0.39338187630672633
2020-03-18,1.1279895728470617,1.0899131923782797,-11413953.546999142,0.9881120821201446,1.27064205068908,1.8051457071894093,1.3666188186176862,,0.6863832607419809,0.9640963500864592,,-17605968.82127147,13069554.574877214,,-0.034338856053541325,0.2783016390697654,,,-1.2639706505922303,1.0805478004466105,0.9582984568716605,-0.20385632334876375,-1.2580978406788237
2020-03-19,1.6930967326950892,2.029520228509595,15657043.37537752,1.8947686962741184,1.8212221588837885,1.6894172805275232,1.3836205068202436,,0.6988988047515693,0.9593768487684183,,-18631288.503596175,13493786.58372668,,0.18124018611168047,0.19968004573336676,,,-2.6098369113524957,1.0148696150985679,1.0048816077408342,-0.7912651778797358,-0.5470710696833745
2020-03-20,2.8510441023068243,0.4189977094731407,101093666.15676557,2.599887578441184,0.8186185025164932,1.4040346259587306,1.2928449875967118,,0.7004665664591778,0.9539140081771729,,-9797688.202981357,15373240.932285756,,-1.9175751046029272,0.08250476090984984,,,0.5773260742685341,1.1268576331729314,1.4886910621977238,-0.39911210686599125,0.35551356078509716
2020-03-23,0.1724402616900988,1.2869076829679535,-53467780.42593836,-0.006785513150783,0.829927468873306,1.2803176155752287,1.2824090379095536,,0.6988393182173677,0.9470623711008096,,-7596503.075510587,14362711.370150752,,2.009946607168063,-0.001632185622123991,,,-0.17827418005565615,1.1523675785438394,1.594891962404686,-0.29758084330477813,-0.4803205833983169
2020-03-24,1.0011379827197473,1.1877211208820384,-41341061.768506646,0.9989843101018874,1.4998001178723577,1.2026119868422014,1.2867970220058456,,0.6979083429574391,0.939591592111738,,-8545640.546275433,13748086.942028496,,0.17089911094261123,-0.06766035510394104,,,-0.691516894657532,1.1498936332429555,1.2021426487208595,-0.26302404724471984,-0.9453896699317189
2020-03-25,0.8107946032700184,0.9089947697981504,-7827592.631092265,0.588313979918647,0.6556512419881635,1.1664283023261757,1.3558498498399483,,0.5716195560238321,0.9278295140759759,,-15905469.299025944,13151249.345557785,,0.11432458186354277,-0.15048210651982483,,,-2.6980415243841183,1.1459307297177772,1.471495000452332,-0.9730914983457172,-1.7097090532910635
