Date,Open,High,Low,Close,Adj Close,Volume
2019-11-19,43367.078125,43662.7890625,43367.078125,43602.25,43602.25,172645900
2019-11-20,43623.1015625,43814.5,43421.16015625,43604.69921875,43604.69921875,109208100
2019-11-21,43633.83984375,43633.83984375,43101.8984375,43255.4296875,43255.4296875,120388800
2019-11-22,43249.80078125,43557.640625,43249.80078125,43521.859375,43521.859375,105097300
2019-11-25,43483.328125,43727.96875,43467.421875,43535.109375,43535.109375,113976800
2019-11-26,43465.94921875,43466.3515625,42785.08984375,42852.359375,42852.359375,602710500
2019-11-27,42924.8515625,43065.62890625,42849.62890625,43036.16015625,43036.16015625,109035600
2019-11-28,43062.80859375,43171.890625,42921.328125,43100.12109375,43100.12109375,14564700
2019-11-29,43122.19140625,43122.66015625,42755.98828125,42820.1796875,42820.1796875,84595100
2019-12-02,42863.3515625,42903.78125,42508.1015625,42544.140625,42544.140625,140656700
2019-12-03,42417.5703125,42508.671875,42255.71875,42294.51953125,42294.51953125,107724200
2019-12-04,42354.8984375,42496.328125,42159.2890625,42191.921875,42191.921875,131988300
2019-12-05,42216.30078125,42513.25,42171.98828125,42216.03125,42216.03125,118806100
2019-12-06,42307.98828125,42343.80078125,41894.75,41938.69140625,41938.69140625,119341700
2019-12-09,41938.69140625,42370.1484375,41924.2109375,41951.58984375,41951.58984375,90508700
2019-12-10,42037.5390625,42649.62890625,41986.28125,42633.4296875,42633.4296875,124122600
2019-12-11,42639.58984375,43237.25,42592.01953125,43195.19140625,43195.19140625,160648600
2019-12-13,43415.21875,44401.01171875,43415.21875,44254.4296875,44254.4296875,163260800
2019-12-16,44343.1796875,44495.48828125,44136.640625,44356.21875,44356.21875,117209400
2019-12-17,44400.578125,44434.19140625,44118.05859375,44401.16015625,44401.16015625,194926900
2019-12-18,44384.05078125,45160.1015625,44366.359375,45106.2890625,45106.2890625,279772100
2019-12-19,45189.12109375,45189.828125,44615.4296875,44649.4296875,44649.4296875,130327800
2019-12-20,44694.44921875,44804.44140625,44424.4609375,44505.640625,44505.640625,473714200
2019-12-23,44571.26171875,44590.9296875,44189.23828125,44276.8515625,44276.8515625,92129000
2019-12-24,44275.7890625,44298.94140625,44108.44921875,44157.96875,44157.96875,13691800
2019-12-26,44149.96875,44360.62109375,44057.48828125,44300.171875,44300.171875,32194100
2019-12-27,44312.5703125,44510.78125,44156.859375,44261.51171875,44261.51171875,59475000
2019-12-30,44318.8984375,44347.73828125,43451.48828125,43657.48046875,43657.48046875,81802900
2019-12-31,43668.7109375,43705.359375,43439.6796875,43541.01953125,43541.01953125,46721800
2020-01-02,43739.51953125,44521.51953125,43716.48828125,44437.23046875,44437.23046875,95180400
2020-01-03,44355.2109375,44742.98046875,44177.91015625,44624.8515625,44624.8515625,103484500
2020-01-06,44489.96875,44571.73828125,44287.12890625,44495.30078125,44495.30078125,86928400
2020-01-07,44522.359375,44588.26953125,44018.05859375,44157.80859375,44157.80859375,137546300
2020-01-08,44160.55078125,44515.98828125,44078.41015625,44470.91015625,44470.91015625,144629400
2020-01-09,44452.73828125,44621.578125,44378.78125,44572.171875,44572.171875,173852300
2020-01-10,44593.890625,44909.44140625,44529.51171875,44660.328125,44660.328125,135840900
2020-01-13,44720.3515625,44944.25,44584.66015625,44847.46875,44847.46875,149580500
2020-01-14,44804.55078125,44818.9296875,44379.37890625,44773.23828125,44773.23828125,171978900
2020-01-15,44726.71875,44848.0703125,44412.609375,44453.328125,44453.328125,179445600
2020-01-16,44530.69140625,45354.53125,44513.46875,45303.078125,45303.078125,190177600
2020-01-17,45311.73046875,45885.44140625,45256.30859375,45817.76171875,45817.76171875,173859200
2020-01-20,45811.16015625,45955.41015625,45755.9296875,45902.6796875,45902.6796875,32099800
2020-01-21,45807.23046875,45831.2890625,45380.98828125,45637.3203125,45637.3203125,135382200
2020-01-22,45658.66015625,45902.26171875,45562.2890625,45604.44140625,45604.44140625,158784400
2020-01-23,45502.33984375,45516.78125,45145.98046875,45476.4296875,45476.4296875,198093000
