Date,Open,High,Low,Close,Adj Close,Volume,AXTA.csv_MA_5,AXTA.csv_MA_20,AXTA.csv_MA_250,AXTA.csv_realVolatility20,AXTA.csv_realVolatility60,AXTA.csv_realVolatility250,AXTA.csv_avgVolume_20,AXTA.csv_avgVolume_60,AXTA.csv_avgVolume_250,AXTA.csv_log1DayRet,AXTA.csv_logMA5_20,AXTA.csv_logMA20_250,AXTA.csv_logMA5_250,AXTA.csv_log1DayRange,AXTA.csv_HL_20_realVol_20,AXTA.csv_HL_5_realVol_20,AXTA.csv_logD2,AXTA.csv_logD5,AXTA.csv_Mean,AXTA.csv_Variance,AXTA.csv_Skewness,AXTA.csv_Kurtosis,AXTA.csv_Shape,AXTA.csv_Location,AXTA.csv_Scale
2020-06-01,1.6915182639884223,1.87747851632294,2.1472367493251987,1.9956780250996164,1.9956780250996164,-1853863.9311170892,2.404080224717773,1.614620060023712,1.416096479657471,0.7324963817061434,1.5507929506571467,1.0956868554394297,239031.83852091205,196896.49083301378,168310.8174023158,0.16535734811658548,0.398067715416877,0.13119554374435854,0.5292632591612357,-1.3102291544486302,1.2547997270835631,1.4062357339136142,-2.5443353676987184,-1.744626070068938,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-06-02,1.555608959975892,1.8976086149771003,1.782834227396911,1.8981272253723451,1.8981272253723451,918055.2917989318,2.142542073832231,1.6585309027706625,1.4163219635534676,0.7212051861745263,1.558720452454501,1.0957806010767124,275541.35542065016,208465.3142993083,168018.23282206006,0.19900064611996765,0.2560607968296768,0.15786886737877062,0.4139296642084475,-2.164786924690412,1.2553594990169656,1.2612263819556138,-2.020509691248119,0.2682627988033971,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-06-03,2.4779391233627805,2.68120480165151,2.4898969670343334,2.933983120420095,2.933983120420095,567061.4359684149,2.1020961054687097,1.748607425576519,1.4213149151939861,0.7633149980266938,1.5413964577956585,1.0998494245388886,323709.1604547227,195070.75293548327,174076.38969646968,0.16893371054744818,0.18411527803523484,0.2072372745812119,0.3913525526164467,-1.6538714487630635,1.2275106826210926,0.492036182797381,-0.06368012132628692,-1.5983503976395341,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-06-04,2.67033219967327,2.253322636564306,2.409369307592513,2.3915521128856767,2.3915521128856767,-838733.5348069477,2.1969759680342973,1.85849975616827,1.4248936211608436,0.6815028797724406,1.556990718667274,1.101550512605193,251466.8996309433,179237.34499741255,168890.40776242464,-0.1102603092468073,0.16731227524865808,0.26567242043995176,0.4329846956886097,-1.8576001432182572,1.1354236897375392,0.43354852161952206,-0.7063846353131493,-0.7457058798073901,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-06-05,3.2007395220924764,3.110020058482675,2.8429672078608963,2.385895859767686,2.385895859767686,1779061.103550326,2.3210472687090835,1.9184713280062933,1.4285444740540685,0.6719594560186591,1.541019716920682,1.1032224262350994,327931.52748961456,195241.4106147443,172526.3744851102,-0.29380720740401634,0.19048980716283823,0.2948726099887766,0.48536241715161477,-1.3203086977662342,1.106497561617526,0.3645592551847895,-0.6013207699434621,-0.47746096075346167,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-06-08,2.0647845810248526,2.278196175528453,2.546462378026426,2.6485292005341527,2.6485292005341527,-1206371.3880899604,2.4516175037959913,1.9730566161846181,1.4320798005662,0.6852454391853431,1.4775660609741728,1.1057172886984368,265689.0846756132,155127.8888654662,167823.6199984772,0.2489785653968148,0.21716409023771147,0.32045612847192156,0.537620218709633,-1.3157754985573629,1.102048665575244,0.3632297601974738,-1.358768351180063,-0.4264060846632382,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-06-09,2.122607582184301,1.6935270108442566,1.685933907775354,1.395558416657522,1.395558416657522,-1096270.0839156504,2.3511037420530263,1.980091825344473,1.4312900346923245,0.6781695390848974,1.4769732114738956,1.1056723998912954,218209.65777926426,129516.98930395537,169030.3614061117,-0.41935069060591607,0.1717416752938095,0.32456706030105253,0.49630873559486205,-4.880514934642892,1.2658997870350515,1.5129612135084436,-0.009709542303791983,-0.6880227156575243,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-06-10,1.4695818468877206,1.2562556105556195,1.0146596251789326,0.9493590163152276,0.9493590163152276,154737.55149238906,1.9541789212320526,1.9675037510323239,1.4268819605135599,0.6955047073395505,1.3075341946238714,1.1053870348397377,198470.6338443731,126146.42879189624,161960.80640197798,-0.4369461442067999,-0.0067954917267642745,0.32127399136201523,0.314478499635251,-1.4204884298778868,1.2781102758423888,1.5376374241939,0.5301400049593938,0.6854295279975955,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-06-11,0.2801859504502815,0.2916720014333975,-0.3137065854216736,-0.3965224723523217,-0.3965224723523217,57922.15392829757,1.3965640041844531,1.9153139063209832,1.418588356846367,0.826595683835047,1.198367712018507,1.111266424013005,149800.22038403782,82315.0964998708,167840.07546606183,0.34727922477403955,-0.3158665917420037,0.30021926669279236,-0.015647325049211423,-0.5019012532627577,1.199109725479076,1.7135268110062598,0.5833774524903926,1.0253512447778883,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-06-12,0.9136255623630518,1.0144244066121146,0.7591018758500674,1.0733972231712698,1.0733972231712698,110823.92308654868,1.1340642768651699,1.9054406179143974,1.4174103652989005,0.8358262583619351,1.109493987758697,1.111476447452198,131137.70421635886,91118.70868153326,171491.49754164714,0.1611630544627793,-0.5189053920889345,0.29588175706375036,-0.2230236350251841,-1.365227706525094,1.1688558941697629,1.709921680184497,-2.087165641029467,0.27193267669941934,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-06-15,0.0160010196832551,1.1297629976396824,0.6927639280915194,1.7166330763113873,1.7166330763113873,-745309.2360100378,0.9476850520206168,1.9279289241910793,1.418287654764589,0.82370353092158,1.1092747725594927,1.1116263117260925,170209.1207151569,49261.40209393921,168268.88916753163,4.67546768718844,-0.7101793859952485,0.3069960634304913,-0.40318332256475736,-0.8278242130692188,1.1658841589877333,1.7644270379251443,0.748182351004306,-0.07053392520468568,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-06-16,2.7444120930665576,2.2256323709578893,1.888887227312356,1.3672463858168875,1.3672463858168875,626584.7249752011,0.94202264585249,1.87318562077288,1.4037161921111907,0.8227149826207167,1.0343853953064115,1.0879789893278018,194534.17033843597,42375.388671051696,109948.53522785983,-0.6967680984314756,-0.6873664865190415,0.28851737920826764,-0.39884910731077394,-1.088428885041283,1.177542543319372,0.38322829127481767,-1.2246886955255718,-3.564468446626401,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-06-17,1.4011791863546217,1.0085660064281754,1.7049645324027445,1.3437254946642732,1.3437254946642732,-1057976.2659146646,1.0208959415222991,1.854356931095238,1.3942374880453043,0.8306687956511013,0.9287090152547055,1.0780529883495096,67101.47060717992,47668.489780456635,120449.32496882229,-0.041868181874814246,-0.5968573522900903,0.2851903058036184,-0.3116670464864719,-0.36183318772651624,1.160189008259798,0.41233581382612045,-0.9864246604215461,-0.9304746539098572,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-06-18,0.8434690449138031,0.8398467125160884,1.1827282251479438,0.9878427693991424,0.9878427693991424,-503695.7584957117,1.297768989872592,1.8141929593964992,1.3852238223400608,0.8530066817310379,0.9029103749733247,1.0719511151284096,58353.67361685938,12022.673053765087,127434.87995173359,0.15800034186998121,-0.33499408982157974,0.2697789871998811,-0.06521510262169869,-1.0703703357177927,1.1689007123114774,0.3763870941489078,-0.9691546895874186,0.32524172537881924,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-06-19,1.385354962039651,1.1641023534361583,0.9167193500453958,0.9764893168265232,0.9764893168265232,-164057.90105425264,1.2783874086036424,1.775659279415579,1.3770066854240002,0.8733584619681959,0.9031949727448947,1.0671492422091473,98561.34855704597,-39723.79513567146,117804.13532725647,-0.3497478660789607,-0.3285723323477535,0.2542597041896768,-0.0743126281580767,-1.396817522310353,1.1677262476414096,0.3854089151171351,-1.001750101565641,-2.333994170588887,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-06-22,0.571057529577244,0.7548145213419897,0.8897028067867971,1.144249644535975,1.144249644535975,-320822.53831152874,1.1639107222485603,1.7418233756957355,1.3686577634695665,0.8845478465370742,0.9032160330322365,1.060727845001224,93575.4775474393,-64999.530152035644,124601.08372446487,0.6950144119760331,-0.40314683434260035,0.2411019567186002,-0.16204487762400013,-2.003308358347085,1.1350801250288372,0.5946766294976109,-1.8552944931616797,-0.5579461769049733,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-06-23,1.4791138406286528,1.3663263370743517,1.7139137776573443,1.3328201460043465,1.3328201460043465,256112.4668816924,1.157025474286052,1.6481734840059499,1.3655461170817524,0.8180422830480671,0.9018088340832897,1.0596827150494248,23994.533316917496,-14937.542602174806,126867.21395799915,-0.10414604425219239,-0.35381522986545155,0.1881132609698014,-0.16570196889565023,-1.056739018053242,1.1324376309706723,0.5961190016878015,-1.0318956842144693,-3.3689362201273116,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-06-24,0.8190696023936663,0.6284306751193061,0.5301917090878163,0.491975829430002,0.491975829430002,567933.5658472432,0.9866755412391978,1.5159616273655652,1.3581540029925974,0.7775671366234872,0.9056769418018341,1.0593034614675285,-76143.21364454295,21580.497427546234,133414.9777662207,-0.5097394767389972,-0.42946400100909676,0.10992354816343042,-0.31954045284566635,-2.320352339562453,0.9487538584377639,0.5687359691761421,-0.42729084339579027,-0.16046261547398707,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-06-25,0.4247757330480866,0.7667913841330574,0.5623023518341856,1.1742754186629991,1.1742754186629991,533134.4687484491,1.023962071091969,1.4788177582958282,1.3543076283229036,0.7751334063502312,0.8878168485890925,1.0582134371821335,-58562.14954655713,-12702.52977182857,128166.36693935114,1.0168452286915703,-0.3675634706113894,0.08795260826166922,-0.2796108623497201,-1.5872409367278748,0.947360718454688,0.4978899427087725,-1.8417185340452547,-1.6796852350739022,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-06-26,1.2213639703026224,0.9021923996686568,1.263525086411482,0.8499111900070755,0.8499111900070755,2192785.0988215217,0.9986464457280795,1.433036349976494,1.3466677921609236,0.7842931650127632,0.8468958785694805,1.0549145300154066,-1144.4426308413501,45712.266113137426,144660.91870951257,-0.3625916599849741,-0.3611499860261456,0.062162275804520065,-0.29898771022162557,-1.0179561751093822,0.9348605393866363,0.5734967168708349,-1.0274028659311036,-2.0668955581372095,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-06-29,1.172736121756266,1.6302695626215211,1.3161572133668855,1.7554368647419984,1.7554368647419984,-1787173.8558731943,1.120883889769284,1.4210242919586131,1.3440825317054426,0.7770284236353744,0.8284823536224932,1.053108880752188,2190.061131353397,8754.40626205578,143438.7047974692,0.4033781674954395,-0.2372603825867826,0.05566629620871591,-0.18159408637806676,-1.1580045568951027,0.9373268060022135,0.5478408872620117,-0.5427266845189669,-0.4923519506972136,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-06-30,1.5357285062284038,1.6912598970916817,1.6802445254816991,1.8202414494796564,1.8202414494796564,15984.437921945006,1.2183681504643462,1.4171300031639786,1.3415263078604163,0.7747031374285485,0.7784155084197759,1.0511648346346307,-42913.481562495945,-164.4085156160756,148402.6367859367,0.16996429149365813,-0.15112132005452114,0.0548257003817912,-0.09629561967272976,-4.508463562575833,1.1457187079566202,1.429042909600545,-0.030118791749647086,-0.7186264303438564,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-07-01,1.922737799703704,1.6095463789636515,1.5017240881203584,1.1307969600094196,1.1307969600094196,-260257.99715301677,1.3461323765802296,1.326970695143445,1.3372524342394778,0.6890765478640622,0.7745805385716308,1.0498346665627105,-84279.45321856752,-37384.195463352204,149268.26163505772,-0.5308274492223383,0.014336902947634723,-0.007718415192949668,0.006618487754685023,-2.2272708622608146,1.1533474876182161,1.4263581675931485,-0.47057994771319867,-0.4481307846357368,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-07-02,1.4489929943745778,1.502688746803699,1.5177875901313185,1.6203801830626396,1.6203801830626396,1095175.6534370442,1.4353533294601577,1.2884120986522931,1.3358538083444997,0.6466400411210815,0.7649270418410596,1.0492209968611408,12416.006193632074,-10655.147392168114,151777.24950860513,0.11179197408719689,0.10800051264597849,-0.03616011535716187,0.07184039728881668,-4.193137138915147,1.28470381914416,1.6507014935288342,-1.6101318210479212,-0.80720145678919,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-07-06,1.9569091155218992,1.7272605366511904,1.945033108326136,1.7006991706024923,1.7006991706024923,-109321.7401067214,1.6055109255792412,1.2541522641940335,1.3353615132934884,0.6020473320911578,0.7657278432524799,1.0490199994275067,-82003.1359892203,23445.200668974212,151384.2579092514,-0.14032680328509126,0.24698218197695365,-0.0627421940261518,0.18423998795080174,-1.5243040099537652,1.281659075896857,1.5395624876664478,-0.5622904932347341,-0.16159232293565545,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-07-07,1.052199827653398,1.009723293968893,1.249558741233738,1.110094481181049,1.110094481181049,-929667.1725412854,1.4764424488670511,1.1772305282263782,1.333654423504771,0.5049692719388887,0.7657789978581486,1.0490380162120907,-68167.92521178655,14540.56015317983,150381.5449204755,0.05356208336489315,0.22647077340870256,-0.12475819113350518,0.10171258227519733,-1.427802227192753,1.2797148076583795,1.474380482408702,-0.6727845103492539,-0.43797427579901976,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-07-08,1.0698729124475204,1.2624316278988346,1.2632013974641652,1.273754223826792,1.273754223826792,-264787.805190378,1.3671450037364783,1.171140318584842,1.3317809580130253,0.502927916270698,0.7606332746912778,1.048723789455832,-26593.81127552293,32515.693309428436,149700.43740234323,0.17442875359950014,0.15474672110540988,-0.12853920722523232,0.026207513880177592,-7.169419353709919,1.625602107761785,2.4278960516809405,-0.8511002043334148,-0.6042443464733884,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-07-09,1.327527864180249,1.0266582125974466,0.8309614788012745,0.8986506327670831,0.8986506327670831,-188464.9092957829,1.320715738288011,1.1686048994074345,1.327434375433698,0.504230962438731,0.7607576917462839,1.0482560990827154,-43753.934314931525,24262.453063861623,150597.96827709608,-0.3901794015335683,0.12236317194880673,-0.1274373945366234,-0.0050742225878166874,-1.631189094570318,1.6229341471221619,2.5075802395591,-1.553795807877629,-1.4603873852645002,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-07-10,0.9729773797264762,1.1674531615510606,1.3245546444988872,1.536146189660446,1.536146189660446,-1006531.5323691736,1.3038689396075722,1.265238332508073,1.3260628853099357,0.35014515099258864,0.7326907560483499,1.0477557131056525,-96976.61862980509,14502.961186608312,145703.83962553984,0.4566712507918086,0.030075442439255057,-0.046953805879920735,-0.01687836344066556,-1.8508632942499859,1.5884800700071586,2.491871877249406,-1.3379158403929334,-2.474156717091388,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-07-13,1.848906994615497,2.024993475147268,1.7966130724874034,1.4536780657005828,1.4536780657005828,298298.171769748,1.2544647186271904,1.2842523746345385,1.3197305845565417,0.34950391567441186,0.6921518786999604,1.0421440984091377,-87602.90619564513,-15445.315227537516,136713.6779462013,-0.24049770903447065,-0.023467776830882647,-0.027250873750466354,-0.050718650581349,-1.4767426075966743,1.5863684219567777,2.497664784641464,-0.5887377377482526,-1.3982815010573693,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-07-14,1.0862786783942404,1.3937586826900787,1.4007466167771323,1.8955706167574924,1.8955706167574924,83846.63311065314,1.411559945742479,1.2931992516568438,1.3192754363620762,0.36317769640565695,0.6942916037591101,1.041866510466962,-46145.11273961057,-688.3374781962174,138980.33789711105,0.5567621116976889,0.08757624914675452,-0.019963485850633324,0.06761276329612112,-4.9635703190596825,1.6922488995270217,2.5435715574449027,-1.0232513406177257,-0.24146520293646584,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-07-15,2.5136421616309264,2.5626779064129472,2.626316767714375,2.698970716621604,2.698970716621604,-12817.353025113,1.6966032443014414,1.3597854681970798,1.3210054244433078,0.48057524155585307,0.6910684244464036,1.0438028959071677,-78115.21663962628,19505.242926435792,126459.91138209178,0.07113772247929932,0.22130121729441957,0.028933811484675935,0.25023502877909537,-2.754530968484892,1.6754874568468856,1.4449024893628104,0.21937056327490706,0.35432372694950404,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-07-16,2.2831360829151706,2.083837388963508,2.248139911275519,1.953393930004424,1.953393930004424,-347921.0964244452,1.9075519037489097,1.3902688899640874,1.3211955531266721,0.4985044473359008,0.6696562461108548,1.0439141783783514,-42612.458165115306,4340.567724096757,134474.3941478447,-0.1559816362037991,0.31632351970791345,0.05096012570645498,0.3672836454143684,-1.8060459021881523,1.618388692090259,1.4194387206843806,-2.8503632412523565,0.05329741716669913,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-07-17,2.0431942694573806,1.951997455198022,2.1228293291716867,2.143297939977769,2.143297939977769,419999.8972887477,2.0289822538123743,1.4480416484930185,1.3238638572204784,0.5160568681102012,0.6740858385364636,1.0451638201802906,3572.3246241076704,17257.7699877402,134429.14067327845,0.047831334613217674,0.33732225821126666,0.08965743096628506,0.42697968917755175,-1.7670753992673538,1.5965834380554285,1.4305077868443496,-0.5875756892001547,-0.49897651864478954,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-07-20,1.900113349808187,1.700650648380119,1.527981103567507,1.285898903743643,1.285898903743643,-96327.9332178398,1.9954264214209865,1.4635121278388745,1.3192006334521664,0.5057106039968036,0.6726744579404886,1.0427093704418378,6958.823015928312,28382.253010046497,135276.72548790905,-0.39045553241352055,0.3100186585861485,0.10381314154647152,0.41383180013262005,-1.756375656730776,1.586781430967173,1.3825447449590675,-0.40422334003020355,-1.7851066764689427,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
2020-07-21,1.110852200883059,1.222365277505478,1.043424887549664,0.920085236070408,0.920085236070408,682985.6001637264,1.8003293452835696,1.4523039074155961,1.3149724438943495,0.5155473766709,0.6750238229432391,1.0421737673332876,57149.22993969107,55563.6515826525,136749.49238398188,-0.18841643462737168,0.21481842063751977,0.09933548693294428,0.3141539075704642,-1.7207025456104836,1.5918440406039818,0.4446692296128649,0.20148076137616822,-0.024820105512987328,1.5950210046343052,0.6552988487881882,-1.3329395851166366,6.401236794243379,0.006781060335471663,-117.09518133820757,118.70926604100765
