Date,Open,High,Low,Close,Adj Close,Volume,SNOW.csv_MA_5,SNOW.csv_MA_20,SNOW.csv_MA_250,SNOW.csv_realVolatility20,SNOW.csv_realVolatility60,SNOW.csv_realVolatility250,SNOW.csv_avgVolume_20,SNOW.csv_avgVolume_60,SNOW.csv_avgVolume_250,SNOW.csv_log1DayRet,SNOW.csv_logMA5_20,SNOW.csv_logMA20_250,SNOW.csv_logMA5_250,SNOW.csv_log1DayRange,SNOW.csv_HL_20_realVol_20,SNOW.csv_HL_5_realVol_20,SNOW.csv_logD2,SNOW.csv_logD5,SNOW.csv_Mean,SNOW.csv_Variance,SNOW.csv_Skewness,SNOW.csv_Kurtosis,SNOW.csv_Shape,SNOW.csv_Location,SNOW.csv_Scale
2022-03-02,8.111599249914462,4.091684231901184,-0.1761690464783214,9.499595736727542,9.499595736727542,10172256.40991139,9.786884741877117,11.821861877990157,16.284707220117184,12.681274675777892,13.187746334403702,12.258886853453724,682747.8599402789,268080.39983542945,175013.40856391785,0.15795420017472536,-0.1889073211423026,-0.3202759412043491,-0.5091832623466518,1.4511109557116515,0.9619277721770917,0.6327571950056656,1.1024705627026743,2.9882068254464356,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-03-03,-32.93277662626946,-27.50457048555819,-29.590128822377352,-31.1422996793502,-31.1422996793502,25357416.165000413,0.26837818724114937,10.185285473206816,16.257299638650213,15.799940980633272,14.278444903130724,12.35723125827113,1986633.2930187888,729298.8579274431,296234.0284079954,-0.05590139851297953,-3.6363022248545676,-0.4675979383700476,-4.1039001632246155,0.7350366068453501,0.8004840101919507,0.6486069631778921,3.6163660927997263,3.8626758744182523,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-03-04,-15.48242123023394,-18.775374323237827,-18.324417582147504,-24.84570066303445,-24.84570066303445,-9248919.76572832,-6.788114586968362,9.166340448092893,16.131185800521493,17.373370369327727,14.530185918636436,12.613564216076671,1519120.1015773714,579037.65030723,268454.11296013807,0.4729794598738955,-0.300364899846459,-0.5652162767660343,-0.8655811766124931,-0.7963838618396771,0.9510354033301213,0.9038282990295576,3.5364650776988342,3.5633860663147843,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-03-07,-11.790967272879726,-13.578257765747594,-24.94836114661581,-28.921213866101056,-28.921213866101056,-2899678.843634067,-13.869957071480707,6.614703553410399,16.01456987819747,19.03972711089772,14.96530822079103,12.89281698525485,1313894.9359907578,560149.9169802216,252790.43924449108,0.89724161666079,0.7404301569958073,-0.8842039430031713,-0.1437737860073641,2.430987400145754,0.9489390402914032,1.1892405523246468,0.7979961813784738,3.566972024209186,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-03-08,-30.599960517176186,-27.794687988706784,-23.07411651770623,-17.37540412262777,-17.37540412262777,-254447.7452740697,-18.557004518877186,4.151795208676882,15.893518507958309,18.78331434801708,15.248425326057045,13.06323910738028,1073713.2909486569,572515.2006495242,257445.81041457158,-0.5659430686324953,1.497306498764774,-1.3423705639983465,0.15493593476642747,1.5519298666330787,0.9480159225335304,1.2067803206781142,2.0109346958677348,3.1542407545144866,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-03-09,-5.3679418644545365,-4.023252672350566,-0.0341315172682357,4.079738819493372,4.079738819493372,-2427721.6668349626,-19.640975902324023,3.248457616470323,15.906703189231752,18.300590746187027,14.896773047947963,13.049583710686983,1109348.553614178,521859.5261540412,256987.04458807938,-0.27441159805411125,1.799437687073998,-1.5885603004673978,0.2108773866066001,1.3835709447564328,0.9452965208886787,1.2018794204117549,3.496536430310208,1.6900694160688083,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-03-10,-4.234354142191506,-11.990545665339624,-7.657075325351201,-10.500927264818785,-10.500927264818785,-2260755.459008486,-15.512701419417738,1.0347277058996938,15.812990675161462,17.048793358991514,15.068277682668912,13.154764147775971,1039793.9092290219,462437.3609620215,241371.09159452116,0.9082327525208341,2.7075208287594763,-2.7266934908296787,-0.019172662070202524,1.466368685214028,0.9452389518163731,1.1967787646351153,1.9278155472477827,3.0272974313549073,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-03-11,-6.422190583179059,-9.989837701939166,-17.044872662616484,-22.908940157629587,-22.908940157629587,245174.17611089165,-15.125349318336765,-1.5311981518674103,15.709744069846934,16.56693455717498,15.52142737992513,13.356248597248797,908562.6393942718,474439.6213283975,242991.4709259267,1.271767962435104,2.2903215643447536,-2.32823062649489,-0.03790906215013679,1.9537415407393195,0.8972391549920746,0.4355844689726379,3.295417480931108,0.6610167347593162,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-03-14,-24.91475549285741,-24.85492888847469,-24.97323555478724,-26.008095282995782,-26.008095282995782,1835663.5461327436,-14.542725601715711,-3.1732113754335627,15.590052461418974,17.30538632787968,15.826964567609556,13.594327724890526,999311.9171645524,518442.849233507,256297.18617934163,0.042947628565144835,1.5223467826661783,-1.5918889208472318,-0.06954213818105338,-2.1344751586763,1.1823619105121963,1.6794704954897057,2.74130236981248,1.0692241853894788,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-03-15,-22.823785820592747,-23.20793396591931,-14.57984940537392,-11.67412186702444,-11.67412186702444,1414929.7843157742,-13.402469150595044,-4.316351400650904,15.575269051583831,17.060137802998387,15.824003390940844,13.622041787906824,1160351.8694828688,458822.45723248174,264284.7256490011,-0.6704286440010749,1.1330284927399061,-1.2832738768922995,-0.15024538415239355,2.1550225291911445,1.153614402494716,1.7626033153332707,2.4190177319956097,1.7406911066648363,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-03-16,-6.130689269151191,11.394621896619356,1.0498826613657997,17.193362562798228,17.193362562798228,6834661.58591638,-10.779744401934073,-4.577571161707526,15.62940068045976,16.664661982634073,15.87070512912936,13.601377274640182,1524083.0924271392,603809.4928338773,286119.20230571367,1.0312162262534492,0.8565003113818165,-1.2279852560955782,-0.37148494471376164,2.3364781040411,1.17618468882698,1.8675866769415344,3.7658742411110837,2.573651670207077,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-03-17,11.269524813347203,14.35747531263678,12.172428953161583,16.558609645904312,16.558609645904312,-1842132.2790308697,-5.367837019789453,-4.91632377454034,15.680747955934079,16.127639502001202,15.91497484456904,13.580458083553468,1438085.3107578864,607639.1750455026,287972.6264974156,0.38480402354458904,0.08786398685408395,-1.1598726641416364,-1.0720086772875523,0.7816370454735924,1.1613666161669796,1.864187684370275,3.340481996809774,3.2980395091713386,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-03-18,20.55153007200127,21.69020027091904,22.958856553041755,23.162838201767045,23.162838201767045,1954973.72763828,3.8465186520898724,-3.8450634929216476,15.758462066174015,17.264393830974686,15.546617343762916,13.567403654223446,1518701.0652364227,643567.1665885481,296446.1220602814,0.1196137985394489,0.00037837707721289336,-1.4105873790995846,-1.4102090020223719,0.23795829477249172,1.1774385502412115,1.8059971781891007,1.786659090878456,3.8302005794486735,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-03-21,16.562830878348223,9.546279178697889,9.57579778883337,4.430431249291331,4.430431249291331,-1873656.628349461,9.934223958547296,-3.4956242747939883,15.802888330128535,17.362258867944597,15.225360095583362,13.511716730508804,1389252.9500794425,632552.8940867524,285809.4019587355,-1.3186641543186262,1.0444737819477978,-1.5086807498976822,-0.46420696794988436,-3.52273436248966,1.574128147569576,2.3658916745250282,2.4955315382750927,3.4157091261808663,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-03-22,6.464037246065374,16.028121252186338,13.027088151509304,18.886462908214696,18.886462908214696,-1067098.2803049698,16.046340913595124,-2.5240648006798265,15.846553440619688,18.065500852738673,15.25748899776845,13.503939079804384,1331035.7105362616,630583.6115639779,280966.2642033743,1.0721913339155296,1.849610224970348,-1.8370814099837651,0.01252881498658282,1.0989565962797854,1.555400083183923,2.2119131139395587,1.4531057567465302,3.4197110994306588,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-03-23,15.702612845155327,11.266743755524487,16.26480594054206,10.239006519354035,10.239006519354035,-2434764.3544811327,14.655469704906285,-1.4945914643686735,15.79256286456591,18.182309675541443,15.103892437174377,13.499248603493369,1226705.7602911033,604122.2354560242,252312.36802177347,-0.4276225264554254,2.282960722961405,-2.3576862229250124,-0.07472549996360724,1.6090502743156667,1.543945035613862,2.0533869720718543,1.759335320493388,1.9393682320800365,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-03-24,12.176138723330126,9.270706130608405,5.393088949460179,15.41395020932032,15.41395020932032,-485362.6197185349,14.426537817589486,-1.5464056085941393,15.841170169270425,18.12988181313119,15.1533414653931,13.47580596938279,1110668.242135539,598408.4860744028,259033.73625981522,0.2357947628941328,2.2331361387401785,-2.326678982203394,-0.0935428434632156,1.3552208364109444,1.5168597262961236,2.120050473986328,1.2448784526286965,0.13510715746572882,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-03-25,16.43024327384211,13.354008122415737,13.790498065718763,4.604088031078987,4.604088031078987,-623836.5711304257,10.714787783451873,-1.8380393674408453,15.837163227025544,17.973212390054798,15.038001574818379,13.479010153693832,1145946.0924785254,593123.8534642442,261778.70311966573,-1.272179127383672,1.7629253808384289,-2.1536598388114365,-0.39073445797300776,-0.82898994336531,1.524115044897198,2.1629613703543913,1.7289826821298049,2.9209413851492427,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-03-28,5.095963043307137,17.950185838603602,13.680650195638634,23.664265647025477,23.664265647025477,2544590.6940008444,14.561554662998702,-0.9792260129126047,15.875324718655248,18.78406989519615,15.179655896896916,13.487642585761597,1204673.5506370473,647763.7850010485,273531.2098827239,1.535517465547236,2.6993776154756697,-2.785758801390459,-0.08638118591478938,1.4515050726068144,1.5311996614595869,1.0045180458482315,2.1102514344890078,2.956670936381859,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-03-29,27.937451043029057,21.96230780880512,28.566750134340367,19.91072385062455,19.91072385062455,588883.7031109743,14.766406851480673,-0.28668147609910866,15.880982893403965,19.30534920132814,15.248458406093427,13.489043104806354,1276508.7789321197,658311.6164949547,280033.7069270422,-0.3387096464483869,3.9417383124465593,-4.014505867880421,-0.07276755543386113,1.8877425022424323,1.5461894926537398,1.0942161998019966,2.7282864480675793,0.023971320726662193,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-03-30,14.378289164924126,14.718532405830558,11.92797702447396,8.186764021641125,8.186764021641125,-895404.1459785439,14.35595835193809,-0.35232306185342954,15.87504217568237,19.272526844517735,15.241582352714868,13.492115308233728,723125.7511376229,631249.8758069123,281361.353242536,-0.5632006655486461,3.707371807129025,-3.807954936449962,-0.10058312932093705,1.0262406374413149,1.5401162203127017,1.0561336630669405,2.7393874614271936,0.7189330965996056,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-03-31,9.022310221094244,7.134159466234081,11.641580088881256,8.373796248786931,8.373796248786931,-1740516.3500988125,12.947927559831413,1.6234817345534267,15.85078368580047,17.92854521166547,15.213249786267918,13.500158318586095,-631770.8746173384,545929.7581724905,276549.2436688622,-0.07459308746076398,2.076362679511454,-2.2786458811626282,-0.20228320165117444,1.50572506587864,1.5477920819228197,1.0715919985143232,2.4455529866231847,1.9516300393247665,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-04-01,9.21380124780248,16.865282949504433,13.551161679625238,15.567131825056634,15.567131825056634,1195204.3744140165,15.140536318626943,3.644123358957981,15.870823757142556,17.04385958929431,15.101317088629411,13.49598653720698,-109564.66761022146,558104.7005055668,284625.95202368754,0.5244592616492956,1.4242598398858093,-1.4713666083057853,-0.04710676841997582,1.1981925115391998,1.4998131450717853,0.3283223268843908,1.9988234752316965,2.3945299613918625,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-04-04,16.318498575259838,13.276229385490325,18.88970968354485,19.490970208312973,19.490970208312973,-2005855.188455296,14.305877230884443,6.0647325626786825,15.905346017220975,15.547557317764646,15.189349905837476,13.494156807736317,-64873.48485128289,521791.7372950697,268479.00726550835,0.17765194584223273,0.8581800017624399,-0.9641648339777753,-0.10598483221533539,1.725170901166978,1.4710909633387461,0.35766232310007207,2.408491116192918,1.4287059967819078,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-04-05,17.40235605064325,10.553353685101484,4.901970078414394,1.5768136521652707,1.5768136521652707,559459.2983324477,10.639095191192586,7.012343451418334,15.895195474406966,14.59189809958847,15.199522580753701,13.504012575959361,-24178.132670957024,545673.1222441499,264626.9170292636,-2.4011994672980985,0.416863495494571,-0.8183449457610513,-0.40148145026648024,1.7319004013179413,1.4757549570190032,0.31641868069930945,2.638365531298786,2.908752361439843,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-04-06,-3.2262766179317737,-7.99396220943845,-9.0034483310464,-7.420211265704808,-7.420211265704808,3166601.079609324,7.5177001337234,6.437345947158425,15.809302971881554,14.936060806623894,15.283305032109533,13.583831690940361,255538.0046512573,556428.4078565524,285505.02029298263,0.8328788067998428,0.1551439227387326,-0.8984822272844393,-0.7433383045457066,0.00944141088818941,1.4850397964570443,0.7182990415871131,3.2925418684208076,2.7477179481251865,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-04-07,-3.869391593408494,-2.169088982575147,-1.9105629288928296,3.089555978188713,3.089555978188713,-179748.45176425762,6.4608520796037565,7.116870109308801,15.75623572034196,14.42530647763084,15.281809017058352,13.607579540637436,359588.3550134687,571867.8010094528,285212.34913526895,-0.2250698994719049,-0.09670682742224086,-0.794768168282313,-0.8914749957045538,-1.3527588021730845,1.5557842838087608,1.3273664366617504,0.4139241136424076,1.6647288569734153,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-04-08,-0.1774528357317422,-1.2549506396971424,5.5590820596436,-0.9223386631834956,-0.9223386631834956,-1808961.169281444,3.1629579819557305,8.216200184031106,15.733741201778246,12.758091211247583,15.245813898635388,13.630556500394675,256881.5877438519,535808.8897470428,276750.6115436384,1.6482076103416603,-0.9546001774769644,-0.6496996899548149,-1.6042998674317792,1.9189841180738618,1.5543420705422508,1.4348905880139622,1.8714748314101035,2.802722024972863,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-04-11,0.6329541771327456,3.3719242113689063,0.5952388472172458,3.082541342449531,3.082541342449531,-160767.5001382269,-0.11872779121695771,9.67073201530337,15.683229473800054,10.014063089526834,15.218422853946596,13.654020990776353,157060.03543030343,538321.8499914441,280632.9482010379,1.5831116174071993,-4.400025881106792,-0.48348794883657287,-4.8835138299433645,1.0212579012760827,1.4032778791623155,1.3545088637833635,-4.959756492765644,2.7977951580359726,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
2022-04-12,8.988011557386955,11.651605511764783,11.723604535854776,6.797203861872077,6.797203861872077,2151764.906107885,0.9253502507244036,10.594298301748196,15.673464398327758,8.70856388771221,15.21725993381903,13.659520524292343,193901.79151990893,577979.7025165758,293960.4838355743,-0.27938030935689057,-2.4378989240460753,-0.3916531563625895,-2.8295520804086647,-2.6311027143636068,1.5702804030212199,1.8210100146711432,2.043755103868345,1.6525721519180907,10.820692656186681,120.54446860987119,-0.03547197529257619,1.1384366119849094,0.01152863735041361,-942.6120408961242,953.3659966643518
