Date,Open,High,Low,Close,Adj Close,Volume,MA_5,MA_20,MA_250,realVolatility20,realVolatility60,realVolatility250,avgVolume_20,avgVolume_60,avgVolume_250,log1DayRet,logMA5_20,logMA20_250,logMA5_250,logD2,logD5,log1DayRange,HL_20_realVol_20,HL_5_realVol_20,Mean,Variance,Skewness,Kurtosis,Shape,Location,Scale
2019-05-23,7.936200255395505,11.42035440471608,7.302713298526498,14.30746949510538,14.322832336186138,1147386.1416527997,17.50976010678192,15.676682261697788,20.403758076514347,6.146842797039465,8.639352795423966,9.031024560199853,-167667.96477593423,627063.4094410271,303157.2200171572,0.5904203273556785,0.11058404376789721,-0.2635447012399351,-0.15296065747203794,2.1474792125293063,2.085916009569997,1.4152804523524252,0.8108815120394157,0.9746330365697308,13.407503646758734,100.95304997444285,-1.1900307545299786,8.172884650784852,0.002613536667909322,-3807.709594027835,3821.0787144684555
2019-05-24,22.445569485155715,24.62674196360504,24.55551744004015,20.24537744946485,20.137506261325058,562695.7663040939,17.576729280145752,15.60487502073494,20.385607620465095,6.082379360287026,8.14985218625105,9.026964457599565,-25190.96476147829,615513.5698453488,311656.18276781944,-0.10850918495332233,0.11899246040843373,-0.2672457762947061,-0.14825331588627227,1.7767781887447944,-1.0940849520823717,-2.6419180877761703,1.0262908296542008,1.6173110599282778,13.407503646758734,100.95304997444285,-1.1900307545299786,8.172884650784852,0.002613536667909322,-3807.709594027835,3821.0787144684555
2019-05-28,19.48690292420747,18.457610446808104,21.873389851329165,18.56297460925319,18.46968259611475,-1498661.0291406647,18.008564510807172,15.527693780546125,20.39400242899891,6.033089208218319,7.755003760424277,9.02419141916273,-110798.36346475051,575843.3149244841,301457.30017798085,-0.05361198577335516,0.14822232568972898,-0.27261573384309723,-0.12439340815336833,1.4223490725652177,0.7697267384346144,1.2284056967102936,1.0493278226015623,1.6360427016031556,13.407503646758734,100.95304997444285,-1.1900307545299786,8.172884650784852,0.002613536667909322,-3807.709594027835,3821.0787144684555
2019-05-29,16.14874579636958,12.21537526812574,11.314672007209907,12.243243994328708,12.248877774832891,33356.41561482521,15.88112458924265,15.170888536727244,20.34280499924639,6.003906183825238,7.676929901023493,9.03398259502449,-20211.211517351585,550612.2236301098,305747.2709030406,-0.27640806440893867,0.04575290766253007,-0.29334892306861476,-0.24759601540608478,2.065422290405781,2.364357254518168,-0.10457941977506449,1.0499067621327194,1.6350508063988765,13.407503646758734,100.95304997444285,-1.1900307545299786,8.172884650784852,0.002613536667909322,-3807.709594027835,3821.0787144684555
2019-05-30,14.713450889171469,14.566260565031968,17.091321974113924,16.295685371866625,16.216885942850695,-2069509.695345617,16.279156982261906,15.01790458653378,20.339404061899558,5.932339335456275,7.556808877673208,9.035380644943876,-30206.055681762507,550999.9361214564,292875.7203781788,0.09729093965081785,0.08064244843360327,-0.30331696298250715,-0.22267451454890402,0.812172401391019,0.6882160249200795,0.9262653828600841,1.0609746421354675,1.675188019709636,13.407503646758734,100.95304997444285,-1.1900307545299786,8.172884650784852,0.002613536667909322,-3807.709594027835,3821.0787144684555
2019-05-31,12.122529448050985,9.730232168110147,10.41640138059833,8.258049709847597,8.311326858428828,-31246.95199966617,15.076855886710444,14.487464267721345,20.277231137379204,6.038402575417295,7.594080848121959,9.064525433499789,41697.86703461673,540095.0666823764,297752.9323151041,-0.37744639299137284,0.03987710302383173,-0.3362148954727436,-0.29633779244891184,1.3705589352183831,1.7936752126454716,-0.3766310162384992,1.068025449860252,1.5257690774568982,13.407503646758734,100.95304997444285,-1.1900307545299786,8.172884650784852,0.002613536667909322,-3807.709594027835,3821.0787144684555
2019-06-03,7.015611670103596,6.548026509798348,3.1923731448609374,9.937187160526577,9.95036261721657,1650145.4068609206,13.039427157888747,13.972823032128534,20.213184142088693,5.960146761677271,7.576822963056256,9.080748991029886,151098.35720121494,550949.4067765392,305193.5846720947,0.3494710900968004,-0.06913660510671382,-0.3692208407748965,-0.43835744588161035,1.8352217073371673,2.3211264982357642,1.2106464951110767,1.0931763573487447,0.7618704009361263,13.407503646758734,100.95304997444285,-1.1900307545299786,8.172884650784852,0.002613536667909322,-3807.709594027835,3821.0787144684555
2019-06-04,15.998165663827647,18.30561695410151,18.95577659381391,18.263903085001036,18.11945434164676,-858213.7605883367,12.969381506995148,14.108967445027384,20.19352814393025,6.025124763551647,7.474861059328234,9.07993811144146,48781.999534475224,544936.3180440658,304053.8159527573,0.1245121169091036,-0.0842192734771341,-0.35855157991946685,-0.44277085339660077,2.2832113769904945,-1.049170181436919,-0.43053734668955146,1.091487475754931,0.7683712103974705,13.407503646758734,100.95304997444285,-1.1900307545299786,8.172884650784852,0.002613536667909322,-3807.709594027835,3821.0787144684555
2019-06-05,18.868749185974536,22.957742154260785,8.467965511438308,20.55017362797304,20.356361721948502,-696949.1366927219,14.590878296418271,14.937913922928328,20.140268593717174,5.658187866098181,7.325797302195452,9.039525468618612,-253205.26530594827,18284.633848802438,294935.71397398075,0.07588640703222939,-0.02350598038574501,-0.2988186839036588,-0.3223246642894038,2.342382476834275,2.0927875791931343,2.673443341639767,1.1686131403755475,1.2838461866547037,13.407503646758734,100.95304997444285,-1.1900307545299786,8.172884650784852,0.002613536667909322,-3807.709594027835,3821.0787144684555
2019-06-06,19.24643756556938,17.862864436635846,25.2197483326336,20.28938588222056,20.09227486824915,-1000298.7692258836,15.365956081497961,15.24810571190703,20.120942943644483,5.766638941911686,6.561619702538906,9.0344210118049,-251712.27814636807,-293367.8349643189,288005.30718354974,0.04300942419752828,0.007699138554982617,-0.27730593039429996,-0.2696067918393175,0.6794642581803759,1.3546460256135575,1.9956364593926448,1.2370799828902426,1.3943254325355598,13.407503646758734,100.95304997444285,-1.1900307545299786,8.172884650784852,0.002613536667909322,-3807.709594027835,3821.0787144684555
