Date,Open,High,Low,Close,Adj Close,Volume,FSR.csv_MA_5,FSR.csv_MA_20,FSR.csv_MA_250,FSR.csv_realVolatility20,FSR.csv_realVolatility60,FSR.csv_realVolatility250,FSR.csv_avgVolume_20,FSR.csv_avgVolume_60,FSR.csv_avgVolume_250,FSR.csv_log1DayRet,FSR.csv_logMA5_20,FSR.csv_logMA20_250,FSR.csv_logMA5_250,FSR.csv_log1DayRange,FSR.csv_HL_20_realVol_20,FSR.csv_HL_5_realVol_20,FSR.csv_logD2,FSR.csv_logD5,FSR.csv_Mean,FSR.csv_Variance,FSR.csv_Skewness,FSR.csv_Kurtosis,FSR.csv_Shape,FSR.csv_Location,FSR.csv_Scale
2020-06-01,0.5969830873162669,0.5927250136386064,0.6018902243342961,0.6145846951782072,0.6145846951782072,87600.84274216658,0.5995607437845096,0.5943467063704145,0.5794118194002364,0.016667032223733627,0.05161786519421178,0.029735388347135586,-26445.232895365672,13033.113376772966,13217.791424335903,0.02905796376292352,0.008734463566652886,0.025449345339298046,0.03418380890595078,-4.692340408790542,0.8621598863782073,1.339004602450589,-4.202937920433227,-3.856409425481284,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-06-02,0.5667292418560583,0.5638447835242584,0.6257233514396301,0.6248516388954899,0.6248516388954899,55929.16938216976,0.6062004423808821,0.595991460911203,0.5795772817364699,0.0179893872244435,0.051707006620692816,0.029872921619410058,-19343.603636230746,17168.465463127155,13561.4077064195,0.0976325817062079,0.016984354751530685,0.0279273264061053,0.04491168115763602,-2.7825813964770107,0.8915550118077554,1.3363476478149208,-5.677399335530225,-3.405250796202536,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-06-03,0.5801122740674884,0.5778025231680459,0.6086363451501393,0.6010419922579091,0.6010419922579091,-111671.34812542833,0.6123081254452354,0.5958693561041173,0.5797269477435306,0.017944084511313383,0.050699683051014945,0.029886407720949335,-15780.704639696942,-13549.818148121396,13214.587586703212,0.03544314195432603,0.027214186892402455,0.027464228933322666,0.0546784158257251,-3.479143075189553,0.8219968920296401,1.1111750770639317,-4.301907406583014,-3.4887698691506728,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-06-04,0.6988224513343146,0.6968477741563879,0.6135914548179207,0.611208322835834,0.611208322835834,819374.3347543596,0.6146231681091272,0.5993423563841389,0.5799073203484664,0.01294273956866034,0.050717538885726096,0.029939953776866333,31146.454359470063,15122.675157959722,14858.25945472332,-0.1339588511909848,0.025176363829858973,0.03296468312643896,0.05814104695629789,-2.485831245032872,0.8686235190617458,1.1223727037030622,-4.294505543235973,-4.458889249852699,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-06-05,0.6259265444338933,0.6241696595651627,0.6157655097468115,0.6145495606170925,0.6145495606170925,-296246.90098938136,0.6132472419569066,0.6003970546934415,0.5801013478315103,0.013292524545612609,0.05057456613066196,0.03000684342121058,14483.026526510168,15692.302648144949,10402.715074898677,-0.018343445361335402,0.021176991534638367,0.03438836825723609,0.055565359791874575,-4.7790296691293515,0.9014131581494437,1.0604108181336087,-4.304505131427216,-4.979190296921357,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-06-08,0.532824236009783,0.5812275183673723,0.5975844493956775,0.6068675358194877,0.6068675358194877,-226078.26275632085,0.6117038100851626,0.6005920242498743,0.5802656719366491,0.013360643946795248,0.048895052252636954,0.03004060277760505,736.8923147295587,9808.622627086665,9155.83996033858,0.13011893340140446,0.01833231908793151,0.034429822095358664,0.052762141183290236,-4.11310355536163,0.9040404250924253,0.9422808752698238,-5.439699607138,-4.864308941373959,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-06-09,0.6035713501578446,0.5970998473616289,0.5992609346452618,0.6038115683781795,0.6038115683781795,562135.109007197,0.6074957959817006,0.6012218903882907,0.5803388455948478,0.013191140232256484,0.048467947282548246,0.030075707556591138,38049.44946417051,20182.747907076395,13391.69112362489,0.00039791555738720615,0.010381186621909922,0.03535191887885885,0.04573310550076866,-6.137143811883032,1.0397288685465411,1.3741683953315282,-4.53396714975041,-3.8613265395350513,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-06-10,0.5966513987805797,0.6290484281089617,0.5983232329294257,0.5918039422083563,0.5918039422083563,-282911.9537038157,0.60564818597179,0.601413408788221,0.5804449985632181,0.013015302152541621,0.041781887173693716,0.030069125827863506,28708.740174666833,-7111.35636131214,11825.510292708945,-0.008157619873268677,0.007016700020200235,0.035487517997089,0.04250421801728911,-3.4826722710836253,1.0316698727494917,1.3737071288786418,-4.195474465478478,-4.684424449197449,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-06-11,0.5160891016692579,0.5742022862321194,0.5473273766814382,0.5752913073562329,0.5752913073562329,-31690.52348029581,0.5984647828758698,0.5998637547438678,0.580315947870488,0.014196316982611396,0.041386617653630636,0.030021507002588103,29946.500443065528,8292.803681719417,12555.225427229989,0.10859710576901867,-0.0023348730496452366,0.033129861071253444,0.030794988021608148,-3.616562158096019,1.0250342310483644,1.0834670805105544,-3.5571405312357562,-3.326544126984514,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-06-12,0.6157794839733626,0.5701379557874393,0.6014347659142762,0.575337783535085,0.575337783535085,-218506.8346676812,0.5906224274594682,0.5993710034760436,0.580227886865991,0.014886594882714153,0.03174569664759649,0.030003614969795336,22589.188316061143,-9963.270692254137,12251.509501235949,-0.06793160093785969,-0.014703835182226547,0.03245984303475101,0.017756007852524482,-3.464239099510109,1.027029046668944,1.1346188840104887,-4.106447993733574,-3.2387781415420096,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-06-15,0.7254448389985528,0.702796773049509,0.6218875195925309,0.6224520664683828,0.6224520664683828,-44483.83662834383,0.5937393335892474,0.6001486479883511,0.580289657743923,0.015685344988988943,0.027899063474043296,0.03007478574933981,-20323.447598059603,2336.3390548928464,12125.983353982476,-0.15311841401255047,-0.010736980473045263,0.033649982399106874,0.02291300192606147,-2.5144270800375086,1.0225618758926214,1.35579974748083,-3.0541931069168595,-4.161476481782884,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-06-16,0.527585985686537,0.5961176798917025,0.6055526030691931,0.6244765712829468,0.6244765712829468,211857.07203897732,0.5978723341702008,0.6015582036064961,0.5804158594618564,0.01656209620327751,0.02817722558730788,0.030193985451886708,14603.010300241172,8971.46608569432,13333.797540713194,0.16860195479482895,-0.006146051684840384,0.03577844914236823,0.029632397457527788,-4.663337242485115,1.0279581455509417,0.7629276192795137,-3.0131065815490805,-3.8793136904538614,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-06-17,0.6053357952897116,0.5875948285195687,0.6012459569865669,0.6003950795660371,0.6003950795660371,437901.04205198376,0.599590561641737,0.601421349434182,0.5804656856498823,0.016559714131651717,0.025889504552718934,0.030216718594547828,-30653.981582200584,18265.31814945923,15290.696841899582,-0.008195433127452054,-0.0030487444689511266,0.03546508180579805,0.032416337336847005,-4.293933089193312,1.0316154437720522,0.8289077390384333,-3.814125860961279,-4.757024146898475,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-06-18,0.5779253434807936,0.6271002564389079,0.5989887783231911,0.6308612121696342,0.6308612121696342,-78131.87241803674,0.6107045426044172,0.6036489328374308,0.5806094199977759,0.01739533332990977,0.02117708123031287,0.03037085814424008,7747.257175638105,-10807.494302768966,15179.150975652248,0.08764119252885616,0.011620486631121021,0.038914515876643865,0.050535002507764895,-3.5715773121762515,1.034548578879914,0.8304249820401005,-5.05386003435461,-2.8901135046051936,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-06-19,0.6268494866363694,0.7034396756393093,0.6474977929209818,0.634535477646053,0.634535477646053,148560.2685830417,0.6225440814266108,0.60543643457114,0.5807963365130707,0.018660085010097235,0.021207595191063914,0.030558545859912915,28073.7137353684,9036.847919776099,15957.296687873457,0.012186741323070583,0.027864861950250692,0.04154942158404163,0.06941428353429246,-2.8834419357445076,1.0535825541182933,0.9088298805506564,-3.377273901460744,-2.826872688679024,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-06-22,0.7387023862678284,0.654822182250741,0.6213970966199094,0.6396507480145104,0.6396507480145104,-94767.84907063223,0.6259838177358363,0.607746926298689,0.5812551991996001,0.019915262536945345,0.021971153976164542,0.030577643562403736,30904.55812165785,13020.534998539397,11810.20264540945,-0.14397279371613292,0.029565964829644766,0.04456865395299947,0.07413461878264428,-3.398448594117634,1.0420741789116268,0.7133821248312107,-4.734193373585288,-4.062922552395729,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-06-23,0.5794182938026422,0.5814839680033606,0.6542652739079342,0.6243302457606816,0.6243302457606816,-280044.36617455934,0.6259545526313832,0.6093807812910417,0.5813004939109766,0.019865790525647107,0.021486141272531768,0.03063320222033037,22507.841111607457,8624.778062216159,12767.210339068653,0.07465480983412431,0.026834439880294058,0.047175504580776725,0.07400994446107052,-2.6202961437800174,1.0447448205213974,0.6504873089132176,-4.584854760257137,-8.82967681358015,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-06-24,0.6059587805258628,0.6643384549271021,0.6304054493632734,0.678608915205678,0.678608915205678,-86304.87285644433,0.6415973197593114,0.6147860482045184,0.5814988060348761,0.023164290041832444,0.02406795528127829,0.031100354681005755,22642.29909507088,10835.016674056922,13019.49185572689,0.1132330250868069,0.042686560930361384,0.055665399474539856,0.09835196040490146,-3.383367122799668,1.0039241198657791,0.40101692922238913,-3.245266844662229,-2.5483087207423716,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-06-25,0.6976299733601969,0.6771253477958101,0.6228323999181322,0.6450788248778432,0.6450788248778432,140438.39899838006,0.6444408423009532,0.6170583339725918,0.5817827888729582,0.02381936125923184,0.024707464576020775,0.03135545967617598,33268.34247806078,12154.070510705826,13840.891263292222,-0.07831631962932309,0.043419465687249685,0.0588664008879453,0.10228586657519495,-2.9133609338157846,1.0143317063002546,0.340251872726641,-3.8752775109314084,-4.253273751386644,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-06-26,0.6320854652984522,0.5899110845712965,0.6184137498206228,0.5850394380303063,0.5850394380303063,-165299.25286008217,0.6345416343778039,0.6152388463051974,0.5817962715248444,0.024836064652060112,0.02415739116765115,0.0313561351288002,27382.918191362678,12836.18863012953,10799.37935587492,-0.07734535451077347,0.030892342231286455,0.05589022286349971,0.08678256509478617,-3.5577576785598013,0.9185585312107478,0.3924284378671606,-2.3690510472340076,-3.0058626203709777,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-06-29,0.6899194237413653,0.9907885918464068,0.7253366862563118,0.7143133193493201,0.7143133193493201,757412.5606262386,0.6494741486447658,0.620225277513753,0.5823681384976556,0.03327541008640128,0.028107617978473113,0.03244942986953721,60873.50408556628,26911.948623879787,15368.796294529207,0.03474687511730133,0.046080270514075414,0.0629799747357694,0.10906024524984471,-1.3263216012624766,1.0188073558495985,0.8836676601564011,-2.670256065534573,-2.5947763654939373,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-06-30,0.8358522762087839,0.9428666080922188,0.7779961197440883,0.8716103479496198,0.8716103479496198,578623.2959959712,0.6989301690825535,0.6325632129664596,0.5835526330225594,0.0653598793747089,0.04491809504065229,0.03724721245917687,87008.21041625635,35966.27023351601,18184.315750139107,0.04189058098939872,0.09977067901709524,0.0806455071315814,0.18041618614867663,-1.8025950323940854,1.0757518967761113,0.9858010884892964,-1.2497692693700517,-1.397233567906428,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-07-01,0.8352019402573401,0.6452789335155691,0.7773703728782957,0.7429925743856352,0.7429925743856352,-168155.03629461705,0.7118069009185449,0.6396607420728457,0.5841811100172034,0.06934274937463034,0.04798688971104448,0.03858794355758461,84184.02600779691,35644.1415713242,17814.40686188185,-0.11698748966030623,0.10686872275885148,0.09072689065142872,0.19759561341028023,-2.0242608737723136,1.120125792933048,0.898132715656181,-3.5515812386119556,-2.742895417510787,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-07-02,0.7464584634119138,0.7734102143673578,0.7201862948555844,0.8544283846621301,0.8544283846621301,297009.9928022441,0.7536768128754023,0.6518217451641606,0.5852759951692603,0.0838914465074089,0.057440392057322744,0.04220290178849182,58065.80891019114,13112.899721882906,19231.843470008625,0.13509271575074816,0.14519251842167646,0.10768760496973608,0.2528801233914126,-2.9332473687980642,1.1063077878891545,0.9014283496131028,-4.0638950914528955,-1.5637498892930817,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-07-06,0.9333168700056288,0.931560040515814,0.9289301354520364,0.8476482275289605,0.8476482275289605,706782.4157511237,0.8061985707751331,0.663476678509754,0.5863500519426996,0.09402120902212477,0.06496698271195064,0.04534575825166733,108217.2747472164,30798.08325198056,22241.78587196001,-0.09627904435931273,0.1948363739290739,0.12357673446689532,0.31841310839596926,-5.940807530866964,1.2096417387442129,1.8473355387364052,-2.2570798120238043,-1.3370898466200651,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-07-07,0.7629301916321136,0.6861693518954084,0.5410999302579418,0.558905345574539,0.558905345574539,-73387.03264272457,0.7751169760201769,0.6610785689975065,0.586313065964511,0.09612911197822642,0.06521650192570207,0.045364428197097455,115851.8362528962,38926.37545414958,21901.88951505257,-0.3111864044496007,0.1591412581369323,0.12001880744614964,0.279160065583082,-1.9305428812217467,1.2429574024813805,1.7432171119960433,-1.219008478719741,-1.8617015310729417,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-07-08,0.5007688715176535,0.5758119144791545,0.6133358057453853,0.7418901603557391,0.7418901603557391,717250.2413294185,0.7491729385014008,0.6679824985963846,0.586991057606658,0.09675607862980308,0.06716931436801854,0.04641009921931448,123607.59286900729,54682.334324852825,24172.097707740577,0.3930565400026439,0.11470787590346103,0.12925238783556717,0.24396026373902813,-3.2827774484352736,1.05202279301085,1.626455220635994,-2.2466011786393563,-2.042375551399441,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-07-09,0.710602016902639,4.881633392484606,0.7546166734997195,4.882486186108443,4.882486186108443,41947165.00008806,1.5770716608459625,0.8825166107913891,0.604228966298687,0.9462839645570378,0.5544676811436271,0.27560169266878126,2235111.440558601,756359.1328931305,192520.10630452284,1.9272973115884982,0.5805474161204479,0.3788244016799402,0.959371817800388,1.4175548018853033,1.4667458184507807,2.660138601708894,1.4640839571813034,1.4205734643470265,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-07-10,6.760162587450033,6.223027620189805,5.758917231320953,4.491562150836872,4.491562150836872,27258128.346412264,2.3044984140809106,1.0783301529654208,0.6199429220392608,1.2392182796351148,0.7402408604177205,0.36930984340229,3599602.384053229,1212529.9074411981,296004.93778214086,-0.40884638213772967,0.759449355050741,0.5535415563517487,1.3129909114024898,-0.7676328480063345,1.533892938862865,2.753537323645897,1.3216683669516343,1.2911959445901948,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-07-13,7.304059183776504,7.071019937185378,1.9245207228535597,1.4669850271861409,1.4669850271861409,28756993.31526094,2.428365774012347,1.1229125151479737,0.6234990104762828,1.2362054950586174,0.7455678292558267,0.3731640837343012,5048377.39154966,1686643.091184931,413950.7505572469,-1.6052209534948465,0.7712927402112725,0.5883338708250992,1.3596266110363717,1.6383167193237869,1.8149275889140362,2.125747311612344,1.2283242345023437,-0.4791060514290784,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-07-14,-0.3449680755022069,-1.2949149623543992,0.6388748776356348,1.1164764090352737,1.1164764090352737,-13486215.802011749,2.539879986704494,1.1476137322763182,0.6256688028935484,1.230602211466663,0.7465026397279577,0.37445011506247144,4376290.79328049,1466041.2362311888,360570.15933713684,1.1744810636927339,0.7944320594492056,0.606618887884514,1.4010509473337196,0.6594817251441246,1.9507417418724238,2.029279105673601,1.2164207289800435,-0.5841653156802261,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-07-15,0.34788885768757,0.415595489338644,1.4230682160145776,1.821746794175258,1.821746794175258,-14635947.441711135,2.7558513134683977,1.2074772434209338,0.6306630385656105,1.232933266454391,0.7580086419794857,0.3819976134567414,3633900.5675929845,1215845.0656257917,302679.0758239497,1.6556680424961607,0.825193141236942,0.6495168311967037,1.4747099724336459,0.00744494417545377,1.942432231241614,0.9963903114701251,-1.0363087936848543,0.07682828586112841,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-07-16,0.8692575548938795,0.5949692572787857,1.3827213364609945,0.510489138606605,0.510489138606605,-7776123.631059049,1.88145190396803,1.2029819463729623,0.6303740924349401,1.2354245778111848,0.7584443319800106,0.3820613341368067,3223199.3339374326,1090921.0761191358,270707.21983460773,-0.5322701007413478,0.4472403384159256,0.6462452680174298,1.0934856064333554,-0.23857185895476268,1.9178543874458625,0.9257064420931248,-0.5008962990267356,1.475219894994265,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-07-17,1.0256830745833447,1.9412097510287385,1.3590848005506704,2.728021511931507,2.728021511931507,6293436.791629528,1.528743776186957,1.3078399613610558,0.6389766712353181,1.2727451338204219,0.7980080685667769,0.4044211480961391,3541777.76713981,1167642.036426637,296763.61375094077,0.978217820692848,0.15606944498348618,0.7162642253596669,0.8723336703431531,-0.5410701627505582,1.9020311446508515,0.8664921800789898,-0.09841279841968614,0.567323514888538,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-07-20,2.122939654559465,1.47499647593213,1.8902293982610168,1.0999897570319934,1.0999897570319934,-6561440.379510026,1.4553447221561275,1.331112675330353,0.6409933156202415,1.2640110287024415,0.7980312482876878,0.4054607889501822,3206277.734735157,1075072.1977211116,270881.4976272425,-0.6575008897383186,0.0892276045324766,0.730751440638748,0.8199790451712244,-0.8789156575743269,1.894238221404852,0.583196224919918,-0.528479509937597,-1.0024063188739745,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-07-21,1.3406045450276007,1.4432590856802072,1.6389776137560457,1.1956854743023104,1.1956854743023104,-3701534.90888486,1.4711865352095348,1.358914411644743,0.6435163265007363,1.2540778942473132,0.798564140346895,0.406945331371652,3025939.381744446,1018619.3548009865,256305.07144896637,-0.11440102563937658,0.07938308775235144,0.7474940351238493,0.8268771228762007,-1.6310777331503028,1.8511185971279,0.6379814516946752,0.4267933929766101,-2.5356645262694704,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
2020-07-22,1.2170918222231588,0.7523710216283792,0.9065043858250784,0.6113844003821356,0.6113844003821356,-2677740.0653760014,1.2291140564509102,1.3582671193758156,0.6436746879995177,1.2544802818441712,0.798353574287393,0.40692501150067706,2906054.5967843733,972776.878114834,245807.99863735744,-0.6884936452453555,-0.09991607981442231,0.7467715337280869,0.6468554539136646,-1.8699370500539987,1.8369541171733341,0.6991079547631129,-0.7162001569565017,0.190919813770357,0.5813700901100329,0.6664192297979317,3.223089552594183,22.378734675252826,0.24745813647646642,-2.2861967631116453,2.776712610122847
