Date,Open,High,Low,Close,Adj Close,Volume,BBAI.csv_MA_5,BBAI.csv_MA_20,BBAI.csv_MA_250,BBAI.csv_realVolatility20,BBAI.csv_realVolatility60,BBAI.csv_realVolatility250,BBAI.csv_avgVolume_20,BBAI.csv_avgVolume_60,BBAI.csv_avgVolume_250,BBAI.csv_log1DayRet,BBAI.csv_logMA5_20,BBAI.csv_logMA20_250,BBAI.csv_logMA5_250,BBAI.csv_log1DayRange,BBAI.csv_HL_20_realVol_20,BBAI.csv_HL_5_realVol_20,BBAI.csv_logD2,BBAI.csv_logD5,BBAI.csv_Mean,BBAI.csv_Variance,BBAI.csv_Skewness,BBAI.csv_Kurtosis,BBAI.csv_Shape,BBAI.csv_Location,BBAI.csv_Scale
2022-09-06,-0.1712435068838205,-0.2221146767958343,-0.3269878702689528,-0.3715219219600555,-0.3715219219600555,161682.3246790908,-0.21344906084578583,-0.3011606894243661,0.22089956356458437,0.16408584147019473,0.17808439235739143,0.7373559674940064,-238641.6900624275,24630.801726672093,36375.17794003276,0.7745213113139585,-0.3442457608937375,0.30993583949958814,-0.03430992139414942,-2.2550033398676237,0.9137256114723769,0.6274527474868076,-1.651927458177169,-1.4477663492866886,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-09-07,-0.3815215189438368,-0.3948286249723346,-0.2299403515044749,-0.2380674003879197,-0.2380674003879197,-159220.59260747954,-0.2335363353680751,-0.3114939449122869,0.2176772089297012,0.15228690894253236,0.17797955137628668,0.7375953278784572,-186461.5435736498,23413.255177981664,35921.72199703742,-0.47161342679089324,-0.2880422226973532,0.358366627057855,0.0703244043605017,-1.8024871649357739,0.8874618880449342,0.8368623771738467,-3.304467130165264,-2.298230860324541,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-09-08,-0.2268493453069486,-0.2046765910800166,-0.1985745915142466,-0.1528883931328104,-0.1528883931328104,-107132.66615606402,-0.228733633582286,-0.28017757704023355,0.21480370433245588,0.10940328237646113,0.17262105393769017,0.737634209395637,-189690.08110548166,18334.098989289712,31564.137024083964,-0.394577921527207,-0.2028654514474359,0.2656989978805691,0.0628335464331331,-5.099138763849578,1.0237372031862915,1.3120068074098201,-1.5203583351876158,-3.7291387349478433,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-09-09,-0.1250343639184109,-0.0523410661520343,-0.0898199139798439,-0.0444257868707467,-0.0444257868707467,71608.58886544929,-0.20165042595776367,-0.25840187407909254,0.2123481215283593,0.11088229969843899,0.17185741988144593,0.737470595228396,-144470.06325845962,23581.05175812581,33953.284206396274,-1.034768524643585,-0.24798039083123438,0.19628901390091863,-0.05169137693031571,-3.2839785630713663,0.9658604127697137,1.3098561019419452,-1.6417461813840442,-1.9994034755731704,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-09-12,-0.0073781776799353,-0.1037198095514454,-0.0340595121231798,-0.0378910631222306,-0.0378910631222306,-142203.47736193,-0.16895891309475258,-0.24228587835742407,0.2099913107435484,0.11847012085621111,0.16578181708538506,0.737324457567042,-121584.53429909528,21279.64953082015,33915.16847904098,1.6361886014756768,-0.3604627768964447,0.14305219202934444,-0.21741058486710016,-2.6641247443395644,0.924589348648915,1.28322862273244,-2.1628463681877186,-1.811201867806252,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-09-13,-0.0239095908447755,-0.0654083559603802,-0.0385941713272447,-0.0449195028286943,-0.0449195028286943,-79277.35200752593,-0.10363842926848035,-0.23170313604186168,0.20758083291500068,0.1263199068096788,0.1643226037361971,0.7371681874136113,-100923.98287028071,20562.60804051819,32610.018872129578,0.6305923928631226,-0.8045487663411002,0.10993614624030808,-0.694612620100792,-3.6188242541273805,0.8974940883113823,1.223263068435866,-7.61355019005473,-1.1190116914574013,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-09-14,-0.1800761083394622,-0.1204068559973415,-0.0858725550326939,-0.0970940885823383,-0.0970940885823383,-125051.6862696533,-0.07544376690736405,-0.21617270066681282,0.20475700885145257,0.12258133393066316,0.1649901865304409,0.7369769576553583,-116880.34170988735,17455.82002131262,32057.42069493152,-0.6176990918769304,-1.052690058773526,0.0542536749343358,-0.9984363838391902,-3.36580221800562,0.8277765796469116,0.905282954226927,-2.826782632652969,-1.9591846844939051,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-09-15,-0.0784449822076605,-0.0385533008779377,-0.0564603382791386,-0.0177891834772903,-0.0177891834772903,-73059.86678307966,-0.04842392497626004,-0.1996043887446099,0.20250876721174207,0.1260072933723303,0.16562646562268715,0.7367943625775066,-98353.37598549103,18169.420219941137,32601.758428194848,-1.483806912695218,-1.4163433420549176,-0.0144458291481142,-1.4307891712030318,-4.022561492493916,0.8153703434206835,0.4977976361115843,-3.6071033812267244,-2.001745884103265,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-09-16,-0.0510867596513209,-0.0392704543091038,-0.0325985149939158,-0.0700177842760911,-0.0700177842760911,25647.27267614467,-0.05354232445732891,-0.1864660219439323,0.19999596312853143,0.1250856903836677,0.16684999376853665,0.7366476903255391,-86870.05182766015,18383.180887341783,33005.77108265556,0.3152239138603561,-1.2477765820271745,-0.070048147469552,-1.3178247294967265,-5.009844709412499,0.9034353976895362,0.866673335471129,-3.6090963134327927,-3.665475577720343,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-09-19,-0.0298073349443506,-0.0489929857703466,-0.0438830613871358,-0.0860670494850115,-0.0860670494850115,-117718.8515409625,-0.0631775217298851,-0.17108367182807702,0.19725124458850918,0.11690708022442206,0.16714952338124484,0.7364291912063015,-81851.8599533539,18372.86295967766,31130.66141104879,1.0603721353663618,-0.9962041767094819,-0.1423255236408097,-1.1385297003502917,-5.2765706726821175,1.00794966463125,0.8459828444806616,-2.6841696350926125,-3.0328945903136044,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-09-20,-0.0819765742969296,-0.1578542595140187,-0.08155028411748,-0.1148157087901472,-0.1148157087901472,-97601.05001034967,-0.07715676292217569,-0.15868298899093802,0.19462936570111639,0.10833723582040793,0.16671843403321637,0.7363684968395708,-84240.8132529759,16202.208888901629,31191.06767683662,0.3368947835309515,-0.7210691977036124,-0.20418862918664787,-0.9252578268902604,-2.573030239866314,1.023140958856589,1.1265096171799578,-3.1055934684456115,-2.6607439093062837,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-09-21,-0.1109959646977353,-0.0494421279694448,-0.0479028025790695,-0.0705488544938822,-0.0705488544938822,-44569.63579036158,-0.07184771610448445,-0.14198262028878558,0.1919238940044107,0.09311512570945771,0.1675164599873106,0.7360941500666798,-81107.64921052598,17421.376134716065,31552.447773483964,-0.45318840520831516,-0.6811558327523486,-0.3013942502744186,-0.9825500830267673,-6.4764110167299815,1.2263378203877644,1.4631291631096226,-4.165742073108637,-3.628905054433639,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-09-22,-0.0277700951824722,-0.0965090970371529,-0.1138426864637529,-0.1222032202739675,-0.1222032202739675,-6934.650164872393,-0.0927305234638199,-0.13181570734050466,0.18922173775111903,0.0825157572414734,0.16782998371655308,0.7360020262482555,-70269.65409853842,18995.245694711066,31881.951772560282,1.481725670036192,-0.3517071007122065,-0.3615147524539663,-0.7132218531661727,-4.055109074566424,1.1830801740559698,1.4595873180457812,-4.907964341757687,-2.259391160496017,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-09-23,-0.1500277705625563,-0.1611303669885747,-0.1932308365410471,-0.1038538298525717,-0.1038538298525717,25783.444456242752,-0.09949773257911602,-0.12890568304122418,0.1865344642103723,0.08241942859540492,0.16841451880000674,0.7358400616458736,-67773.36711449861,17675.273920093714,31745.527736664153,-0.3678359857061667,-0.2589461419784222,-0.36953501897139157,-0.6284811609498138,-3.438884621150273,1.1670338844769457,1.5373589598682027,-3.402048482985471,-3.3862286075593455,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-09-26,-0.1320237591410648,-0.1448724904223702,-0.0588807302939629,-0.0988830597513167,-0.0988830597513167,-113132.50000933048,-0.10206093463237706,-0.12515686648672228,0.18397302021413292,0.0819710255430186,0.16895506944237756,0.7357140796124564,-68516.303221784,18628.400916184233,31623.206322870235,-0.2890439625648377,-0.20399784915766284,-0.3852212351596372,-0.5892190843173002,-2.4535037997793165,1.1649072582195044,1.6337966383920817,-3.7584370340479443,-4.357060087602678,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-09-27,-0.1135687642472539,-0.1049964140820006,-0.1342607858240361,-0.1559765606564767,-0.1559765606564767,-23046.014206224303,-0.11029310500564296,-0.1261343395105212,0.1810953298058308,0.08222864715755432,0.1690933352753033,0.7356308174508039,-64667.844032317924,18835.750373456474,31625.02699337591,0.3172972378927722,-0.13420611254569023,-0.36167605105693157,-0.4958821636026218,-3.531384484364983,1.1584622588305364,1.5051038384296787,-2.954154133548826,-3.190267671769585,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-09-28,-0.1167723580729803,-0.1169939820548491,-0.1014347738812204,-0.1437574491438544,-0.1437574491438544,53984.19232062314,-0.1249348239356374,-0.12644066057889025,0.17827574155399153,0.08228512091438211,0.16923893677795565,0.7355191875736357,-53982.490976670466,20776.034198554036,31629.78905310174,0.20790111641442646,-0.011980918972568436,-0.34355834973373744,-0.3555392687063059,-4.163102650111033,1.1416339381975447,0.6789134066079001,-3.1038880391177956,-2.6144424516562808,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-09-29,0.2724024936798845,0.4105629422811898,0.199995316868191,0.2556106878834658,0.2556106878834658,54485586.960226655,-0.049372042304150744,-0.10481503108162919,0.1770539376090183,0.11758748597507962,0.17948256519070083,0.7351343695154713,2679083.6715369327,930687.3487323857,249860.5903244117,-0.06362519220203794,-0.7528128692274866,-0.5242572304529373,-1.2770700996804238,-1.5579484165835715,1.2351440528358255,1.0249113406922508,-0.8877342557257972,-0.9733535110469795,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-09-30,0.0267053423961802,0.0143374928276922,0.0721699375941751,0.1130654526229575,0.1130654526229575,-25593491.257060826,-0.005988185809044894,-0.0901696672008134,0.17526192795784112,0.12571117105062968,0.18388402143789914,0.7347404475037291,1404119.8340610806,504800.61964230635,147609.9055165842,1.4431032426416137,-2.711904590397198,-0.6645884994176914,-3.3764930898148893,-2.8502053326496717,1.2410829916739128,0.9995480284828966,-1.3593685298078126,-1.5282299647985889,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-10-03,0.0919709733338176,0.0319651003870467,0.0064061650626756,0.110216281240669,0.110216281240669,-6254697.913283037,0.03583168238935224,-0.07459142176691565,0.17341864510282518,0.13042497430546576,0.18750384748061716,0.7343214811553075,1094357.763498626,400778.0249571054,122789.95603082428,0.18097160843669524,-0.7331930258953262,-0.843683074232167,-1.5768761001274931,-3.6667683043164456,1.2395882789608264,1.0078827223984164,-1.9283051833792155,-1.5649458241929475,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-10-04,0.0078037044824348,0.2540207033266222,0.1265587301231063,0.214745893395845,0.214745893395845,-2168558.531405844,0.10997617319981656,-0.04527803099912061,0.17205371105774922,0.12598363865442877,0.19473607696730783,0.7339245631362332,977845.7206943792,365419.4174255684,114009.63035569769,3.3148568833656142,0.8874417871076034,-1.3349847537100943,-0.4475429666024909,-2.0599372082530385,1.251096015996866,1.0821836159981302,-2.2859203172078213,-0.9923015986277021,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-10-05,0.2132966074959679,0.3728700113492191,0.2622557957326383,0.1824693857698869,0.1824693857698869,-26018.880776087983,0.17522154018256483,-0.024251191691230283,0.1705449268349075,0.1272015086871825,0.20041617758499347,0.7335121195565896,984505.8062859487,365827.5869692112,114132.26841524208,-0.15610131075806327,1.9775853591100652,-1.950533004428932,0.027052354681133026,-2.2017066663579197,1.2246787225818978,0.8137483135464936,-2.6275799836502163,-1.1201623269619563,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-10-06,0.0904408950798958,-0.1499771717300959,-0.1056089994565423,-0.176030830861597,-0.176030830861597,-3024978.411002896,0.08889323643355226,-0.025408313577669612,0.16759997883271263,0.1285315859366412,0.1996882419390448,0.7334193397352411,838613.519043607,315997.5834450855,102171.73240648111,0.665962610738829,1.2523596323341575,-1.8865036350725464,-0.6341440027383888,-3.1152329072828238,1.1734450567906902,0.6626790242496229,-0.9396189198056487,-0.8401598529471016,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-10-07,-0.1869227990961155,-0.0820134860060521,-0.1049281010837714,-0.0491946280800419,-0.0491946280800419,-1849690.0329475624,0.056441220292952385,-0.025646755638134372,0.16516186023312682,0.1285731392221245,0.1996129941783754,0.733121595103435,742548.5879529563,281880.0847384808,94513.31287238086,-1.3349112603827709,0.7887826700426019,-1.8625088863986587,-1.0737262163560566,-3.7759803589924075,1.174513355451753,0.8022604650399906,-1.4624671731585195,-1.8185547946469243,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-10-10,-0.0686048346044034,-0.1815157843907429,-0.1789597445033595,-0.0954775845877358,-0.0954775845877358,-932834.1220208248,0.01530244712727144,-0.028526081711409634,0.16257854166432956,0.12950322119393562,0.1995026752069001,0.7328966683054043,703017.0557200117,266205.1909571967,90580.67697707331,0.3305284960462795,-0.6228060579831506,-1.7403424017698716,-2.363148459753022,-5.969296137196046,1.2794603013072636,1.5852781366892434,-2.5188368688197578,-1.5813663037284782,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-10-11,-0.1236258797248976,-0.1873186311164552,-0.0656697747939926,-0.1605973805165442,-0.1605973805165442,-1278961.4289133805,-0.05976620765520639,-0.03430997559580213,0.15963488525042097,0.13281479325407505,0.19867205084794357,0.7327101249366462,643032.851874719,245944.075592611,85796.14240292613,0.2616405847792448,0.5550042662707615,-1.5374530948092031,-0.9824488285384416,-2.1066166111740072,1.3258088760668711,1.5753398662796805,-2.194603244105653,-0.979914274632436,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-10-12,-0.1221475724717193,-0.0567852854400423,-0.0574246601406919,-0.0112626738974475,-0.0112626738974475,-855336.9195819701,-0.09851261958867327,-0.030018404861557584,0.15736381727381146,0.13206389970888688,0.19929900625635927,0.7323548936110787,606518.5902091031,233656.95047130284,82511.4138766294,-2.3837358609577626,1.1883739686871357,-1.6567497430725147,-0.4683757743853789,-7.3550198894507135,1.569091801213874,2.14905279597767,-2.4743832868288376,-1.6412792103012577,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-10-13,-3.768488546274096e-05,-0.0570362207820082,-0.0182555317562725,-0.0193033494258642,-0.0193033494258642,-761374.801203585,-0.06716712330152672,-0.03009411315898628,0.15492830694204107,0.1320569539097387,0.20039283602956734,0.7319240786638797,572102.8434880779,221809.83842188315,79404.51350196157,6.238774807259335,0.8028543147154991,-1.6386328975448254,-0.8357785828293263,-3.2498328617716896,1.572391509536002,2.128673406359428,-1.9569122329957975,-1.8532467688912473,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-10-14,-0.0237910937184478,-0.0501420953763533,0.013535794863358,-0.06171569593503,-0.06171569593503,-666856.5552858902,-0.06967133687252433,-0.029679008741933226,0.15222182938164683,0.13193784844442008,0.20096899122875211,0.7314672150512173,537477.652089976,211626.2677095115,74944.16945019607,0.9532269925953347,0.8533489779389716,-1.634898841219506,-0.7815498632805346,-2.7539178686526418,1.5576765128557044,2.2595903683845204,-2.986712632339633,-4.380342625015378,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-10-17,-0.0542112622427848,-0.0504146538846244,-0.0358491948587742,-0.0603909110087976,-0.0603909110087976,-538108.8966869109,-0.0626540021567367,-0.02839520181812253,0.14961945636196536,0.13148443329682685,0.18354389390572176,0.7310599433362135,516458.14983267867,196071.43624059262,71687.36236625513,0.10794993631328768,0.7914073796673027,-1.6618749321519504,-0.8704675524846476,-4.229102373389339,1.5165200110358499,2.060967679645069,-3.1920498411688665,-3.3499338907189844,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-10-18,-0.017801145946632,-0.0609868927733292,-0.014235417292618,-0.003479653364635,-0.003479653364635,-428220.1347333757,-0.031230456726354862,-0.02282839904684692,0.14742634644087102,0.12998126635382118,0.18183332525395152,0.7306919823841674,499927.1955965273,192683.47264714658,71101.92556133676,-1.6323301532883843,0.3133884626821708,-1.865323371792494,-1.5519349091103234,-3.06290946266075,1.503313088887092,1.8853085214114247,-2.8432508277734025,-1.8507599001634691,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-10-19,-0.032313497568288,-0.0558334991199478,-0.0864234961134218,-0.1268241451025856,-0.1268241451025856,-322598.84379877045,-0.05434275096738248,-0.025642163577282096,0.14467626898920397,0.13166684240094684,0.1818121104719155,0.730424077589715,486025.73519610695,185444.8848636157,69531.14425766602,1.3673164183542237,0.7510732164248947,-1.730260607349198,-0.9791873909243032,-3.487082219103933,1.3426808146147597,0.5565889644134916,-2.711557834254169,-2.1579526723718736,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-10-20,-0.1363124332972898,-0.1345467496358354,-0.0610454497267168,-0.072597133918755,-0.072597133918755,-432262.2880679548,-0.06500150786596064,-0.023161859259521467,0.14205310332851798,0.13021130271663373,0.1812745471437655,0.730020364414705,464759.3533009528,179872.21140441083,64437.67140537832,-0.6300241112766324,1.0319035391732836,-1.81369402640409,-0.7817904872308065,-2.6104521870813904,1.34750147611648,0.652437968750892,-2.6719476054672167,-2.931935568252061,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-10-21,-0.0787515704752398,-0.0139893898755223,-0.0765801242431349,0.0118017816797614,0.0118017816797614,-367086.65651455417,-0.05029801234300235,-0.017379078682904815,0.13976471349163788,0.12900165947396286,0.18128778708926951,0.7295262576733275,445115.848252413,175718.72678152614,65033.27028852207,-1.898047710165527,1.0626984520386635,-2.084693282627295,-1.0219948305886317,-2.7711380251280566,1.3542718388107686,0.6493433300885161,-1.9759761477985383,-2.610232110353634,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
2022-10-24,-0.0030730748139279,-0.0537509291059848,-0.0352079733858199,-0.105399828526727,-0.105399828526727,-310823.9616586854,-0.059299795846588246,-0.01770491712167533,0.1369566796060587,0.1292263955546711,0.17886585964838625,0.7291116881938402,435231.2751699452,171270.23313008485,63894.855161627864,3.5350823808056258,1.2087634587917793,-2.0458222640850012,-0.837058805293222,-3.987665307593962,1.3443184346003811,0.5594219487689963,-3.4172446142843125,-3.100894641779219,0.15903740460543508,0.28847709453988407,1.027590368546405,6.79718883676524,0.061427211494384196,-8.452945191040795,8.595645843072425
