Date,Open,High,Low,Close,Adj Close,Volume,MA_5,MA_20,MA_250,realVolatility20,realVolatility60,realVolatility250,avgVolume_20,avgVolume_60,avgVolume_250,log1DayRet,logMA5_20,logMA20_250,logMA5_250,logD2,logD5,log1DayRange,HL_20_realVol_20,HL_5_realVol_20,Mean,Variance,Skewness,Kurtosis,Shape,Location,Scale
2019-05-23,0.1245757442424722,0.1019537410383075,0.1228071062923112,0.1111000551700738,0.1275949483008198,-7268456.330317881,0.2455792412160164,0.1352883476909577,0.2905946249715563,0.0915590751195116,0.13165846722895908,0.12590480869134854,606612.0661605834,1555272.5091561894,1479347.3324898186,0.023946861606155247,0.5962112605146727,-0.7645208452025387,-0.16830958468786622,-1.9524401119770918,-1.8709817027032432,-3.8702399406916785,1.0772036904953204,0.8392448301965002,0.24794117986265277,0.022712513498462837,0.7513824317775182,22.184584513312387,0.020610264204497086,-7.0389247092558875,7.285316311332654
2019-05-24,0.3278965477285203,0.3276974040826403,0.2796597214471812,0.3331459304275093,0.3289664573037001,934356.0849252885,0.2736219787503791,0.14625689424357596,0.29049345837138824,0.10097501757161338,0.13204516963101479,0.12586360297499485,1550000.0913199475,1519834.7672423625,1444207.80885515,0.0032576367162021947,0.6263828890840399,-0.6862164323954856,-0.05983354331144564,-5.810598273783044,-1.9645876795336028,-3.035769521163266,1.096594598829762,0.3603800170569733,0.24794117986265277,0.022712513498462837,0.7513824317775182,22.184584513312387,0.020610264204497086,-7.0389247092558875,7.285316311332654
2019-05-28,0.2327287693747997,0.2304456380313144,0.2091336375972856,0.1642096650950577,0.1675502312340038,-3234263.076417964,0.24392094705093004,0.14949067238934913,0.290490208335803,0.10054728438590486,0.13167157957698522,0.12586677973586527,1638010.2435618844,1461290.2652526593,1359787.5192923245,-0.3285905012899865,0.4896101864619367,-0.6643358706390243,-0.1747256841770876,-3.219994376884725,-1.9071355839875241,-3.8484849642586925,1.0865873623307485,0.36039179892211565,0.24794117986265277,0.022712513498462837,0.7513824317775182,22.184584513312387,0.020610264204497086,-7.0389247092558875,7.285316311332654
2019-05-29,0.1026119273717509,0.1805707213969376,0.1548539745197219,0.2383338611537575,0.2349083245919634,2483960.1864993293,0.23699815628187193,0.1558918321335557,0.2903582100344023,0.10175999050123664,0.13137915505548786,0.12590785409993155,1554580.86606077,1460439.5523185744,1386316.1733508704,0.8282411527462071,0.41888997871490696,-0.6219529847665534,-0.20306300605164637,-2.3638422547594975,-3.363498387891829,-3.6606128698356093,1.0898963160773385,0.3421721127144104,0.24794117986265277,0.022712513498462837,0.7513824317775182,22.184584513312387,0.020610264204497086,-7.0389247092558875,7.285316311332654
2019-05-30,0.273743796212488,0.3121046683638062,0.2938127854898384,0.2829618887699481,0.2752577220751666,1685747.171014119,0.22685553670113073,0.16517377580497175,0.2901359703871813,0.10384194351953202,0.1299264447089591,0.12588518475456134,1751465.3206673593,1586988.572653632,1382959.0539980242,0.005515211341827776,0.31731530630854354,-0.5633515701171308,-0.24603626380858737,-2.228336144395744,-2.981571060453388,-4.001297876335641,1.0826931546953371,0.381826429250278,0.24794117986265277,0.022712513498462837,0.7513824317775182,22.184584513312387,0.020610264204497086,-7.0389247092558875,7.285316311332654
2019-05-31,0.2220516576986768,0.2007504597633955,0.2250903294606638,0.2192487846260973,0.2145310054513189,-7243792.842573438,0.2442427481312306,0.17051877336064672,0.28952231512450094,0.10347474311497022,0.12960614128433973,0.12587828962144118,1167917.1788167616,1464504.4112054023,1373902.141077815,-0.034455771659322586,0.359317201779681,-0.5293869772976668,-0.1700697755179859,-3.893332803478822,-2.44258240583592,-3.7156395448771726,1.0765586987746734,0.368944058223942,0.24794117986265277,0.022712513498462837,0.7513824317775182,22.184584513312387,0.020610264204497086,-7.0389247092558875,7.285316311332654
2019-06-03,0.2091964458827746,0.1881718439869564,0.1940385990263422,0.1746757682308461,0.1719509510347241,5502145.789042631,0.21283964687743534,0.1725426982060229,0.28856009957365364,0.10306588016846,0.1297243704336748,0.12585383032965491,1337482.8932811655,1617178.1111364071,1406335.801571159,-0.19606447521593065,0.209894318954138,-0.514258649992139,-0.30436433103800103,-2.270052357662543,-1.8514107124664405,-5.138453602187924,0.6881791537931162,0.6100223688490041,0.24794117986265277,0.022712513498462837,0.7513824317775182,22.184584513312387,0.020610264204497086,-7.0389247092558875,7.285316311332654
2019-06-04,0.2919117489359646,0.2642451446595157,0.286147001020379,0.2482396290451696,0.240127686486284,31707.10076789558,0.2273551379278914,0.17878267240235018,0.28815783410154844,0.10319741531148603,0.12906102059153385,0.1258472453367809,1256460.4814084428,1461466.9784546413,1407715.569916483,-0.19528071802436275,0.24034233167276547,-0.4773374175524982,-0.23699508587973284,-3.6652925829732044,-2.623100939092114,-3.821183880415837,0.6810322884813532,0.6126497504813728,0.24794117986265277,0.022712513498462837,0.7513824317775182,22.184584513312387,0.020610264204497086,-7.0389247092558875,7.285316311332654
2019-06-05,0.2616199208704159,0.2275880445841398,0.2177488839537624,0.2579020857636283,0.2485937102398714,-6379520.261561124,0.230092215057473,0.1885220747287413,0.2878209824614978,0.09992145156169456,0.12742289597902282,0.12583996018227497,256884.5971174771,1321089.121297547,1384990.479191476,-0.05107288876806951,0.19926505625689656,-0.4231235908484414,-0.22385853459154478,-2.5686001438127493,-4.291426756549834,-4.621384873347294,0.6920652310585075,0.6037577341277345,0.24794117986265277,0.022712513498462837,0.7513824317775182,22.184584513312387,0.020610264204497086,-7.0389247092558875,7.285316311332654
2019-06-06,0.2160920884284336,0.2162849934106727,0.2429748787357395,0.2183878496336406,0.2111050828155019,-3146885.753486892,0.21726168720554004,0.19614683577605968,0.28751328974284873,0.09519279681542642,0.12509870419200753,0.12593345946003778,604189.688227145,1321766.3566277006,1380065.6287944529,-0.023348619819764813,0.10223901794009695,-0.38240554349016803,-0.2801665255500712,-3.539680315675352,-2.746490046761116,-3.623470612125448,0.6696298330801462,0.6647325495781345,0.24794117986265277,0.022712513498462837,0.7513824317775182,22.184584513312387,0.020610264204497086,-7.0389247092558875,7.285316311332654
2019-06-07,0.254310735668394,0.279253857887535,0.2815741075725286,0.2922669630383327,0.2798419332884814,-1279790.4668121934,0.23032387277297256,0.2061355063665955,0.2873933768837748,0.09282324069215286,0.12473990094171927,0.12592640605420233,302722.0670020816,1380301.0910579523,1391200.9606010863,0.09566803170997497,0.11095271048001092,-0.3323181780062844,-0.22136546752627345,-3.465792766860937,-2.7285959085054547,-6.0660804762527665,0.7614382182277748,0.9981612786917677,0.24794117986265277,0.022712513498462837,0.7513824317775182,22.184584513312387,0.020610264204497086,-7.0389247092558875,7.285316311332654
2019-06-10,0.2488093051219095,0.2289441251561892,0.1825503541033519,0.1662811984787477,0.1615155031416124,8249056.006810555,0.22823678319435023,0.20941602424579475,0.28656047886736447,0.0898337360530936,0.12241297917175296,0.12606810038092242,921177.2983856082,1525865.1825939626,1430693.3870696553,-0.43208562743291357,0.08606079276238598,-0.31362678931777993,-0.22756599655539386,-3.0039745545426366,-4.562546817178444,-3.070590073312454,0.7889438709346938,1.1622239310276217,0.24794117986265277,0.022712513498462837,0.7513824317775182,22.184584513312387,0.020610264204497086,-7.0389247092558875,7.285316311332654
2019-06-11,0.3088824357121162,0.3607976498747836,0.3486897053592148,0.39134258453028,0.3718864147480225,4812753.332628451,0.2545885288466979,0.22699823613618375,0.28656275590368,0.08514974497544157,0.11719741784624392,0.12606964253178843,1155250.62795945,1555053.3521927798,1446406.0665164501,0.18562773339878996,0.11470638239189467,-0.23301530833610484,-0.11830892594421008,-2.3854833246532734,-2.0267828450890644,-4.413893470293621,0.7855576296580725,1.1387478267446784,0.24794117986265277,0.022712513498462837,0.7513824317775182,22.184584513312387,0.020610264204497086,-7.0389247092558875,7.285316311332654
2019-06-12,0.2895747754781248,0.2438736277846582,0.2823666059020375,0.252143085512245,0.2412663013878018,-10563259.857027031,0.25312304707628397,0.23711050912325318,0.2855678297077658,0.07275843878198081,0.1150395577526303,0.12543760507312718,164955.31451027747,1388475.125730549,1376981.4907193158,-0.18251224701276184,0.06534940689748484,-0.18595326736232592,-0.120603860464841,-2.5288485280106694,-4.916133324614616,-3.2572794408844272,0.8066648273915564,1.2206556633532155,0.24794117986265277,0.022712513498462837,0.7513824317775182,22.184584513312387,0.020610264204497086,-7.0389247092558875,7.285316311332654
2019-06-13,0.2579834540779004,0.2309191449124306,0.2357490925266345,0.2453639148208606,0.2346489363376096,-3473235.0023608115,0.2578318177807055,0.24458069234799723,0.28474005066237174,0.06341548630550807,0.11213537043532015,0.12508617040371625,328160.2476824714,1265334.9767906338,1376305.4229657508,-0.09480494212812321,0.052762218775419006,-0.15203137659046284,-0.09926915781504378,-1.9860424347368073,-3.7488904895234394,-5.332919657296989,0.8428621854652023,1.295717412011518,0.24794117986265277,0.022712513498462837,0.7513824317775182,22.184584513312387,0.020610264204497086,-7.0389247092558875,7.285316311332654
