Date,Open,High,Low,Close,Adj Close,Volume,DDOG.csv_MA_5,DDOG.csv_MA_20,DDOG.csv_MA_250,DDOG.csv_realVolatility20,DDOG.csv_realVolatility60,DDOG.csv_realVolatility250,DDOG.csv_avgVolume_20,DDOG.csv_avgVolume_60,DDOG.csv_avgVolume_250,DDOG.csv_log1DayRet,DDOG.csv_logMA5_20,DDOG.csv_logMA20_250,DDOG.csv_logMA5_250,DDOG.csv_log1DayRange,DDOG.csv_HL_20_realVol_20,DDOG.csv_HL_5_realVol_20,DDOG.csv_logD2,DDOG.csv_logD5,DDOG.csv_Mean,DDOG.csv_Variance,DDOG.csv_Skewness,DDOG.csv_Kurtosis,DDOG.csv_Shape,DDOG.csv_Location,DDOG.csv_Scale
2021-02-08,13.464240352409549,11.22257758641898,12.737212983819632,12.00972387556213,12.00972387556213,-211989.6325748663,11.686964991532406,8.047874054904602,5.870485712851458,3.5385583312713775,3.8048132845101135,4.206918744037344,131424.212249716,101344.773704647,277517.0570989998,-0.11432066359821104,0.37306615344802024,0.31547058862748517,0.6885367420755053,0.41517474821589045,1.0740108361283063,1.453566945508741,-0.1576487216495835,1.846073049875614,6.0305088189215015,29.48574167129846,0.3274216074159777,1.5291535023067988,0.06205725139516848,-81.20175634922421,87.06430797996165
2021-02-09,11.39472398253652,12.441756579010471,13.186705918322048,11.924128025188352,11.924128025188352,42666.874042904936,12.04670044583823,8.071527958296004,5.893389059623182,3.5639943195696033,3.6803100423267527,4.224261135133726,58923.007741371795,-241310.6200569229,275977.55579351925,0.04541347280130502,0.40044799807998144,0.3145115781233815,0.7149595762033629,-0.2944390638388039,0.9936003057065397,0.49444502601763374,-0.3845713048361258,0.5870515456176449,6.0305088189215015,29.48574167129846,0.3274216074159777,1.5291535023067988,0.06205725139516848,-81.20175634922421,87.06430797996165
2021-02-10,12.286366530069742,10.24738772461862,6.621684824136523,8.263121656133421,8.263121656133421,-776853.1020185379,11.191483617734553,7.9801531149380285,5.9125672099968485,3.532794099829267,3.6688344523823866,4.224091906048572,76618.83203974568,-120916.36717122531,267239.49894894304,-0.3966877948370482,0.3381954991700333,0.2998774774184654,0.6380729765884987,1.2880481730910365,1.026023883086474,0.6971896955245251,1.3208493544293973,1.4530376703589065,6.0305088189215015,29.48574167129846,0.3274216074159777,1.5291535023067988,0.06205725139516848,-81.20175634922421,87.06430797996165
2021-02-11,8.787317847853288,8.675596054465402,11.05093099995031,10.868156161467624,10.868156161467624,1318068.444967198,11.13400002963537,8.128361715736618,5.946496583935786,3.5911257066759354,3.570733625016334,4.2297128459168505,197172.09808022226,-64535.39872141988,249345.0506009422,0.21252753201461816,0.31464410014886807,0.3125571555555108,0.627201255704379,0.8651384572207107,1.0353637495492074,0.7524782738538544,0.054461540725250814,-1.2468178838480573,6.0305088189215015,29.48574167129846,0.3274216074159777,1.5291535023067988,0.06205725139516848,-81.20175634922421,87.06430797996165
2021-02-12,4.2757628172088005,4.5380179018336975,2.913489546917773,4.998210921685526,4.998210921685526,2054871.0693732796,9.61266812800741,8.144403949787465,5.953905144459078,3.57558107269528,3.523324981739282,4.226408825426948,309777.5776452647,25658.261389771404,266396.20225582854,0.1561175094951423,0.16575076575355513,0.31328372841604407,0.47903449416959915,0.4852175305243501,1.044023191136032,0.5872526277240766,1.1832324222161759,2.029024114679461,6.0305088189215015,29.48574167129846,0.3274216074159777,1.5291535023067988,0.06205725139516848,-81.20175634922421,87.06430797996165
2021-02-16,6.209284389869907,6.980225308923252,3.4389933748238377,1.6652740578040124,1.6652740578040124,24117.838379211724,7.543778164455787,8.031302891884648,5.946689092280354,3.747631541445963,3.5745963045477644,4.232204116991804,355917.9633996432,36767.28005926081,268212.284743367,-1.3160559450105707,-0.06262362849490238,0.30051215823374244,0.23788852973884017,1.2644746705892274,1.0913504739051594,0.6565804866712024,2.2195167071328736,2.3364501263862274,6.0305088189215015,29.48574167129846,0.3274216074159777,1.5291535023067988,0.06205725139516848,-81.20175634922421,87.06430797996165
2021-02-17,-1.1341071194471368,-1.4881669430096591,0.0717801707286298,0.1595178861325479,0.1595178861325479,1788935.968132425,5.190856136644626,7.8211311478935475,5.939016775930936,4.068329959508791,3.6463878389516364,4.24097583437893,441126.591708731,97308.54602752608,266251.9855913817,-1.961444886720203,-0.4099305497002849,0.27528559842885447,-0.13464495127143047,0.4446519192369638,1.097575690076427,0.4060096964807454,1.576644650286144,2.465095884278449,6.0305088189215015,29.48574167129846,0.3274216074159777,1.5291535023067988,0.06205725139516848,-81.20175634922421,87.06430797996165
2021-02-18,2.562908510898282,4.4481535735386615,4.266906826890235,6.4715024958938585,6.4715024958938585,-912006.496453134,4.832532304596714,7.633635646482841,5.955318934244434,4.038185627505259,3.637331276909583,4.235130852554109,326609.0427348489,75358.4193473833,267676.9753252144,0.9262655559291666,-0.4571936085103506,0.24827946668965134,-0.20891414182069928,-1.7078959349343708,1.1582013296909375,1.1545630513302094,1.5699126680385749,0.5831197697789545,6.0305088189215015,29.48574167129846,0.3274216074159777,1.5291535023067988,0.06205725139516848,-81.20175634922421,87.06430797996165
2021-02-19,7.887821088224911,5.495988129039176,7.001248188359369,4.369688440944202,4.369688440944202,-644543.5630173299,3.5328387604920293,7.506725862710797,5.964914469641849,4.101581429890143,3.639422236085755,4.228779696264532,345824.06342237926,92688.37509860356,264143.0496652458,-0.5906282239425882,-0.7536976711615119,0.22990468362361613,-0.5237929875378958,0.4089656801636697,1.16455778921929,1.1130875782877057,1.4375031587054548,1.8715664138075683,6.0305088189215015,29.48574167129846,0.3274216074159777,1.5291535023067988,0.06205725139516848,-81.20175634922421,87.06430797996165
2021-02-22,1.362204596738195,1.445979164267726,0.7233285386816419,-0.2453127487432027,-0.2453127487432027,336518.97300585127,2.4841340264062834,7.069318671256767,5.956825086397152,4.442094161781606,3.7576219566888205,4.238745582443332,307779.63866745547,115708.2485797071,259860.56911835994,-1.7143257713360927,-1.0458399877811522,0.17122647076133024,-0.8746135170198219,-0.3248294024042953,1.1214037798989143,1.1163365993270369,1.9046141202695581,1.6569937285242866,6.0305088189215015,29.48574167129846,0.3274216074159777,1.5291535023067988,0.06205725139516848,-81.20175634922421,87.06430797996165
2021-02-23,-2.314919763511611,-0.6885506334384814,-2.540365383318885,1.6553763134464674,1.6553763134464674,1459941.9232514831,2.482154477534775,6.576901182231498,5.956094470419716,4.47042393664846,3.792938308658379,4.239474053216588,158416.91830342132,137104.2093392114,268785.13428633596,-0.3353466648391775,-0.9744367654768759,0.09914871337544243,-0.8752880521014336,0.6161661041585303,1.1049021704721587,0.9622461916487337,0.9985385612471555,-4.615448390473902,6.0305088189215015,29.48574167129846,0.3274216074159777,1.5291535023067988,0.06205725139516848,-81.20175634922421,87.06430797996165
2021-02-24,4.194990146088017,4.713405419880715,4.8355656655697885,3.6868087554113913,3.6868087554113913,-949412.362440036,3.1876126513905434,6.573164522478879,5.954166770546144,4.472931575323373,3.808955193022806,4.240399499979595,232242.66045240435,123899.61525359027,247962.49203569358,-0.12912974301628935,-0.7237231275393782,0.09890410697774794,-0.6248190205616303,-2.102421606866566,1.1838285904934964,1.2303529996281815,1.369179103169282,1.2605301171698797,6.0305088189215015,29.48574167129846,0.3274216074159777,1.5291535023067988,0.06205725139516848,-81.20175634922421,87.06430797996165
2021-02-25,4.740617104103038,2.8057116503409247,0.7168188041561621,-0.4461157607035062,-0.4461157607035062,-391535.5533985011,1.8040890000710703,6.536303810460022,5.942099781792284,4.530098107215009,3.906098765317243,4.254336268341301,149296.80367293322,138814.90319000935,248530.93870053266,-2.3633441254652325,-1.2873160838315063,0.09530926957907296,-1.1920068142524332,0.7366341869480421,1.1529303103432544,1.175442491933509,0.742647603935567,1.9340715278125271,6.0305088189215015,29.48574167129846,0.3274216074159777,1.5291535023067988,0.06205725139516848,-81.20175634922421,87.06430797996165
2021-02-26,0.610097655906344,1.1454111250890833,2.3705312056753627,2.4104431900414625,2.4104431900414625,915609.4311160072,1.4122399498905225,6.38890959009888,5.942101865999478,4.617555659683433,3.9188085185728134,4.254334531098748,218628.05477953647,118425.18115143708,245133.69094593127,1.373946869856816,-1.5093865498346035,0.07250069037177866,-1.4368858594628249,0.2030388641609484,1.1348815707729967,1.1551335857250984,0.24401663712786878,0.6725593230115662,6.0305088189215015,29.48574167129846,0.3274216074159777,1.5291535023067988,0.06205725139516848,-81.20175634922421,87.06430797996165
2021-03-01,3.580482705190761,2.8648382320875783,4.307684515280684,5.154778271258664,5.154778271258664,-764279.3211365556,2.4922581538908957,6.252261634879271,5.957846085167172,4.61130034887581,3.916997040984957,4.24405505221526,156180.77409927192,114821.01528950651,243057.92390404776,0.3644264790034013,-0.9197540712589336,0.04823423922075188,-0.8715198320381817,0.3666177482637485,1.1391618147260825,1.1738423127837847,1.7229262335633009,1.6864158089840766,6.0305088189215015,29.48574167129846,0.3274216074159777,1.5291535023067988,0.06205725139516848,-81.20175634922421,87.06430797996165
2021-03-02,5.536098818367705,4.120295952217319,2.728031480332362,0.3334673086995678,0.3334673086995678,556567.7298357633,2.2278763529415158,5.985193496616121,5.946828607187495,4.797422106560919,3.9816461798215204,4.255096238352134,174138.94091880386,129415.10875929032,253083.3741378025,-2.8095005116147957,-0.988239845108389,0.006430598485670288,-0.9818092466227187,0.33093153803584896,1.1418760059009285,1.1406876766788174,0.7309129325694002,0.2790769075528573,6.0305088189215015,29.48574167129846,0.3274216074159777,1.5291535023067988,0.06205725139516848,-81.20175634922421,87.06430797996165
2021-03-03,-0.2467114553145108,-0.5846883511586896,-2.366697459915926,-1.1315720398308855,-1.1315720398308855,1787163.044916661,1.2642001938930605,5.4223423569416145,5.920316349380932,4.944217845329786,4.088704453668574,4.278497833211145,267826.92377568135,167736.3433510744,251864.49379732923,1.5231436739485658,-1.4560882268425819,-0.087861993592843,-1.5439502204354247,0.5777414405716012,0.8722439733265624,0.21233889572451217,1.8383806655991601,1.572437937026804,6.0305088189215015,29.48574167129846,0.3274216074159777,1.5291535023067988,0.06205725139516848,-81.20175634922421,87.06430797996165
2021-03-04,-2.583296286709448,-1.3653662657130354,-5.430190436649205,-3.796904774474676,-3.796904774474676,2293842.224801069,0.5940423911388265,4.605536828385292,5.903578910739,5.054762522197901,4.238989788669494,4.308309976441522,374480.6535488671,193083.95970975942,261463.85732584665,0.38511998782136386,-2.0480638346360447,-0.24829952402404476,-2.2963633586600896,1.4023704876820302,0.888386698015865,0.4811160475246679,1.418367495693098,1.2091958446038202,6.0305088189215015,29.48574167129846,0.3274216074159777,1.5291535023067988,0.06205725139516848,-81.20175634922421,87.06430797996165
