Date,Open,High,Low,Close,Adj Close,Volume,MA_5,MA_20,MA_250,realVolatility20,realVolatility60,realVolatility250,avgVolume_20,avgVolume_60,avgVolume_250,log1DayRet,logMA5_20,logMA20_250,logMA5_250,logD2,logD5,log1DayRange,HL_20_realVol_20,HL_5_realVol_20,Mean,Variance,Skewness,Kurtosis,Shape,Location,Scale
2019-05-23,0.7185903668668772,0.9546172751065712,0.7222666480052204,1.123910839210751,1.123910839210751,-298887.5713251636,1.3176469783768574,1.4022658721305312,2.561708809236349,0.7015243747007436,1.2101697685318167,2.1237701939762554,3492.4981736708314,38551.64816804034,161860.09757804844,0.4472782335897676,-0.06224185463552273,-0.6025851310309538,-0.6648269856664765,-0.0290118385602128,-1.927207893027359,-1.459507724503422,2.0415882074254252,3.071417603412729,2.4497599242277843,4.926831834597557,0.034332395620571686,5.587968141233016,0.006845422110217282,-321.15186187861013,323.5910361430484
2019-05-24,1.677817089623698,1.5966579494293534,1.3326569958046228,0.8826132547587555,0.8826132547587555,843353.2337257413,1.276311410638666,1.3581778061794456,2.5441729958991526,0.7052671571983691,1.2227870642812435,2.1194412666891855,95009.51775976187,48617.918233152945,161195.88117314802,-0.6423617615162354,-0.06216974557970282,-0.6276616917475011,-0.6898314373272038,-2.4937538999278064,-1.5765940328901475,-1.3318025636274566,2.0228789809733585,3.1270513063838186,2.4497599242277843,4.926831834597557,0.034332395620571686,5.587968141233016,0.006845422110217282,-321.15186187861013,323.5910361430484
2019-05-28,0.8971133227906982,1.0429020429561149,1.1126149970817352,1.131589231550155,1.131589231550155,2886634.706986846,1.2397283396305496,1.3073849332693548,2.5307437551525163,0.681616970316221,1.2102207021280595,2.1177051830721325,243720.57179943146,107963.87337403077,168355.34328627263,0.23219613384585075,-0.05313663326443472,-0.6604843259694747,-0.7136209592339093,-4.869345084542088,-1.6987317739075425,-2.6633691230238092,2.020368790212755,3.0679808978057097,2.4497599242277843,4.926831834597557,0.034332395620571686,5.587968141233016,0.006845422110217282,-321.15186187861013,323.5910361430484
2019-05-29,-1.7812428377974214,-1.8828526397000795,-3.038842434714404,-2.518783720933044,-2.518783720933044,6929220.496056104,0.31690843472931646,1.1124888063510998,2.5337648349664432,1.0930921888937983,1.3610635271422324,2.109915307083123,582374.0313166126,207793.7418490631,134702.75863094273,0.3464647904456478,-1.2557420695649846,-0.8231066004109925,-2.078848669975977,1.2241862224394837,1.5291167296329673,0.14495694236894008,2.0829453146724344,1.0129462293874063,2.4497599242277843,4.926831834597557,0.034332395620571686,5.587968141233016,0.006845422110217282,-321.15186187861013,323.5910361430484
2019-05-30,-1.6683232864470767,-1.9339197039568528,-1.3641097256896444,-1.778258861770155,-1.778258861770155,-1819479.2239599412,-0.23178585143670744,0.9765329941391405,2.53642330389747,1.2702972137216861,1.45661421384621,2.104030111408498,476130.86096203246,180791.1206750676,131162.31535910995,0.06381561606976396,-1.4381946466694837,-0.954501681661661,-2.392696328331145,1.0681008782127088,1.0092240640601289,-0.5624523451951977,2.086245624670455,1.053360538753538,2.4497599242277843,4.926831834597557,0.034332395620571686,5.587968141233016,0.006845422110217282,-321.15186187861013,323.5910361430484
2019-05-31,-1.7390129802487913,-1.8085360921972613,-1.9967938531270304,-1.9062689930480976,-1.9062689930480976,97923.74759103218,-0.8378218178884772,0.7816472928292812,2.5190309204629093,1.3988780717247584,1.5394894299168855,2.122703509694735,494202.86645906104,184048.46983705592,133439.87284038073,0.09183022534300464,0.0694018434434581,-1.1702259445611496,-1.1008241011176914,-0.4901822913259011,1.10862196834058,-1.669943186433371,2.0586978111074137,1.0716434810502193,2.4497599242277843,4.926831834597557,0.034332395620571686,5.587968141233016,0.006845422110217282,-321.15186187861013,323.5910361430484
2019-06-03,-1.4978096832057872,0.6698552682155707,-0.6612935716697699,0.7406063820266624,0.7406063820266624,2443897.076806664,-0.8662231924348959,0.6997441663343394,2.5109621563955193,1.3474611837666979,1.5488891298288023,2.1256241091502726,644564.9127986461,210277.90166564353,152453.37189546088,-0.704289822931146,0.21342781176584985,-1.2777064963398872,-1.0642786845740375,0.9238085000271765,-1.951879823030313,0.2860423587697782,2.0550605646094944,1.2564438691970903,2.4497599242277843,4.926831834597557,0.034332395620571686,5.587968141233016,0.006845422110217282,-321.15186187861013,323.5910361430484
2019-06-04,1.2117719089723096,1.2963211042273883,1.4932892792527177,1.787960337430441,1.787960337430441,-461304.6349264933,-0.7349489712588386,0.6958056072459069,2.496045298250786,1.3439812401129632,1.5451828772242309,2.117512534456632,570887.6692133499,226680.57368787372,147902.46361054576,0.38899181784092757,0.05473074855507057,-1.2773925562734065,-1.222661807718336,1.3067719617337887,-0.42102893980836903,-1.6247131113892224,2.0497533856336245,0.935406767468068,2.4497599242277843,4.926831834597557,0.034332395620571686,5.587968141233016,0.006845422110217282,-321.15186187861013,323.5910361430484
2019-06-05,2.4615900962450183,1.5860427763967309,1.023857668120403,0.8392452487834454,0.8392452487834454,-755925.3234729725,-0.06334317731554076,0.7225124314208549,2.4833713057256492,1.34111288666955,1.548778891864408,2.117910400671988,518561.1026182861,223326.72911888937,149537.13371058588,-1.0760598261206253,-2.434167423245198,-1.2346376875274316,-3.6688051107726296,-2.3162899088702367,1.2113541856927308,-0.5759241091630387,2.0354475687346727,0.8244329152162753,2.4497599242277843,4.926831834597557,0.034332395620571686,5.587968141233016,0.006845422110217282,-321.15186187861013,323.5910361430484
2019-06-06,0.4361626150371727,0.1400707303241191,-0.0572223326851784,-0.1724177091803582,-0.1724177091803582,-196533.9578029788,0.25782505320241855,0.63611133707102,2.46776117407058,1.3402797594371032,1.5631831642608205,2.1230599438246855,506430.1970326129,215815.50876667656,154181.64919398303,-0.9280950696637587,-0.9030923397539726,-1.3556930050207179,-2.2587853447746906,0.6731373355671691,0.4736477019091162,-1.6230650261799044,1.8992608222891145,0.8735596536411083,2.4497599242277843,4.926831834597557,0.034332395620571686,5.587968141233016,0.006845422110217282,-321.15186187861013,323.5910361430484
