Date,Open,High,Low,Close,Adj Close,Volume,S.csv_MA_5,S.csv_MA_20,S.csv_MA_250,S.csv_realVolatility20,S.csv_realVolatility60,S.csv_realVolatility250,S.csv_avgVolume_20,S.csv_avgVolume_60,S.csv_avgVolume_250,S.csv_log1DayRet,S.csv_logMA5_20,S.csv_logMA20_250,S.csv_logMA5_250,S.csv_log1DayRange,S.csv_HL_20_realVol_20,S.csv_HL_5_realVol_20,S.csv_logD2,S.csv_logD5,S.csv_Mean,S.csv_Variance,S.csv_Skewness,S.csv_Kurtosis,S.csv_Shape,S.csv_Location,S.csv_Scale
2022-12-14,-0.1674285550795051,-0.3006502756184854,0.1733181640393972,-0.1250005554455349,-0.1250005554455349,-791909.4479491538,0.582818451974698,-0.19181006066282577,0.8568685026266256,0.5921773678057926,1.1685577630359119,1.87087419818984,349624.6470999358,373715.0537969691,215024.5835704459,-0.29223854257692505,1.111370119724856,-1.496778852650584,-0.38540873292572814,-0.7466145425040546,1.5730682605574515,0.6804038567707832,0.0908145024825943,-1.2520910863843424,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2022-12-15,-0.5729535333808329,-0.3907888189835873,-0.3002375035274625,-0.4151111833442211,-0.4151111833442211,250927.8744810517,0.29404104968047273,-0.16359870769131826,0.8503688419937808,0.5655249917195124,1.1651312531280646,1.8724650372064078,388811.5359642074,379141.73591675784,210527.9383568674,-0.32225822382867314,0.5863028574154375,-1.6482536621804666,-1.0619508047650292,-2.401838567357631,1.5619751825232733,1.0203646622457025,-0.17451902907422473,0.36733879050553375,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2022-12-16,-0.3441596162021216,-0.5857621161833393,-0.3773372645240194,-0.5027801833117955,-0.5027801833117955,3588406.6390010486,0.07038461316612692,-0.15546503738895004,0.8389049263423715,0.5590600395318738,1.165746348192205,1.8719389538089541,614791.4006256948,432616.5907040462,234040.62409344918,0.37904751292793437,-0.7924461901020803,-1.6856765158217755,-2.4781227059238558,-1.56817672640782,1.534916822452157,0.9684676793284143,-0.9734442484330526,0.1117937423235683,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2022-12-19,-0.6414415250009515,-1.0077537715445697,-0.8598535696825884,-0.9660372408000216,-0.9660372408000216,-2426741.9416957004,-0.31683589478870433,-0.1798038963545741,0.8230163718408919,0.5839408273204855,1.176209920740417,1.8703270234070597,564353.2235687322,404321.00783222617,227574.7609075396,0.40948435866618155,0.5665171654837581,-1.5211093010646572,-0.9545921355808993,-1.9112175444118094,1.3464821442265023,1.0076546826449988,-0.5961546758293622,0.6606769522111801,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2022-12-20,-1.0537960656342769,-0.5186799669970021,-0.4998198019412267,0.0642409045731202,0.0642409045731202,248148.3801120068,-0.3889376516656906,-0.14473425334487056,0.8082605332651096,0.5760365452017544,1.1693177350518698,1.861648444347092,622185.7742623466,410371.69899367,229567.165722749,-2.7975140735749116,0.9885197269247811,-1.7199851233542571,-0.7314653964294761,-3.970703250183338,1.4307182086382195,1.1977918988764233,-0.5673587839091031,-1.0202389553281244,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2022-12-21,0.2587130022076298,-0.1176398499248065,0.0912864982847843,-0.0575915699643303,-0.0575915699643303,-1445741.75069468,-0.3754558545694497,-0.14152770645996524,0.7967404602348986,0.5763497930360105,1.1553215344102166,1.8580419522689235,546688.7338153388,383779.2401408492,228845.31169392078,-1.5023431455138292,0.9756453966106458,-1.7280334765909595,-0.7523880799803139,-1.5657734900361675,1.4299418400910315,1.00325367813369,-0.09602019388541734,-2.6969769542047546,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2022-12-22,-0.3423084127467,-0.4596113851158598,-0.1871563630244157,-0.1684981193712147,-0.1684981193712147,-1258589.862525059,-0.32613324177484837,-0.15502422315345815,0.7791068516978698,0.5735144358961188,1.1264958243324805,1.8461141523523683,520175.86120975966,369781.40266832814,228581.22187179193,-0.7087875336213765,0.7437246318469314,-1.614566818555081,-0.8708421867081496,-1.3002817350473281,1.429208343429071,1.088139784771635,-1.4578375220708397,-1.3999347132844249,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2022-12-23,-0.1085458836751502,-0.3357293596247999,-0.1921353891362134,-0.1970148700211087,-0.1970148700211087,-969582.4027121776,-0.264980179116711,-0.1621269834728247,0.7688547861980868,0.573089442349329,1.1182727156143357,1.8443820388238061,556999.2614737545,354390.36609177326,229576.61732128207,0.5961062336274738,0.4912751506216836,-1.5565222403000842,-1.0652470896784008,-1.9407656114905854,1.4063320318144565,1.0581053400829392,-1.9702406493088862,-1.1849374213168293,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2022-12-27,-0.2884054117950647,-0.2938814541822925,-0.1318240426956762,-0.2365544884538941,-0.2365544884538941,1426446.1269105794,-0.11908362864748552,-0.16448861598795436,0.7638484710232805,0.5733046869237953,1.1140205876833174,1.8454094938069454,582982.0016956481,367844.42898081057,236165.6731931143,-0.19818859357848395,-0.32301535605639436,-1.535528069048205,-1.8585434251045994,-1.819804614639034,1.404255274911576,1.0637725775197422,-2.687418960102979,-0.3154195544158283,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2022-12-28,-0.1107800246809382,-0.0804682595629433,0.1051395340142136,0.077995371572495,0.077995371572495,-543802.8929507635,-0.11633273524761054,-0.1303503600406558,0.7502233040329287,0.5659891023738728,1.0952097851260914,1.8378021954605208,538112.8721883834,353801.26013606734,236549.24203397337,-0.35089698928248997,-0.11377141009967677,-1.7501449984427935,-1.8639164085424704,-1.6841194682554117,1.4041558694863772,0.2465772530395756,-1.2909469398504787,-4.2863916349474565,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2022-12-29,0.3930710363266154,1.085723728958671,0.5393533711964444,1.207246903440307,1.207246903440307,257305.81636035163,0.1366349594333169,-0.011636074488194825,0.7510266610048209,0.5857568871567308,1.0328058961462012,1.8379585205590043,164197.08980339914,347969.8280275764,236786.27917352,1.1221074102336759,2.463202697824901,-4.167331009664443,-1.7041283118395423,-0.6044582222662765,1.4034516379199669,0.5403233914685718,0.3672794907716355,0.23494442501835633,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2022-12-30,0.7597890134441645,0.8157466495547876,1.0177951499873537,0.9057108351257456,0.9057108351257456,-674047.9964554324,0.351476750332709,0.03503761784911551,0.7589601104492284,0.6205603617753512,0.9954966771106585,1.834310346834725,173935.8942903248,351706.90514700965,218656.9995337741,0.1756793077213779,2.3057212849181075,-3.075526940612614,-0.7698056556945065,-1.5992475092492837,0.9578697611556952,0.5333596810972766,-0.18908582670731108,0.07158453442260322,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-01-03,1.482166055213872,1.3093785415737145,1.1671335802742444,0.6627235775942975,0.6627235775942975,3324686.9565385515,0.5234244398557901,0.08513767631060969,0.7637145335303557,0.6291383230210521,0.9623996012867434,1.8325062481956467,331096.15181729465,411246.00917707913,234975.1322419152,-0.8049018710893387,1.8161230159611585,-2.1939244046736452,-0.3778013887124866,-1.950204628047901,0.9536772986153013,0.5351920166548352,-0.6078444985073851,-0.15112706667145812,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-01-04,0.7843910543787374,0.5627867433524987,0.4183825091676265,1.0234528225261543,1.0234528225261543,1411292.5908147776,0.7754259020518,0.17071747213124375,0.777805841780492,0.6348012409776236,0.9655423154695078,1.8208208822917906,348471.67677369184,433339.04506805964,239287.49161505807,0.26602961993567054,1.5134024491000144,-1.5164669519994416,-0.003064502899427186,-1.9351387303433922,0.9488194247821468,0.5529129298262578,-2.1392595959558647,0.23111752331167082,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-01-05,0.4099277563770513,0.1041368678362371,-0.5691491452193098,-0.9449442815511712,-0.9449442815511712,817796.8406311627,0.5708379714270666,0.14780119329533914,0.7777300883844684,0.6672246870731675,0.9624089101828752,1.8208924448723829,270070.84567317704,420934.6485126297,235627.6140815005,0.835145024219743,1.3512373243646871,-1.660511451688856,-0.3092741273241688,-0.3955850573648622,0.9388240040071982,0.7445491703134366,0.47478459416350627,0.022680495125561594,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-01-06,-0.7404121512566917,-0.683259457180057,-0.3519969027100256,-0.1255239966992114,-0.1255239966992114,-886669.8538497896,0.304283791399163,0.16207033705943202,0.7740791393734944,0.657629981779199,0.9569319005012344,1.8217881681873624,83206.79601449033,355071.1717347571,235341.74203692647,-1.7747100432581777,0.6299303698997155,-1.5636436952324086,-0.933713325332693,-1.1048440021130157,0.8841336319970695,0.6566429248346468,0.1388718239245208,0.2872601585632714,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-01-09,0.1334653524012559,0.6771137531993272,0.6826797885684961,0.409316880942562,0.409316880942562,21126.556018338077,0.20500500056252627,0.13109738970021487,0.7669024688950736,0.6286088500815694,0.9547518897666463,1.8196673158755339,12090.064199535129,361993.35011879593,229196.60507867832,1.1206477145131137,0.44709389201091443,-1.7664191542658385,-1.3193252622549243,-5.191072261394695,1.2088457804610002,1.8370173075339349,0.30325603808696205,-0.7003854050506247,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-01-10,0.1213830781866907,0.4087836999938758,0.1744938069103341,0.927768280972229,0.927768280972229,1604161.7747159228,0.25801394123811255,0.14671070378582965,0.752340937409655,0.6449395652355958,0.9572840286698334,1.8036213824120055,244817.06825638673,368575.94373650575,239008.3096947166,2.0338305243755905,0.5645509730059112,-1.6347269491593075,-1.0701759761533964,-1.4511960710460814,1.1677980847397262,1.8616239409785187,0.05192076127689003,-1.3278567752306145,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-01-11,1.176057397017949,0.6789250699671143,1.1876717943976516,0.7747331465992655,0.7747331465992655,-1303857.4135128935,0.2082700060527348,0.1369440961670862,0.751027639681449,0.6331868220231354,0.9487700439509893,1.803484512971198,136424.37773191588,356117.5768687369,233104.84829763163,-0.4174042911650867,0.41926255853729916,-1.7018696695481192,-1.2826071110108201,-0.6758049807118337,1.1912140344291902,1.9579252168426586,-1.0067181213691443,-1.391428816196106,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-01-12,-0.4013533551657016,0.214296526264885,-0.1988181844974121,0.4574344841350726,0.4574344841350726,3729787.218161212,0.48874575918998353,0.13857833592593724,0.7652479641257469,0.6340103807400914,0.9331573658487761,1.7869561853331741,318957.16056996747,407069.409346026,244888.897189151,0.13079144614163982,1.2604066663247857,-1.7087641493298553,-0.4483574830050698,-0.8840299745567278,1.1284279703653624,1.8833646304824694,-0.754312630318493,0.33816991309999,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-01-13,1.002090713077305,0.7232762814693316,1.1639415131602409,0.6356113706617936,0.6356113706617936,-1818392.6380863532,0.6409728326621845,0.17660893223130367,0.7684168362339296,0.6401502938403155,0.9238246415176075,1.7860170501286627,267633.00106310745,392223.1437659279,240590.2359821225,-0.45525648540737096,1.2890492075031994,-1.4703944756451068,-0.1813452681419075,-0.8194698036185558,1.125182136037102,1.9160634891698545,-1.9724056435095956,-0.2729440560444999,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-01-17,0.7621898205190618,0.7277247319598477,0.4182688249952946,0.7748537870969496,0.7748537870969496,2907067.3507567723,0.7140802138930621,0.2361071807533622,0.7764516656911961,0.6375536697749106,0.9269485201630973,1.781485756822802,400439.97487689357,450569.0678466438,253690.3091924276,0.016478716787021917,1.1067094427547746,-1.1904485366154438,-0.08373909386066934,-1.1729396623877313,1.1206072464728576,0.31009122169726205,-1.1475316568541085,-1.0063880304592694,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-01-18,0.929698768366892,1.1146330889815417,0.7676796570012883,0.1715895069130244,0.1715895069130244,-184303.72006685197,0.5628444590812212,0.2698256652646032,0.7773032328120465,0.6138098550311375,0.912629738596091,1.7811441422062704,211804.45692349854,443594.20256831934,256468.03596778755,-1.6897555920382004,0.7352272521061044,-1.0580544690056064,-0.322827216899502,-1.0585647098271564,1.128980262099206,0.19633304275852786,-0.7678236077177917,-0.2794774571347978,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-01-19,-0.0519984188135183,-0.2017080158051669,0.1523966505772129,0.1974425371399899,0.1974425371399899,-745528.9883496729,0.44738633718936605,0.3279996541616038,0.775284790401173,0.5413767128690186,0.9057635474368018,1.7815156408797148,295865.10459079995,406231.194853327,248236.05589318826,1.3342342801299711,0.31040995634689417,-0.8602178793393876,-0.5498079229924935,-1.0381627418026214,1.135281236138676,0.14203040378535423,-0.5492005281243362,-0.5494094833574802,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-01-20,0.4858152647370648,0.7691612366394533,0.7073905472242092,0.920635640329424,0.920635640329424,4704113.715286434,0.5400265684282364,0.37081939094941896,0.7831513136581022,0.5531566969601539,0.909640755637041,1.7777792792989036,518663.3713495213,507653.1120922697,255653.55437095935,0.6392359069446291,0.375903211915316,-0.7476107987004761,-0.37170758678516,-2.7843263083321754,1.0315972712699215,0.7983158807023996,-0.288954704015382,-0.7695938566246718,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-01-23,0.7051524789924049,0.8952492827685106,0.7504326408121909,1.1288149862919743,1.1288149862919743,-2558864.302658322,0.6386672915542725,0.4301397187622342,0.7824614823541299,0.5682062098688412,0.8798530555008929,1.7776108767215606,463007.24375133915,467516.6258284574,243121.04332086322,0.4705096150691287,0.3952735650233069,-0.5983346141100071,-0.2030610490867003,-1.9322868749969737,1.0351641330493508,0.7589795016928301,-0.07109602891002648,-0.7068331767573823,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-01-24,1.357363394803416,1.4210966815605026,1.0797015021206209,0.5497547820486233,0.5497547820486233,-408302.7456691992,0.5936474905446072,0.4660523638332261,0.7898708451060245,0.5508105884362741,0.8651720311273562,1.772738915040179,505521.59959413216,459931.0166174242,244527.39484266148,-0.9038270887806851,0.24198769638615517,-0.5275714483344325,-0.28558375194827723,-1.0747145886983982,1.0394443120323174,0.7738338140037679,-0.9918744046595691,-1.4912149511221937,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
