Date,Open,High,Low,Close,Adj Close,Volume,AFRM.csv_MA_5,AFRM.csv_MA_20,AFRM.csv_MA_250,AFRM.csv_realVolatility20,AFRM.csv_realVolatility60,AFRM.csv_realVolatility250,AFRM.csv_avgVolume_20,AFRM.csv_avgVolume_60,AFRM.csv_avgVolume_250,AFRM.csv_log1DayRet,AFRM.csv_logMA5_20,AFRM.csv_logMA20_250,AFRM.csv_logMA5_250,AFRM.csv_log1DayRange,AFRM.csv_HL_20_realVol_20,AFRM.csv_HL_5_realVol_20,AFRM.csv_logD2,AFRM.csv_logD5,AFRM.csv_Mean,AFRM.csv_Variance,AFRM.csv_Skewness,AFRM.csv_Kurtosis,AFRM.csv_Shape,AFRM.csv_Location,AFRM.csv_Scale
2022-06-16,-1.6109824058496065,-2.3493191412249423,-1.8862301088845648,-2.602075408867398,-2.602075408867398,-1593823.4903225957,-2.108037913691118,-0.31097205480707046,3.3420516366406074,2.36417827046308,2.7192296687268662,8.614851528153102,-589319.3143397106,1010561.0047726295,1002412.6559627397,0.4794651779128707,1.9138098429053558,-2.3746371076398964,-0.46082726473454055,-0.7698359489104573,1.366439544525344,1.040181732054132,-0.7472466882097129,-1.0455702807007292,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-06-17,-1.7052940135549406,-0.9446566899120832,-1.0669580979390112,0.0320089254038773,0.0320089254038773,-411155.3567156531,-1.7571448260359568,-0.3820133159256442,3.3346834490205226,2.3294806899591443,2.6815282767592015,8.616899628963985,-335521.22701389616,980752.1806008789,999797.8305147975,-3.975478034038662,1.5259900463697074,-2.166677569566687,-0.6406875231969797,-2.1012667234613502,1.3917666665963284,1.0022394424253145,-0.4532600852953149,0.5621642169447452,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-06-21,0.5674947564166803,1.6409625933590952,1.2454269692049067,0.5028880145061194,0.5028880145061194,2329980.1227048337,-0.9598257698766608,-0.35323812388957315,3.3197103342628247,2.3370459169124356,2.6457992262561736,8.618561518597334,145505.29140780517,1058159.6437024372,1016921.4646317646,-0.1208639993823264,0.9996093768417585,-2.2404904079510657,-1.2408810311093075,-0.9275144221160596,1.3330397801557794,0.9537756667651267,1.1330019354041476,1.3829375535393296,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-06-22,-0.2044788885070918,-0.4256539607247589,0.2957492101823646,0.1296733283185549,0.1296733283185549,-3850429.1341567338,-0.5082098058844741,-0.3430591554278726,3.3009235129803516,2.3387692846261197,2.6472846222359205,8.620382847827663,212324.95340058248,986172.0153406527,1003901.0683675591,-0.45544630663160185,0.39299146892563097,-2.2640546636215877,-1.8710631946959566,-0.3265571150314748,1.314917879877278,0.839063726720037,-2.3262181372498123,0.8145148149525167,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-06-23,0.6523198314856504,1.552743173792333,0.6820403511531321,2.442508602879089,2.442508602879089,4431977.332154909,0.10100069244804874,-0.03971412808551948,3.30170241367972,2.283566835159939,2.65820374552994,8.62029610529196,288615.00621715386,1165962.8879226283,1023332.0861414648,1.320245925331975,0.9334203771812387,-4.420486501808173,-3.4870661246269345,-0.1384545513482957,1.3010297641535158,0.767846893049218,0.6624923809447191,1.1138464873063008,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-06-24,2.776910412542001,2.841638159638197,2.6773641791996603,2.8755997083343914,2.8755997083343914,13644297.790643094,1.1965357158884067,0.07435877625163012,3.3008570379910043,2.3721620321149834,2.539505788450461,8.62032761383706,1178563.7699079867,1299289.441954548,1079488.7188185242,0.034922299413378384,2.778284051567487,-3.79303571657913,-1.0147516650116428,-1.8062196326485311,1.3128360829565133,0.8726134650141405,1.0101184970868378,1.7006807622551845,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-06-27,3.2881801784843443,1.9919690744449132,2.0409441873761427,1.2181608765647365,1.2181608765647365,-7946921.826155387,1.4337661061205784,-0.11429360639062713,3.2846414110869655,2.094315347812365,2.51892729125347,8.620417579005998,37994.14278653757,1028033.0764114534,1047611.2168454663,-0.9929920313706043,2.529289269796873,-3.358242133327565,-0.828952863530692,-3.016443009258745,1.30665540897718,1.1855099972126995,0.20240823387028054,0.1707144130777641,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-06-28,0.4860560562512788,0.3113418591534369,-0.0934964664688404,-0.9666430398842714,-0.9666430398842714,-1803498.6988143343,1.1398598952425003,-0.4037169435562745,3.2598856220895343,1.7475231621704688,2.493756800593029,8.623716685847429,-227632.01799902506,1062926.056285986,1038484.1039152265,0.6875053261787998,1.0379466372855501,-2.088733390856429,-1.0507867535708786,-0.9042674875699073,1.250098056103764,1.187101306761309,1.346056245124666,0.38494333927715146,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-06-29,-1.4398904369646068,-2.3160785846783654,-1.1870635770166658,-1.4902296658082008,-1.4902296658082008,-647934.5244004074,0.8158792964171491,-0.5397869062358029,3.231541177334245,1.7192449700608912,2.4597895504879403,8.62765231821476,-106090.88539361637,1092605.1533801022,1036472.4043353127,0.034363220953596695,0.41309197937102443,-1.7895400035106301,-1.3764480241396055,0.1213455779593345,1.2676611676552352,1.2858999618531006,0.9963545626622968,0.4823662672827346,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-06-30,-1.522536357098485,-1.8551528610975687,-1.4326429064961772,-1.4723549510753902,-1.4723549510753902,-2255825.2138330583,0.03290658562625328,-0.48487767550719657,3.204095887366124,1.6677385948876347,2.3996631360948673,8.631674086362478,-593328.5252950569,1123033.446933121,1032154.1842292653,-0.03351447370474895,-2.690223834926218,-1.8882885914563687,-4.578512426382587,-0.8615422712757435,1.2117144307657048,1.1801791648530449,-0.6817881173054469,1.3647804767165101,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-07-01,-0.8735025074163829,-0.7015530077088705,-1.2653783493047008,-1.568419801208801,-1.568419801208801,6531640.426766764,-0.8558973162823852,-0.6415921728883831,3.18169523218608,1.6111943368677697,2.4012230612207355,8.636782748053992,-21992.633258977254,1235230.0538296646,1058419.152805336,0.5853128953300913,0.2881975542178169,-1.6012165684992399,-1.313019014281423,-0.5730107534657959,1.1787966207543514,1.1750712603034226,-2.548611785160294,1.4915592618539741,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-07-05,-1.8502040569177325,0.3401339919572095,-1.1812291462926847,1.789121598345936,1.789121598345936,679210.807967877,-0.7417051719261453,-0.5351222174754752,3.1865042530363956,1.7000597282908665,2.4176494108623063,8.635666766718726,402397.34574041737,1174529.1331508234,1060415.5685662227,-0.03357116181849996,0.3264566571023014,-1.7841845847720474,-1.4577279276697461,0.41960673445218793,1.179355839725271,0.59846149539967,1.1821800221074612,-0.5604348601664189,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-07-06,1.719063937285048,0.9390702936709268,2.5401688495452017,1.0911627523931884,1.0911627523931884,-498812.01093034446,-0.33014401347065336,-0.4253741001714045,3.182331383458355,1.7319653329358569,2.417837124072436,8.63642922354826,125133.0378528737,1203597.5758347085,1056004.4990551579,-0.4545360471864184,-0.253440053721266,-2.0124003291695,-2.265840382890766,0.47068999106698334,1.234315255840379,0.6014917584076106,0.9781691757419693,0.7216402657468737,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-07-07,1.3520094219436096,3.5624473829991743,1.9622518786840344,4.205337780401505,4.205337780401505,5043654.871021271,0.8089694757712879,-0.23431132035226837,3.175216434106187,2.0138016902256823,2.493532972397592,8.634844336483926,408054.8117809011,1365744.2928325473,1077024.6484402504,1.1347626719852961,1.2391105255551689,-2.606480417248598,-1.367369891693429,0.47012581197808395,1.1481826099894334,0.6496411512002057,0.8822027553971685,1.7396882313050441,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-07-08,2.719098930844744,1.9670753794114084,2.4871673706754205,2.1313923519492946,2.1313923519492946,2954919.874329565,1.529718936376225,-0.09352835913521673,3.1743463044106996,2.078084197758645,2.5187185114257944,8.634938895759214,638301.9326125742,1356845.9797109573,1086696.5194066507,-0.24352509747671672,2.79457459923077,-3.524592305188689,-0.7300177059579194,-0.6537495767757879,1.1450563052457046,0.5854045340549971,0.03944145759138321,1.281974221589948,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-07-11,2.4812106310887465,1.2771264682362844,1.2948658312448007,-0.1620419509900621,-0.1620419509900621,-5904165.3042293135,1.8109945064199728,0.010898748083718959,3.1880282662081987,2.0155180733383626,2.5192912821365745,8.626895820136442,539792.629320571,1283012.795414289,1033731.6934214883,-2.7286466193082397,5.112983496493557,-5.678509978375899,-0.5655264818823427,-4.031969209818867,1.2253197712829869,1.9423749861693789,1.4741632254726935,0.3410174985491137,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-07-12,0.5871734078819486,0.8405967422932541,1.2131949295298288,1.465333881523005,1.465333881523005,893290.3076015487,1.7462369630553867,0.17028826780346568,3.199751631364048,1.9971915767672135,2.527911255167374,8.622536890303113,467820.6367413964,1370274.1738665674,1033592.0371075285,0.9145182109908471,2.327725750915079,-2.9333357766291663,-0.6056100257140873,-0.9872546859993915,1.2114630042806416,1.8454498190125699,-0.40637781886249863,-1.1276671729147996,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-07-13,0.0559160532554035,-0.5705864385204116,0.1985201933026132,-0.2276579181031035,-0.2276579181031035,2144765.531474788,1.482472828956128,0.33309073521282845,3.195320182230336,1.8073431303798977,2.5118964281446297,8.62401834027114,614830.0013748091,1431843.5285150008,1049883.8986722264,1.403992626065186,1.4930518718680839,-2.2610276443395905,-0.7679757724715068,-0.2625256561204911,1.196506546975151,1.7302249083601997,-2.7239362115359027,0.27673790580832786,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-07-14,0.3779380928182458,1.7778140870826746,0.7621381269434888,1.4502361845577632,1.4502361845577632,5173223.243583547,0.9314525097873796,0.5120228690228356,3.1961533928190127,1.7261457798818878,2.523636229353033,8.623838916369,965884.2666811108,1500249.0132719616,1078073.0117019883,1.3447513014582664,0.5983759161248654,-1.8313340108821994,-1.232958094757334,0.015554361414229495,1.195051613050405,1.6369826268009764,-4.193213065651596,1.0134543188192222,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-07-15,2.448440889264205,1.4375935231896584,1.7547561055776963,2.323239351995399,2.323239351995399,-2588669.561509166,0.9698219097966005,0.6583620310617817,3.2059121165744937,1.7504844256560088,2.5399030039985653,8.621455374643528,816286.2593590603,1489055.0231068616,1067082.4880943832,-0.05248896604917103,0.3873574772901089,-1.5829969414178489,-1.19563946412774,-1.1483407583862224,1.15744693672619,1.6116793564193401,0.9364451679052478,-1.6510570993876943,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-07-18,2.809112993815642,3.6097191286074537,3.771352631982422,2.425372171191285,2.425372171191285,3867515.839479968,1.48730473423287,0.909734410064716,3.205721221968449,1.6132319610341126,2.5619493812995775,8.62147219401262,1089353.2258491884,1584759.1167152508,1085056.9127376268,-0.14688378768062013,0.4915681578584352,-1.2595396744540353,-0.7679715165956001,-1.8224238315186532,1.1773419102098845,0.7326935670151847,-0.025178344239531213,0.9506589685455724,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-07-19,2.76020806014882,2.957959297693737,2.314075142623464,4.049802909988342,4.049802909988342,-3312422.8490199726,2.0041985399259374,1.1106241092939393,3.2007477829190183,1.7431116245109493,2.6112304089309775,8.620621767182966,944289.8512339726,1530304.1291570598,1072247.3968327374,0.3833621547341873,0.5903221321945264,-1.058462346728317,-0.4681402145337907,-0.4402364524900015,1.146564705877008,0.7461120203495291,0.5461330503721411,0.949520082012928,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-07-20,4.07067058033207,5.991545729012792,4.51843558573262,6.412082075924111,6.412082075924111,9221401.232123246,3.3321465387313807,1.4060838123648387,3.218005578795381,2.09912900813224,2.727887883368902,8.622722885862435,1288860.906704893,1653789.2616619575,1112278.8886659949,0.4543762873927171,0.8628083004354922,-0.8279533800774764,0.03485492035801574,0.38737590948484235,1.1773693094170627,0.8908321016473726,1.3829663054643313,1.8930728051956447,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-07-21,5.5274331046264535,4.895618563157164,5.644239696027473,4.298918677595516,4.298918677595516,-2232484.6795780715,3.901883037338931,1.614546079828687,3.2260845860303315,2.1714735326555776,2.787070534245934,8.62278591080762,1369758.1294338263,1616198.3455800067,1106442.0297957386,-0.2513600106435315,0.8824054146507061,-0.6922153474086136,0.19019006724209253,-0.2895222540541205,1.1781065457194206,0.8473808710449311,-1.38983756041467,1.046856604250116,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-07-22,4.180576242027314,3.376794150470772,1.4786686477241204,0.6241734685905236,0.6241734685905236,-195222.37518086284,3.5620698606579566,1.5236293231142586,3.215606575438858,2.1730483996103804,2.7665016824017576,8.624355854851471,1138398.1440670374,1649635.4055604015,1106885.265277789,-1.9017760486895383,0.8492465960599013,-0.7469208089483882,0.10232578711151318,0.6408668216827218,1.211891000729656,0.9611388769001669,1.7557710186192779,0.5300786196924455,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-07-25,0.577918535571758,-0.1528960653650131,1.5784621826561214,1.1478727874853618,1.1478727874853618,-7852952.21729052,3.3065699839167713,1.4372429770718071,3.208023335271913,2.1507007992480727,2.754606902015024,8.625341050873514,63535.64367035697,1516235.3128977262,1076411.8519999937,0.6862328416226363,0.8331847143221064,-0.802928284920809,0.030256429401297354,0.5489062149316322,1.2145537518220872,0.49902044979349924,1.1477344263346405,0.24490456067362815,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-07-26,0.1222661359039705,-0.7701738879989506,-0.730276592720088,-1.4880897286199506,-1.4880897286199506,1325997.9261775303,2.1989914561951127,1.3019304468125728,3.1834720182445415,2.248135478746353,2.7612711229494833,8.629955021187698,527181.6312870028,1534276.6299798563,1081310.0346917196,2.499048404387423,0.5241507041587256,-0.8941243087236318,-0.36997360456490636,-3.2214467448811748,1.2367203175131467,1.626013428413292,0.7477599779709244,1.7116140382496023,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-07-27,0.3222132451022048,2.0857867141080817,0.952328443217116,3.076474451032436,3.076474451032436,5267092.532017922,1.5318699312167776,1.504086321358408,3.1818626152024474,2.2149419653947073,2.7669404129151802,8.629937236712353,880711.1928286158,1626722.503760246,1103752.4883220622,2.256325983367119,0.01830354801868545,-0.7492811349705849,-0.7309775869518995,0.12527337589957196,1.2450544791538665,1.5988143106080641,0.6567952136609606,1.2046548591411623,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-07-28,2.537862325132366,1.753923770988692,1.9633597525648483,1.80265043567503,1.80265043567503,-3023794.526026457,1.0326162828326804,1.6687303264325695,3.193491451602513,2.100055758939995,2.775346190096809,8.626095966008082,761918.1927473132,1592475.3103407486,1091158.134842733,-0.34206407625061924,-0.47996739158338364,-0.6490517635112127,-1.1290191550945965,-1.5633371635202888,1.2538728672330608,1.668953885934926,1.1911125134242786,0.9147969134509757,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-07-29,2.445412092427276,2.6343759052946787,3.2655687225144305,2.742191004920564,2.742191004920564,-304282.24710315093,1.4562197900986886,1.879457624232367,3.1664461113920375,1.9760704074581739,2.794643096158451,8.616827108456047,859495.3410838086,1623582.9119085928,1060639.639739902,0.11454358400834139,-0.2551393443495512,-0.5216266210090497,-0.7767659653586008,-0.4601438890783511,1.253333084004338,1.5142752584478225,-1.095766004844148,0.7504805268097356,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-08-01,1.9720877340812104,2.6899409291211462,2.103120953906995,2.521907547178777,2.521907547178777,-2510337.0684723197,1.7310267420373715,2.0839739916517463,3.1453087964811868,1.8046806849964385,2.8059778198780823,8.611879747955381,407396.4663218544,1546858.1900384645,1030505.1322547512,0.24592283324740075,-0.18556191882987474,-0.41163542801324443,-0.5971973468431192,-0.5330371923687778,1.253441778038446,1.3174513450485636,-0.32953638921145956,0.3177514916558667,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-08-02,2.01094775438272,2.879968973866905,2.824898641484424,3.1829512813650886,3.1829512813650886,303321.99871438555,2.6652349440343794,2.153665475802704,3.127663799522529,1.819546649889954,2.7769092218828018,8.607245632791356,388602.0258591798,1520785.31321563,1038379.5858078542,0.4592027117629447,0.21312094988379773,-0.3731150729749512,-0.1599941230911535,-2.8991441400898386,1.3265625678511082,1.1914282290474867,-0.8192541421630918,1.5413819611827868,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-08-03,4.464375757431096,5.543323086721525,4.969184787612438,6.3085686882908085,6.3085686882908085,6039690.685014844,3.311653791486054,2.414535772597585,3.1322635198417554,2.0219518012408826,2.828657008216167,8.60864249505249,715527.1606564391,1584876.41622836,1065501.9094705766,0.34577942195098194,0.3159406575441109,-0.2602488705107177,0.055691787033393135,-0.5548849724693239,1.2950083300847683,1.0520791681503563,1.331484665410459,1.1731302978013411,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-08-04,6.149778011398524,5.290384721765804,5.86609779953994,4.89870978019718,4.89870978019718,-1766572.4132514503,3.9308656603904835,2.4492043725873685,3.1311577448552352,2.059862068410581,2.730684541243828,8.608396784214408,375015.7964428031,1470774.6459672907,1068862.2329104764,-0.2274441251788713,0.4730964455122304,-0.24563959676355443,0.22745684874867597,-0.552145871257992,1.2605416413034674,1.0624203469534041,0.539855256215345,1.130130123671084,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-08-05,2.823460620255944,4.420556792726771,2.9783123573385915,4.833712069017285,4.833712069017285,1920881.380548593,4.349169873209829,2.584320358440768,3.13568190100067,2.1255011663861203,2.6300467043039286,8.608995540047083,323313.8717537545,1226604.3613223245,1082333.4484332132,0.5376514139000061,0.5205224371841419,-0.1933841067529251,0.3271383304312167,0.36620053586222484,1.2906663599799968,1.21996161739781,0.3885607777946629,0.7378915831363819,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-08-08,5.727721181169052,7.078175249785364,6.2319779460173095,5.511392295107282,5.511392295107282,956701.5805487632,4.947066822795529,2.8679920707456352,3.1422085525586203,2.118256486860254,2.4508848014032303,8.610180299298714,666357.2159926584,1180689.594751503,1090788.1798446942,-0.038500475618974794,0.545182681894995,-0.09131375536490921,0.45386892653008576,-0.16700272698338472,1.0543747824500942,1.2531138058873772,-0.48990839742483183,1.0951010474453942,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
2022-08-09,4.290795639965609,2.5242922938506,3.077017798655937,2.087952707865341,2.087952707865341,-3283647.650087579,4.72806710809558,2.899123012062752,3.1219765831750323,2.101062751637959,2.427969548377603,8.606676498729106,457510.31810820196,558620.9386587294,1076653.7487274182,-0.7202881593309676,0.48910819213882634,-0.0740580398566794,0.4150501522821471,-0.5928937753683857,1.0512387588763141,0.4110480434800317,1.0100576710047142,0.09075306052765905,2.1226166860073232,32.41922826321153,2.04802656084963,8.359243546035017,1.9577125257962265,-15.356107043935317,0.6048087587410808
