Date,Open,High,Low,Close,Adj Close,^TNX_MA_5,^TNX_MA_20,^TNX_MA_250,^TNX_realVolatility20,^TNX_realVolatility60,^TNX_realVolatility250,^TNX_log1DayRet,^TNX_logMA5_20,^TNX_logMA20_250,^TNX_logMA5_250,^TNX_logD2,^TNX_logD5,^TNX_log1DayRange,^TNX_HL_20_realVol_20,^TNX_HL_5_realVol_20,^TNX_Mean,^TNX_Variance,^TNX_Skewness,^TNX_Kurtosis,^TNX_Shape,^TNX_Location,^TNX_Scale
2019-06-07,0.0582717503766769,0.0335214208639551,0.0226073400555253,0.0279670583484696,0.0279670583484696,0.03647394685727428,0.066953397788884,0.1439858308699807,0.045723556008669945,0.049360809818200777,0.05234799184585399,-0.7340900897592029,-0.6073986009996715,-0.7657180760081821,-1.3731166770078533,-3.457806825686097,-3.1329949129763954,-4.517701506137957,1.609081883308732,1.0593191669105195,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-06-10,0.0937189944857654,0.0954415709201534,0.1085070713984597,0.1107699519112022,0.1107699519112022,0.06396157511966664,0.0668835794680098,0.14367200220313897,0.04565189374462412,0.04910367056882724,0.05231084296796093,0.16715466073316515,-0.04467097379903476,-0.7645794509529432,-0.809250424751978,-3.062568064258287,-1.9845813444700453,-4.3377800739459795,1.6240879613901913,1.1610259373614966,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-06-11,0.1191764989063863,0.1092533091053802,0.1092558408122135,0.0866001773872344,0.0866001773872344,0.06976110548624101,0.06785044249332874,0.143302482666389,0.0458646271803053,0.04914114611872007,0.05238665510624204,-0.31930371444994116,0.027770718567876666,-0.747651751740987,-0.7198810331731105,-2.8364555707383454,-3.540540423554297,-12.886616845022441,2.291695819600503,3.61858641378248,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-06-12,0.0521342387119478,0.0647983726511556,0.0677722927487873,0.0731376183079113,0.0731376183079113,0.07249546375628944,0.06605727814418323,0.14281009398364441,0.044861190221302076,0.04917813322881374,0.052465583064011334,0.33852094283273065,0.09300177469313613,-0.7709935172360972,-0.6779917425429611,-3.2798916618619,-4.292420594385197,-5.817874298274936,2.272148968789679,3.5090657038195525,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-06-13,0.0634341213739115,0.0554177147815804,0.0514496603027705,0.0444629789638035,0.0444629789638035,0.0685875569837242,0.06477230596844412,0.1423728544446367,0.04510481351988133,0.04946299746874847,0.052828087190833366,-0.3553449991614487,0.05723299822621608,-0.7875712169294,-0.7303382187031838,-3.166824355411535,-3.9353154881880665,-5.5294793601149745,2.2220951228553947,3.5612951326085764,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-06-14,0.036892705302326,0.0608487794606258,0.0617028375982069,0.0673407240983534,0.0673407240983534,0.07646229013370096,0.06218858364998028,0.1420670322973967,0.043277097293479505,0.04929739433658173,0.053040687003243533,0.6017513233266887,0.20662623957485338,-0.8261275643547922,-0.6195013247799389,-5.150432985961682,-3.2346580681277106,-7.0655112896999706,2.2398200869055964,3.3623874008442467,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-06-17,0.0789126431452664,0.0643488004077372,0.0749257057933805,0.0660272680615847,0.0660272680615847,0.06751375336377746,0.060425154486427754,0.1416962941848005,0.042307395967178044,0.049485197513273224,0.05324739339203599,-0.17827364851593913,0.11092584741062496,-0.8522805105622941,-0.7413546631516693,-3.8367166149818765,-3.1068273370211426,-4.549082391968535,2.2341331220355474,3.319615437904858,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-06-18,0.0181321289809723,0.0446535311644851,0.027398181938903,0.0473942656947108,0.0473942656947108,0.05967257102527275,0.05622656334127266,0.1413736549216182,0.038928425478840414,0.04896582208061201,0.053573755767245906,0.9608157979802829,0.05948316545729853,-0.9220171175815333,-0.8625339521242348,-3.9147036750323863,-3.2389277350734313,-4.059633083542101,2.1655082314044702,1.1710959390063687,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-06-19,0.0990266248491811,0.0868975831336429,0.0480774424005439,0.0332305553919676,0.0332305553919676,0.051691158442083995,0.0512470628952606,0.14078300399649352,0.03476181419619358,0.04900573636325049,0.053948978983173086,-1.0919189560498683,0.00862844327975367,-1.0105614191701917,-1.0019329758904383,-3.417426992102032,-3.221201955314518,-3.2488160759748146,2.2110126281159337,1.4697789506604024,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-06-20,-0.0057599480488179,-0.002494672983879,0.0131133794920552,0.026850174767333,0.026850174767333,0.048168597602789895,0.04788735400223907,0.1403411182486665,0.03363671088414285,0.04964413269877384,0.05442774524217211,1.5393438745944499,0.005855845463529599,-1.0752245566751206,-1.069368711211591,-3.885181925502206,-4.0391291302829,-4.159968313549206,2.0898168124656538,1.4483855355283184,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-06-21,0.0708858204367535,0.0957687608779129,0.0855938775328071,0.11570067401907,0.11570067401907,0.05784058758693322,0.05304583001136677,0.14018777511757424,0.035772325417530594,0.04898676824398392,0.05444300635307937,0.48993604006124863,0.08653447953727654,-0.9718265176804931,-0.8852920381432167,-2.4953192497105716,-3.0290832887878474,-4.587833012573667,2.0361635143970154,0.5401797846562333,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-06-24,0.0732344783872331,0.0524976636954741,0.0701095229154271,0.043667797530847,0.043667797530847,0.05336869348078568,0.05057823310005678,0.13983894879107578,0.034551090859527706,0.0494539731791611,0.05478124224692961,-0.5170553944422902,0.053703001788190166,-1.016970086799659,-0.9632670850114687,-4.085327968343036,-3.80050531028071,-4.039182784536828,2.0245371529954905,0.4844287081631802,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-06-25,0.0532149011690776,0.03855354502559,0.0408697389686778,0.0372237366313148,0.0372237366313148,0.05133458766810648,0.0505707764986129,0.1393888619749228,0.03455410671458021,0.05009183427311758,0.055160453781243235,-0.3573918150122022,0.014990878639864523,-1.0138937254846845,-0.9989028468448199,-2.544950488597662,-4.588261048308589,-6.067829982238656,2.0253316193422495,1.0401705326887023,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-06-26,0.0693426941289478,0.0924738691540298,0.0831523923003332,0.1114783843319628,0.1114783843319628,0.0669841534561055,0.054270365315762945,0.1394414145043465,0.03695697470251328,0.048891494975009726,0.055127437450839034,0.4747699162176163,0.21047775633409913,-0.9436662258373743,-0.7331884695032751,-2.691036948716458,-2.547874195122559,-4.675434202141147,2.0305777520441177,0.8081265981510198,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-06-27,0.0960085848227814,0.0778417273018432,0.0752756661204161,0.0469500168858805,0.0469500168858805,0.07100412187981502,0.05387920272478347,0.13904328184592324,0.036992756068939966,0.04916470390500508,0.055434936005800566,-0.7153540473960706,0.2759933758074227,-0.9480407106543719,-0.6720473348469492,-4.632923752428467,-3.907043318746588,-5.965383169960267,2.0140522746759455,0.9011223404394405,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-06-28,0.0587637285758624,0.0678883791370852,0.0712052243971532,0.0615098498721131,0.0615098498721131,0.060165957050423644,0.057735695407083024,0.13870407268128887,0.03319119444554428,0.04858917507856943,0.05564931906572655,0.04567251889744615,0.041231074718595544,-0.8764670699880854,-0.83523599526949,-2.9963617824561553,-2.91524368105036,-5.708741170672775,2.0134772965992056,0.8914499797417713,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-07-01,0.0861095149616804,0.0905412100512139,0.0829556662237038,0.1034071073602997,0.1034071073602997,0.07211381901631418,0.064239460245136,0.13846143909034775,0.028141873037846956,0.048272978109291605,0.05567053062903934,0.1830537803555758,0.11562802306536422,-0.7679742013000761,-0.6523461782347119,-2.874274389995812,-2.817765019165952,-4.881510970991737,2.0138190347824345,0.6397136881851815,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-07-02,0.0811475655469944,0.0621384994977938,0.0508608929164942,0.0323296488115607,0.0323296488115607,0.07113500145236337,0.0629758164079959,0.13807520725212566,0.02900960511730876,0.04874314746702228,0.05607073100789005,-0.920284565029351,0.12182871436396638,-0.7850477306411904,-0.663219016277224,-3.5342648455564585,-5.319727369751161,-4.484936237935018,2.018588224550142,0.6550609037873794,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-07-03,0.0140128563032788,0.0195137271010454,0.0363943286048553,0.0368887386964946,0.0368887386964946,0.05621707232526972,0.061846961994937166,0.1376470998330721,0.029586906727246058,0.04873332840811065,0.05643336919019918,0.9679311044853612,-0.09544248991622119,-0.8000301835136884,-0.8954726734299094,-2.710277148953842,-2.595753579857987,-4.081590156337245,2.0361047397589545,0.7990777473588044,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-07-05,0.0649525485111159,0.1499503569238474,0.0789944368701425,0.1507829981128554,0.1507829981128554,0.0769836685706647,0.06618598625924846,0.13770089699056604,0.03565975575801354,0.04923403909490437,0.05643947941979804,0.8421847242147416,0.15112455026601906,-0.7326151671989513,-0.5814906169329321,-2.1332360727003223,-2.2649716205009613,-2.645696439058473,2.0880092888643884,1.1317059044741657,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-07-08,0.1274195365290356,0.0778831600991583,0.1230294940287128,0.0963921399841485,0.0963921399841485,0.08396012659307178,0.0696072403410324,0.13739648166957782,0.035077636537485586,0.04921078386584158,0.056456289505908204,-0.2790604164749199,0.1874734129114186,-0.6800021831616418,-0.49252877025022307,-2.8217218035659957,-3.355776025214928,-3.097846199989388,2.1348081177905804,0.9402383656046157,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-07-09,0.1311112220301933,0.1189544041561994,0.1336063767720114,0.1159997596792656,0.1159997596792656,0.08647865705686494,0.06986873072943557,0.13716706501877254,0.035418476146555085,0.04883982392462908,0.05642611004253316,-0.12245786674238328,0.2132794380401699,-0.67458142936584,-0.4613019913256701,-3.3586196624415456,-4.374641784410803,-4.2231803030400155,2.1370987854685137,0.7920507667336877,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-07-10,0.1525422046990916,0.1416056205203124,0.1078963372529846,0.1121180419706147,0.1121180419706147,0.10243633568867576,0.07114462395860459,0.13708050335983696,0.03649614653110958,0.04716747139746188,0.05644795482770093,-0.3078890474338815,0.36452672795359153,-0.6558536065943534,-0.29132687864076173,-4.152446118011009,-2.5283772342397866,-3.389982011684901,1.1320104015051469,0.6641049564676295,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-07-11,0.0939385110821773,0.149228583737071,0.1219488123297365,0.1649347745807055,0.1649347745807055,0.12804554286551795,0.0757344817722443,0.13710837976083814,0.04210181265821151,0.04746253914989586,0.05646002976263655,0.5629096593701273,0.5251524419632785,-0.5935381439135846,-0.0683857019503061,-3.017262087589434,-2.055365424377603,-3.6016098255385196,1.1163244266976124,0.5870042466928658,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-07-12,0.1571308429557854,0.1431060304299183,0.1586594876219296,0.1194844695740611,0.1194844695740611,0.12178583715775908,0.07948555630275718,0.13705304204422408,0.04250909085133078,0.04582685949731967,0.056470537568896,-0.2738924516881987,0.42668874559402814,-0.5447926956760326,-0.11810395008200453,-4.910822411673968,-3.4641841940812252,-4.1634723376074465,1.0917438543007023,0.4890784406555097,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-07-15,0.1216478653843911,0.0968619036264664,0.1171362327084151,0.1042562155144246,0.1042562155144246,0.1233586522638143,0.08133133087356073,0.13678460386314406,0.04275473764349036,0.04471715707624385,0.05646627938239995,-0.15427904174290843,0.4165646686118905,-0.5198761380797792,-0.10331146946788874,-2.80216487121947,-4.845450291621328,-3.89839977043083,0.9035641264422172,0.35813517976766945,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-07-16,0.10539181341693,0.1363890501430265,0.1232973156632428,0.1389743552129754,0.1389743552129754,0.12795357137055624,0.08497868523113028,0.1366730762187466,0.04445803714477517,0.044911868642367674,0.05643417164696043,0.27660445971419834,0.4092670113943765,-0.4751913060345032,-0.0659242946401267,-3.93785963316001,-3.7733662155216905,-4.335774203653076,0.9014337840248328,0.38923668797965816,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-07-17,0.1031597202420353,0.0777029138198794,0.0794415816866729,0.063213502458121,0.063213502458121,0.1181726634680575,0.08576964706930078,0.13623348998705975,0.04389128102195843,0.043659073763616676,0.056577042145615264,-0.48976054430245075,0.3204816245445646,-0.4627050716505485,-0.14222344710598403,-3.1931419726948977,-3.0178850542436533,-6.354636052769137,1.0129754387618597,1.0891113477659455,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-07-18,0.0739644525212284,0.0784793611004259,0.0748814590800637,0.066858547000439,0.066858547000439,0.0985574179520042,0.08745104664972435,0.13594781380540732,0.04239114722983931,0.04318549098776999,0.05674673404710526,-0.10100545766903582,0.11956013177151767,-0.4411919201335599,-0.3216317883620422,-2.6294820047358543,-2.3220102702147503,-5.627404375519361,1.012734957400483,1.0613923499393263,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-07-19,0.0792574997094672,0.0780599458358417,0.0924873310471363,0.0940065707055861,0.0940065707055861,0.09346183817830922,0.09080886644663701,0.1355305525921671,0.03992637174438558,0.043177225206634536,0.05666971816200964,0.1706626391124276,0.028796276223377965,-0.40044016635717206,-0.37164389013379406,-3.4804656712321966,-3.6699439136691283,-4.238627127654463,1.0114988897899249,1.0492429603611022,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-07-22,0.0927234916379973,0.0752928665863366,0.0843393942957295,0.0895022048799101,0.0895022048799101,0.09051103605140633,0.089498942989679,0.13490122379366973,0.03949415369374088,0.04271167412845303,0.05630110636284224,-0.03535859568851194,0.011244973550676557,-0.4103160199908656,-0.39907104644018904,-3.787875471583267,-4.216240325731721,-4.70537427341386,1.0123560683179365,0.9114074880229687,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-07-23,0.0930263151205874,0.1123707052956055,0.1078121144376271,0.1248018599144178,0.1248018599144178,0.0876765369916948,0.09355564610885755,0.13463650762926102,0.038697640747545,0.04296611008347082,0.05619184644557306,0.29384494757067914,-0.06490207838420677,-0.3640222061486626,-0.42892428453286935,-3.4803935484655146,-4.256452143495798,-5.3907417255862535,1.0243596832379445,0.8217456062239177,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-07-24,0.0999239585826516,0.0875721433038623,0.0975781017834815,0.0873686709107914,0.0873686709107914,0.09250757068222888,0.09606289282283138,0.134286200333392,0.03641277212601139,0.04206037431619441,0.05621252462550181,-0.13427272055073114,-0.03771262415015222,-0.33497023517348873,-0.3726828593236408,-6.149975533682464,-3.7232569071780848,-4.604574515473084,0.9626663969590165,0.5769799970232969,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-07-25,0.0645955963715387,0.1349337379616291,0.0738326546006624,0.1209599139178825,0.1209599139178825,0.10332784406571757,0.09653696930212737,0.13390319594285346,0.03668474429434687,0.042169774678036856,0.05597436305675394,0.6273129599314541,0.06798084889867555,-0.3271910839874107,-0.25921023508873503,-5.561776270815947,-2.916895826952711,-2.79522568201306,1.0341691287940888,0.962278768381282,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-07-26,0.1348527259981233,0.1172041011080398,0.1387650933743651,0.1181866835839056,0.1181866835839056,0.10816386664138149,0.10009880263702861,0.13365118046375984,0.035038137086481194,0.042024919049340366,0.055902390449056656,-0.1319178258305245,0.0774896363472039,-0.28907555046534295,-0.21158591411813898,-3.479655932898139,-3.7222247655549596,-3.836869510515913,0.9733884513312635,0.9899564287586936,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-07-29,0.1029971170399535,0.0806731851654971,0.1022480621542532,0.0869456869001759,0.0869456869001759,0.10765256304543465,0.10137059448843178,0.13320821737567232,0.03401029104872305,0.04042640260247551,0.055831648457076576,-0.16941736273289706,0.06012597867087802,-0.2731303942957368,-0.21300441562485892,-3.3809764001910354,-5.969109110519917,-3.8362257435929275,0.9196632782247977,0.96974168294644,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-07-30,0.1018921631209028,0.1038071903208208,0.0986308441178549,0.1044897975197693,0.1044897975197693,0.10359015056650493,0.10142472899640524,0.13291561935558505,0.034014564588788584,0.04003109655536795,0.055789524584899594,0.025174405525270043,0.021125316425463347,-0.2703975488150572,-0.24927223238959376,-4.2905867665719795,-3.8965403627723223,-5.263655837821345,0.93814020607831,0.9279813829059114,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-07-31,0.0995247866676707,0.1003119143431479,0.0704019949221184,0.0641216394761436,0.0641216394761436,0.09894074427957537,0.1030143285296344,0.1322966765773852,0.03124577893817966,0.03995360609603367,0.05569048692331925,-0.4396248290915613,-0.04034696218677625,-0.2501788599603817,-0.29052582214715794,-3.7799405872588534,-3.761577835330789,-3.509565100391736,0.9494081861635018,0.8982226119507124,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-08-01,0.079109749354747,0.0586025722240224,-0.0435339807809516,-0.0422658840518326,-0.0422658840518326,0.06629558468563236,0.09905659739221803,0.13140114629691474,0.04290144712896753,0.042957028032003026,0.05668539557216474,-0.6268558836753838,-0.4015680786314011,-0.2825634521211434,-0.6841315307525446,-1.918986105032903,-1.8126207731499695,-2.2814446060805507,1.0402182281825112,1.063073393001177,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-08-02,-0.0704171817657772,-0.0393173090356371,-0.0093810269011429,-0.0122173809222034,-0.0122173809222034,0.04021477178441056,0.0909065784404651,0.13074685989077253,0.04776475836383758,0.04387306515010885,0.05739374387749581,-1.7515776889392016,-0.8155979831942565,-0.3634307178779122,-1.1790287010721685,-2.572571063836107,-2.037117460449968,-3.5086840849058847,0.994026287359075,1.06615273849428,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-08-05,-0.0898589958099274,-0.0925210023176317,-0.0854822220735089,-0.0938501482381188,-0.0938501482381188,0.004055604756751624,0.08139446402935172,0.12976459533953041,0.06309696837562309,0.0489045119544689,0.05910916040089241,0.04345761402436096,-2.9992074462479152,-0.46641474265729405,-3.4656221889052095,-2.9645386106337663,-1.7103868670289082,-4.95632038460158,0.9789006089411878,1.21455565295341,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-08-06,-0.02459569142223,-0.0289781272848934,-0.0125824352559673,-0.0150185260501065,-0.0150185260501065,-0.01984605995722354,0.07484354974288313,0.12891591968971078,0.06604741899214844,0.0499088134592814,0.05965835001136293,-0.4932867731230002,-1.3273944347611903,-0.5437604751336709,-1.8711549098948612,-5.877726971157046,-2.12436925673185,-4.110736659821766,0.9792410332787171,0.9783482356132492,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
2019-08-07,-0.118556829961419,-0.0836155831929557,-0.1267974460789347,-0.048109668243363,-0.048109668243363,-0.04229232150112486,0.06683216423218423,0.12800129086156975,0.07083242999512865,0.05220653094689127,0.06060881418967351,-0.9019092634541893,-0.45757892036173053,-0.6498558835845388,-1.1074348039462694,-3.084771596460145,-2.187193289883334,-3.142334712492152,0.9917805380574335,1.0070801003334964,0.13755789677766211,0.011495730911674157,0.3215568963347586,0.880148824336715,0.06344477911712777,-1.5467310872675477,1.6808993887079313
