Date,Open,High,Low,Close,Adj Close,Volume,SPY_MA_5,SPY_MA_20,SPY_MA_250,SPY_realVolatility20,SPY_realVolatility60,SPY_realVolatility250,SPY_avgVolume_20,SPY_avgVolume_60,SPY_avgVolume_250,SPY_log1DayRet,SPY_logMA5_20,SPY_logMA20_250,SPY_logMA5_250,SPY_logD2,SPY_logD5,SPY_log1DayRange,SPY_HL_20_realVol_20,SPY_HL_5_realVol_20,SPY_Mean,SPY_Variance,SPY_Skewness,SPY_Kurtosis,SPY_Shape,SPY_Location,SPY_Scale
2019-06-07,19.6614316307338,20.83194409043261,20.49897670303355,20.402153045166077,18.904012367920416,5353094.955227166,16.500249291430993,14.2482438904308,14.789104524796464,2.87147503407246,2.472182673159362,3.2243790789143865,2965566.4184168587,3231086.7740501333,4890482.334134251,-0.03928473740220076,0.14674182600270963,-0.037257065537685374,0.10948476046502421,0.40161288998173805,2.2028398581486104,-1.099710729536263,0.7939884729801373,0.7444627890316586,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-06-10,21.414889319010346,20.672188103360128,21.565544841525025,19.83986774963327,18.382854488724604,-9684745.74664794,17.954350161212506,14.376745530743426,14.797459910219342,2.9998145228246273,2.490213749584418,3.2309940663295285,1401328.807301499,3216591.786955622,4888280.728823909,-0.1526680337331645,0.22222042684939153,-0.02884353081523655,0.1933768960341549,-0.19096583834328212,1.9838256631292002,-0.1127692950502261,0.6965635040451917,0.6531138565401986,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-06-11,20.79242618112619,19.609587982751748,18.66975436763656,18.50764854400001,17.149062233580736,-5216048.223922834,17.880480469591696,14.799219204540421,14.80120286756959,2.742116038746422,2.485042890633511,3.233182129885515,-417443.4007269712,2942897.077069029,4825614.211467222,-0.19264530263069599,0.18913521835699926,-0.0001340293748045395,0.18900118898219462,0.5624404430324946,-0.9960147496362685,-0.06205242458196528,0.6854891961937882,0.5770582857497965,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-06-12,16.919400610345633,16.57764254799173,17.91614916058427,17.53466981215763,16.247732687551178,-13966377.54423958,17.64807109116208,14.89262457101197,14.806018574699605,2.7588369793490655,2.4739498019676316,3.2344412868583,297397.0912044382,2931828.6105161714,4722197.191012677,-0.04050755650909631,0.16976039562064218,0.00583233660794014,0.1755927322285823,0.7585236947832559,0.150183012304031,0.2915545242668059,0.6993068089914061,0.7125394579720411,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-06-13,18.25613116126499,17.94327494904101,18.563575106949543,18.68874361979266,17.315392731199182,-5171611.652742002,17.599810901795223,14.979054462087186,14.811653637261127,2.8083613753007204,2.4758614989435834,3.2375921193973025,490589.83032847225,2456819.356018442,4679332.224887938,-0.05290511849403751,0.16123530169416722,0.0112385772259012,0.1724738789200684,-1.7937785204301477,-1.4217103824703854,-0.47755179243509666,0.6827183782340939,0.527342737219703,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-06-14,17.66721503250116,17.52530817603065,17.761342311457838,17.634250557392704,16.33873237895463,-554930.1341929957,17.086754904002067,14.926190260306626,14.816037514727077,2.7701615490857274,2.476339355132639,3.238919938576647,466656.8607499606,2353555.466256595,4484220.351101929,-0.07817215534264156,0.13518619082603878,0.007407195590996308,0.14259338641703512,-2.396899163641876,0.9420676301570212,-1.443778842775487,0.6915757198813687,0.6638542485371454,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-06-17,17.79679090948028,17.685687813266213,18.381571542316323,17.635995340684815,16.33969269257912,-14376698.197112754,16.678122544772968,15.02420171351316,14.822359402079243,2.7844404083887295,2.442519488071161,3.2403507019045694,-1478372.239793364,2098743.5434354027,4589720.414402493,-0.08542087286901336,0.10443548486616377,0.013525537346265567,0.11796102221242936,-0.024600077286331665,0.7144985080719356,-0.3625726885656054,0.6076056336054707,0.6497602792386458,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-06-18,19.40972146438861,20.78370016107607,19.65921568853159,20.478486897416214,18.970175147757036,38690941.77759281,17.04234512760823,15.313720519430538,14.84221546959454,2.8818992428470467,2.431913248207591,3.2505223061785253,1647512.1345364845,1974635.1034005084,4617337.494624344,-0.022906030183641207,0.10695194427151286,0.03127367551938662,0.13822561979089953,0.9675322770676529,0.5994478055097366,0.11732468400218278,0.6135335401128573,0.6781662869731393,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-06-19,19.498010134922534,19.06575067519583,19.019388993017454,19.50257016316033,18.066346850543823,10786045.04111582,17.40606796020676,15.39210475673631,14.854737659173647,2.9366244949121807,2.4365045082595835,3.2569080024499852,3358341.169959416,2356712.154962687,4775448.809672048,-0.07626149837848466,0.12296417895115103,0.03553585116532912,0.1585000301164803,0.5461855231550541,0.5980747621340986,-3.071281976044302,0.8252268614920352,1.265258205614618,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-06-20,22.070741372764417,21.175730262505454,20.06718921879676,21.49851171210142,19.913205165970226,47397631.54958135,17.925630447160966,15.650528137510497,14.881379732830453,3.099551043842169,2.484446445593402,3.2709620931888277,6184778.936337926,3418466.3288331996,4936187.510253386,-0.10286972374268696,0.13572689403438426,0.05039391413564969,0.18612080817003396,-0.05865716417962383,0.9546697196340841,0.10304477573851743,0.8388113169737722,1.3541686474642718,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-06-21,18.06992109613344,18.762909804007307,19.582132546049223,17.888175071179916,17.894328855830594,-6091452.651609622,18.23674974253616,15.95783080826493,14.895020282955404,2.9952197329052845,2.4868657565025556,3.2764050288704603,3753319.9973948463,3341561.644358454,4966017.0370674,-0.00976489907669166,0.1334891063124886,0.0689227206219174,0.20241182693440604,-1.7601561872152667,0.44185905849614626,-0.19939926380059544,0.8418889614756239,1.350816348107526,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-06-24,18.472924784327034,17.689038833723288,18.578462708309612,17.8834019858258,17.226086471930444,-30724336.26094139,18.414028498406424,16.11982572477423,14.919802144974238,2.9704840495483085,2.490410030182396,3.2704834276135135,3408671.7413807735,3107173.3929261183,4534304.348530134,-0.06988124470969014,0.1330628666115158,0.07736059227483957,0.21042345888635544,0.9884695021001562,-0.12059398089356824,-0.11718135779120388,0.8311238035834735,1.3696756244593946,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-06-25,17.7575011398917,17.095488967808052,15.567678130450956,15.076881178128502,14.45006750524891,22843816.626199685,17.5100069699048,16.25881040881284,14.924354254184461,2.812152853284278,2.4957585301567495,3.269028307336402,4166748.3622677634,3185422.691519381,4751781.496809394,-0.206108939890901,0.07413760349681521,0.08564054856231093,0.1597781520591261,1.2367094694533447,1.5085358082747613,0.42383588553961327,0.8205214721778776,1.417698493072261,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-06-26,15.921769193901667,16.04800069101657,16.51066097525137,16.15032927861199,15.365834921516722,-20138042.011123627,16.96990458409938,16.46315319126861,14.940096930737678,2.5692456127428103,2.457034602042188,3.261601823069423,1236573.694455829,2796736.0101654152,4549487.177041667,-0.035540771224760244,0.030316712799941758,0.09707607612326749,0.12739278892320918,0.6207117207386286,0.993441358381212,-0.7707622215602019,0.8208249344771705,0.44016969779234477,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-06-27,16.39689511476476,16.536422595916633,17.403047489410397,17.59953965790274,16.66209853204458,-18243847.48218043,16.31968325731425,16.63380949020162,14.950695587230184,2.4553442033516917,2.4468116872071506,3.2628800786412264,1416473.2566708631,3058259.6807098747,4524745.163932137,0.016044596477721287,-0.019065399250241255,0.10667951401680952,0.08761411476656825,0.7939111101420383,1.1789954411300942,-0.14314904461720926,0.8188867106743729,0.42354328729829727,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-06-28,18.05778417284199,18.30619650581079,18.3465464286501,18.720882230500592,17.668809375932994,9329841.749571614,16.27457936133473,17.02458332482599,14.965275168709729,1.8720642029826162,2.4462458824078595,3.2668631361975256,917809.3556682306,2999286.579409462,4481172.797120217,-0.021775944968130234,-0.04505403535644936,0.1289258488029638,0.0838718134465144,0.8342015284697213,-1.4893487384151967,-3.2101657965527264,1.0254614505577255,1.4316560217876986,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-07-01,21.62958390599653,21.014858873529302,20.066973785500267,20.56051943284146,19.352605839336604,22018214.44895482,16.699883234815964,17.436596109801965,14.985091559579264,1.3309664101927117,2.471598302275003,3.2784164350637295,1026293.7059972411,3630135.7417446617,4657882.229370556,-0.11123492377823,-0.04316949476995474,0.15151541140903965,0.10834591663908494,0.9897297659042598,0.7544865433146386,-0.0535219992335112,1.0126621085362117,1.439104266362755,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-07-02,18.38948319057252,18.744530287090782,19.08436393242465,19.77312813461151,18.598786698056728,-5647262.377854712,17.529627073377526,17.490614910120563,15.0064656408406,1.3561476561050718,2.471800955200022,3.284506558990116,1035767.0048630284,3499193.8355174195,4748182.002612823,0.01131741182500394,0.00222797885937048,0.15318329527115299,0.1554112741305234,-0.07259507794534006,1.4227996583680305,-1.0792990595374767,0.9996794702902695,1.280672282911232,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-07-03,19.91328471644488,20.783667859920516,20.857493158467776,21.29966248052139,20.001143380100014,-20211886.881727,18.456688765094185,17.6201831001406,15.023834070745187,1.46725761682804,2.5125309800445925,3.299417858387682,238236.3146037191,3254753.832491682,4664706.011771699,0.00440235823195898,0.046381827417689814,0.1594071339370299,0.20578896135471966,-0.43303538829138893,1.5337027466596331,-2.606053807374426,1.0894149324035938,1.4339711148305123,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-07-05,19.21437019034994,19.221314732403386,18.41441186836687,19.424440593048985,18.24231310946371,1824416.4297056869,18.772731680578012,17.654464071712113,15.029388340636297,1.473691471498864,2.527221518164363,3.3036767343842546,410838.17068270256,3126880.307060458,4643489.351818787,-0.05191465468306224,0.0614167010934688,0.16098116627231893,0.22239786736578793,-1.0314951271653114,0.4575606463108555,-0.21455198470217948,1.0869226342738088,1.4183663651513179,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-07-08,18.32175901204752,18.487235964105054,18.664768021994234,17.438881439048544,16.382949518241844,-6443472.08597989,18.51555970903978,17.528410929228183,15.023472189173765,1.4689981356931547,2.5220761663332047,3.299905969009834,-178990.18137765024,3178357.5258495044,4670380.670373737,-0.11184824009489575,0.05478839776263007,0.15420925550761935,0.20899765327024936,1.2859749681407497,0.2514276445203783,-1.7286040785479257,1.107856176705287,1.0649268788562305,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-07-09,16.828423647697832,17.698008668601176,17.672496978969946,18.36512909899997,17.23358739330385,-8110225.081097424,18.09175601983323,17.470947574457146,15.02324804164523,1.4562381476159807,2.5241872473333276,3.2997533211010883,-100264.14810012448,3065185.1665921765,4655618.967879259,0.023790894518017563,0.034917003227105954,0.1509404920327636,0.18585749525986953,0.00868786711261289,0.7509529843132823,-3.668618514947701,1.2752766905585982,1.338091325681476,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-07-10,20.28057189800745,20.08234728741587,20.1863314697801,19.61061690203812,18.382558305966768,12620176.94580304,18.048510341415238,17.532622378076447,15.038747843248764,1.4679615231220842,2.5213622220640723,3.3064155981340195,791547.1103861693,3052603.8498473,4618790.888144287,-0.09826108152192618,0.028999870337134886,0.15343322152186595,0.18243309185900106,0.6929515552890315,-1.5314200591338658,-2.2635164840596675,1.292792333658061,1.268480556417603,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-07-11,19.89836220862145,18.91440188532709,19.427759176743905,19.505751134938265,18.27660686541327,-2455800.347079411,17.703603038477887,17.63406608696955,15.042427829349224,1.4444096319598845,2.5313949946284056,3.3095162180012805,1367075.9702441778,3240126.196772818,4636154.652877813,-0.08501549852673743,0.003935576000492719,0.15895787404152584,0.1628934500420188,0.04211984517266961,0.5449583272423473,-0.6667832017404618,1.2587897080346888,1.3663424340306476,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-07-12,19.60424104576586,19.78910861744427,20.18682465771127,20.236217962885377,18.94841339570493,-10573314.204281265,17.844823095726134,17.715717120194842,15.05254777706194,1.4713524539086693,2.552530544568132,3.3175989584106738,1096990.8426672146,3107563.0603373786,4645006.68447794,-0.034025720512820885,0.007261225055099765,0.16290495407765893,0.17016617913275847,-0.5694172587565958,-0.34799800307651596,-0.9220169950019961,1.2516527454539357,1.1994019928739388,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-07-15,20.3055041271634,19.43819075803285,19.959998343895165,19.417286217139008,18.17979496602922,-11346898.878094934,18.20419218528361,17.807770249548568,15.062221698141856,1.437880174455436,2.565234150015316,3.3231953327064954,557392.4054721176,2850577.3356269524,4622995.154667377,-0.11058117787572287,0.022017014489675038,0.1674451583114003,0.18946217280107536,-2.334985364733391,0.5860325984195695,-0.6504563685118293,1.2525498439897509,1.3177394779567568,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-07-16,18.92299484312269,18.714973053511955,18.53682236518748,18.06528822714029,16.915997531418043,-3863208.6034500487,18.140674212906447,17.836585491490517,15.063122890021349,1.4124612529368166,2.5641898783648656,3.3236692353173622,1083066.8851552529,2585830.6203407473,4606690.535483866,-0.11211806722440842,0.016904898574338422,0.1690021485261739,0.18590704710051248,0.7092251663982203,-1.1469944711331042,-1.7251255232022793,1.2500051197310014,0.7176401401533372,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-07-17,17.92640374410314,17.66523273599671,16.9161953278913,16.28956898381611,15.25867445538276,-4234373.874131501,17.515897442789644,17.651010456871802,15.057767346811767,1.496974615010411,2.5648304251340535,3.3222652135738238,-1063198.8974309624,2883941.2779278597,4623929.4156930065,-0.16112653741840324,-0.007684137558539972,0.1588990705838851,0.1512149330253452,1.0719672791949215,1.139077051575632,-0.2889663526461149,1.2319700463534067,0.5383246455469022,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-07-18,15.662924904473556,17.336283540112902,16.62243108154476,18.361274704650214,17.18031992670342,12026666.115063293,17.296640055047675,17.60670911067978,15.065931153215482,1.4971467605787765,2.5372397547270964,3.324973049975177,-1001167.8437335889,3036768.917784968,4622880.506574885,0.09246808979454324,-0.017767762706449718,0.15584404916247394,0.1380762864560243,-1.3305857266242405,0.09192895965297336,-0.33707897865654274,1.1560519731374053,0.5846780947900684,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-07-19,19.77711653673612,18.510044555564264,17.53176308237579,16.346070179887846,15.301021130915558,12187362.910792887,16.5671616020898,17.37609990892705,15.06664827084964,1.4782667831266545,2.535124780530747,3.325004468333988,-2761681.2756730122,3275210.415957306,4567612.720930344,-0.2566059721070861,-0.04767317419227738,0.14261211635012105,0.09493894215784374,-3.1618653607812153,1.2940124642518884,-0.02195784545901379,1.1500632674277536,0.6648955110900026,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-07-22,16.19089109266295,16.584927679353456,17.595659117749562,17.83098604338042,16.677663593636737,-7995986.290692892,16.266735327611304,17.315266645817356,15.07046605033721,1.4808500277119103,2.533315472381728,3.3263090641968773,-2856907.9576271754,3040235.232873943,4620185.212017236,0.029621508925648955,-0.06246633229470096,0.13885163957374594,0.07638530727904509,-0.6878485768533065,0.40688501449212733,0.010674265181256491,1.1588031909576821,0.7172063436081626,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-07-23,18.68314423769243,18.799432891685484,18.76060126716166,19.752485962589475,18.46069211654347,-1078629.8398679346,16.57567424463639,17.37699692804801,15.077258765624695,1.5025111110474731,2.536645882029905,3.331508178618747,-1374622.6365735028,3090320.5085181477,4558502.505248666,-0.011978018569533844,-0.047211102303441145,0.14195974936939693,0.09474864706595566,1.1504679037059367,0.43482621127806714,-3.248520299291061,1.2415918323373811,1.3902013518469272,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-07-24,18.138918269404343,19.57398470295629,19.03034502183712,20.065828375104047,18.74813963723568,2219165.5885124397,17.273567281006972,17.591900534647344,15.079372224779474,1.3627120485484805,2.5486441241515307,3.333676637946676,-2405855.188457865,3044410.522582236,4497158.381716111,0.033034717574648965,-0.01826116898806572,0.1541108671692413,0.13584969818117543,0.7277785535907108,1.2497484814493385,-0.6094686024613265,1.1928354545943187,1.3692950663475119,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-07-25,19.7317910380049,18.28149063795442,18.450926526255387,17.632708559192253,16.481342218080044,9449334.897787802,17.1337717392823,17.64767589947551,15.080134426971094,1.2875609796908067,2.541687624211285,3.3339764957160964,-926486.3430122935,2762468.556430095,4575809.972543256,-0.18000212687289727,-0.0295526262640778,0.15722582083012104,0.12767319456604317,0.6827684566836177,-0.35813642763827447,-1.7752806638247551,1.1945190221448112,1.3878362287460821,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-07-26,18.595823838489792,19.472706773729385,19.74824736846097,20.03162777188308,18.70912546878461,-5057967.250420187,17.815392606856108,17.750027246312513,15.097210677723217,1.2864526650533032,2.5610704471185377,3.3416090465085233,-267192.3314242813,2602586.1387486546,4486889.075110476,0.006074367116511935,0.0036757858848046774,0.16187704749593376,0.16555283338073853,-3.2438304052104168,1.226156224070327,-1.2890203119460626,1.1652465568694177,1.2433381255349658,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-07-29,19.528039713064032,18.54398759441804,19.09777007192295,18.46257420481342,17.246354444949674,-7882038.398597192,17.929130777118694,17.728904499763345,15.110915336656069,1.291315430277046,2.5634880317814845,3.3433759276913992,-1127786.3388327216,2479701.2984760394,4470017.310950518,-0.12425058211786641,0.011230477519853904,0.15977897758031193,0.17100945510016582,-0.2678634624472086,-0.5644183118166516,-0.5909833092209087,1.0858029128432387,1.0950955880994968,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-07-30,16.861830815379534,17.5822818197004,17.34235734562293,17.699443836744393,16.533431751073977,4131917.642527308,17.543678704024796,17.587945795350215,15.11366110849219,1.2581895346026801,2.5441126965665695,3.3442646161434784,-2022101.1791540973,2649166.734050538,4462573.189153185,-0.019668038234380934,-0.0025200721790528775,0.15161472541299353,0.14909465323394058,0.7773475643582504,0.6560994947158381,-1.427431096509736,1.0533289445810428,0.5223207546493691,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
2019-07-31,18.68545746919725,17.917044605767956,13.535742761507947,14.672953522954856,13.715463648346317,59904192.41954942,16.537143506246924,17.343779642864696,15.108642739794375,1.5019242682319582,2.5636538338682873,3.345422087853077,1255471.5607161094,2825195.2403495163,4743393.513821372,-0.3092216161207777,-0.04762494756419518,0.1379669731281565,0.09034202556396123,1.2615501894227865,1.615951848390176,1.477345904942736,1.2180514902784831,1.3021932188975531,20.653643184767464,45.69781401082936,-0.6957931715352257,2.427707512670864,0.006412041645773758,-1033.4827838975602,1054.0949017859698
