Date,Open,High,Low,Close,Adj Close,Volume
2019-05-20,19.229559126965512,15.41655865296704,18.536857638192913,16.258310671057842,16.310505132720436,-2042567.6631772881
2019-05-21,23.140293061001614,21.696055126829066,22.468165541731764,22.981632900997596,22.886076218853816,-153877.80349145317
2019-05-22,19.54131028535423,16.362549791530284,16.958522001096412,14.189188042708537,14.226722926796327,-452435.157962949
2019-05-23,7.936200255395505,11.42035440471605,7.302713298526498,14.307469495105408,14.3228313795546,1147386.1416527997
2019-05-24,22.445569485155744,24.626741963604957,24.55551744004015,20.245377449464826,20.137505384735505,562695.7663040939
2019-05-28,19.486902924207442,18.457610446808047,21.873389851329136,18.562974609253246,18.469681788299,-1498661.0291406647
2019-05-29,16.14874579636958,12.215375268125683,11.314672007209936,12.243243994328708,12.248877035376381,33356.41561482521
2019-05-30,14.713450889171497,14.566260565031968,17.091321974113953,16.295685371866597,16.216885255590427,-2069509.695345617
2019-05-31,12.122529448051012,9.730232168110149,10.416401380598273,8.258049709847597,8.311326208609245,-31246.95199966617
2019-06-03,7.0156116701035955,6.548026509798348,3.192373144860994,9.937187160526577,9.95036200848935,1650145.4068609206
2019-06-04,15.998165663827649,18.30561695410151,18.955776593813937,18.263903085000976,18.119453769680717,-858213.7605883367
2019-06-05,18.868749185974508,22.957742154260842,8.467965511438365,20.55017362797301,20.35636118304774,-696949.1366927219
2019-06-06,19.24643756556938,17.862864436635903,25.21974833263357,20.28938588222053,20.09227435059327,-1000298.7692258835
2019-06-07,22.192321249962248,21.58179445296392,26.445011911182178,21.9800676706746,21.74537706293492,-712775.0610229631
2019-06-10,23.58940810573378,21.812401768353993,23.31398817572375,20.179931803311575,19.97036649197588,-436920.06800764333
2019-06-11,20.577638777675077,18.354116135545155,16.049475768815256,15.123466453532274,14.997519047101264,-251106.0856521367
2019-06-12,13.723002689712075,12.647166358299273,12.682404863701294,14.788882422315282,14.662749948951415,-238460.9837125456
2019-06-13,14.889585964685836,15.541254079855008,16.907484713510428,18.179599180892808,17.98729481172998,-352593.0233730029
