,Open,Adj Close,High,Low
Mean,40.89428008915336,40.89180507874503,41.093032189360656,40.68199460619635
Variance,70.91303697057113,70.83815221913149,58.18339048421984,69.72563606060054
Skewness,-0.7607593386151104,-0.7254645735565619,-0.6428524705553438,-0.7677576397253918
Kurtosis,1.2646089322697271,1.1198074212144808,1.3196628130877714,0.9740512632007747
Shape,4.0153816663992895e-06,9.268439419243244e-06,1.4547927202458524e-05,4.229224516987412e-06
Location,-2097144.7402194962,-908048.195410632,-524283.73643851693,-1974364.1549357474
Scale,2097185.6344826785,908089.0871767063,524324.8294152212,1974404.8369126958
