,Open,Adj Close,High,Low
Mean,0.15412603887867954,0.15414643335174877,0.15602840621451353,0.1522503115280237
Variance,0.012826435159258697,0.01298029612750207,0.012703212187399022,0.012396143619080199
Skewness,0.506863289673617,0.5039048132023572,0.4719366354773,0.4532497455842734
Kurtosis,-0.2669519090506398,-0.3616484235865962,-0.3852866634313359,-0.47256403648023104
Shape,0.4559991651543382,0.4638597002624592,0.4330007383430679,0.4604594368818162
Location,-0.07984308334349131,-0.08060899874117335,-0.09216138829242028,-0.07684765656774079
Scale,0.22026858509334318,0.21951834707485135,0.23427779724579015,0.21540626075485186
