,Open,Adj Close,High,Low
Mean,7.1767819474463055,7.1768590456186105,7.199908581220419,7.150709286018587
Variance,1.9665079795646327,1.9658901016246635,1.9105108110749338,1.9263083468159632
Skewness,0.5246558449194937,0.5234535911343591,0.501279635904051,0.46478247807111506
Kurtosis,-0.5155311046781099,-0.5029559522590028,-0.4792050844398661,-0.5928682453694121
Shape,0.19708934946188608,0.19224180296010884,0.18834425343244335,0.18648593731162155
Location,0.1499316343010728,-0.0252851570628805,-0.05827499114663381,-0.22686129156501314
Scale,6.891279089391194,7.06985425958215,7.130258982597205,7.2502218505751514
