,Open,Adj Close,High,Low
Mean,5.670298381941851,5.654360428615565,5.849188829109178,5.50382428256558
Variance,34.9208145862943,35.91409375680077,47.778911141986406,24.75603909584255
Skewness,1.6799366452118614,1.9497360269865065,2.3533242617078676,1.2658324712313154
Kurtosis,5.979405081320525,8.183543730366459,11.343511839201405,4.304548956837583
Shape,0.6122171596612814,0.6563154765160123,0.7235611581653782,0.5618984723808553
Location,-1.4178547291159236,-1.3289991079575578,-0.9210433355922133,-1.7247989186913808
Scale,6.848657387786308,6.416976255553489,6.205342007833903,6.692465900891401
