,Open,Adj Close,High,Low
Mean,1.0875423643751965,1.0752094595065707,1.1357849497989208,1.0396023735715854
Variance,3.7560152519053993,3.7134890566267518,4.830273792000703,2.376834987690906
Skewness,1.6635692908249409,1.9458952879362414,1.7095649235831178,1.172070981136907
Kurtosis,4.963163227017489,8.129299816839795,5.781635760864864,2.368212283891867
Shape,0.9999503067390821,0.9051984080902941,0.9234762470285313,0.8297284216054642
Location,-0.08801457933600819,-0.15034488920619896,-0.15093746198372157,-0.17334973147975097
Scale,1.1623610398756574,1.2927109274347879,1.447289190394159,1.2227694585981033
