,Open,Adj Close,Volume,High,Low
Mean,755.5471673420813,755.7339650256765,287757222.75308925,760.8797782631058,749.7111923718654
Variance,59994.45478639781,59517.879198588824,5.122880072687621e+17,50737.85919491393,57650.90900552773
Skewness,-0.7607002051554231,-0.6801316331506283,1.5402621232650149,-0.6621429438815326,-0.6503945689194891
Kurtosis,0.7104021394919191,0.31096043914830096,7.276139346723523,0.35606961877772747,0.3753056543142903
Shape,1.4116794499652522e-05,7.080637835609082e-06,0.9182491037708758,4.1747930831416434e-07,6.914940157774674e-06
Location,-16777197.883757543,-33554397.098410424,-39899865.88110398,-531859364.89127845,-33554378.1605665
Scale,16777957.644540537,33555156.60320906,419313552.3672798,531860127.5878591,33555132.546666496
